Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Mellars P.","6603609789;","The Neanderthal legacy: An archaeological perspective from western Europe",1995,"The Neanderthal Legacy: An Archaeological Perspective from Western Europe",,,,"1","471",,293,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995468326&partnerID=40&md5=19ff3a696ef8e92346cdc30c6e341708","Department of Archaeology, Cambridge University, United Kingdom","Mellars, P., Department of Archaeology, Cambridge University, United Kingdom","The Neanderthals populated western Europe from nearly 250,000 to 30,000 years ago when they disappeared from the archaeological record. In turn, populations of anatomically modern humans, Homo sapiens, came to dominate the area. Seeking to understand the nature of this replacement, which has become a hotly debated issue, Paul Mellars brings together an unprecedented amount of information on the behavior of Neanderthals. His comprehensive overview ranges from the evidence of tool manufacture and related patterns of lithic technology, through the issues of subsistence and settlement patterns, to the more controversial evidence for social organization, cognition, and intelligence. Mellars argues that previous attempts to characterize Neanderthal behavior as either ""modern"" or ""ape-like"" are both overstatements. We can better comprehend the replacement of Neanderthals, he maintains, by concentrating on the social and demographic structure of Neanderthal populations and on their specific adaptations to the harsh ecological conditions of the last glaciation. Mellars's approach to these issues is grounded firmly in his archaeological evidence. He illustrates the implications of these findings by drawing from the methods of comparative socioecology, primate studies, and Pleistocene paleoecology. The book provides a detailed review of the climatic and environmental background to Neanderthal occupation in Europe, and of the currently topical issues of the behavioral and biological transition from Neanderthal to fully ""modern"" populations. © 1996 by Princeton University Press. All Rights Reserved.",,,Book,"Final",,Scopus,2-s2.0-84995468326
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031724058&doi=10.1017%2fS0021878298003975&partnerID=40&md5=06ba008cc284c3597335154d2f2920d8","Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom; Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","O'Higgins, P., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom, Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom; Jones, N., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom","This paper presents a study of 3-dimensional growth in the facial skeleton of the mangabey, Cercocebus torquatus. The pattern of facial cortical remodelling in this species is already well mapped from an earlier study. In this paper we consider the extent to which these remodelling maps relate to ontogenetic changes in size and shape of the face. This study is based on 31 facial landmarks taken from 49 adult and subadult faces. Our analysis draws on some of the tools of geometric morphometrics and we take this opportunity to describe our implementation of these tools for 3D data. The geometric analysis permits the known remodelling maps to be interpreted in the context of the general pattern of facial growth in this species. We are also able to examine sexual dimorphism in the face of this species and consider the extent to which males and females share similar ontogenetic allometries. Our findings indicate that the general pattern of size-related shape variation during facial growth is more or less identical for males and females up to eruption of the third permanent maxillary molar (M3). After this, ontogenetic allometries appear to diverge. The finding of a common growth allometry that is well approximated for younger specimens by a simple linear model is consistent with the earlier findings of a consistent pattern of facial remodelling up to M3 eruption. We consider the implications of these findings in terms of the potential for these approaches in the study of comparative growth in related species.","Facial remodelling; Geometric morphometrics; Thin plate spline analysis","age; allometry; article; cercocebus; controlled study; craniofacial morphology; face growth; female; geometry; male; molar tooth; nonhuman; ontogeny; priority journal; sex difference; statistical model; three dimensional imaging; Animals; Anthropometry; Bone Remodeling; Cercocebus; Facial Bones; Female; Male; Models, Anatomic; Sex Characteristics; Cercocebus; Cercocebus torquatus",Article,"Final",,Scopus,2-s2.0-0031724058
"Hublin J.J.","6602606027;","The origin of Neandertals",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","38",,"16022","16027",,254,"10.1073/pnas.0904119106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349482681&doi=10.1073%2fpnas.0904119106&partnerID=40&md5=04735670537d47e81dbad46933b80279","Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany","Hublin, J.J., Max Planck Institute for Evolutionary Anthropology, 04103 Leipzig, Germany","Western Eurasia yielded a rich Middle (MP) and Late Pleistocene (LP) fossil record documenting the evolution of the Neandertals that can be analyzed in light of recently acquired paleogenetical data, an abundance of archeological evidence, and a well-known environmental context. Their origin likely relates to an episode of recolonization of Western Eurasia by hominins of African origin carrying the Acheulean technology into Europe around 600 ka. An enhancement of both glacial and interglacial phases may have played a crucial role in this event, as well as in the subsequent evolutionary history of the Western Eurasian populations. In addition to climatic adaptations and an increase in encephalization, genetic drift seems to have played a major role in their evolution. To date, a clear speciation event is not documented, and the most likely scenario for the fixation of Neandertal characteristics seems to be an accretion of features along the second half of the MP. Although a separation time for the African and Eurasian populations is difficult to determine, it certainly predates OIS 11 as phenotypic Neandertal features are documented as far back as and possibly before this time. It is proposed to use the term ""Homo rhodesiensis"" to designate the large-brained hominins ancestral to H. sapiens in Africa and at the root of the Neandertals in Europe, and to use the term ""Homo neanderthalensis"" to designate all of the specimens carrying derived metrical or non-metrical features used in the definition of the LP Neandertals.","Acheulean; Climate; Homo heidelbergensis; Homo sapiens; Pleistocene","Africa; climate; Europe; evolution; evolutionary adaptation; genetic drift; hominid; Homo antecessor; homo erectus; Homo heidelbergensis; Homo neanderthalensis; homo sapiens; human; paleontology; phenotypic variation; phylogenetic tree; priority journal; review; species differentiation; Upper Pleistocene; animal; article; classification; fossil; histology; methodology; physical anthropology; population dynamics; time; Homo heidelbergensis; Homo sapiens; Homo sapiens neanderthalensis; Africa; Animals; Anthropology, Physical; Europe; Evolution; Fossils; Hominidae; Humans; Population Dynamics; Time Factors",Review,"Final",Open Access,Scopus,2-s2.0-70349482681
"O'Higgins P.","7004722122;","The study of morphological variation in the hominid fossil record: Biology, landmarks and geometry",2000,"Journal of Anatomy","197","1",,"103","120",,235,"10.1017/S0021878299006330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033852603&doi=10.1017%2fS0021878299006330&partnerID=40&md5=03b8f6fba018e4b662962bc2b6808828","Evolutionary Anatomy Unit, Department of Anatomy and Developmental Biology, University College London, United Kingdom; Department of Anatomy and Developmental Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","O'Higgins, P., Evolutionary Anatomy Unit, Department of Anatomy and Developmental Biology, University College London, United Kingdom, Department of Anatomy and Developmental Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","This review considers some recent advances in shape analysis based on landmark data, and focuses on the application of these methods to the study of skeletal evolution in primates. These advances have provoked some controversy. The major aims of this review are to put these debates in context and to provide an overview for the nonmathematician. The purpose of morphometric studies is considered, together with issues relating to the nature, significance and identification of landmarks before turning to a review of available technologies for the analysis of morphological variation. These are considered in terms of underlying models and assumptions in order to clarify when each is appropriate. To illustrate the application of these methods, 3 example studies are presented. The first examines differences amongst ancient and modern adult human crania using 2-dimensional data. The second illustrates the extension of these methods into 3 dimensions in a study of facial growth in monkeys. The third presents an application to the analysis of the form of the hominoid talus. The review ends with an account of available software resources for shape analysis.","Facial variation; Geometric morphometrics; Sexual dimorphism; Shape analysis; Talus","bone development; bone scintiscanning; comparative anatomy; compartment model; computer assisted tomography; craniofacial morphology; evolution; fossil; geometry; human; image analysis; image reconstruction; monkey; morphometrics; nonhuman; priority journal; review; sex difference; species difference; talus; Adult; Animals; Evolution; Fossils; Haplorhini; Hominidae; Humans; Models, Anatomic; Paleontology; Sex Characteristics; Skull; Talus; Crania; Hominidae; Hominoidea; Primates",Review,"Final",,Scopus,2-s2.0-0033852603
"Whiten A., Horner V., Litchfield C.A., Marshall-Pescini S.","7004657792;6506696100;26646737200;23467537600;","How do apes ape?",2004,"Learning and Behavior","32","1",,"36","52",,228,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342565041&partnerID=40&md5=f9aafec8ab1ad1e1002adcb3760f72b2","University of St. Andrews, St. Andrews, United Kingdom; Ctr. for Social Lrng./Cogn. Evol., School of Psychology, University of St. Andrews, St. Andrews, Fife KY16 9JU, United Kingdom","Whiten, A., University of St. Andrews, St. Andrews, United Kingdom, Ctr. for Social Lrng./Cogn. Evol., School of Psychology, University of St. Andrews, St. Andrews, Fife KY16 9JU, United Kingdom; Horner, V., University of St. Andrews, St. Andrews, United Kingdom; Litchfield, C.A., University of St. Andrews, St. Andrews, United Kingdom; Marshall-Pescini, S., University of St. Andrews, St. Andrews, United Kingdom","In the wake of telling critiques of the foundations on which earlier conclusions were based, the last 15 years have witnessed a renaissance in the study of social learning in apes. As a result, we are able to review 31 experimental studies from this period in which social learning in chimpanzees, gorillas, and orangutans has been investigated. The principal question framed at the beginning of this era, Do apes ape? has been answered in the affirmative, at least in certain conditions. The more interesting question now is, thus, How do apes ape? Answering this question has engendered richer taxonomies of the range of social-learning processes at work and new methodologies to uncover them. Together, these studies suggest that apes ape by employing a portfolio of alternative social-learning processes in flexibly adaptive ways, in conjunction with nonsocial learning. We conclude by sketching the kind of decision tree that appears to underlie the deployment of these alternatives.",,"animal behavior; ape; chimpanzee; gorilla; orang utan; review; social learning; taxonomy; Adaptation, Psychological; Animals; Behavior, Animal; Hominidae; Imitative Behavior; Imprinting (Psychology); Learning; Psychological Theory; Social Environment; Social Facilitation",Review,"Final",,Scopus,2-s2.0-2342565041
"Boëda E.","",[No title available],1994,"Le Concept Levallois: Variabilité des Méthodes",,,,"","",,211,,,,"Boëda, E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0012865323
"Boëda E.","","Levallois: A volumetric construction, methods, a technique",1995,"The Definition and Interpretation of Levallois Technology",,,,"41","68",,202,,,,"Boëda, E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003090043
"Wynn T., Coolidge F.L.","7007026851;7003391059;","The expert Neandertal mind",2004,"Journal of Human Evolution","46","4",,"467","487",,149,"10.1016/j.jhevol.2004.01.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1942466333&doi=10.1016%2fj.jhevol.2004.01.005&partnerID=40&md5=7bb1a72233bd5b734d495ba8eab523ea","Department of Anthopology, University of Colorado, Colorado Springs, CO 80933-7150, United States; Department of Psychology, University of Colorado, Colorado Springs, CO 80933-7150, United States","Wynn, T., Department of Anthopology, University of Colorado, Colorado Springs, CO 80933-7150, United States; Coolidge, F.L., Department of Psychology, University of Colorado, Colorado Springs, CO 80933-7150, United States","Cognitive neuropsychology, cognitive anthropology, and cognitive archaeology are combined to yield a picture of Neandertal cognition in which expert performance via long-term working memory is the centerpiece of problem solving. This component of Neandertal cognition appears to have been modern in scope. However, Neandertals' working memory capacity, which is the ability to hold a variety of information in active attention, may not have been as large as that of modern humans. This characteristic helps us understand features of the archaeological record, such as the rarity of innovation, and allows us to make empirically based speculations about Neandertal personality. © 2004 Elsevier Ltd. All rights reserved.","Expert performance; Levallois; Long-term working memory; Neandertal","cognition; memory; Neanderthal; Homo neandertalensis",Article,"Final",,Scopus,2-s2.0-1942466333
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549109415&doi=10.1080%2f00438240802260970&partnerID=40&md5=c8ab997a1bf701f25089dd2538c3e769","British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom","Lycett, S.J., British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom; Gowlett, J.A.J., British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom","The Acheulean, sometimes known as 'the great handaxe tradition', is the longest-lasting entity in the human cultural record. The oldest sites are in Africa at around 1.6 million years ago and the most recent approach the last 100,000 years. The geographical extent is also enormous, ranging across Africa, the Middle East, most of Europe and large parts of Asia. Is it however a real tradition? The Acheulean represents a set of stone-working ideas that endure, but the strength of 'tradition' is often an assumption made by archaeologists. This paper re-examines Acheulean biface variation, looking at sets of assemblages measured in different ways, but amenable to discriminant analysis (DFA), which is able to highlight differences useful in classification. The analyses show significant differences between European and African assemblages. In the case of the Far East, in line with others, we provide further analyses suggestive of technological differences between putative 'handaxes' from Korea and some 'classic' western assemblages. However, it is not yet fully clear how far a 'typical' Acheulean tradition is represented, as matching of Far Eastern assemblages to other parts of the world depends to an extent upon the criteria used. With regard to the more general Acheulean paradox, the paper notes parallels in biological studies with the idea that a single widely extending phenomenon can incorporate elements of both unity and diversity.","Acheulean; Handaxes; Movius Line; Social transmission; Traditions; Variation","archaeological evidence; archaeology; cultural history; cultural tradition; discriminant analysis; documentary source; historical geography; human settlement; Paleolithic",Article,"Final",,Scopus,2-s2.0-49549109415
"Van Peer P.","",[No title available],1992,"The Levallois Reduction Strategy",,,,"","",,127,,,,"Van Peer, P.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003979827
