Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Gandon E., Bootsma R.J., Endler J.A., Grosman L.","36182438900;7004257641;7004085093;25636007900;","How can ten fingers shape a pot? Evidence for equivalent function in culturally distinct motor skills",2013,"PLoS ONE","8","11", e81614,"","",,9,"10.1371/journal.pone.0081614",2-s2.0-84896736463
"Geribàs N., Mosquera M., Vergès J.M.","36198102700;7005915345;7006881093;","What novice knappers have to learn to become expert stone toolmakers",2010,"Journal of Archaeological Science","37","11",,"2857","2870",,42,"10.1016/j.jas.2010.06.026",2-s2.0-77956180485
"Grimm L.","57113236600;","Apprentice flintknapping: Relating material culture and social practice in the upper palaeolithic",2005,"Children and Material Culture",,,,"53","71",,52,"10.4324/9780203991862-14",2-s2.0-85069599169
"Grosman L.","25636007900;","Reaching the Point of No Return: The Computational Revolution in Archaeology",2016,"Annual Review of Anthropology","45",,,"129","145",,14,"10.1146/annurev-anthro-102215-095946",2-s2.0-84992626242
"Grosman L., Smikt O., Smilansky U.","25636007900;24492599300;7003922083;","On the application of 3-D scanning technology for the documentation and typology of lithic artifacts",2008,"Journal of Archaeological Science","35","12",,"3101","3110",,79,"10.1016/j.jas.2008.06.011",2-s2.0-51249089236
"Grosman L., Karasik A., Harush O., Smilansky U.","","Archaeology in three dimensions: Computer-based methods in archaeological research",2014,"Journal of Eastern Mediterranean Archaeology and Heritage Studies","2","1",,"48","64",,24,,2-s2.0-84919460436
"Hodgson D.","35177542700;","The symmetry of Acheulean handaxes and cognitive evolution",2015,"Journal of Archaeological Science: Reports","2",,,"204","208",,33,"10.1016/j.jasrep.2015.02.002",2-s2.0-84923306132
"Howe M.J.A., Davidson J.W., Sloboda J.A.","7202129438;7403933562;6701874747;","Innate talents: Reality or myth?",1998,"Behavioral and Brain Sciences","21","3",,"399","442",,368,"10.1017/S0140525X9800123X",2-s2.0-0031720165
"Isaac G.L.","",[No title available],1977,"Olorgesailie: Archaeological Studies of a Middle Pleistocene Lake Basin in Kenya",,,,"","",,252,,2-s2.0-0003874881
"Lycett S.J., Chauhan P.R.","9434693200;23391897300;","New perspectives on old stones: Analytical approaches to paleolithic technologies",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"1","345",,11,"10.1007/978-1-4419-6861-6",2-s2.0-84892012624
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970",2-s2.0-49549109415
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Acheulean variability and hominin dispersals: a model-bound approach",2008,"Journal of Archaeological Science","35","3",,"553","562",,113,"10.1016/j.jas.2007.05.003",2-s2.0-35848956360
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lycett S.J., Cramon-Taubadel N.v., Gowlett J.A.J.","9434693200;23471109300;6603228354;","A comparative 3D geometric morphometric analysis of Victoria West cores: implications for the origins of Levallois technology",2010,"Journal of Archaeological Science","37","5",,"1110","1117",,57,"10.1016/j.jas.2009.12.011",2-s2.0-77649192918
"Machin A.","16025108100;","The role of the individual agent in Acheulean biface variability: A multi-factorial model",2009,"Journal of Social Archaeology","9","1",,"35","58",,38,"10.1177/1469605308099370",2-s2.0-59349105169
"McNabb J., Binyon F., Hazelwood L.","7004204356;25635178300;53363569300;","The large cutting tools from the South African Acheulean and the question of social traditions",2004,"Current Anthropology","45","5",,"653","677",,89,"10.1086/423973",2-s2.0-33747638080
"McPherron S.P.","","Ovate and pointed handaxe assemblages: two points make a line",1999,"Préhistoire Européenne","14",,,"9","32",,54,,2-s2.0-33645050317
"Mithen S.","6602167898;","Technology and Society during the Middle Pleistocene: Hominid Group Size, Social Learning and Industrial Variability",1994,"Cambridge Archaeological Journal","4","1",,"3","32",,68,"10.1017/S0959774300000949",2-s2.0-84974398921
"Moncel M.-H., Despriée J., Voinchet P., Courcimault G., Hardy B., Bahain J.-J., Puaud S., Gallet X., Falguères C.","6602599048;6506786385;6602234268;14621598200;7102447653;6602871379;24067387400;56685398700;7004150340;","The Acheulean workshop of la Noira (France, 700 ka) in the European technological context",2016,"Quaternary International","393",,,"112","136",,30,"10.1016/j.quaint.2015.04.051",2-s2.0-84958122708
"Newcomer M.H.","7005877431;","Some quantitative experiments in handaxe manufacture",1971,"World Archaeology","3","1",,"85","94",,119,"10.1080/00438243.1971.9979493",2-s2.0-0001856631
"Nonaka T., Bril B., Rein R.","35173363300;6602507439;35097612900;","How do stone knappers predict and control the outcome of flaking? Implications for understanding early stone tool technology",2010,"Journal of Human Evolution","59","2",,"155","167",,92,"10.1016/j.jhevol.2010.04.006",2-s2.0-77955846248
"Olausson D.J.","23968397200;","Does practice make perfect? Craft expertise as a factor in aggrandizer strategies",2008,"Journal of Archaeological Method and Theory","15","1",,"28","50",,29,"10.1007/s10816-007-9049-x",2-s2.0-40249106456
"Pelegrin J.","","Prehistoric lithic technology: Some aspects of research",1990,"Archaeological Review from Cambridge","9","1",,"116","125",,112,,2-s2.0-0006927647
"Roe D.A.","8733223000;","The British Lower and Middle Palaeolithic: Some Problems, Methods of Study and Preliminary Results",1964,"Proceedings of the Prehistoric Society","30",,,"245","267",,65,"10.1017/S0079497X00015140",2-s2.0-84971141832
"Roe D.A.","8733223000;","British Lower and Middle Palaeolithic Handaxe Groups",1969,"Proceedings of the Prehistoric Society","34",,,"1","82",,128,"10.1017/S0079497X00013840",2-s2.0-84971109187
"Sackett J.R.","24442513300;","Approaches to style in lithic archaeology",1982,"Journal of Anthropological Archaeology","1","1",,"59","112",,217,"10.1016/0278-4165(82)90008-3",2-s2.0-0002922342
"Saragusti I., Karasik A., Sharon I., Smilansky U.","6508203860;23976049900;6603369776;7003922083;","Quantitative analysis of shape attributes based on contours and section profiles in artifact analysis",2005,"Journal of Archaeological Science","32","6",,"841","853",,66,"10.1016/j.jas.2005.01.002",2-s2.0-20544460844
"Sharon G.","23976599500;","The impact of raw material on Acheulian large flake production",2008,"Journal of Archaeological Science","35","5",,"1329","1344",,73,"10.1016/j.jas.2007.09.004",2-s2.0-40749127067
"Stout D., Roux V., Bril B.","","The social and cultural context of stone-knapping skill acquisition",2005,"Stone Knapping: The Necessary Conditions for A Uniquely Hominin Behaviour",,,,"331","340",,54,,2-s2.0-33845608502
"Stout D.","7005460155;","Skill and cognition in stone tool production: An ethnographic case study from Irian Jaya",2002,"Current Anthropology","43","5",,"693","722",,220,"10.1086/342638",2-s2.0-43249203761
"Wang W., Lycett S.J., von Cramon-Taubadel N., Jin J.J.H., Bae C.J.","56920780300;9434693200;23471109300;35208537700;36602128100;","Comparison of handaxes from Bose Basin (china) and the western Acheulean indicates convergence of form, not cognitive differences",2012,"PLoS ONE","7","4", e35804,"","",,51,"10.1371/journal.pone.0035804",2-s2.0-84859837713
"White M.J.","","On the significance of Acheulean biface variability in southern Britain",1998,"Proceedings of the Prehistoric Society","64",,,"15","44",,84,,2-s2.0-0008128493
"Wynn T., Tierson F.","7007026851;24384855600;","Regional Comparison of the Shapes of Later Acheulean Handaxes",1990,"American Anthropologist","92","1",,"73","84",,80,"10.1525/aa.1990.92.1.02a00050",2-s2.0-0025109462
"Zhao W., Krishnaswamy A., Chellappa R., Swets D., Weng J.","","Discriminant analysis of principal components for face recognition",1998,"Face Recognition: From Theory to Applications",,,,"73","85",,137,,2-s2.0-0003135710
