Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Hallgrímsson B., Brown J.J.Y., Hall B.K.","6602184859;56169516600;57203106489;","The study of phenotypic variability: An Emerging research agenda for understanding the developmental-genetic architecture underlying phenotypic variation",2005,"Variation",,,,"525","551",,15,"10.1016/B978-012088777-4/50024-7",2-s2.0-84882496283
"Hallgrímsson B., Jamniczky H., Young N.M., Rolian C., Parsons T.E., Boughner J.C., Marcucio R.S.","6602184859;6507247723;25643389400;23111691500;17342730000;6506946425;6602355480;","Deciphering the palimpsest: Studying the relationship between morphological integration and phenotypic covariation",2009,"Evolutionary Biology","36","4",,"355","376",,222,"10.1007/s11692-009-9076-5",2-s2.0-72249110894
"Hallgrimsson B., Lieberman D.E., Young N.M., Parsons T., Wat S.","6602184859;7202460412;25643389400;17342730000;16023673300;","Evolution of covariance in the mammalian skull",2007,"Novartis Foundation Symposium","284",,,"164","185",,62,,2-s2.0-84858753629
"Hallgrímsson B., Willmore K., Dorval C., Cooper D.M.L.","6602184859;8041427900;6603373136;8726277200;","Craniofacial variability and modularity in macaques and mice",2004,"Journal of Experimental Zoology Part B: Molecular and Developmental Evolution","302","3",,"207","225",,94,,2-s2.0-18544394536
"Hallgrímsson B., Willmore K., Hall B.K.","6602184859;8041427900;57203106489;","Canalization, developmental stability, and morphological integration in primate limbs",2002,"Yearbook of Physical Anthropology","45",,,"131","158",,213,"10.1002/ajpa.10182",2-s2.0-84930065113
"Herring S.W.","7005704548;","Formation of the vertebrate face epigenetic and functional influences",1993,"Integrative and Comparative Biology","33","4",,"472","483",,64,"10.1093/icb/33.4.472",2-s2.0-77957217848
"Herring S.W., Lakars T.C.","7005704548;6505933484;","Craniofacial development in the absence of muscle contraction",1981,"Journal of Craniofacial Genetics and Developmental Biology","1","4",,"341","357",,55,,2-s2.0-0019719937
"Herring S.W., Teng S.","7005704548;7102993288;","Strain in the braincase and its sutures during function",2000,"American Journal of Physical Anthropology","112","4",,"575","593",,167,"10.1002/1096-8644(200008)112:4<575::AID-AJPA10>3.0.CO;2-0",2-s2.0-0033897308
"Hill M.K.","",[No title available],2003,"Dental Reduction and Diet In the Prehistoric Ohio River Valley",,,,"","",,2,,2-s2.0-75149113660
"Hinton R.J., Carlson D.S.","35518235800;7403297673;","Temporal changes in human temporomandibular joint size and shape",1979,"American Journal of Physical Anthropology","50","3",,"325","333",,32,"10.1002/ajpa.1330500305",2-s2.0-0018425369
"Hünemeier T., Gómez-Valdés J., Ballesteros-Romero M., De Azevedo S., Martínez-Abadías N., Esparza M., Sjøvold T., Bonatto S.L., Salzano F.M., Bortolini M.C., González-José R.","8667558600;16063951800;54901750200;34972634100;9739700800;6701871391;6603109253;17033793100;7101667984;54904017800;6602423911;","Cultural diversification promotes rapid phenotypic evolution in Xavánte Indians",2012,"Proceedings of the National Academy of Sciences of the United States of America","109","1",,"73","77",,10,"10.1073/pnas.1118967109",2-s2.0-84856020368
"Hünemeier T., Gómez-Valdés J., De Azevedo S., Quinto-Sánchez M., Passaglia L., Salzano F.M., Sánchez-Mejorada G., Alonzo V.A., Martínez-Abadías N., Bortolini M.-C., González-José R.","8667558600;16063951800;34972634100;55214951500;6603181133;55667564087;55989730100;55957525500;9739700800;54904017800;6602423911;","FGFR1 signaling is associated with the magnitude of morphological integration in human head shape",2014,"American Journal of Human Biology","26","2",,"164","175",,8,"10.1002/ajhb.22496",2-s2.0-84894281879
"Hylander W.L., Johnson K.R.","","Strain gradients in the craniofacial region of primates",1992,"The Biological Mechanisms of Tooth Movement and Craniofacial Adaptation",,,,"559","569",,57,,2-s2.0-0002083870
"Hylander W.L., Johnson K.R., Picq P.G.","7004271202;56307116700;6602551432;","Masticatory‐stress hypotheses and the supraorbital region of primates",1991,"American Journal of Physical Anthropology","86","1",,"1","36",,167,"10.1002/ajpa.1330860102",2-s2.0-0025948899
"Ingervall B., Bitsanis E.","7006333041;7801393182;","A pilot study of the effect of masticatory muscle training on facial growth in long-face children",1987,"European Journal of Orthodontics","9","1",,"15","23",,87,"10.1093/ejo/9.1.15",2-s2.0-0023284723
"Jennings J.D.","",[No title available],1968,"Prehistory of North America",,,,"","",,80,,2-s2.0-0343548890
"Jurmain R.","",[No title available],1999,"Stories from the Skeleton: Behavioral Reconstruction in Human Osteology",,,,"","",,205,,2-s2.0-0003706772
"Kennedy K.A.R.","","Skeletal markers of occupational stress",1989,"Reconstruction of Life from the Skeleton",,,,"129","160",,175,,2-s2.0-0000054229
"Kiliaridis S.","7006176659;","Masticatory muscle influence on craniofacial growth",1995,"Acta Odontologica Scandinavica","53","3",,"196","202",,108,"10.3109/00016359509005972",2-s2.0-0029315181
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Klingenberg C.P., Mebus K., Auffray J.-C.","7004588456;24473080100;7007054202;","Developmental integration in a complex morphological structure: How distinct are the modules in the mouse mandible?",2003,"Evolution and Development","5","5",,"522","531",,223,"10.1046/j.1525-142X.2003.03057.x",2-s2.0-0141564962
"Larsen C.S.","","Biological changes in human populations with agriculture",1995,"Annual Review of Anthropology","24",,,"185","213",,389,,2-s2.0-0000285499
"Larsen C.S.","",[No title available],1997,"Bioarchaeology: Interpreting Behavior from the Human Skeleton",,,,"","",,826,,2-s2.0-0003435976
"Latcham R.","","Los Indios de la Cordillera y la Pampa en el siglo XVI",1929,"Rev Chil Hist Geogr","2",,,"62","65",,2,,2-s2.0-33744959673
"Lieberman D.E.","7202460412;","How and why humans grow thin skulls: Experimental evidence for systemic cortical robusticity",1996,"American Journal of Physical Anthropology","101","2",,"217","236",,149,"10.1002/(SICI)1096-8644(199610)101:2<217::AID-AJPA7>3.0.CO;2-Z",2-s2.0-0029758901
"Lieberman D.E.","","Whither the evolution of growth and development?",2002,"Evol Anthropol","11",,,"246","248",,3,,2-s2.0-21144450456
"Lieberman D.E.","7202460412;","Speculations about the selective basis for modern human craniofacial form",2008,"Evolutionary Anthropology","17","1",,"55","68",,68,"10.1002/evan.20154",2-s2.0-41549132658
"Lieberman D.E.","",[No title available],2011,"The Evolution of the Human Head",,,,"","",,258,,2-s2.0-70349507124
"Lieberman D.E., Krovitz G.E., Yates F.W., Devlin M., St. Claire M.","7202460412;6506541494;36827319500;7102114891;8068292400;","Effects of food processing on masticatory strain and craniofacial growth in a retrognathic face",2004,"Journal of Human Evolution","46","6",,"655","677",,147,"10.1016/j.jhevol.2004.03.005",2-s2.0-3042719559
"Loy A., Cataudella S., Corti M.","","Shape changes during the growth of the sea bass, Dicentrarchus labrax (Teleostea: Perciformes), in relation to different rearing conditions",1996,"Advances in Morphometrics","284",,,"399","405",,35,,2-s2.0-0001540811
"Lucas P.W.","",[No title available],2004,"How teeth work",,,,"","",,8,,2-s2.0-41549090763
"Lynch M., Walsh B.","",[No title available],1998,"Genetics and Analysis of Quantitative Traits",,,,"","",,6355,,2-s2.0-0003873122
"Maddux S.D., Franciscus R.G.","6504497813;6602421109;","Allometric scaling of infraorbital surface topography in Homo",2009,"Journal of Human Evolution","56","2",,"161","174",,36,"10.1016/j.jhevol.2008.10.003",2-s2.0-58549104887
"Marroig G., Cheverud J.M.","6602779231;7006680247;","A comparison of phenotypic variation and covariation patterns and the role of phylogeny, ecology, and ontogeny during cranial evolution of New World Monkeys",2001,"Evolution","55","12",,"2576","2600",,281,"10.1111/j.0014-3820.2001.tb00770.x",2-s2.0-0035544555
"Martínez-Abadías N., Heuzé Y., Wang Y., Jabs E.W., Aldridge K., Richtsmeier J.T.","9739700800;23110544500;35745275300;35450128400;8950814500;7004651665;","FGF/FGFR signaling coordinates skull development by modulating magnitude of morphological integration: Evidence from apert syndrome mouse models",2011,"PLoS ONE","6","10", e26425,"","",,38,"10.1371/journal.pone.0026425",2-s2.0-84857433906
"Martínez-Abadías N., Paschetta C., de Azevedo S., Esparza M., González-José R.","9739700800;34973286700;34972634100;6701871391;6602423911;","Developmental and genetic constraints on neurocranial globularity: Insights from analyses of deformed skulls and quantitative genetics",2009,"Evolutionary Biology","36","1",,"37","56",,25,"10.1007/s11692-008-9045-4",2-s2.0-69849101823
"Michieli C.T.","",[No title available],1978,"Los Puelches",,,,"","",,6,,2-s2.0-33744948357
"Monteiro L.R.","7103010498;","Multivariate regression models and geometric morphometrics: The search for causal factors in the analysis of shape",1999,"Systematic Biology","48","1",,"192","199",,257,"10.1080/106351599260526",2-s2.0-0033084978
"Niewoehner W.A.","",[No title available],2000,,,,,"","",,1,,2-s2.0-84953645221
"Niewoehner W.A.","6507328445;","Behavioral inferences from the Skhul/Qafzeh early modern human hand remains",2001,"Proceedings of the National Academy of Sciences of the United States of America","98","6",,"2979","2984",,70,"10.1073/pnas.041588898",2-s2.0-0035853150
"Niewoehner W.A.","","A geometric morphometric analysis of Late Pleistocene human metacarpal I base shape",2005,"Modern Morphometrics in Physical Anthropology",,,,"285","298",,16,,2-s2.0-47849121764
"Niewoehner W.A.","6507328445;","Neanderthal hands in their proper perspective",2006,"Vertebrate Paleobiology and Paleoanthropology",,"9781402051203",,"157","190",,21,"10.1007/978-1-4020-5121-0_9",2-s2.0-85045089423
"Novellino P.S., Guichón R.A.","","Formas de subsistencias e isótopos estables en el sur de Mendoza",1999,"Rev Argent Antropol Biol","2",,,"323","334",,6,,2-s2.0-33744951714
"Paschetta C.","",[No title available],2012,,,,,"","",,1,,2-s2.0-84953645222
"Paschetta C., De Azevedo S., Castillo L., Martínez-Abadías N., Hernández M., Lieberman D.E., González-José R.","34973286700;34972634100;35329177900;9739700800;7401971749;7202460412;6602423911;","The influence of masticatory loading on craniofacial morphology: A test case across technological transitions in the Ohio valley",2010,"American Journal of Physical Anthropology","141","2",,"297","314",,60,"10.1002/ajpa.21151",2-s2.0-75149123578
"Pavlicev M., Cheverud J.M., Wagner G.P.","6504780611;7006680247;57203216308;","Measuring morphological integration using eigenvalue variance",2009,"Evolutionary Biology","36","1",,"157","170",,99,"10.1007/s11692-008-9042-7",2-s2.0-69849103645
"Pearson O.M., Lieberman D.E.","57206543669;7202460412;","The aging of Wolff's ""law"": ontogeny and responses to mechanical loading in cortical bone.",1973,"American journal of physical anthropology","Suppl 39",,,"63","99",,99,,2-s2.0-33847415217
"Peyron M.A., Lassauzay C., Woda A.","7004142428;24484677100;36852311900;","Effects of increased hardness on jaw movement and muscle activity during chewing of visco-elastic model foods",2002,"Experimental Brain Research","142","1",,"41","51",,182,"10.1007/s00221-001-0916-5",2-s2.0-0036135177
"Pinhasi R., Eshed V., Shaw P.","10041187600;6603001803;7401651685;","Evolutionary changes in the masticatory complex following the transition to farming in the southern Levant",2008,"American Journal of Physical Anthropology","135","2",,"136","148",,41,"10.1002/ajpa.20715",2-s2.0-38349120723
"Prieto M.","","La frontera meridional mendocina durante los siglos XVI y XVII",1989,"Xama","2",,,"117","132",,6,,2-s2.0-33744956985
