Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Kendall D.G., Kendall W.S.","","Alignments in two-dimensional random sets of points",1980,"Advances in Applied Probability","12","2",,"380","424",,60,,,,"Kendall, D.G.; Kendall, W.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0011457110
"Crown P.L.","6701421066;","Life histories of pots and potters: Situating the individual in archaeology",2007,"American Antiquity","72","4",,"677","690",,56,"10.2307/25470440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749007984&doi=10.2307%2f25470440&partnerID=40&md5=3d5c366ecc002a13eca2a87c7440c3c3","Department of Anthropology, University of New Mexico, Albuquerque, NM 87131-1086, United States","Crown, P.L., Department of Anthropology, University of New Mexico, Albuquerque, NM 87131-1086, United States","Archaeologists often implicitly assume that individual ceramic objects were the work of a single individual artisan. Ethnographic and archaeological data suggest that this assumption should be questioned. Ceramics from the Greater American Southwest demonstrate that multiple hands contribute to the finished products in two ways. Two artisans may collaborate on vessels in various combinations of task differentiation. Alternatively, some vessels are modified over time, with artisans adding new features to existing vessels in diachronic collaboration. Such collaborative vessels have implications for understanding labor demands, learning and teaching frameworks, specialized production, and the life histories of ceramics. Copyright © 2007 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-36749007984
"VanPool C.S., VanPool T.L.","",[No title available],2007,"Signs of the Casas Grandes Shamans",,,,"","",,38,,,,"VanPool, C.S.; VanPool, T.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-67349152437
"Riley C.L.","",[No title available],2005,"Becoming Aztlan: Mesoamerican Influence in the Greater Southwest, A.D. 1200-1500",,,,"","",,37,,,,"Riley, C.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-34147155179
"Lekson S.H.","","Salado Archaeology of the Upper Gila, New Mexico",1990,"Mimbres Archaeology of the Upper Gila, New Mexico",,,,"","",,36,,,,"Lekson, S.H.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0011771684
"Whalen M.E., Minnis P.E.","",[No title available],2009,"The Neighbors of Casas Grandes: Excavating Medio Period Communities of Northwest Chihuahua, Mexico",,,,"","",,35,,,,"Whalen, M.E.; Minnis, P.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84879311476
"Swanson S.","35178683200;","Documenting prehistoric communication networks: A case study in the Paquimé polity",2003,"American Antiquity","68","4",,"753","767",,34,"10.2307/3557071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28244494070&doi=10.2307%2f3557071&partnerID=40&md5=fc8236beeced62a370908f706aae4662","Department of Anthropology, Arizona State University, Tempe, AZ 85283, United States","Swanson, S., Department of Anthropology, Arizona State University, Tempe, AZ 85283, United States","Hilltop features reported around the site of Paquimé, the political center of a prehistoric complex polity in northwest Chihuahua, Mexico, have been interpreted as a fire-signaling network by archaeologists. If these hilltop platform features functioned as such a communication system, it provides important information for our interpretation of regional integration and interaction for the Paquimé polity. This paper reports the results of a survey of hilltops in the area and a subsequent GIS-based intervisibility analysis, which determined that a series of hilltop platforms in the region were ideally situated for fire-signaling purposes. I discuss the need for implementing tests for intervisibility and tests for determining the significance of that intervisibility, and then consider some implications of the Paquimé fire-signaling system on sociopolitical organization and integration. © 2003 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-28244494070
"Rakita G.F.M.","",[No title available],2009,"Ancestors and Elites: Emergent Complexity and Ritual Practices in the Casas Grandes Polity",,,,"","",,28,,,,"Rakita, G.F.M.",[No abstract available],,,,"Final",,Scopus,2-s2.0-67349147977
"VanPool T.L., Leonard R.D.","14055200600;8899806800;","Specialized ground stone production in the Casas Grandes region of Northern Chihuahua, Mexico",2002,"American Antiquity","67","4",,"710","730",,28,"10.2307/1593800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2442646957&doi=10.2307%2f1593800&partnerID=40&md5=2f71894aa94b3d0e9bc64e0c7dfccbc5","Department of Anthropology, Office of Contract Archaeology, University of New Mexico, Albuquerque, NM 87131, United States; Department of Anthropology, University of New Mexico, Albuquerque, NM 87131, United States","VanPool, T.L., Department of Anthropology, Office of Contract Archaeology, University of New Mexico, Albuquerque, NM 87131, United States; Leonard, R.D., Department of Anthropology, University of New Mexico, Albuquerque, NM 87131, United States","Previous research has identified specialized production of prestige goods during the Medio period (A.D. 1200-1450) in the Casas Grandes region of northwestern Mexico and the American Southwest. We evaluate the organization of production of two functionally equivalent types of trough metates from Paquimé, Chihuahua, Mexico, using the standardization hypothesis, i.e., the premise that products produced by specialists have less variation than those manufactured by less-specialized producers. We find that the morphology of one of the metate types (Type 1A metates) is statistically more standardized than the other (Type IB metates). We then compare the Paquime metates to those manufactured by generalized producers from the Mimbres Valley region of New Mexico. We find that Mimbres through-trough metates and the Type IB metates from Paquimé have a similar degree of morphological variation, but that the Type 1A Paquimé metates are morphologically more standardized, indicating that specialists produced them. We conclude that specialized production in the Casas Grandes region was not limited to prestige goods but was instead a fundamental organizing principle of the Medio period economic system, reflecting the presence of a well-established social hierarchy and exchange system. © 2002 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-2442646957
"Vanpool T.L., Leonard R.D.","14055200600;8899806800;","Quantitative Analysis in Archaeology",2011,"Quantitative Analysis in Archaeology",,,,"","",350,26,"10.1002/9781444390155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875273070&doi=10.1002%2f9781444390155&partnerID=40&md5=39996925f6a470b7ed6ef5dc62f3d0ee",,"Vanpool, T.L.; Leonard, R.D.","Quantitative Analysis in Archaeology introduces the application of quantitative methods in archaeology. It outlines conceptual and statistical principles, illustrates their application, and provides problem sets for practice. Discusses both methodological frameworks and quantitative methods of archaeological analysis. Presents statistical material in a clear and straightforward manner ideal for students and professionals in the field. Includes illustrative problem sets and practice exercises in each chapter that reinforce practical application of quantitative analysis. © 2011 Todd L. VanPool and Robert D. Leonard.",,,Book,"Final",,Scopus,2-s2.0-84875273070
"Mathiowetz M.","",[No title available],2011,"The Diurnal Path of the Sun: Ideology and Interregional Interaction in Ancient Northwest Mesoamerica and the American Southwest",,,,"","",,24,,,,"Mathiowetz, M.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84924105585
"Skibo J.M., McCluney E.B., Walker W.H.","",[No title available],2002,"The Joyce Well Site: On the Frontier of the Casas Grandes World",,,,"","",,19,,,,"Skibo, J.M.; McCluney, E.B.; Walker, W.H.",[No abstract available],,,,"Final",,Scopus,2-s2.0-60950218388
"Crown P.L.","","The production of Salado polychromes in the American Southwest",1995,"Ceramic Production in the American Southwest",,,,"142","166",,19,,,,"Crown, P.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0007975448
"Woosley A.I., Olinger B.","","The Gasas Grandes ceramic tradition: Production and interregional exchange of ramos polychrome",1993,"Culture and Contact: Charles Di Peso's Grande Chichimeca",,,,"105","132",,18,,,,"Woosley, A.I.; Olinger, B.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0002091717
"BRAND D.D.","57204878784;","THE DISTRIBUTION OF POTTERY TYPES IN NORTHWEST MEXICO",1935,"American Anthropologist","37","2",,"287","305",,18,"10.1525/aa.1935.37.2.02a00100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000337697&doi=10.1525%2faa.1935.37.2.02a00100&partnerID=40&md5=25421a183cda1adc365f281095e5a8e1","University of New Mexico, Albuquerque, New Mexico, United States","BRAND, D.D., University of New Mexico, Albuquerque, New Mexico, United States",[No abstract available],,,Article,"Final",,Scopus,2-s2.0-0000337697
"Antillon C., Rafael R.D.L., Maxwell T.D., Van Pool T.L., Harmon M.J., Van Pool C.S., Hyndman D.A., Brandwein S.S.","","Galeana, Villa Ahumada, and Casa Chica: Diverse sites in the Casas Grandes region",2004,"Surveying the Archaeology of Northwest Mexico",,,,"149","176",,14,,,,"Antillon, C.; Rafael, R.D.L.; Maxwell, T.D.; Van Pool, T.L.; Harmon, M.J.; Van Pool, C.S.; Hyndman, D.A.; Brandwein, S.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84879307889
"Wilczek J., Monna F., Barral P., Burlet L., Chateau C., Navarro N.","56272838100;7003488151;6701571832;56271876900;23484256000;8335515700;","Morphometrics of Second Iron Age ceramics - strengths, weaknesses, and comparison with traditional typology",2014,"Journal of Archaeological Science","50","1",,"39","50",,12,"10.1016/j.jas.2014.05.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904340280&doi=10.1016%2fj.jas.2014.05.033&partnerID=40&md5=5845b7a5c71aa5e35d9a877fafae99d7","ARTéHIS, UMR 6298 CNRS-Université de Bourgogne, ARTéHIS, Bat. Gabriel, F-21000 Dijon, France; Ústav archeologie a muzeologie, Masarykova univerzita, Arna Nováka 1, 602 00 Brno, Czech Republic; Laboratoire Chrono-Environnement, UMR 6249 CNRS, Université de Franche-Comté, UFR Sciences et Techniques, 16 route de Gray, F-25030 Besançon Cedex, France; Université de Bourgogne, UFR SVTE, 6 bd Gabriel, F-21000 Dijon, France; Laboratoire PALEVO, Ecole Pratique des Hautes Etudes, UMR uB/CNRS 6282-Biogéosciences, Université de Bourgogne, 6 Boulevard Gabriel, F-21000 Dijon, France","Wilczek, J., ARTéHIS, UMR 6298 CNRS-Université de Bourgogne, ARTéHIS, Bat. Gabriel, F-21000 Dijon, France, Ústav archeologie a muzeologie, Masarykova univerzita, Arna Nováka 1, 602 00 Brno, Czech Republic; Monna, F., ARTéHIS, UMR 6298 CNRS-Université de Bourgogne, ARTéHIS, Bat. Gabriel, F-21000 Dijon, France; Barral, P., Laboratoire Chrono-Environnement, UMR 6249 CNRS, Université de Franche-Comté, UFR Sciences et Techniques, 16 route de Gray, F-25030 Besançon Cedex, France; Burlet, L., ARTéHIS, UMR 6298 CNRS-Université de Bourgogne, ARTéHIS, Bat. Gabriel, F-21000 Dijon, France; Chateau, C., Université de Bourgogne, UFR SVTE, 6 bd Gabriel, F-21000 Dijon, France; Navarro, N., Laboratoire PALEVO, Ecole Pratique des Hautes Etudes, UMR uB/CNRS 6282-Biogéosciences, Université de Bourgogne, 6 Boulevard Gabriel, F-21000 Dijon, France","Although the potential of geometric morphometrics for the study of archaeological artefacts is recognised, quantitative evaluations of the concordance between such methods and traditional typology are rare. The present work seeks to fill this gap, using as a case study a corpus of 154 complete ceramic vessels from the Bibracte oppidum (France), the capital of the Celtic tribe Aedui from the Second Iron Age. Two outline-based approaches were selected: the Elliptic Fourier Analysis and the Discrete Cosine Transform. They were combined with numerous methods of standardisation/normalisation. Although standardisations may use either perimeter or surface, the resulting morphospaces remain comparable, and, interestingly, are also comparable with the morphospace built from traditional typology. Geometric morphometrics also presentthe advantage of being easily implemented and automated for large sets of artefacts. The method is reproducible and provides quantitative estimates, such as mean shape, and shape diversity of ceramic assemblages, allowing objective inferences to be statistically tested. The approach can easily be generalised and adopted for other kinds of artefacts, to study the level of production standardisation and the evolution of shape over space and time, and to provide information about material and cultural exchanges. © 2014 Elsevier Ltd.","Archaeology; Bibracte; Closed contour; Discrete cosine transform; Elliptic fourier analysis; Open contour; Pottery; Type","archaeology; artifact; ceramics; Iron Age; morphometry; Fourier transform; geometry; standardization; strength; typology; France",Article,"Final",,Scopus,2-s2.0-84904340280
"Whalen M.E., Minnis P.E.","7007052439;14325351900;","Ceramics and polity in the casas grandes area, Chihuahua, Mexico",2012,"American Antiquity","77","3",,"403","423",,12,"10.7183/0002-7316.77.3.403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887918079&doi=10.7183%2f0002-7316.77.3.403&partnerID=40&md5=bbff75433395391495e15a28c52439d9","Department of Anthropology, University of Tulsa, Tulsa, OK 74104, United States; Department of Anthropology, University of Oklahoma, Norman, OK 73019, United States","Whalen, M.E., Department of Anthropology, University of Tulsa, Tulsa, OK 74104, United States; Minnis, P.E., Department of Anthropology, University of Oklahoma, Norman, OK 73019, United States","The Medio period (ca. A.D.1150-1475) at the primate center of Casas Grandes, Chihuahua, Mexico, is characterized by polychrome pottery with elaborate, finely painted designs. This originally was presumed to be the peak of an evolutionary sequence that began with coarse, simple decoration. New research and dating show that this was not the case. Instead, fine painting and an elaborate set of design motifs are added to the older, simpler style at about A.D. 1300. Both types of decoration are produced through the fourteenth century. The addition of the new style is coincident with the rise of Casas Grandes and was one part of a symbolic package that emphasized the prestige of the center. It is further argued that the collapse of the primate center in the fifteenth century saw the demise of its symbolism. The older and simpler part of the Medio period tradition, however, likely continued to be made at small, scatteredpost-Casas Grandes communities. These have been unrecognizable in surface surveys, as their sparse surface ceramic assemblages contain Medio period utilitarian wares. This has led to the supposition that the Casas Grandes area was abandoned after the fall of the primate center. This long-popular belief may be incorrect. Copyright © 2012 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-84887918079
"Whalen M.E., Pitezel T.","7007052439;36452620800;","Settlement patterns of the casas grandes area",2015,"Ancient Paquime and the Casas Grandes World",,,,"103","125",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952330590&partnerID=40&md5=e7e86838d31c36b2e6839849bbdf9e50","Department of Anthropology, University of Tulsa, United States; Arizona State Museum, United States","Whalen, M.E., Department of Anthropology, University of Tulsa, United States; Pitezel, T., Arizona State Museum, United States",[No abstract available],,,Book Chapter,"Final",,Scopus,2-s2.0-84952330590
"Rakita G.F.M., Cruz R.","57028494300;57027142100;","Organization of production at paquimé",2015,"Ancient Paquime and the Casas Grandes World",,,,"58","82",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952328908&partnerID=40&md5=ef42f8d5c4d8af3bad6c31d457ab343e","University of New Florida, United States; Chihuahuan center of the Instituto Nacional de AntropologÃ-a e Historia, United States","Rakita, G.F.M., University of New Florida, United States; Cruz, R., Chihuahuan center of the Instituto Nacional de AntropologÃ-a e Historia, United States",[No abstract available],,,Book Chapter,"Final",,Scopus,2-s2.0-84952328908
"Kelley J.H., Searcy M.T.","14522617300;57028115500;","Beginnings: The viejo period",2015,"Ancient Paquime and the Casas Grandes World",,,,"17","40",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952321503&partnerID=40&md5=5c83fdbfe516789ac7c2debc0db58702","Brigham Young University, United States","Kelley, J.H.; Searcy, M.T., Brigham Young University, United States",[No abstract available],,,Book Chapter,"Final",,Scopus,2-s2.0-84952321503
"Burd-Larkin K., Kelley J.H., Hendrickson M.J.","","Ceramics as Temporal and Spatial Indicators in Chihuahua Culture",2004,"Surveying the Archaeology of Northwest Mexico",,,,"177","204",,9,,,,"Burd-Larkin, K.; Kelley, J.H.; Hendrickson, M.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-79956517711
"Sprehn M.S.","",[No title available],2003,"Social Complexity and the Specialist Potters of Casas Grandes in Northern Mexico",,,,"","",,9,,,,"Sprehn, M.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-74349100628
"VanPool C.S.","",[No title available],2003,"The Symbolism of Casas Grandes",,,,"","",,9,,,,"VanPool, C.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-33847248752
"Searcy M.T.","",[No title available],2010,"Symbols and Sociopolitical Organization: Mesoamerican Iconography in the U.S. Southwest/Northwest Mexico",,,,"","",,8,,,,"Searcy, M.T.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84930258603
"Bagwell E.A.","","Domestic Architectural Production in Northwest Mexico",2006,"Unpublished PhD Dissertation.",,,,"","",,8,,,,"Bagwell, E.A.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84886022991
"Carpenter J.P.","","The Animas Phase and Paquimé: Regional Differentiation and Integration at Joyce Well",2002,"The Joyce Well Site: On the Frontier of the Casas Grandes World",,,,"149","166",,8,,,,"Carpenter, J.P.",[No abstract available],,,,"Final",,Scopus,2-s2.0-62449315719
"Costin C.L.","","Craft specialization",2015,"The International Encyclopedia of Human Sexuality",,,,"1","5",,7,,,,"Costin, C.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-85040756366
"VanPool T.L., Oswald C.M., Christy J.A., Ferguson J.R., Rakita G.F.M., VanPool C.S.","","Provenance Studies of Obsidian at 76 Draw",2013,"Advances in Jornada Mogollon Archaeology: Proceedings from the 17th Jornada Mogollon Conference",,,,"163","184",,7,,,,"VanPool, T.L.; Oswald, C.M.; Christy, J.A.; Ferguson, J.R.; Rakita, G.F.M.; VanPool, C.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-85008964336
"VanPool C.S., VanPool T.L.","","Dichotomy and Duality: The Structure of Casas Grandes Art",2002,"Talking Birds, Plumed Serpents and Painted Women: Ceramics of Casas Grandes",,,,"71","75",,7,,,,"VanPool, C.S.; VanPool, T.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-33847325055
