Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Collyer M.L., Adams D.C.","57074630100;7404054540;","Phenotypic trajectory analysis: Comparison of shape change patterns in evolution and ecology",2013,"Hystrix","24","1",,"","",,62,"10.4404/hystrix-24.1-6298",2-s2.0-84877591004
"García-Granero J.J., Arias-Martorell J., Madella M., Lancelotti C.","55318734500;55249683600;55972575800;36466630000;","Geometric morphometric analysis of Setaria italica (L.) P. Beauv. (foxtail millet) and Brachiaria ramosa (L.) Stapf. (browntop millet) and its implications for understanding the biogeography of small millets",2016,"Vegetation History and Archaeobotany","25","3",,"303","310",,8,"10.1007/s00334-015-0541-z",2-s2.0-84937149140
"Giardina Charles R., Kuhl Frank P.","35548158500;7003979887;","ACCURACY OF CURVE APPROXIMATION BY HARMONICALLY RELATED VECTORS WITH ELLIPTICAL LOCI.",1977,"Comput Graphics Image Process","6","3",,"277","285",,43,"10.1016/S0146-664X(77)80029-4",2-s2.0-0017504943
"Hillman G.C.","","The plant food economy of Abu Hureyra 1 and 2",2000,"Village on the Euphrates: From Foraging to Farming at Abu Hureyra",,,,"327","398",,100,,2-s2.0-0000074871
"Jacomet S.","","Identification of Cereal Remains from Archaeological Sites",2006,"Identification of Cereal Remains from Archaeological Sites",,,,"","",,129,,2-s2.0-57049186375
"Jones G.","","Wheat grain identification - Why bother?",1998,"Environ Archaeol","2",,,"29","34",,8,,2-s2.0-0142133747
"Jones G., Charles M.P., Jones M.K., Colledge S., Leigh F.J., Lister D.A., Smith L.M.J., Powell W., Brown T.A., Jones H.","8761946200;7201434799;7501846936;6506782318;20734487700;7006889546;8981233700;7202937952;7404319948;57188980239;","DNA evidence for multiple introductions of barley into Europe following dispersed domestications in western Asia",2013,"Antiquity","87","337",,"701","713",,15,"10.1017/S0003598X00049401",2-s2.0-84883299252
"Jones G., Jones H., Charles M.P., Jones M.K., Colledge S., Leigh F.J., Lister D.A., Smith L.M.J., Powell W., Brown T.A.","8761946200;57188980239;7201434799;7501846936;6506782318;20734487700;7006889546;8981233700;7202937952;7404319948;","Phylogeographic analysis of barley DNA as evidence for the spread of Neolithic agriculture through Europe",2012,"Journal of Archaeological Science","39","10",,"3230","3238",,36,"10.1016/j.jas.2012.05.014",2-s2.0-84864385127
"Kuhl F.P., Giardina C.R.","7003979887;35548158500;","Elliptic Fourier features of a closed contour",1982,"Computer Graphics and Image Processing","18","3",,"236","258",,1114,"10.1016/0146-664X(82)90034-X",2-s2.0-0019999399
"Newton C., Terral J.-F., Ivorra S.","8316847800;6603580109;14828273200;","The Egyptian olive (Olea europaea subsp. europaea) in the later first millennium BC: Origins and history using the morphometric analysis of olive stones",2006,"Antiquity","80","308",,"405","414",,16,"10.1017/S0003598X00093716",2-s2.0-33749444020
"Olsen A.M., Westneat M.W.","56480008400;7003754031;","StereoMorph: An R package for the collection of 3D landmarks and curves using a stereo camera set-up",2015,"Methods in Ecology and Evolution","6","3",,"351","356",,27,"10.1111/2041-210X.12326",2-s2.0-84925270506
"Orrù M., Grillo O., Lovicu G., Venora G., Bacchetta G.","55206592300;23024741500;55207525800;6602895773;6505972132;","Morphological characterisation of Vitis vinifera L. seeds by image analysis and comparison with archaeological remains",2013,"Vegetation History and Archaeobotany","22","3",,"231","242",,45,"10.1007/s00334-012-0362-2",2-s2.0-84875548048
"Pagnoux C., Bouby L., Ivorra S., Petit C., Valamoti S.-M., Pastor T., Picq S., Terral J.-F.","55542519500;6602374494;14828273200;57196977730;7801644738;36128801200;36091924200;6603580109;","Inferring the agrobiodiversity of Vitis vinifera L. (grapevine) in ancient Greece by comparative shape analysis of archaeological and modern seeds",2014,"Vegetation History and Archaeobotany","24","1",,"75","84",,23,"10.1007/s00334-014-0482-y",2-s2.0-85027925243
"R Development Core Team","",[No title available],2006,"R: A Language and Environment for Statistical Computing",,,,"","",,16442,,2-s2.0-5344244656
"Rohlf F., Bookstein F.","",[No title available],1990,"Proceedings of the Michigan Morphometrics Workshop",,,,"396","",,3,,2-s2.0-85031734613
"Ros J., Evin A., Bouby L., Ruas M.-P.","55899046100;23977570900;6602374494;12764302600;","Geometric morphometric analysis of grain shape and the identification of two-rowed barley (Hordeum vulgare subsp. distichumL.) in southern France",2014,"Journal of Archaeological Science","41",,,"568","575",,23,"10.1016/j.jas.2013.09.015",2-s2.0-84886302631
"Terral J.-F., Newton C., Ivorra S., Gros-Balthazard M., de Morais C.T., Picq S., Tengberg M., Pintaud J.-C.","6603580109;8316847800;14828273200;54782545300;55189753100;36091924200;7801559412;6506646308;","Insights into the historical biogeography of the date palm (Phoenix dactylifera L.) using geometric morphometry of modern and ancient seeds",2012,"Journal of Biogeography","39","5",,"929","941",,42,"10.1111/j.1365-2699.2011.02649.x",2-s2.0-84859839004
"Terral J.F., Tabard E., Bouby L., Ivorra S., Pastor T., Figueiral I., Picq S., Chevance J.B., Jung C., Fabre L., Tardy C., Compan M., Bacilieri R., Lacombe T., This P.","6603580109;36092051300;6602374494;14828273200;36128801200;6603067806;36091924200;36090768000;36128501700;7007048195;56662953100;36090825000;6603491440;23485802300;55780314900;","Evolution and history of grapevine (Vitis vinifera) under domestication: new morphometric perspectives to understand seed domestication syndrome and reveal origins of ancient European cultivars.",2010,"Annals of botany","105","3",,"443","455",,128,"10.1093/aob/mcp298",2-s2.0-77952960951
"Terral J.-F., Alonso N., Buxó I Capdevila R., Chatti N., Fabre L., Fiorentino G., Marinval P., Jordá G.P., Pradat B., Rovira N., Alibert P.","6603580109;14018904100;6507933767;55319577000;7007048195;24340783400;7801592623;8548617000;6504509530;56585834500;6603337881;","Historical biogeography of olive domestication (Olea europaea L.) as revealed by geometrical morphometry applied to biological and archaeological material",2004,"Journal of Biogeography","31","1",,"63","77",,130,"10.1046/j.0305-0270.2003.01019.x",2-s2.0-9144266291
"Tresset A., Vigne J.-D.","6506727552;7006603465;","Last hunter-gatherers and first farmers of Europe",2011,"Comptes Rendus - Biologies","334","3",,"182","189",,43,"10.1016/j.crvi.2010.12.010",2-s2.0-79952448717
"Ucchesu M., Orrù M., Grillo O., Venora G., Paglietti G., Ardu A., Bacchetta G.","57207680887;55206592300;23024741500;6602895773;56699769200;6506639073;6505972132;","Predictive method for correct identification of archaeological charred grape seeds: Support for advances in knowledge of grape domestication process",2016,"PLoS ONE","11","2", e0149814,"","",,19,"10.1371/journal.pone.0149814",2-s2.0-84960511198
"Van Der Veen M.","","Crop Husbandry Regimes",1992,"Crop Husbandry Regimes: An Archaeobotanical Study of Farming in Northern England 1000 BC-AD 500",,,,"","",,94,,2-s2.0-0003666569
