Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Meltzer D.J.","7004705181;","First peoples in a new world: Colonizing ice age America",2009,"First Peoples in a New World: Colonizing Ice Age America",,,,"","",446,294,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887856379&partnerID=40&md5=a73cfc0851f042b098a2c3805a52e88d","Department of Anthropology, Southern Methodist University, United States","Meltzer, D.J., Department of Anthropology, Southern Methodist University, United States","More than 12,000 years ago, in one of the greatest triumphs of prehistory, humans colonized North America, a continent that was then truly a new world. Just when and how they did so has been one of the most perplexing and controversial questions in archaeology. This dazzling, cutting-edge synthesis, written for a wide audience by an archaeologist who has long been at the center of these debates, tells the scientific story of the first Americans: where they came from, when they arrived, and how they met the challenges of moving across the vast, unknown landscapes of Ice Age North America. David J. Meltzer pulls together the latest ideas from archaeology, geology, linguistics, skeletal biology, genetics, and other fields to trace the breakthroughs that have revolutionized our understanding in recent years. Among many other topics, he explores disputes over the hemisphere's oldest and most controversial sites and considers how the first Americans coped with changing global climates. He also confronts some radical claims: that the Americas were colonized from Europe or that a crashing comet obliterated the Pleistocene megafauna. Full of entertaining descriptions of on-site encounters, personalities, and controversies, this is a compelling behind-the-scenes account of how science is illuminating our past. © 2009 by the Regents of the University of California.",,,Book,"Final",,Scopus,2-s2.0-84887856379
"Haynes G.","",[No title available],2002,"The Early Settlement of North America: The Clovis Era",,,,"","",,252,,,,"Haynes, G.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0042439353
"Bentley R.A., Hahn M.W., Shennan S.J.","7102498946;7201578309;6602927062;","Random drift and culture change",2004,"Proceedings of the Royal Society B: Biological Sciences","271","1547",,"1443","1450",,247,"10.1098/rspb.2004.2746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242712399&doi=10.1098%2frspb.2004.2746&partnerID=40&md5=52d0f7ea26f914b6eb5399e9a3906d8a","AHRB Ctr. Evol. Anal. Cultur. B., University College London, 31-34 Gordon Square, London WC1H 0PY, United Kingdom; Centre for Population Biology, 2320 Storer Hall, University of California, Davis, CA 95616, United States","Bentley, R.A., AHRB Ctr. Evol. Anal. Cultur. B., University College London, 31-34 Gordon Square, London WC1H 0PY, United Kingdom; Hahn, M.W., Centre for Population Biology, 2320 Storer Hall, University of California, Davis, CA 95616, United States; Shennan, S.J., AHRB Ctr. Evol. Anal. Cultur. B., University College London, 31-34 Gordon Square, London WC1H 0PY, United Kingdom","We show that the frequency distributions of cultural variants, in three different real-world examples - first names, archaeological pottery and applications for technology patents - follow power laws that can be explained by a simple model of random drift. We conclude that cultural and economic choices often reflect a decision process that is value-neutral; this result has far-reaching testable implications for social-science research.","Cultural evolution; First names; Patents; Pottery; Power laws; Random genetic drift","cultural change; material culture; technological change; theoretical study; computer simulation; cultural anthropology; data base; genetic drift; haploidy; mathematical analysis; mathematical model; mutation rate; patent; population genetic structure; population size; priority journal; randomization; review",Review,"Final",,Scopus,2-s2.0-3242712399
"Klingenberg C.P., Montero L.R.","7004588456;7103010498;","Distances and directions in multidimensional shape spaces: Implications for morphometric applications",2005,"Systematic Biology","54","4",,"678","688",,229,"10.1080/10635150590947258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15244360917&doi=10.1080%2f10635150590947258&partnerID=40&md5=a68d6d969ae9cf7676441cc6f0b88c47","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Montero, L.R., Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil",[No abstract available],,"anatomy; biological model; biology; biometry; genetic selection; methodology; morphometrics; multivariate analysis; review; Anatomy; Biometry; Body Weights and Measures; Computational Biology; Models, Genetic; Multivariate Analysis; Selection (Genetics)",Review,"Final",Open Access,Scopus,2-s2.0-15244360917
"Anderson D.G., Gillam J.C.","55483409400;14320094000;","Paleoindian colonization of the Americas: Implications from an examination of physiography, demography, and artifact distribution",2000,"American Antiquity","65","1",,"43","66",,213,"10.2307/2694807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002433872&doi=10.2307%2f2694807&partnerID=40&md5=2a41dfd056244bf37c7e10d2d0d4f502","Southeast Archeological Center, National Park Service, Box 7, 2035 East Paul Dirac Dr., Tallahassee, FL 32310, United States; Savannah River Archaeological Research Program, South Carolina Institute of Archaeology and Anthropology, University of South Carolina, 1321 Pendleton St., Columbia, SC 29208-0071, United States","Anderson, D.G., Southeast Archeological Center, National Park Service, Box 7, 2035 East Paul Dirac Dr., Tallahassee, FL 32310, United States; Gillam, J.C., Savannah River Archaeological Research Program, South Carolina Institute of Archaeology and Anthropology, University of South Carolina, 1321 Pendleton St., Columbia, SC 29208-0071, United States","GIS-based, least-cost analyses employing continental scale elevation data, coupled with information on the late glacial location of ice sheets and pluvial lakes, suggest possible movement corridors used by initial human populations in colonizing the New World. These routes, demographic evidence, and the location of Paleoindian archaeological assemblages, support the possibility of a rapid spread and diversification of founding populations. Initial dispersal, these analyses suggest, would have been most likely in coastal and riverine settings, and on plains. The analyses suggest areas where evidence for early human settlement may be found in North and South America. In some cases, these areas have received little prior archaeological survey. The method can be used to explore patterns of human migration and interaction at a variety of geographic scales. Copyright © 2000 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-0002433872
"O'Brien M.J., Lyman R.L.","","Applying Evolutionary Archaeology: A Systematic Approach",2000,"Applying Evolutionary Archaeology: A Systematic Approach",,,,"","",,198,,,,"O'Brien, M.J.; Lyman, R.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003568775
"Eerkens J.W., Lipo C.P.","6701660369;8041655300;","Cultural transmission, copying errors, and the generation of variation in material culture and the archaeological record",2005,"Journal of Anthropological Archaeology","24","4",,"316","334",,197,"10.1016/j.jaa.2005.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28244440525&doi=10.1016%2fj.jaa.2005.08.001&partnerID=40&md5=803d339f7ed9358cb2a070e499fa0106","Department of Anthropology, University of California, One Shields Avenue, Davis, CA 95616, United States; Department of Anthropology, California State University Long Beach, 1250 Bellflower Boulevard, Long Beach, CA 90840, United States","Eerkens, J.W., Department of Anthropology, University of California, One Shields Avenue, Davis, CA 95616, United States; Lipo, C.P., Department of Anthropology, California State University Long Beach, 1250 Bellflower Boulevard, Long Beach, CA 90840, United States","Archaeologists are adept at analyzing variation in artifacts. The discipline has well established and tested methods to track change through time and to evaluate the function of artifacts that depend upon measures of variation in the archaeological record. Although a critical concept, the means by which variation in material culture is generated is not well understood. This paper explores one source of variation, copying errors, and systematically examines how cultural transmission processes act to amplify, reduce, or maintain such variation. Using simple models, we generate expected distributions for the amount of variation that occurs through time under varying circumstances. This variation is caused by small errors that are transmitted from one person to another in the propagation and replication of cultural traits. These baseline values provide useful null models for explaining variation in prehistoric assemblages of artifacts. We use measurements of projectile points from Owens Valley and Woodland ceramics from Illinois to demonstrate the value of this approach. © 2005 Elsevier Inc. All rights reserved.","Copying errors; Cultural transmission; Evolutionary archaeology; Owens Valley; Projectile points; Woodland ceramics",,Article,"Final",,Scopus,2-s2.0-28244440525
"Mesoudi A., Whiten A., Laland K.N.","23395070100;7004657792;7003969474;","Perspective: Is human cultural evolution Darwinian? Evidence reviewed from the perspective of The Origin of Species",2004,"Evolution","58","1",,"1","11",,176,"10.1111/j.0014-3820.2004.tb01568.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642372496&doi=10.1111%2fj.0014-3820.2004.tb01568.x&partnerID=40&md5=dcd5ebffdb9b8ea63f6d4972740bd86b","Ctr. Social Lrng. and Cogn. Evol., School of Psychology, University of St. Andrews, St. Andrews, Fife, KY16 9JU, United Kingdom; Ctr. Social Lrng. and Cogn. Evol., School of Biology, University of St. Andrews, St. Andrews, Fife, KY16 9TS, United Kingdom","Mesoudi, A., Ctr. Social Lrng. and Cogn. Evol., School of Psychology, University of St. Andrews, St. Andrews, Fife, KY16 9JU, United Kingdom; Whiten, A., Ctr. Social Lrng. and Cogn. Evol., School of Psychology, University of St. Andrews, St. Andrews, Fife, KY16 9JU, United Kingdom; Laland, K.N., Ctr. Social Lrng. and Cogn. Evol., School of Biology, University of St. Andrews, St. Andrews, Fife, KY16 9TS, United Kingdom","The claim that human culture evolves through the differential adoption of cultural variants, in a manner analogous to the evolution of biological species, has been greeted with much resistance and confusion. Here we demonstrate that as compelling a case can now be made that cultural evolution has key Darwinian properties, as Darwin himself presented for biological evolution in The Origin of Species. Culture is shown to exhibit variation, competition, inheritance, and the accumulation of successive cultural modifications over time. Adaptation, convergence, and the loss or change of function can also be identified in culture. Just as Darwin knew nothing of genes or particulate inheritance, a case for Darwinian cultural evolution can be made irrespective of whether unitary cultural replicators exist or whether cultural transmission mechanisms are well understood.","Cultural evolution; Cultural transmission; Human culture; Lamarckian inheritance; Memes; Natural selection; The Origin of Species","cultural change; evolution; human behavior; Darwinia; Lamarckia",Review,"Final",,Scopus,2-s2.0-1642372496
"Waters M.R., Forman S.L., Jennings T.A., Nordt L.C., Driese S.G., Feinberg J.M., Keene J.L., Halligan J., Lindquist A., Pierson J., Hallmark C.T., Collins M.B., Wiederhold J.E.","57209811922;7201466626;36097566300;6701557760;7003802999;7102605098;45461077700;36677340600;45461257200;7006363380;6603806682;7404083672;45461543200;","The buttermilk creek complex and the origins of clovis at the Debra L. Friedkin site, Texas",2011,"Science","331","6024",,"1599","1603",,160,"10.1126/science.1201855","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953138735&doi=10.1126%2fscience.1201855&partnerID=40&md5=99524e2d23dce3b522c1ed9198db9c9b","Center for the Study of the First Americans, Departments of Anthropology and Geography, Texas A and M University, College Station, TX 77843-4352, United States; Luminescence Dating Research Laboratory, Department of Earth and Environmental Sciences, University of Illinois, 845 West Taylor Street (m/c 186), Chicago, IL 60607-7059, United States; Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, College Station, TX 77843-4352, United States; Department of Geology, Baylor University, One Bear Place no. 97354, Waco, TX 76798-7354, United States; Department of Geology and Geophysics, Institute for Rock Magnetism, University of Minnesota, Minneapolis, MN 55455-0219, United States; Department of Soil and Crop Science, Texas A and M University, 2474 TAMU, College Station, TX 77843-2474, United States; Department of Anthropology, Texas State University, 232 Evans Liberal Arts, San Marcos, TX 78666, United States","Waters, M.R., Center for the Study of the First Americans, Departments of Anthropology and Geography, Texas A and M University, College Station, TX 77843-4352, United States; Forman, S.L., Luminescence Dating Research Laboratory, Department of Earth and Environmental Sciences, University of Illinois, 845 West Taylor Street (m/c 186), Chicago, IL 60607-7059, United States; Jennings, T.A., Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, College Station, TX 77843-4352, United States; Nordt, L.C., Department of Geology, Baylor University, One Bear Place no. 97354, Waco, TX 76798-7354, United States; Driese, S.G., Department of Geology, Baylor University, One Bear Place no. 97354, Waco, TX 76798-7354, United States; Feinberg, J.M., Department of Geology and Geophysics, Institute for Rock Magnetism, University of Minnesota, Minneapolis, MN 55455-0219, United States; Keene, J.L., Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, College Station, TX 77843-4352, United States; Halligan, J., Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, College Station, TX 77843-4352, United States; Lindquist, A., Department of Geology and Geophysics, Institute for Rock Magnetism, University of Minnesota, Minneapolis, MN 55455-0219, United States; Pierson, J., Luminescence Dating Research Laboratory, Department of Earth and Environmental Sciences, University of Illinois, 845 West Taylor Street (m/c 186), Chicago, IL 60607-7059, United States; Hallmark, C.T., Department of Soil and Crop Science, Texas A and M University, 2474 TAMU, College Station, TX 77843-2474, United States; Collins, M.B., Department of Anthropology, Texas State University, 232 Evans Liberal Arts, San Marcos, TX 78666, United States; Wiederhold, J.E., Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, College Station, TX 77843-4352, United States","Compelling archaeological evidence of an occupation older than Clovis (~12.8 to 13.1 thousand years ago) in North America is present at only a few sites, and the stone tool assemblages from these sites are small and varied. The Debra L. Friedkin site, Texas, contains an assemblage of 15,528 artifacts that define the Buttermilk Creek Complex, which stratigraphically underlies a Clovis assemblage and dates between ∼13.2 and 15.5 thousand years ago. The Buttermilk Creek Complex confirms the emerging view that people occupied the Americas before Clovis and provides a large artifact assemblage to explore Clovis origins.",,"archaeological evidence; artifact; biostratigraphy; cultural history; occupation; tool use; archeology; article; artifact; clovis; flooding; ice sheet; luminescence; magnetism; paedogenesis; prehistoric period; priority journal; sediment; United States; Anthropology, Cultural; Archaeology; Geologic Sediments; History, Ancient; Humans; Texas; Buttermilk Creek; Texas; United States",Article,"Final",,Scopus,2-s2.0-79953138735
"Mesoudi A., Whiten A.","23395070100;7004657792;","The multiple roles of cultural transmission experiments in understanding human cultural evolution",2008,"Philosophical Transactions of the Royal Society B: Biological Sciences","363","1509",,"3489","3501",,159,"10.1098/rstb.2008.0129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52949090403&doi=10.1098%2frstb.2008.0129&partnerID=40&md5=62757c0a8b1b0e55be975d255fa30ade","Department of Social and Developmental Psychology, University of Cambridge, Free School Lane, Cambridge CB2 3RQ, United Kingdom; Centre for Social Learning and Cognitive Evolution, School of Psychology, University of St Andrews, St Andrews KY16 9JP, United Kingdom; School of Biological and Chemical Sciences, Queen Mary, University of London, Mile End Road, London E1 4NS, United Kingdom","Mesoudi, A., Department of Social and Developmental Psychology, University of Cambridge, Free School Lane, Cambridge CB2 3RQ, United Kingdom, School of Biological and Chemical Sciences, Queen Mary, University of London, Mile End Road, London E1 4NS, United Kingdom; Whiten, A., Centre for Social Learning and Cognitive Evolution, School of Psychology, University of St Andrews, St Andrews KY16 9JP, United Kingdom","In this paper, we explore how experimental studies of cultural transmission in adult humans can address general questions regarding the 'who, what, when and how' of human cultural transmission, and consequently inform a theory of human cultural evolution. Three methods are discussed. The transmission chain method, in which information is passed along linear chains of participants, has been used to identify content biases in cultural transmission. These concern the kind of information that is transmitted. Several such candidate content biases have now emerged from the experimental literature. The replacement method, in which participants in groups are gradually replaced or moved across groups, has been used to study phenomena such as cumulative cultural evolution, cultural group selection and cultural innovation. The closed-group method, in which participants learn in groups with no replacement, has been used to explore issues such as who people choose to learn from and when they learn culturally as opposed to individually. A number of the studies reviewed here have received relatively little attention within their own disciplines, but we suggest that these, and future experimental studies of cultural transmission that build on them, can play an important role in a broader science of cultural evolution. © 2008 The Royal Society.","Cultural evolution; Cultural transmission; Diffusion experiments; Laboratory experiments; Social learning","cultural influence; experimental study; human evolution; adult; cultural anthropology; human; information dissemination; research; review; social behavior; Adult; Cultural Evolution; Humans; Information Dissemination; Research; Social Behavior",Review,"Final",,Scopus,2-s2.0-52949090403
"Wormington H.M.","","Ancient Man in North America",1957,"Ancient Man in North America",,,,"","",,157,,,,"Wormington, H.M.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003653888
"Bettinger R.L., Eerkens J.","7003807566;6701660369;","Point typologies, cultural transmission, and the spread of bow-and-arrow technology in the prehistoric Great Basin",1999,"American Antiquity","64","2",,"231","242",,153,"10.2307/2694276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842789341&doi=10.2307%2f2694276&partnerID=40&md5=924c14f3dead7451db54ba645bf15866","Department of Anthropology, University of California, Davis, CA 95616, United States; Department of Anthropology, University of California, Santa Barbara, CA 93106, United States","Bettinger, R.L., Department of Anthropology, University of California, Davis, CA 95616, United States; Eerkens, J., Department of Anthropology, University of California, Santa Barbara, CA 93106, United States","Decrease in projectile point size around 1350 B.P. is commonly regarded as marking the replacement of the atlatl by the bow and arrow across the Great Basin. The point typology most widely employed in the Great Basin before about 1980 (the Berkeley typology) uses weight to distinguish larger dart points from smaller, but similarly shaped, arrow points. The typology commonly used today (the Monitor typology) uses basal width to distinguish wide-based dart points from narrow-based arrow points. The two typologies are in general agreement except in central Nevada, where some dart points are light, hence incorrectly typed by the Berkeley typology, and in eastern California, where some arrow points are wide-based, hence incorrectly typed by the Monitor typology. Scarce raw materials and resharpening may explain why dart points are sometimes light in central Nevada. That arrow point basal width is more variable in eastern California than central Nevada likely reflects differences in the cultural processes attending the spread and subsequent maintenance of bow-and-arrow technology in these two localities. Copyright © 1999 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-1842789341
