Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Domínguez-Rodrigo M., de Juana S., Galán A.B., Rodríguez M.","6603679662;11839691900;25723149700;57197402162;","A new protocol to differentiate trampling marks from butchery cut marks",2009,"Journal of Archaeological Science","36","12",,"2643","2654",,256,"10.1016/j.jas.2009.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349783751&doi=10.1016%2fj.jas.2009.07.017&partnerID=40&md5=a373b089296c5023568181278b5f2d5a","Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain","Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; de Juana, S., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; Galán, A.B., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; Rodríguez, M., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain","Microscopic signatures have previously been used to emphasize the similarities of butchery and trampling marks. The experimental background applied to differentiate both types of marks has been rather limited and authors have sometimes reached conflicting conclusions. This is partly due to methodological reasons: some authors have used very high magnification to examine microscopic features, whereas others have relied on more reduced magnification. Likewise, some experiments have exposed bones to trampling for reduced periods (minutes) whereas others have used longer time periods (hours). The present study stresses that the use of a scanning electronic microscope is not practical for identifying the impact of butchery and trampling marks in complete bone assemblages. It also emphasizes that previous studies have not addressed all the possible variables that could potentially be used to discriminate these marks, nor have they quantified the morphological patterns of each type of mark. Here we present a multivariate analysis of more than a dozen variables and show that butchery and trampling marks have very distinctive microscopic morphology. We advocate the use of a low magnification approach (≤40×), which can enable the analysis of complete assemblages using either hand lenses or binocular lenses. We also show the morphological criteria that differentiate butchery cut marks made with simple and retouched tools. We show that whereas complete discrimination of marks is impossible due to some degree of overlap, the list of criteria derived through multivariate analyses can be confidently used to correctly differentiate butchery and trampling marks in more than 90% of cases. © 2009 Elsevier Ltd. All rights reserved.","Butchery; Cut marks; Equifinality; Multivariate analysis; Retouched flakes; Simple flakes; Trampling marks","archaeological evidence; multivariate analysis; scanning electron microscopy; trampling",Article,"Final",,Scopus,2-s2.0-70349783751
"Rohlf F.J.","7003281107;","The tps series of software",2015,"Hystrix","26","1",,"1","4",,218,"10.4404/hystrix-26.1-11264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936938125&doi=10.4404%2fhystrix-26.1-11264&partnerID=40&md5=6b3a6e97cd7fa183040364fcfb5cb840","Department of Anthropology, Stony Brook University, Stony Brook, NY  11794-4364, United States","Rohlf, F.J., Department of Anthropology, Stony Brook University, Stony Brook, NY  11794-4364, United States","The development and the present state of the “tps” series of software for use in geometric morphometrics on Windows-based computers are described. These programs have been used in hundreds of studies in mammals and other organisms. © 2015, Associazione Teriologica Italiana.","Geometric morphometrics; Landmarks; Relative warps; Software; Thin-plate spline","Mammalia",Article,"Final",,Scopus,2-s2.0-84936938125
"Knauth L.P.","6701420008;","Petrogenesis of chert",2019,"Silica: Physical Behavior, Geochemistry, and Materials Applications","29",,,"233","258",,147,"10.1515/9781501509698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061113976&doi=10.1515%2f9781501509698&partnerID=40&md5=45aa50129a1056d45f0eccfc4453f04a","Department of Geology, Arizona State University, Tempe, AZ  85287-1404, United States","Knauth, L.P., Department of Geology, Arizona State University, Tempe, AZ  85287-1404, United States",[No abstract available],,"Petrogenesis; Materials",Book Chapter,"Final",,Scopus,2-s2.0-85061113976
"Fernández-Jalvo Y., Díez J.C., Cáceres I., Rosell J.","6603680696;7006280825;6602553935;35747067100;","Human cannibalism in the Early Pleistocene of Europe (Gran Dolina, Sierra de Atapuerca, Burgos, Spain)",1999,"Journal of Human Evolution","37","3-4",,"591","622",,145,"10.1006/jhev.1999.0324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037946406&doi=10.1006%2fjhev.1999.0324&partnerID=40&md5=041eed350d6ece361fc23b70cf5fe005","Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Museo Nacional de Ciencias Naturales, Jose Gutierrez Abascal, 2, 28006, Madrid, Spain; Dept. Ciencias Históricas, Fac. Humanidades, Universidad Burgos, Ctra Villadiego s/n, 09001, Burgos, Spain; Area de Prehistoria, U. de Invest. Asociada Al CSIC, Universitat Rovira i Virgili, Pl. Imperial Tarraco, 1, 43005, Tarragona, Spain","Fernández-Jalvo, Y., Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Díez, J.C., Museo Nacional de Ciencias Naturales, Jose Gutierrez Abascal, 2, 28006, Madrid, Spain; Cáceres, I., Dept. Ciencias Históricas, Fac. Humanidades, Universidad Burgos, Ctra Villadiego s/n, 09001, Burgos, Spain; Rosell, J., Area de Prehistoria, U. de Invest. Asociada Al CSIC, Universitat Rovira i Virgili, Pl. Imperial Tarraco, 1, 43005, Tarragona, Spain","Human remains belonging to at least six individuals were found in an exploratory excavation made at the site of Gran Dolina (Sierra de Atapuerca, Burgos, Spain). These remains were recovered from the Aurora Stratum of Unit TD6. This stratum has a thickness of approximately 30 cm. The area of the exploratory excavation is about 7 m2. According to palaeomagnetic analyses, Unit TD6 shows reversed polarity, which is considered to belong to the Matuyama chron. This unit is immediately below TD7, where the Matuyama-Brunhes boundary has been detected, indicating an age of around 780,000 years BP. There is no specific distribution, treatment, or arrangement of the human remains, which were found randomly mixed with abundant faunal remains and stone tools. Most of the faunal and human fossil bones from the Aurora Stratum have human induced damage. Stone tool cutmarks are frequent, and peeling (a type of fracture similar to bending a fresh twig between the hands) provides a specific breakage pattern together with percussion marks and chopmarks. Both non-human and human remains show similar intensive exploitation. Slight differences, however, have been observed between fauna and humans (e.g., peeling frequent in humans, rare in fauna), that appear related to different musculature, weight, and bone structure. The characteristics of this fossil assemblage suggest that it is solely the result of consumptive activities as there is no evidence of ritual or other intention. The possibility of distinguishing between dietary vs. survival cannibalism is discussed here. (C) 1999 Academic Press.","'Aurora Stratum'; Atapuerca; Cannibalism; Early Pleistocene; Gran Dolina; Homo antecessor; Human behaviour; Human remains; Taphonomy","cannibalism; human activity; Pleistocene; Castille y Leon; Sierra de Atapuerca; Spain; Animalia; Hominidae; Hominidae; Homo antecessor; Homo antecessor; Vertebrata",Article,"Final",,Scopus,2-s2.0-0037946406
"Bello S.M., Soligo C.","10139236300;55853593700;","A new method for the quantitative analysis of cutmark micromorphology",2008,"Journal of Archaeological Science","35","6",,"1542","1552",,133,"10.1016/j.jas.2007.10.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949102484&doi=10.1016%2fj.jas.2007.10.018&partnerID=40&md5=e4c277a59d6686e3a0b9e2071f36597c","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Department of Anthropology, UCL, London, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Soligo, C., Department of Anthropology, UCL, London, United Kingdom","Cutmarks found on the fossilised bones of butchered animals provide direct evidence for the procurement of meat through technological means. As such, they hold some of the oldest available information on cognitive ability and behaviour in human evolution. Here we present a new method that allows a three-dimensional reconstruction of cutmark morphology and the quantification of profile parameters. We have tested this new technique on cutmarks that were experimentally inflicted on a pig rib using a steel knife and an un-retouched flint flake at different angles. The method allows for the cross-sectional shape, the sharpness and depths of the resulting cutmarks to be quantified. The data show that knife mark sections are characterised by a V-shape or √-shape depending on the inclination of the knife. Cutmarks produced with the flint flake were less clearly defined and generally less sharp than those produced by the knife. We discuss the method's potential to provide new information on butchery technique and cognitive abilities developed by the human lineage, from the earliest tool-using hominins through to modern Homo sapiens. © 2007 Elsevier Ltd. All rights reserved.","butchery techniques; cutmarks; hominins; three-dimensional analysis","experimental study; fossil; hominid; micromorphology; quantitative analysis; Animalia; Homo sapiens; Suidae",Article,"Final",,Scopus,2-s2.0-41949102484
"Bello S.M., Parfitt S.A., Stringer C.","10139236300;6602684782;7005875885;","Quantitative micromorphological analyses of cut marks produced by ancient and modern handaxes",2009,"Journal of Archaeological Science","36","9",,"1869","1880",,124,"10.1016/j.jas.2009.04.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649580782&doi=10.1016%2fj.jas.2009.04.014&partnerID=40&md5=f8fd7e9e0de487d35e5694a565636642","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Institute of Archaeology, University College London, 31-34 Gordon Square, London, WC1H 0PY, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Parfitt, S.A., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom, Institute of Archaeology, University College London, 31-34 Gordon Square, London, WC1H 0PY, United Kingdom; Stringer, C., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom","In this study, we analyse the three-dimensional micromorphology of cut marks on fossil mammal remains from a ∼0.5 million year old Acheulean butchery site at Boxgrove (West Sussex, southern England), and make comparisons with cut marks inflicted during the experimental butchery of a roe deer (Capreolus caproelus) using a replica handaxe. Morphological attributes of the cut marks were measured using an Alicona imaging microscope, a novel optical technique that generates three-dimensional virtual reconstructions of surface features. The study shows that high-resolution measurements of cut marks can shed light on aspects of butchery techniques, tool use and the behavioural repertoire of Lower Palaeolithic hominins. Differences between the experimental cut marks and those on the Boxgrove large mammal bones suggest variation in the angle of the cuts and greater forces used in the butchery of the larger (rhinoceros-sized) carcasses at Boxgrove. Tool-edge characteristics may account for some of these differences, but the greater robusticity of the Boxgrove hominins (attributed to Homo heidelbergensis) may be a factor in the greater forces indicated by some of the cut marks on the Boxgrove specimens. © 2009 Elsevier Ltd. All rights reserved.","Boxgrove; Butchery experiment; Carcase processing; Cut marks; Handaxe; Homo heidelbergensis","bone; experimental study; fossil record; hominid; micromorphology; processing; quantitative analysis; skeletal remains; tool use; Capreolus; Homo heidelbergensis; Mammalia; Rhinoceros",Article,"Final",,Scopus,2-s2.0-67649580782
"Greenfield H.J.","7005963340;","The origins of metallurgy: Distinguishing stone from metal cut-marks on bones from archaeological sites",1999,"Journal of Archaeological Science","26","7",,"797","808",,119,"10.1006/jasc.1998.0348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033405768&doi=10.1006%2fjasc.1998.0348&partnerID=40&md5=2a6692e2a3921db28c3500386ce1d254","Department of Anthropology, University of Manitoba, Fletcher Argue 435, Winnipeg, Man. R3T 5V5, Canada","Greenfield, H.J., Department of Anthropology, University of Manitoba, Fletcher Argue 435, Winnipeg, Man. R3T 5V5, Canada","This paper presents an analytical procedure for identifying and mapping the introduction and spread of metallurgy to regions based upon the relative frequency of metal versus stone tool slicing cut-marks in butchered animal bone assemblages. The author conducted experiments to establish the relationship between the edge characteristics of metal and stone tools that create slicing cut-marks and the marks they produce when applied to bone. The type of tool used to produce such cut-marks on bone can be identified by taking silicone moulds of slicing cut-marks and analysing them in a scanning electron microscope. Quantifying the distribution of metal versus stone tool types over time and space provides insight into the processes underlying the introduction and diffusion of a functional metallurgical technology for subsistence activities. Prehistoric data from the central Balkans of southeast Europe are presented to illustrate the utility of the procedure. These data are used to calculate the frequency of use and relative importance of stone and metal implements over time in the central Balkans, from the introduction of metallurgy during the Late Neolithic (c. 3900-3300 BC) through the end of the Bronze Age (c. 1000 BC).","Cut-marks; Experimental archaeology; Metallurgy; Scanning electron microscopy; Zooarchaeology","archaeological evidence; bone; metallurgy",Article,"Final",,Scopus,2-s2.0-0033405768
"Yravedra J., Domínguez-Rodrigo M., Santonja M., Pérez-González A., Panera J., Rubio-Jara S., Baquedano E.","56962776200;6603679662;6507934601;55148343400;36438531500;36438705600;36237883200;","Cut marks on the Middle Pleistocene elephant carcass of Áridos 2 (Madrid, Spain)",2010,"Journal of Archaeological Science","37","10",,"2469","2476",,83,"10.1016/j.jas.2010.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955268885&doi=10.1016%2fj.jas.2010.05.007&partnerID=40&md5=de1c32d55c41d1402d97f1c50a1f5f61","Department of Prehistory, Complutense University of Madrid, Ciudad Universitaria s/n, 28040 Madrid, Spain; IDEA (Instituto de Evolución en África), Museo de los Orígenes, Plaza de San Andrés 2, 28005 Madrid, Spain; CENIEH (Centro Nacional de Investigación sobre la Evolución Humana), Paseo Sierra de Atapuerca s/n, 9002 Burgos, Spain; Department of Prehistory, UNED, Senda del Rey s/n, 28040 Madrid, Spain; Museo Arqueológico Regional de Madrid, Alcalá de Henares, Plaza de las Bernardas, Madrid, Spain","Yravedra, J., Department of Prehistory, Complutense University of Madrid, Ciudad Universitaria s/n, 28040 Madrid, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University of Madrid, Ciudad Universitaria s/n, 28040 Madrid, Spain, IDEA (Instituto de Evolución en África), Museo de los Orígenes, Plaza de San Andrés 2, 28005 Madrid, Spain; Santonja, M., CENIEH (Centro Nacional de Investigación sobre la Evolución Humana), Paseo Sierra de Atapuerca s/n, 9002 Burgos, Spain; Pérez-González, A., CENIEH (Centro Nacional de Investigación sobre la Evolución Humana), Paseo Sierra de Atapuerca s/n, 9002 Burgos, Spain; Panera, J., Department of Prehistory, UNED, Senda del Rey s/n, 28040 Madrid, Spain; Rubio-Jara, S., Department of Prehistory, UNED, Senda del Rey s/n, 28040 Madrid, Spain; Baquedano, E., IDEA (Instituto de Evolución en África), Museo de los Orígenes, Plaza de San Andrés 2, 28005 Madrid, Spain, Museo Arqueológico Regional de Madrid, Alcalá de Henares, Plaza de las Bernardas, Madrid, Spain","Áridos 1 and Áridos 2 (Madrid, Spain) are two Middle Pleistocene sites belonging to the isotopic stages 9-11. Both places contain partial carcasses of Elephas (Paleoxodon) antiquus associated to Acheulian stone tools. In this work, the taphonomic study of the elephant remains of Áridos 2 is presented. This study has documented several cut marks on different bones, which indicate bulk flesh and viscerae extraction by Middle Pleistocene hominins. Several arguments are provided to support that at least some of the cut marks were made with handaxes, further suggesting that some of these artifacts were butchering tools in this stage of human evolution. Although cut marks on elephant carcasses have been documented at some Middle Pleistocene sites, very few have been published in detail to allow consideration of their status as hominin-imparted marks. By doing so, the present study provides more evidence of large carcass exploitation by hominins during this period. © 2010 Elsevier Ltd.","Butchery; Cut marks; Elephant; Middle Pleistocene; Taphonomy","bone; elephant; hominid; human evolution; Pleistocene; skeletal remains; taphonomy; Madrid [Spain]; Spain; Elephas antiquus",Article,"Final",,Scopus,2-s2.0-77955268885
"de Juana S., Galán A.B., Domínguez-Rodrigo M.","11839691900;25723149700;6603679662;","Taphonomic identification of cut marks made with lithic handaxes: An experimental study",2010,"Journal of Archaeological Science","37","8",,"1841","1850",,76,"10.1016/j.jas.2010.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953959327&doi=10.1016%2fj.jas.2010.02.002&partnerID=40&md5=4d0a0078b3590932c100d0f4b6299231","Department of Prehistory, Complutense University, 28040 Madrid, Spain","de Juana, S., Department of Prehistory, Complutense University, 28040 Madrid, Spain; Galán, A.B., Department of Prehistory, Complutense University, 28040 Madrid, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, 28040 Madrid, Spain","Recent experimental studies have developed new diagnostic criteria to differentiate between trampling and cut marks. Within cut marks, these diagnostic criteria have been useful to differentiate between marks made with simple and retouched flakes. The present study expands the application of these criteria using a multivariate analysis to discriminate marks created with handaxes from those made with stone tool flakes. A discriminant analysis resulted in a selection of specific variables, which can successfully differentiate cut marks made with handaxes from those created with retouched flakes in more than 80% of occasions. The utility of this analogical taphonomic signature created by handaxes is discussed in the light of their potential value as butchering tools. © 2010 Elsevier Ltd.","Bone surface modifications; Butchery; Cut marks; Handaxes; Stone tools","discriminant analysis; experimental study; multivariate analysis; taphonomy; trampling",Article,"Final",,Scopus,2-s2.0-77953959327
"Shipman P., Rose J.J.","","Bone tools: An experimental approach",1988,"Scanning Electron Microscopy in Archaeology","452",,,"303","335",,74,,,,"Shipman, P.; Rose, J.J.",[No abstract available],,,,,,Scopus,2-s2.0-0000207553
"Choi K., Driwantoro D.","14824760700;11641211500;","Shell tool use by early members of Homo erectus in Sangiran, central Java, Indonesia: cut mark evidence",2007,"Journal of Archaeological Science","34","1",,"48","58",,73,"10.1016/j.jas.2006.03.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749342977&doi=10.1016%2fj.jas.2006.03.013&partnerID=40&md5=462f84f4dfa1a2d92009b5af0e538b9e","5015 Sheboygan Avenue, Suite 204, Madison, WI 53705, United States; Pusat Penelitian Arkeologi Nasional, Jl. Raya Condet Pejaten No. 4, Jakarta, 12001, Indonesia","Choi, K., 5015 Sheboygan Avenue, Suite 204, Madison, WI 53705, United States; Driwantoro, D., Pusat Penelitian Arkeologi Nasional, Jl. Raya Condet Pejaten No. 4, Jakarta, 12001, Indonesia","Sangiran has been known as a source of fossil Homo erectus but is better known for the absence of archaeological tools. Cut mark analysis of Pleistocene mammalian fossils documents 18 cut marks inflicted by tools of thick clamshell flakes on two bovid bones created during butchery at the Pucangan Formation in Sangiran between 1.6 and 1.5 million years ago. These cut marks document the use of the first tools in Sangiran and the oldest evidence of shell tool use in the world. © 2006 Elsevier Ltd. All rights reserved.","Cut mark; Homo erectus; Java; Sangiran; Thick clam shell","archaeological evidence; human activity; Pleistocene; shell; tool use; Asia; East Java; Eurasia; Indonesia; Sangiran; Southeast Asia; Bivalvia; Bovidae; Homo erectus; Mammalia",Article,"Final",,Scopus,2-s2.0-33749342977
"Perlès C.","","Économie des matières premières et économie du débitage: Deux conceptions opposées?",1991,"25 Ans d'Études Technologiques en Préhistoire. Bilan et Perspectives",,,,"35","45",,70,,,,"Perlès, C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-63649153597
"Walker P.L.","7403666247;","Butchering and Stone Tool Function",1978,"American Antiquity","43","4",,"710","715",,63,"10.2307/279502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972320449&doi=10.2307%2f279502&partnerID=40&md5=fb301dba69920a8607ebfdb254c98d92","Department of Anthropology, University of California, Santa Barbara, CA  93106, United States","Walker, P.L., Department of Anthropology, University of California, Santa Barbara, CA  93106, United States","Experiments were performed to determine the effectiveness of obsidian tools with different forms of edge treatment for animal processing. For most butchering tasks, primary flakes with unmodified working edges were more effective than bifacially pressure-flaked tools. The data presented indicate considerable variability among animal species in the demands placed on tools used for specific butchering tasks. It is suggested that consideration by prehistoric hunters of factors such as tool longevity and raw material availability could have resulted in the use of butchering tools with less than optimal cutting characteristics. Copyright © 1978 Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-84972320449
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939196614&doi=10.1016%2fj.jas.2015.08.006&partnerID=40&md5=a094740ad951c20a34351eaf2c2947c8","Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","Maté González, M.T., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","In the last few years, the study of cut marks on bone surfaces has become fundamental for the interpretation of archaeological sites and prehistoric butchery practices. Due to the difficulties in the correct identification of cut marks, many criteria for their description and classifications were suggested. This article presents an innovative methodology which supplements the microscopic study of cut marks. Despite the benefits of using scanning electron microscopy (SEM) for the two-dimensional identification of these marks, it has a number of drawbacks such as the high costs and, consequently, the limited sample studied. In this article, a low-cost technique for the analysis of cut mark micromorphology from a tri-dimensional perspective is introduced. It provides a high-resolution approach to cut mark characterisation such as morphology, depth, width, and angle estimation as well as section determination, measured directly on the marks on bones. Macro-photogrammetry records quantitative and qualitative information which can be statistically processed with standard multivariate and geometric morphometric tools. © 2015 Elsevier Ltd.","Computer vision; Cut marks; Image-based modelling; Macro-photogrammetry; Taphonomy","archaeological evidence; bone; image analysis; micromorphology; modeling; photogrammetry; taphonomy",Article,"Final",,Scopus,2-s2.0-84939196614
