Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Thulman D.K.","33768076600;","Discriminating Paleoindian point types from Florida using landmark geometric morphometrics",2012,"Journal of Archaeological Science","39","5",,"1599","1607",,67,"10.1016/j.jas.2012.01.004",2-s2.0-84857117297
"Wang W., Lycett S.J., von Cramon-Taubadel N., Jin J.J.H., Bae C.J.","56920780300;9434693200;23471109300;35208537700;36602128100;","Comparison of handaxes from Bose Basin (china) and the western Acheulean indicates convergence of form, not cognitive differences",2012,"PLoS ONE","7","4", e35804,"","",,51,"10.1371/journal.pone.0035804",2-s2.0-84859837713
"Lycett S.J., Von Cramon-Taubadel N.","9434693200;23471109300;","A 3D morphometric analysis of surface geometry in Levallois cores: Patterns of stability and variability across regions and their implications",2013,"Journal of Archaeological Science","40","3",,"1508","1517",,39,"10.1016/j.jas.2012.11.005",2-s2.0-84871442389
"Morales J.I., Soto M., Lorenzo C., Vergès J.M.","35242765800;55210009500;35346371000;7006881093;","The evolution and stability of stone tools: The effects of different mobility scenarios in tool reduction and shape features",2015,"Journal of Archaeological Science: Reports","3",,,"295","305",,9,"10.1016/j.jasrep.2015.06.019",2-s2.0-84932630903
"Chacón M.G., Détroit F., Coudenneau A., Moncel M.-H.","11240229900;57202311017;26033507000;6602599048;","Morphometric assessment of convergent tool technology and function during the early middle Palaeolithic: The case of Payre, France",2016,"PLoS ONE","11","5", e0155316,"","",,12,"10.1371/journal.pone.0155316",2-s2.0-84971273458
"Lycett S.J., Von Cramon-Taubadel N., Eren M.I.","9434693200;23471109300;23975681200;","Levallois: Potential Implications for Learning and Cultural Transmission Capacities",2016,"Lithic Technology","41","1",,"19","38",,11,"10.1179/2051618515Y.0000000012",2-s2.0-84978492594
"Grosman L.","25636007900;","Reaching the Point of No Return: The Computational Revolution in Archaeology",2016,"Annual Review of Anthropology","45",,,"129","145",,14,"10.1146/annurev-anthro-102215-095946",2-s2.0-84992626242
"Archer W., Gunz P., Van Niekerk K.L., Henshilwood C.S., McPherron S.P.","35085743300;6506472733;55618288400;6603544431;6506777264;","Diachronic change within the Still Bay at Blombos Cave, South Africa",2015,"PLoS ONE","10","7", e0132428,"","",,23,"10.1371/journal.pone.0132428",2-s2.0-84940055265
"Bookstein F.L.","","The measurement of biological shape and shape change",1978,"The Measurement of Biological Shape and Shape Change",,,,"","",,210,,2-s2.0-0003521971
"Bookstein F.L., Chernoff B., Elder R.L., Humphries J.M. Jr., Smith G.R., Strauss R.E.","",[No title available],1985,"Morphometrics in Evolutionary Biology",,,,"","",,493,,2-s2.0-0004180435
"Okumura M., Araunjo A.G.M.","","Archaeology, Biology, and Borrowing: A Critical Examination of Geometric Morphometrics in Archaeology",2018,"J Archaeol Sci","101",,,"1","10",,2,,2-s2.0-85060412056
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8",2-s2.0-0031107378
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,2-s2.0-0003489720
"MacLeod N.","57200347364;","Generalizing and extending the eigenshape method of shape space visualization and analysis",1999,"Paleobiology","25","1",,"107","138",,173,"10.1666/0094-8373-25.1.107",2-s2.0-0032996373
"Herzlinger G., Goren-Inbar N., Grosman L.","56910008800;6602327672;25636007900;","A new method for 3D geometric morphometric shape analysis: The case study of handaxe knapping skill",2017,"Journal of Archaeological Science: Reports","14",,,"163","173",,8,"10.1016/j.jasrep.2017.05.013",2-s2.0-85020027466
"Grosman L., Smikt O., Smilansky U.","25636007900;24492599300;7003922083;","On the application of 3-D scanning technology for the documentation and typology of lithic artifacts",2008,"Journal of Archaeological Science","35","12",,"3101","3110",,79,"10.1016/j.jas.2008.06.011",2-s2.0-51249089236
"Jurečková J., Kalina J.","6603416797;24338449800;","Nonparametric multivariate rank tests and their unbiasedness",2012,"Bernoulli","18","1",,"229","251",,26,"10.3150/10-BEJ326",2-s2.0-84856595405
"Marozzi M.","6505852267;","Multivariate tests based on interpoint distances with application to magnetic resonance imaging",2016,"Statistical Methods in Medical Research","25","6",,"2593","2610",,33,"10.1177/0962280214529104",2-s2.0-84995743742
"Kalina J.","24338449800;","Classification methods for high-dimensional genetic data",2014,"Biocybernetics and Biomedical Engineering","34","1",,"10","18",,26,"10.1016/j.bbe.2013.09.007",2-s2.0-84894590311
"Kosiorowski D., Zawadzki Z.","",[No title available],2014,"Depthproc An R Package for Robust Exploration of Multidimensional Economic Phenomena",,,,"","",,4,,2-s2.0-85046116238
"Marozzi M.","6505852267;","Multivariate multidistance tests for high-dimensional low sample size case-control studies",2015,"Statistics in Medicine","34","9",,"1511","1526",,16,"10.1002/sim.6418",2-s2.0-84926420773
"Modak S., Bandyopadhyay U.","",[No title available],2018,"A New Nonparametric Test for Two Sample Multivariate Location Problem with Application to Astronomy",,,,"","",,1,,2-s2.0-85060412678
"Wynn T.","7007026851;","Handaxe enigmas",1995,"World Archaeology","27","1",,"10","24",,90,"10.1080/00438243.1995.9980290",2-s2.0-55449103132
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970",2-s2.0-49549109415
"Hodgson D.","35177542700;","The symmetry of Acheulean handaxes and cognitive evolution",2015,"Journal of Archaeological Science: Reports","2",,,"204","208",,33,"10.1016/j.jasrep.2015.02.002",2-s2.0-84923306132
"Wynn T., Tierson F.","7007026851;24384855600;","Regional Comparison of the Shapes of Later Acheulean Handaxes",1990,"American Anthropologist","92","1",,"73","84",,80,"10.1525/aa.1990.92.1.02a00050",2-s2.0-0025109462
"Sharon G., Alperson-Afil N., Goren-Inbar N.","23976599500;24733937300;6602327672;","Cultural conservatism and variability in the Acheulian sequence of Gesher Benot Ya'aqov",2011,"Journal of Human Evolution","60","4",,"387","397",,60,"10.1016/j.jhevol.2009.11.012",2-s2.0-79952360653
"Whittaker J.C., Mccall G.","7202152771;14626499500;","Handaxe-hurling hominids: An unlikely story",2001,"Current Anthropology","42","4",,"566","572",,30,"10.1086/322547",2-s2.0-0038075923
"McPherron S.P.","","Ovate and pointed handaxe assemblages: two points make a line",1999,"Préhistoire Européenne","14",,,"9","32",,54,,2-s2.0-33645050317
"Grosman L., Sharon G., Goldman-Neuman T., Smikt O., Smilansky U.","25636007900;23976599500;35746120400;24492599300;7003922083;","Studying post depositional damage on Acheulian bifaces using 3-D scanning",2011,"Journal of Human Evolution","60","4",,"398","406",,31,"10.1016/j.jhevol.2010.02.004",2-s2.0-79952359598
"Kohn M., Mithen S.","36785235400;6602167898;","Handaxes: Products of sexual selection?",1999,"Antiquity","73","281",,"518","526",,163,"10.1017/S0003598X00065078",2-s2.0-0001110268
"Ashton N.M., McNabb J.","","Bifaces in perspective",1994,"Stories in Stone",,,,"182","191",,64,,2-s2.0-0002532807
"White M.J.","","On the significance of Acheulean biface variability in southern Britain",1998,"Proceedings of the Prehistoric Society","64",,,"15","44",,84,,2-s2.0-0008128493
"Leng J., Shannon C.L.","","Rethinking early Paleolithic typologies in China and India",2000,"Journal of East Asian Archaeology","2","1-2",,"9","35",,26,,2-s2.0-33749987519
"Ashton N., White M.","","Bifaces and raw materials: Flexible flaking in the British Early Paleolithic",2003,"Multiple Approaches to the Study of Bifacial Technologies",,,,"109","124",,42,,2-s2.0-40749152833
"Norton C.J., Bae K., Harris J.W.K., Lee H.","7103263820;7102681995;55740177800;40161817600;","Middle Pleistocene handaxes from the Korean Peninsula",2006,"Journal of Human Evolution","51","5",,"527","536",,113,"10.1016/j.jhevol.2006.07.004",2-s2.0-33750020875
"Sharon G.","23976599500;","The impact of raw material on Acheulian large flake production",2008,"Journal of Archaeological Science","35","5",,"1329","1344",,73,"10.1016/j.jas.2007.09.004",2-s2.0-40749127067
"Eren M.I., Roos C.I., Story B.A., von Cramon-Taubadel N., Lycett S.J.","23975681200;43061437300;35766942100;23471109300;9434693200;","The role of raw material differences in stone tool shape variation: An experimental assessment",2014,"Journal of Archaeological Science","49","1",,"472","487",,72,"10.1016/j.jas.2014.05.034",2-s2.0-84903479054
"Madsen B., Goren-Inbar N.","","Acheulian giant core technology and beyond: an archaeological and experimental case study",2004,"Eurasian Prehistory","2","1",,"3","52",,61,,2-s2.0-33646679769
"Goren-Inbar N.","6602327672;","Culture and cognition in the Acheulian industry: A case study from Gesher Benot Yaáqov",2011,"Philosophical Transactions of the Royal Society B: Biological Sciences","366","1567",,"1038","1049",,66,"10.1098/rstb.2010.0365",2-s2.0-79958737189
"Alperson-Afil N., Goren-Inbar N.","","The Acheulian Site of Gesher Benot Ya'aqov Volume II: Ancient Flames and Controlled Use of Fire",2010,"The Acheulian Site of Gesher Benot Ya'aqov Volume II: Ancient Flames and Controlled Use of Fire",,,,"","",,92,,2-s2.0-79551677681
"Herzlinger G., Grosman L.","","AGMT3-D: A software for 3-D landmarks-based geometric morphometric shape analysis of archaeological artifacts",2018,"Repository:",,,,"","",,1,,2-s2.0-85060404033
"Sharon G.","","Acheulian Large Flake Industries: Technology, Chronology, and Significance",2007,"Acheulian Large Flake Industries: Technology, Chronology, and Significance",,,,"","",,104,,2-s2.0-69249093263
"Herzlinger G., Goren-Inbar N.","","Do a few tools necessarily mean a few people? A techno-morphological approach to the question of group size at Gesher Benot Ya‘aqov, Israel",2018,"J Hum Evol",,,,"","",,1,,2-s2.0-85060408643
"Grosman L., Karasik A., Harush O., Smilansky U.","","Archaeology in three dimensions: Computer-based methods in archaeological research",2014,"Journal of Eastern Mediterranean Archaeology and Heritage Studies","2","1",,"48","64",,24,,2-s2.0-84919460436
