Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Ervynck A., Lentacker A., Müldner G., Richards M., Dobney K.","","An investigation into the transition from forest dwelling pigs to farm animals in medieval Flanders, Belgium",2007,"Pigs and Humans: 10,000 Years of Interaction",,,,"171","193",,25,,2-s2.0-84860889550
"Evin A., Cucchi T., Cardini A., Strand Vidarsdottir U., Larson G., Dobney K.","23977570900;6506822509;21933368100;55349385000;8280762100;6602595568;","The long and winding road: Identifying pig domestication through molar size and shape",2013,"Journal of Archaeological Science","40","1",,"735","743",,87,"10.1016/j.jas.2012.08.005",2-s2.0-84867907430
"Evin A., Flink L.G., Bălăşescu A., Popovici D., Andreescu R., Bailey D., Mirea P., Lazăr C., Boroneanţ A., Bonsall C., Vidarsdottir U.S., Brehard S., Tresset A., Cucchi T., Larson G., Dobney K.","23977570900;55937006800;26033049400;15521242600;6507180357;7402156628;55756199500;54795306300;55308092000;6602775073;6506986593;35572498400;6506727552;6506822509;8280762100;6602595568;","Unravelling the complexity of domestication: A case study using morphometrics and ancient DNA analyses of archaeological pigs from Romania",2015,"Philosophical Transactions of the Royal Society B: Biological Sciences","370","1660",,"","",7,24,"10.1098/rstb.2013.0616",2-s2.0-84916216992
"Fercoq du Leslay G., Lepetz S.","","Manger dans les sanctuaires: salaisons et viande fraîche à Ribemont-sur-Ancre",2008,"Archéologie des Plantes et des Animaux, 2",,,,"201","206",,2,,2-s2.0-85030429157
"Frémondeau D.","",[No title available],2012,"Rythmes Saisonniers des Élevages Porcins Archéologiques: Propositions pour un Protocole d'Analyse Isotopique",,,,"","",,8,,2-s2.0-84905236511
"Frémondeau D., Horard-Herbin M.-P., Ughetto-Monfrin J., Balasse M.","","L'alimentation des troupeaux porcins et la production de viande à Levroux Les Arènes (Indre): une analyse isotopique",2013,"L'âge du Fer en Aquitaine et sur ses marges. Mobilité des hommes, diffusion des idées, circulation des biens dans l'espace européen à l'âge du Fer",,,,"747","752",,7,,2-s2.0-84923367317
"Gardeisen A.","","Economie De productionanimale et exploitation du milieu a Lattes au cours du ive siecle avant notre ere",1999,"Py","12",,,"537","568",,5,,2-s2.0-84926032038
"Gardeisen A.","","Contribution de l'archéozoologie des grands mammifères à l'étude d'un espace ouvert en contexte urbain. La zone 123 (Lattes/Saint-Sauveur, Hérault)",2003,"Lattara","16",,,"169","184",,5,,2-s2.0-84927688862
"Gardeisen A.","","Terrestres ou volants: les animaux dans la ville antique de Lattes",2008,"Gallia","65",,,"185","192",,6,,2-s2.0-84887781486
"Gardeisen A.","","Gestion des animaux de bouche au cours du Ve s. av. n. è. dans le Midi méditerranéen (475–375): un aperçu lattois",2009,"Lattara","21",,,"419","428",,4,,2-s2.0-85030447260
"Goodall C.R.","","Procrustes methods in the statistical analysis of shape revisited",1995,"Current Issues in Statistical Shape Analysis",,,,"18","33",,37,,2-s2.0-0002116008
"Horard-Herbin M.-P.","","Le village celtique des Arènes à Levroux",1997,"Le Village Celtique des Arènes à Levroux. L'Élevage et les Productions Animales dans l'Économie de la Fin du Second Age du Fer. 12ème Supplément à la Revue du Centre de la France",,,,"","",,20,,2-s2.0-84872172967
"Jaillette P.","","SUILLA PECORA AD VRBEM ITER FACIVNT",2012,"Société, Économie, Administration dans le Code Théodosien",,,,"405","425",,1,,2-s2.0-85030448175
"Johnstone C.J.","","A Biometric Study of Equids in the Roman World",2004,"A Biometric Study of Equids in the Roman World",,,,"","",,31,,2-s2.0-84860251889
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Leguilloux M.","","A propos de la charcuterie en gaule romaine. Un exemple a aix- en-provence (zac sextius-mirabeau)",1997,"Gallia","54",,,"239","259",,5,,2-s2.0-84894167531
"Leguilloux M., Lepetz S.","","L'élevage en Narbonnaise et en Gaule du nord: continuités ou ruptures »",1996,"Le IIIe siècle en Gaule Narbonnaise. Données régionales sur la crise de l'Empire, Actes de la table ronde du GDR 954, Aix-en-Provence, La Baume, 15-16 septembre 1995, Sophia Antipolis",,,,"257","275",,2,,2-s2.0-85030431032
"Lepetz S.","","Effets de la romanisation sur l'élévage dans les éstablissements ruraux du nord de la Gaule: L'exemple de l'augmentation de la stature des animaux domestiques",1996,"De la ferme indigène à la villa romaine; la romanisation des campagnes de la Gaulle. Actes du IIième colloque de l'association AGER tenu à Amiens (Somme) du 23 au 25 Septembre 1993",,,,"317","324",,13,,2-s2.0-84884000849
"Lepetz S.","","L'animal dans la société gallo-romaine de la France du Nord",1996,"Revue Archéologique de Picardie","12",,,"","",,28,,2-s2.0-61049498693
"Lepetz S.","","Pratiques alimentaires dans un quartier d'Amiens au Ier siècle. Les restes osseux animaux du site ""Le Palais des Sports""",2010,"Revue Archéologique de Picardie","27",,,"409","422",,5,,2-s2.0-84994002611
"MacKinnon M.","","High on the hog: Linking zooarchaeological, literary, and artistic data for pig breeds in roman italy",2001,"American Journal of Archaeology","105","4",,"649","673",,33,,2-s2.0-56249101578
"MacKinnon M.","35178179100;","Cattle 'breed' variation and improvement in roman italy: Connecting the zooarchaeological and ancient textual evidence",2010,"World Archaeology","42","1",,"55","73",,28,"10.1080/00438240903429730",2-s2.0-77951200358
"McGuire J.L.","35091361600;","Geometric morphometrics of vole (Microtus californicus) dentition as a new paleoclimate proxy: Shape change along geographic and climatic clines",2010,"Quaternary International","212","2",,"198","205",,38,"10.1016/j.quaint.2009.09.004",2-s2.0-75349086970
"Méniel P.","","Contribution à l'histoire de l’élevage en Picardie du Néolithique à la fin de l’âge du Fer, Revue archéologique de Picardie, numéro spécial",1984,"Contribution à l'Histoire de l'Élevage en Picardie, du Néolithique à la Fin de l'Age du Fer",,,,"","",,23,,2-s2.0-78651320004
"Monteiro L.R.","7103010498;","Multivariate regression models and geometric morphometrics: The search for causal factors in the analysis of shape",1999,"Systematic Biology","48","1",,"192","199",,257,"10.1080/106351599260526",2-s2.0-0033084978
"Paradis E., Claude J., Strimmer K.","57202408762;7102687004;6603571216;","APE: Analyses of phylogenetics and evolution in R language",2004,"Bioinformatics","20","2",,"289","290",,6315,"10.1093/bioinformatics/btg412",2-s2.0-1042304216
"Hérodote","",[No title available],1970,"Histoires, Livre I",,,,"","",,2,,2-s2.0-84925988763
"Rodet-Belarbi I.","",[No title available],1989,"La Faune À Argentomagus : Élevage, Artisanats et Rites",,,,"290","",,3,,2-s2.0-0347391058
"Rohlf F.J.","","TpsDig 2 – Thin Plate Spline Digitizer, Ecology and Evolution",2004,"TpsDig-Thin Plate Spline Digitizer, Version 1.40",,,,"","",,63,,2-s2.0-34347381734
"Rohlf F.J.","","TPSRW: Thin-Plate Spline Relative Warp. State University of New York at Stony Brook",1993,"TPSRW: Thin-plate Spline Relative Warp Analysis",,,,"","",,68,,2-s2.0-0003431276
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2389,"10.2307/2992207",2-s2.0-84860428591
"Rowley-Conwy P., Dobney K.","","Wild boar and domestic pigs in Mesolithic and Neolithic southern Scandinavia",2007,"Pigs and Humans. 10,000 Years of Interaction",,,,"131","155",,15,,2-s2.0-51649106961
