Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Lumholtz C., Hrdlička A.","","Marked human bones from a prehistoric Tarasco Indian burial place in the State of Michoacan, Mexico",1898,"Bulletin of the American Museum of Natural History","10",,,"61","79",,6,,2-s2.0-60949975461
"Magitot E.","","Essai sur les mutilations ethniques",1885,"Bull. Soc. Anthropol. Paris Series 8","8",,,"21","25",,8,,2-s2.0-0013515625
"Manríquez G., González-Bergás F.E., Salinas J.C., Espoueys O.","8154031300;14043423400;57213843415;14043200700;","Intentional cranial deformation in archaeological populations of Arica (Chile): Preliminary geometric morphometrics analysis using craniofacial radiographs [Deformación intencional del cráneo en poblaciones arqueológicas de Arica, Chile: Análisis preliminar de morfometría geométrica con uso de radiografías craneofaciales]",2006,"Chungara","38","1",,"13","34",,18,,2-s2.0-33746113110
"Mayall P., Pilbrow V.","6503925198;15056633900;","Generalized Procrustes analysis of an ontogenetic series of modified crania: Evaluating the technique of modification in the Migration Period of Europe (4th–7th century AD)",2018,"American Journal of Physical Anthropology","166","1",,"156","169",,3,"10.1002/ajpa.23412",2-s2.0-85041349823
"Mayall P., Pilbrow V., Bitadze L.","6503925198;15056633900;56815057100;","Migrating Huns and modified heads: Eigenshape analysis comparing intentionally modified crania from Hungary and Georgia in the migration period of Europe",2017,"PLoS ONE","12","2", 0171064,"","",,7,"10.1371/journal.pone.0171064",2-s2.0-85011332565
"Meighan C.W., Foote L.J.","",[No title available],1968,"Excavations at Tizapan El Alto, Jalisco",,,,"","",,10,,2-s2.0-70450256291
"Michelet D., Pereira G., Migeon G.","","La llegada de los uacusechas a la región de Zacapu, Michoacán: Datos arqueológicos y discussion",2005,"Reacomodos demográficos del clásico al posclásico en el centro de México",,,,"137","153",,18,,2-s2.0-57049139236
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,573,"10.1007/s11692-009-9055-x",2-s2.0-69449097227
"Moorrees C.F.A., Fanning E.A., Hunt E.E., Jr.","7003538229;7004580977;35282440600;","Age Variation of Formation Stages for Ten Permanent Teeth",1963,"Journal of Dental Research","42","6",,"1490","1502",,1180,"10.1177/00220345630420062701",2-s2.0-75449132299
"Moss M.L.","57203214705;","The pathogenesis of artificial cranial deformation",1958,"American Journal of Physical Anthropology","16","3",,"269","286",,104,"10.1002/ajpa.1330160302",2-s2.0-0000542773
"Motte-Florac E.","","La fontanelle chez les P'urhépecha et dans le centre du Mexique; du microcosme au macrocosme, de l'homme à dieu",1997,"Usages culturels du corps",,,,"187","218",,1,,2-s2.0-85070671556
"Murail P., Bruzek J., Houët F., Cunha E.","","DSP: a tool for probabilistic sex diagnosis using worldwide variability in hip-bone measurements",2005,"Bulletins et Mémoires de la Société d'Anthropologie de Paris","17","3-4",,"167","176",,234,,2-s2.0-60749126664
"Neumann G.K.","57204878693;","Types of artificial cranial deformation in the eastern United States",1942,"American Antiquity","7","3",,"306","310",,36,"10.2307/275486",2-s2.0-84898264734
"O'Brien T.G., Stanley A.M.","24468593600;7102172973;","Boards and cords: Discriminating types of artificial cranial deformation in prehispanic south central Andean populations",2013,"International Journal of Osteoarchaeology","23","4",,"459","470",,12,"10.1002/oa.1269",2-s2.0-84880580474
"Okumura M.","8562919300;","Differences in types of artificial cranial deformation are related to differences in frequencies of cranial and oral health markers in pre-columbian skulls from Peru",2014,"Boletim do Museu Paraense Emilio Goeldi:Ciencias Humanas","9","1",,"15","26",,4,"10.1590/S1981-81222014000100002",2-s2.0-84902185877
"Oliveros Morales J.A.","",[No title available],2004,"Hacedores De Tumbas En El Opeño, Michoacán",,,,"","",,15,,2-s2.0-34247570727
"Özbek M.","23106676500;","Cranial deformation in a subadult sample from Deǧirmentepe (Chalcolithic, Turkey)",2001,"American Journal of Physical Anthropology","115","3",,"238","244",,22,"10.1002/ajpa.1078",2-s2.0-0034942469
"Pereira G.","","Potrero de Guadalupe. Anthropologie funéraire d'une communauté pré-tarasque du nord du Michoacán, Mexique",1999,"Potrero De Guadalupe: Anthropologie funéraire D'une communauté pré-Tarasque Du Nord Du Michoacán, Mexique",,,,"","",,15,,2-s2.0-77952743110
