Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Peres-Neto P.R., Jackson D.A.","6602082463;7404288035;","How well do multivariate data sets match? The advantages of a procrustean superimposition approach over the Mantel test",2001,"Oecologia","129","2",,"169","178",,519,"10.1007/s004420100720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034782527&doi=10.1007%2fs004420100720&partnerID=40&md5=9f675cc318b843beb85e12df7d5f3e81","Department of Zoology, University of Toronto, Toronto, Ont. M5S 3G5, Canada","Peres-Neto, P.R., Department of Zoology, University of Toronto, Toronto, Ont. M5S 3G5, Canada; Jackson, D.A., Department of Zoology, University of Toronto, Toronto, Ont. M5S 3G5, Canada","The Mantel test provides a means to test the association between distance matrices and has been widely used in ecological and evolutionary studies. Recently, another permutation test based on a Procrustes statistic (PROTEST) was developed to compare multivariate data sets. Our study contrasts the effectiveness, in terms of power and type I error rates, of the Mantel test and PROTEST. We illustrate the application of Procrustes superimposition to visually examine the concordance of observations for each dimension separately and how to conduct hypothesis testing in which the association between two data sets is tested while controlling for the variation related to other sources of data. Our simulation results show that PROTEST is as powerful or more powerful than the Mantel test for detecting matrix association under a variety of possible scenarios. As a result of the increased power of PROTEST and the ability to assess the match for individual observations (not available with the Mantel test), biologists now have an additional and powerful analytical tool to study ecological and evolutionary relationships.","Mantel test; Matrix association; Multivariate analysis; Procrustes analysis; Randomization test","comparative study; multivariate analysis",Article,"Final",,Scopus,2-s2.0-0034782527
"Rohlf F.J., Corti M.","7003281107;56232198800;","Use of two-block partial least-squares to study covariation in shape",2000,"Systematic Biology","49","4",,"740","753",,459,"10.1080/106351500750049806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034351393&doi=10.1080%2f106351500750049806&partnerID=40&md5=f5aaf8597bd3c13104f1b4468125b0ee","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dipto. di Biol. Animale e dell'Uomo, Universita' di Roma La Sapienza, via Borelli 50, 00161 Roma, Italy","Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Corti, M., Dipto. di Biol. Animale e dell'Uomo, Universita' di Roma La Sapienza, via Borelli 50, 00161 Roma, Italy","The relatively new two-block partial least-squares method for analyzing the covariance between two sets of variables is described and contrasted with the well-known method of canonical correlation analysis. Their statistical properties, types of answers, and visualization techniques are discussed. Examples are given to show its usefulness in comparing two sets of variables - especially when one or both of the sets of variables are shape variables from a geometric morphometric study.","Canonical correlation; Covariance; Morphometrics; Mus musculus domesticus; Partial least squares; Plethodon; Visualization","analysis of variance; animal; article; bone; classification; fibula; genetics; histology; humerus; mouse; regression analysis; skull; tibia; ulna; Analysis of Variance; Animals; Bone and Bones; Fibula; Humerus; Least-Squares Analysis; Mice; Skull; Tibia; Ulna",Article,"Final",Open Access,Scopus,2-s2.0-0034351393
"Rohlf F.J.","","Relative warp analysis and an example of its application to mosquito wings",1993,"Contributions to Morphometrics",,,,"131","159",,446,,,,"Rohlf, F.J.",[No abstract available],,,,,,Scopus,2-s2.0-0001118169
"Marcus L.F.","","Traditional morphometrics",1990,"Proceedings of the Michigan Morphometrics Workshop",,,,"77","122",,294,,,,"Marcus, L.F.",[No abstract available],,,,,,Scopus,2-s2.0-0002275679
"Ferson S., Rohlf F.J., Koehn R.K.","","Measuring shape variation of two-dimensional outlines",1985,"Systematic Zoology","34",,,"59","68",,292,,,,"Ferson, S.; Rohlf, F.J.; Koehn, R.K.",[No abstract available],,,,,,Scopus,2-s2.0-0002666024
"Sheets H.D.","",[No title available],2003,"IMP-Integrated Morphometrics Package",,,,"","",,256,,,,"Sheets, H.D.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0041428764
"Dunnell R.C.","6508303387;","Style and Function: A Fundamental Dichotomy",1978,"American Antiquity","43","2",,"192","202",,233,"10.2307/279244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038852766&doi=10.2307%2f279244&partnerID=40&md5=7f4d9f9ecbab1e21409d87fdc8a08880","Department of Anthropology (DH-05), University of Washington, Seattle, WA  98195, United States","Dunnell, R.C., Department of Anthropology (DH-05), University of Washington, Seattle, WA  98195, United States","Our understanding of the archaeological record has been developed under the culture history paradigm. Its fundamental structure is shown to be stylistic; this characteristic, coupled with historical factors, is seen as the major reason why evolutionary processes have not been extensively employed in explaining cultural change. Consideration of an evolutionary approach suggests that such processes as natural selection have considerable explanatory potential, but it is also suggested that a substantial segment of the archaeological record is not best understood in terms of adaptation. The potential of an evolutionary approach cannot be realized without making a fundamental distinction between functions, accountable in terms of evolutionary processes, and style, accountable in terms of stochastic processes. © The Society for American Archaeology 1978.",,,Article,"Final",,Scopus,2-s2.0-0038852766
"Dunnell R.C.","","Systematics in Prehistory",1971,"Systematics in Prehistory",,,,"","",,185,,,,"Dunnell, R.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004120167
"Slice D.E.","",[No title available],1998,"Software for Morphometric Research",,,,"","",,150,,,,"Slice, D.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004184561
"Rohlf F.J.","","Fitting curves to outlines",1990,"Proceedings of the Michigan Morphometrics Workshop",,,,"167","177",,124,,,,"Rohlf, F.J.",[No abstract available],,,,,,Scopus,2-s2.0-0000690066
"Rohlf F.J.","7003281107;","Geometric morphometrics and phylogeny",2003,"Morphology, Shape and Phylogeny",,,,"175","193",,118,"10.1201/9780203165171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056403742&doi=10.1201%2f9780203165171&partnerID=40&md5=cc94d3349abc704d2ed04ad265979d71","Department of Ecology and Evolution, State University of New York, Stony Brook, NY  11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY  11794-5245, United States","This chapter reviews some of the important properties of geometric morphometric shape variables and discusses the advantages and limitations of the use of such data in studies of phylogeny. A method for fitting morphometric data to a phylogeny (i.e., estimating ancestral states of the shape variables) is presented using the squaredchange parsimony estimation criterion. These results are then used to illustrate shape change along a phylogeny as a deformation of the shape of any other node on the tree (e.g., the estimated root of the tree). In addition, a method to estimate the digitized image of an ancestor is given that uses averages of unwarped images. An example dataset with 18 wing landmarks for 11 species of mosquitoes is used to illustrate the methods. © The Department of Palaeontology, The Natural History Museum, London.",,,Book Chapter,"Final",,Scopus,2-s2.0-85056403742
"Rohlf F.J., Bookstein F.L.","7003281107;7004606384;","Computing the uniform component of shape variation",2003,"Systematic Biology","52","1",,"66","69",,110,"10.1080/10635150390132759","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037292484&doi=10.1080%2f10635150390132759&partnerID=40&md5=549847d91f22724e34b421f7fdc9410a","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Institute of Anthropology, University of Vienna, Vienna, Austria; Institute of Gerontology, University of Michigan, 300 North Ingalls, Ann Arbor, MI 48109, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Bookstein, F.L., Institute of Anthropology, University of Vienna, Vienna, Austria, Institute of Gerontology, University of Michigan, 300 North Ingalls, Ann Arbor, MI 48109, United States","Any change in shape of a configuration of landmark points in two or three dimensions includes a uniform component, a component that is a wholly linear (affine) transformation. The formulas for estimating this component have been standardized for two-dimensional data but not for three-dimensional data. We suggest estimating the component by way of the complementarity between the uniform component and the space of partial warps. The component can be estimated by regression in either one space or the other: regression on the partial warps, followed by their removal, or regression on a basis for the uniform component itself. Either of the new methods can be used for both two- and three-dimensional landmark data and thus generalize Bookstein's (1996, pages 153-168 in Advances in morphometrics [L. F. Marcus et al., eds.], Plenum, New York) linearized Procrustes formula for estimating the uniform component in two dimensions.","Affine; Geometric morphometrics; Procrustes; Regression; Shape statistics","Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-0037292484
"Eerkens J.W., Bettinger R.L.","6701660369;7003807566;","Techniques for assessing standardization in artifact assemblages: Can we scale material variability?",2001,"American Antiquity","66","3",,"493","504",,105,"10.2307/2694247","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141588338&doi=10.2307%2f2694247&partnerID=40&md5=e3fd97a655e41eac8bf72a82970afffa","Department of Anthropology, University of California, Santa Barbara, CA 93106, United States; Department of Anthropology, University of California, Davis, CA 95616, United States","Eerkens, J.W., Department of Anthropology, University of California, Santa Barbara, CA 93106, United States; Bettinger, R.L., Department of Anthropology, University of California, Davis, CA 95616, United States","The study of artifact standardization is an important line of archaeological inquiry that continues to be plagued by the lack of an independent scale that would indicate what a highly variable or highly standardized assemblage should look like. Related to this problem is the absence of a robust statistical technique for comparing variation between different kinds of assemblages. This paper addresses these issues. The Weber fraction for line-length estimation describes the minimum difference that humans can perceive through unaided visual inspection. This value is used to derive a constant for the coefficient of variation (CV = 1.7 percent) that represents the highest degree of standardization attainable through manual human production of artifacts. Random data are used to define a second constant for the coefficient of variation that represents variation expected when production is random (CV = 57.7 percent). These two constants can be used to assess the degree of standardization in artifact assemblages regardless of kind. Our analysis further demonstrates that CV is an excellent measure of standardization and provides a robust statistical technique for comparing standardization in samples of artifacts. Copyright© 2001 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-0141588338
"Sheets H.D., Covino K.M., Panasiewicz J.M., Morris S.R.","55663863700;14830225900;14830383200;7403325929;","Comparison of geometric morphometric outline methods in the discrimination of age-related differences in feather shape",2006,"Frontiers in Zoology","3",, 15,"","",,97,"10.1186/1742-9994-3-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749530871&doi=10.1186%2f1742-9994-3-15&partnerID=40&md5=347ad64d613f91778ac3705a1b2603cb","Department of Physics, Canisius College, 2001 Main St., Buffalo, NY 14208, United States; Department of Biology, Canisius College, 2001 Main St., Buffalo, NY 14208, United States","Sheets, H.D., Department of Physics, Canisius College, 2001 Main St., Buffalo, NY 14208, United States; Covino, K.M., Department of Biology, Canisius College, 2001 Main St., Buffalo, NY 14208, United States; Panasiewicz, J.M., Department of Biology, Canisius College, 2001 Main St., Buffalo, NY 14208, United States; Morris, S.R., Department of Biology, Canisius College, 2001 Main St., Buffalo, NY 14208, United States","Background: Geometric morphometric methods of capturing information about curves or outlines of organismal structures may be used in conjunction with canonical variates analysis (CVA) to assign specimens to groups or populations based on their shapes. This methodological paper examines approaches to optimizing the classification of specimens based on their outlines. This study examines the performance of four approaches to the mathematical representation of outlines and two different approaches to curve measurement as applied to a collection of feather outlines. A new approach to the dimension reduction necessary to carry out a CVA on this type of outline data with modest sample sizes is also presented, and its performance is compared to two other approaches to dimension reduction. Results: Two semi-landmark-based methods, bending energy alignment and perpendicular projection, are shown to produce roughly equal rates of classification, as do elliptical Fourier methods and the extended eigenshape method of outline measurement. Rates of classification were not highly dependent on the number of points used to represent a curve or the manner in which those points were acquired. The new approach to dimensionality reduction, which utilizes a variable number of principal component (PC) axes, produced higher cross-validation assignment rates than either the standard approach of using a fixed number of PC axes or a partial least squares method. Conclusion: Classification of specimens based on feather shape was not highly dependent of the details of the method used to capture shape information. The choice of dimensionality reduction approach was more of a factor, and the cross validation rate of assignment may be optimized using the variable number of PC axes method presented herein. © 2006 Sheets et al; licensee BioMed Central Ltd.",,,Article,"Final",Open Access,Scopus,2-s2.0-33749530871
"Grosman L., Smikt O., Smilansky U.","25636007900;24492599300;7003922083;","On the application of 3-D scanning technology for the documentation and typology of lithic artifacts",2008,"Journal of Archaeological Science","35","12",,"3101","3110",,79,"10.1016/j.jas.2008.06.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249089236&doi=10.1016%2fj.jas.2008.06.011&partnerID=40&md5=81e7ff712f2bf310bcd485aeb25bd909","Department of Physics of Complex Systems, The Weizmann Institute of Science, Rehovot, 76100, Israel; The Institute of Archaeology, The Hebrew University, Mount Scopus, Jerusalem, 91904, Israel; Department of Computer Science and Applied Mathematics, The Weizmann Institute of Science, Rehovot, 76100, Israel; Cardiff School of Mathematics, WIMCS, Cardiff University, Senghennydd Road, Cardiff, CF24 4AG, United Kingdom","Grosman, L., Department of Physics of Complex Systems, The Weizmann Institute of Science, Rehovot, 76100, Israel, The Institute of Archaeology, The Hebrew University, Mount Scopus, Jerusalem, 91904, Israel; Smikt, O., Department of Computer Science and Applied Mathematics, The Weizmann Institute of Science, Rehovot, 76100, Israel; Smilansky, U., Department of Physics of Complex Systems, The Weizmann Institute of Science, Rehovot, 76100, Israel, Cardiff School of Mathematics, WIMCS, Cardiff University, Senghennydd Road, Cardiff, CF24 4AG, United Kingdom","A 3-D optical scanner was used to obtain precise and complete representations of lithic artifacts. A computer algorithm, which was specially developed for the purpose, was used to position the artifacts in a way which enables the extraction of the standard metric parameters (length, width, width at 1/2 length, etc.). In this way, the ambiguities which affect the traditional manual measurements were eliminated. This new methodology creates accurate and objective databases. Several other parameters (center of mass position, volume, surface area) were also computed. The advantages of our method are illustrated by the analysis of 90 scanned Lower Paleolithic handaxes. © 2008 Elsevier Ltd. All rights reserved.","3-D images; Automatic documentation; Handaxes; Lithics; Metric parameters","algorithm; artifact; database; methodology; Paleolithic; three-dimensional modeling; typology",Article,"Final",,Scopus,2-s2.0-51249089236
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,78,"10.1016/j.jas.2005.10.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645078897&doi=10.1016%2fj.jas.2005.10.014&partnerID=40&md5=0941f76714b1a033debac0223bb90b3f","Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge CB2 1QH, United Kingdom","Lycett, S.J., Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge CB2 1QH, United Kingdom; von Cramon-Taubadel, N., Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge CB2 1QH, United Kingdom; Foley, R.A., Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge CB2 1QH, United Kingdom","Over the last four decades, there has been surprisingly little advance in the quantitative morphometric analysis of Palaeolithic stone tools, especially compared to that which has taken place in biological morphometrics over a comparable time frame. In Palaeolithic archaeology's sister discipline of palaeoanthropology, detailed quantitative morphometric, geometric morphometric, and even 3D geometric morphometric analyses are now seen almost as routine. This period of relative methodological stasis may have been influenced by the lack of homologous landmarks on many lithic tools (essential for any comparative analysis), especially core-based technologies of the Lower Palaeolithic. Archaeological field conditions may also prohibit the use of expensive and delicate precision instruments in certain cases. Here we present a crossbeam co-ordinate caliper that - crucially - both geometrically locates and measures distances between morphologically homologous landmarks upon lithic nuclei via a single protocol. Intra- and inter-observer error tests provide evidence that error levels associated with the instrument fall within acceptable ranges. In addition, we present empirical examples of application in the form of a multivariate analysis of 55 discrete morphometric variables, and a 3D geometric morphometric analysis of co-ordinate landmark configurations derived from Pleistocene lithic nuclei (i.e. 'cores' sensu lato). We also introduce to lithic studies some techniques for the study of shape variation that have previously been used with success in biological morphometric analyses. We conclude that use of an instrument such as the crossbeam co-ordinate caliper may provide a useful adjunct to traditional techniques of lithic analysis, particularly in developing a quantitative morphometric approach. © 2005 Elsevier Ltd. All rights reserved.","3D geometric morphometrics; Geometric mean; Landmarks; Lithics; Morphometrics; Semi-landmarks; Size-adjustment","empirical analysis; GIS",Article,"Final",,Scopus,2-s2.0-33645078897
"Buchanan B.","11241802300;","An analysis of Folsom projectile point resharpening using quantitative comparisons of form and allometry",2006,"Journal of Archaeological Science","33","2",,"185","199",,69,"10.1016/j.jas.2005.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30544454646&doi=10.1016%2fj.jas.2005.07.008&partnerID=40&md5=087478dc000d6515f04ca4ac804dccad","University of New Mexico, Department of Anthropology, Albuquerque, NM 87131, United States; 102-6385 Hawthorn Lane, Vancouver, BC V6T 1Z4, Canada","Buchanan, B., University of New Mexico, Department of Anthropology, Albuquerque, NM 87131, United States, 102-6385 Hawthorn Lane, Vancouver, BC V6T 1Z4, Canada","A sample of Folsom points from the Southern Plains of Texas and New Mexico is analyzed quantitatively in order to assess patterns of point resharpening in relation to distance to raw material source area and evaluate models of how resharpening was accomplished in terms of point design. A newly developed digitizing method is used to capture 12 interlandmark characters from coordinate data to describe point form. Principal components analysis is used to investigate size and shape variation in point form, and the symmetry and allometry of characters are used to explore the effects of resharpening on point dimensions. Size allometry illustrates the degree of association of relative point proportions, and other aspects of point form, with point size. Blade length, the leading edge of the weapon, was found to be isometric with point size, suggesting that this character was critical to the proper functioning of weapon tips. The regulation of blade length to point size supports a fixed-in-haft model for Folsom point resharpening. Multivariate analyses show that reduction in point forms do not correlate with distance-to-source but are more consistent with the model of the cyclical resharpening and replacement of points. This research illustrates that multivariate and allometric analyses are useful methods for investigating models of technological organization and the effects of resharpening on point form. © 2005 Elsevier Ltd. All rights reserved.","Allometry; Digitizing; Folsom; Multivariate analysis; Paleoindian; Resharpening; Southern Plains","allometry; digitization; tool use; New Mexico; North America; Texas; United States",Article,"Final",,Scopus,2-s2.0-30544454646
"Eerkens J.W.","","Practice makes within 5% of perfect: Visual perception, motor skills, and memory in artifact variation",2000,"Current Anthropology","41","4",,"663","668",,69,,,,"Eerkens, J.W.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84937332853
