Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"García-Granero J.J., Arias-Martorell J., Madella M., Lancelotti C.","55318734500;55249683600;55972575800;36466630000;","Geometric morphometric analysis of Setaria italica (L.) P. Beauv. (foxtail millet) and Brachiaria ramosa (L.) Stapf. (browntop millet) and its implications for understanding the biogeography of small millets",2016,"Vegetation History and Archaeobotany","25","3",,"303","310",,8,"10.1007/s00334-015-0541-z",2-s2.0-84937149140
"Görke O.","","Beitrag zur funktionellen gestaltung des schädels bei den anthropomorphen und menschen durch untersuchung mit röntgenstrahlen",1904,"Arch Anthrop","1",,,"91","108",,13,,2-s2.0-0003199908
"Godinho R.M., O'Higgins P.","56996996100;7004722122;","Virtual Reconstruction of Cranial Remains: The H. Heidelbergensis, Kabwe 1 Fossil",2017,"Human Remains: Another Dimension The Application of Imaging to the Study of Human Remains",,,,"136","147",,5,"10.1016/B978-0-12-804602-9.00011-4",2-s2.0-85020830122
"Godinho R.M., Toro-Ibacache V., Fitton L.C., O'Higgins P.","56996996100;56341900600;36738982500;7004722122;","Finite element analysis of the cranium: Validity, sensitivity and future directions [Analyse par éléments finis du crâne : validité, sensibilité et directions futures]",2017,"Comptes Rendus - Palevol","16","5-6",,"600","612",,7,"10.1016/j.crpv.2016.11.002",2-s2.0-85009767218
"Greaves W.S.","7004042720;","The mammalian postorbital bar as a torsion‐resisting helical strut",1985,"Journal of Zoology","207","1",,"125","136",,63,"10.1111/j.1469-7998.1985.tb04918.x",2-s2.0-84985336405
"Greaves W.S., Mucci R.J.","","Mechanical loads in the postorbital bar during mastication in artiodactyls and primates",1997,"Am J Phys Anthropol [Suppl]","24",,,"","",,5,,2-s2.0-0003206401
"Gröning F., Fagan M., O'Higgins P.","6504498397;34973989700;7004722122;","Modeling the human mandible under masticatory loads: Which input variables are important?",2012,"Anatomical Record","295","5",,"853","863",,40,"10.1002/ar.22455",2-s2.0-84859757068
"Gröning F., Fagan M.J., O'Higgins P.","6504498397;34973989700;7004722122;","The effects of the periodontal ligament on mandibular stiffness: A study combining finite element analysis and geometric morphometrics",2011,"Journal of Biomechanics","44","7",,"1304","1312",,61,"10.1016/j.jbiomech.2011.01.008",2-s2.0-79954575370
"Gröning F., Liu J., Fagan M.J., O'Higgins P.","6504498397;36739566900;34973989700;7004722122;","Validating a voxel-based finite element model of a human mandible using digital speckle pattern interferometry",2009,"Journal of Biomechanics","42","9",,"1224","1229",,45,"10.1016/j.jbiomech.2009.03.025",2-s2.0-67349284413
"Gröning F., Liu J., Fagan M.J., O'Higgins P.","6504498397;36739566900;34973989700;7004722122;","Why do humans have chins? Testing the mechanical significance of modern human symphyseal morphology with finite element analysis",2011,"American Journal of Physical Anthropology","144","4",,"593","606",,36,"10.1002/ajpa.21447",2-s2.0-79952773335
"Gunz P., Mitteroecker P., Bookstein F.L., Weber G.W.","","Computer aided reconstruction of incomplete human crania using statistical and geometrical estimation methods",2004,"Series","1227",,,"92","94",,27,,2-s2.0-51349124568
"Gunz P., Mitteroecker P., Neubauer S., Weber G.W., Bookstein F.L.","6506472733;6507135382;7102853256;7402213147;7004606384;","Principles for the virtual reconstruction of hominin crania",2009,"Journal of Human Evolution","57","1",,"48","62",,204,"10.1016/j.jhevol.2009.04.004",2-s2.0-67649976615
"Hein A., Georgopoulou V., Nodarou E., Kilikoglou V.","7006123492;23488309000;23489872700;6701772230;","Koan amphorae from Halasarna - investigations in a Hellenistic amphora production centre",2008,"Journal of Archaeological Science","35","4",,"1049","1061",,13,"10.1016/j.jas.2007.07.009",2-s2.0-38949169844
"Holland M.","","The Effect of the Inclusion of the Periodontal Ligament upon the Stiffness of a Human Cranial Finite Element Model: a Validated Sensitivity Study",2013,,,,,"","",,1,,2-s2.0-85059295241
"Hylander W.L., Johnson K.R., Picq P.G.","7004271202;56307116700;6602551432;","Masticatory‐stress hypotheses and the supraorbital region of primates",1991,"American Journal of Physical Anthropology","86","1",,"1","36",,167,"10.1002/ajpa.1330860102",2-s2.0-0025948899
"Hylander W.L., Picq P.G., Johnson K.R.","","Bone strain and the supraorbital region of primates",1992,"Bone Biodynamics in Orthodontic and Orthopedic Treatment","27",,,"315","349",,10,,2-s2.0-10144245979
"Josephson R.K.","7006473309;","Extensive and intensive factors determining the performance of striated muscle",1975,"Journal of Experimental Zoology","194","1",,"135","153",,116,"10.1002/jez.1401940109",2-s2.0-0016564511
"Kikuchi M., Korioth T.W.P., Hannam A.G.","7403709274;6603669145;7003996385;","The association among occlusal contacts, clenching effort, and bite force distribution in man",1997,"Journal of Dental Research","76","6",,"1316","1325",,58,"10.1177/00220345970760061201",2-s2.0-0031158389
"Kilikoglou V., Vekinis G.","6701772230;7003946785;","Failure prediction and function determination of archaeological pottery by finite element analysis",2002,"Journal of Archaeological Science","29","11",,"1317","1325",,15,"10.1006/jasc.2001.0775",2-s2.0-0036837042
"Kupczik K., Dobson C.A., Fagan M.J., Crompton R.H., Oxnard C.E., O'higgins P.","15757528400;7202826707;34973989700;7004564287;7003919290;7004722122;","Assessing mechanical function of the zygomatic region in macaques: Validation and sensitivity testing of finite element models",2007,"Journal of Anatomy","210","1",,"41","53",,122,"10.1111/j.1469-7580.2006.00662.x",2-s2.0-33845965343
"Ledogar J.A., Smith A.L., Benazzi S., Weber G.W., Spencer M.A., Carlson K.B., McNulty K.P., Dechow P.C., Grosse I.R., Ross C.F., Richmond B.G., Wright B.W., Wang Q., Byron C., Carlson K.J., De Ruiter D.J., Berger L.R., Tamvada K., Pryor L.C., Berthaume M.A., Strait D.S.","37037855000;56128141400;24068504800;56370482200;36117180600;52563285600;7004717904;7004134347;7005946636;7402593882;7006651844;8628497500;55698305700;6603047254;7202926864;6602944661;7202094886;38863141200;57103083000;35793450300;6602753762;","Mechanical evidence that Australopithecus sediba was limited in its ability to eat hard foods",2016,"Nature Communications","7",, 10596,"","",,21,"10.1038/ncomms10596",2-s2.0-84957589978
"Levy R., Dawson P.","7404061255;57210739917;","Using finite element methods to analyze ancient architecture: an example from the North American Arctic",2009,"Journal of Archaeological Science","36","10",,"2298","2307",,4,"10.1016/j.jas.2009.06.014",2-s2.0-68349091425
"Lieberman D.E.","",[No title available],2011,"The Evolution of the Human Head",,,,"","",,258,,2-s2.0-70349507124
"McCormack S.W., Witzel U., Watson P.J., Fagan M.J., Gröning F.","56285719000;7003357857;56285641500;34973989700;6504498397;","The biomechanical function of periodontal ligament fibres in orthodontic tooth movement",2014,"PLoS ONE","9","7", e102387,"","",,32,"10.1371/journal.pone.0102387",2-s2.0-84904572642
"Milne N., O'Higgins P.","7003927330;7004722122;","Scaling of form and function in the xenarthran femur: A 100-fold increase in body mass is mitigated by repositioning of the third trochanter",2012,"Proceedings of the Royal Society B: Biological Sciences","279","1742",,"3449","3456",,20,"10.1098/rspb.2012.0593",2-s2.0-84864363673
"Neeser R., Ackermann R.R., Gain J.","33068010200;7202506415;6603243958;","Comparing the accuracy and precision of three techniques used for estimating missing landmarks when reconstructing fossil hominin crania",2009,"American Journal of Physical Anthropology","140","1",,"1","18",,21,"10.1002/ajpa.21023",2-s2.0-68949103770
"O'Connor C.F., Franciscus R.G., Holton N.E.","8606769300;6602421109;8606769200;","Bite force production capability and efficiency in neandertals and modern humans",2005,"American Journal of Physical Anthropology","127","2",,"129","151",,75,"10.1002/ajpa.20025",2-s2.0-18644377611
"O'Higgins P., Cobb S.N., Fitton L.C., Gröning F., Phillips R., Liu J., Fagan M.J.","7004722122;16745091800;36738982500;6504498397;7404240954;36739566900;34973989700;","Combining geometric morphometrics and functional simulation: An emerging toolkit for virtual functional analyses",2011,"Journal of Anatomy","218","1",,"3","15",,75,"10.1111/j.1469-7580.2010.01301.x",2-s2.0-78650130065
"O'Higgins P., Fitton L.C., Phillips R., Shi J.F., Liu J., Gröning F., Cobb S.N., Fagan M.J.","7004722122;36738982500;7404240954;35485431800;36739566900;6504498397;16745091800;34973989700;","Virtual Functional Morphology: Novel Approaches to the Study of Craniofacial Form and Function",2012,"Evolutionary Biology","39","4",,"521","535",,26,"10.1007/s11692-012-9173-8",2-s2.0-84870789929
"O'Higgins P., Milne N.","7004722122;7003927330;","Applying geometric morphometrics to compare changes in size and shape arising from finite elements analyses",2013,"Hystrix","24","1",,"","",,28,"10.4404/hystrix-24.1-6284",2-s2.0-84876222020
"Okumura M., Araujo A.G.M.","8562919300;36730594400;","Long-term cultural stability in hunter-gatherers: A case study using traditional and geometric morphometric analysis of lithic stemmed bifacial points from Southern Brazil",2014,"Journal of Archaeological Science","45","1",,"59","71",,50,"10.1016/j.jas.2014.02.009",2-s2.0-84895755843
"Oldfield C.C., Mchenry C.R., Clausen P.D., Chamoli U., Parr W.C.H., Stynder D.D., Wroe S.","53664355800;9237499200;7005442179;36670875400;36697025000;23010665800;35726136500;","Finite element analysis of ursid cranial mechanics and the prediction of feeding behaviour in the extinct giant Agriotherium africanum",2012,"Journal of Zoology","286","2",,"171","171",,31,"10.1111/j.1469-7998.2011.00862.x",2-s2.0-84856246010
"Owen J., Dobney K., Evin A., Cucchi T., Larson G., Strand Vidarsdottir U.","55980924700;6602595568;23977570900;6506822509;8280762100;55349385000;","The zooarchaeological application of quantifying cranial shape differences in wild boar and domestic pigs (Sus scrofa) using 3D geometric morphometrics",2014,"Journal of Archaeological Science","43","1",,"159","167",,28,"10.1016/j.jas.2013.12.010",2-s2.0-84892961583
"Paphangkorakit J., Osborn J.W.","6507789398;7202260105;","Effect of jaw opening on the direction and magnitude of human incisal bite forces",1997,"Journal of Dental Research","76","1",,"561","567",,42,"10.1177/00220345970760010601",2-s2.0-0030639094
"Parr W.C.H., Chamoli U., Jones A., Walsh W.R., Wroe S.","36697025000;36670875400;55229175700;35595107300;35726136500;","Finite element micro-modelling of a human ankle bone reveals the importance of the trabecular network to mechanical performance: New methods for the generation and comparison of 3D models",2013,"Journal of Biomechanics","46","1",,"200","205",,25,"10.1016/j.jbiomech.2012.11.011",2-s2.0-84871463168
"Parr W.C.H., Wroe S., Chamoli U., Richards H.S., McCurry M.R., Clausen P.D., McHenry C.","36697025000;35726136500;36670875400;36741388100;55010486400;7005442179;9237499200;","Toward integration of geometric morphometrics and computational biomechanics: New methods for 3D virtual reconstruction and quantitative analysis of Finite Element Models",2012,"Journal of Theoretical Biology","301",,,"1","14",,67,"10.1016/j.jtbi.2012.01.030",2-s2.0-84857305496
"Prôa M.","","Cranial Form Evolution and Functional Adaptations to Diet Among Papionins: a Comparative Study Combining Quantitative Genetics, Geometric Morphometrics, and Finite Element Analysis",2013,,,,,"","",,1,,2-s2.0-85059294798
"Quinto-Sánchez M., Adhikari K., Acuña-Alonzo V., Cintas C., Silva De Cerqueira C.C., Ramallo V., Castillo L., Farrera A., Jaramillo C., Arias W., Fuentes M., Everardo P., De Avila F., Gomez-Valdés J., Hünemeier T., Gibbon S., Gallo C., Poletti G., Rosique J., Bortolini M.C., Canizales-Quinteros S., Rothhammer F., Bedoya G., Ruiz-Linares A., González-José R.","55214951500;55200793600;16038484000;56436822800;56375105900;34971831300;35329177900;56422445500;56375238900;15135169200;56263882100;56375077900;56375054800;16063951800;8667558600;14031617000;7103169783;56482959700;6602321601;54904017800;6505876968;7006806972;6602127921;6701908899;6602423911;","Facial asymmetry and genetic ancestry in Latin American admixed populations",2015,"American Journal of Physical Anthropology","157","1",,"58","70",,14,"10.1002/ajpa.22688",2-s2.0-84928208947
"Rak Y.","",[No title available],1983,"The Australopithecine Face",,,,"","",,275,,2-s2.0-0003854669
"Rak Y.","6701595135;","The Neanderthal: A new look at an old face",1986,"Journal of Human Evolution","15","3",,"151","164",,125,"10.1016/S0047-2484(86)80042-2",2-s2.0-0023000438
"Ravosa M.J., Johnson K.R., Hylander W.L.","7003507236;56307116700;7004271202;","Strain in the galago facial skull",2000,"Journal of Morphology","245","1",,"51","66",,78,"10.1002/1097-4687(200007)245:1<51::AID-JMOR4>3.0.CO;2-7",2-s2.0-0033945263
"Ravosa M.J., Noble V.E., Hylander W.L., Johnson K.R., Kowalski E.M.","7003507236;6701564177;7004271202;56307116700;7006982128;","Masticatory stress, orbital orientation and the evolution of the primate postorbital bar",2000,"Journal of Human Evolution","38","5",,"667","693",,92,"10.1006/jhev.1999.0380",2-s2.0-0034042176
"Rayfield E.J.","7003569471;","Aspects of comparative cranial mechanics in the theropod dinosaurs Coelophysis, Allosaurus and Tyrannosaurus",2005,"Zoological Journal of the Linnean Society","144","3",,"309","316",,77,"10.1111/j.1096-3642.2005.00176.x",2-s2.0-21744456126
"Rayfield E.J.","7003569471;","Finite element analysis and understanding the biomechanics and evolution of living and fossil organisms",2007,"Annual Review of Earth and Planetary Sciences","35",,,"541","576",,235,"10.1146/annurev.earth.35.031306.140104",2-s2.0-34250674405
"Rayfield E.J., Norman D.B., Horner C.C., Horner J.R., Smith P.M., Thomason J.J., Upchurch P.","7003569471;7201792716;22944064500;7102765776;57199140730;7102832990;6701733955;","Cranial design and function in a large theropod dinosaur",2001,"Nature","409","6823",,"1033","1037",,180,"10.1038/35059070",2-s2.0-0035931931
"Reed D.A., Porro L.B., Iriarte-Diaz J., Lemberg J.B., Holliday C.M., Anapol F., Ross C.F.","55085266500;15056514400;6506091430;37037906200;14829148700;6603890818;7402593882;","The impact of bone and suture material properties on mandibular function in Alligator mississippiensis: Testing theoretical phenotypes with finite element analysis",2011,"Journal of Anatomy","218","1",,"59","74",,32,"10.1111/j.1469-7580.2010.01319.x",2-s2.0-78650159546
"Richter W.","","Der obergesichtschädel des menschen als gebissturm, ein statische kunstwerk",1920,"Dtsch Monatsschr Zahnheilkd","38",,,"49","68",,7,,2-s2.0-0003211855
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1263,"10.1016/0169-5347(93)90024-J",2-s2.0-0242462501
"Ros J., Evin A., Bouby L., Ruas M.-P.","55899046100;23977570900;6602374494;12764302600;","Geometric morphometric analysis of grain shape and the identification of two-rowed barley (Hordeum vulgare subsp. distichumL.) in southern France",2014,"Journal of Archaeological Science","41",,,"568","575",,23,"10.1016/j.jas.2013.09.015",2-s2.0-84886302631
"Ross C.F.","7402593882;","Finite element analysis in vertebrate biomechanics",2005,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology","283","2",,"253","258",,58,"10.1002/ar.a.20177",2-s2.0-16444384226
"Ross C.F., Hylander W.L.","7402593882;7004271202;","In vivo and in vitro bone strain in the owl monkey circumorbital region and the function of the postorbital septum",1996,"American Journal of Physical Anthropology","101","2",,"183","215",,93,"10.1002/(SICI)1096-8644(199610)101:2<183::AID-AJPA6>3.0.CO;2-3",2-s2.0-0029764403
"Ross C.F., Berthaume M.A., Dechow P.C., Iriarte-Diaz J., Porro L.B., Richmond B.G., Spencer M., Strait D.","7402593882;35793450300;7004134347;6506091430;15056514400;7006651844;36117180600;6602753762;","In vivo bone strain and finite-element modeling of the craniofacial haft in catarrhine primates",2011,"Journal of Anatomy","218","1",,"112","141",,62,"10.1111/j.1469-7580.2010.01322.x",2-s2.0-78650094676
"Schwartz J.H., Tattersall I.","","The human fossil record, vol. 1: terminology and craniodental morphology of genus Homo (Europe)",2002,"The Human Fossil Record. Volume I: Terminology and Craniodental Morphology of Genus Homo (Europe)",,,,"","",,102,,2-s2.0-0003498225
"Sellers W.I., Crompton R.H.","35551702000;7004564287;","Using sensitivity analysis to validate the predictions of a biomechanical model of bite forces",2004,"Annals of Anatomy","186","1",,"89","95",,48,"10.1016/S0940-9602(04)80132-8",2-s2.0-1242330289
