Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Blumenschine R.J., Marean C.W., Capaldo S.D.","6602434690;6701351179;6602666562;","Blind tests of inter-analyst correspondence and accuracy in the identification of cut marks, percussion marks, and carnivore tooth marks on bone surfaces",1996,"Journal of Archaeological Science","23","4",,"493","507",,329,"10.1006/jasc.1996.0047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000445678&doi=10.1006%2fjasc.1996.0047&partnerID=40&md5=4c7df40a3364740fe2fd6a27de08599e","Department of Anthropology, Rutgers University, P.O. Box 270, New Brunswick, NJ 08903, United States; Department of Anthropology, SUNY at Stony Brook, Stony Brook, NY 11794-4364, United States","Blumenschine, R.J., Department of Anthropology, Rutgers University, P.O. Box 270, New Brunswick, NJ 08903, United States; Marean, C.W., Department of Anthropology, SUNY at Stony Brook, Stony Brook, NY 11794-4364, United States; Capaldo, S.D., Department of Anthropology, Rutgers University, P.O. Box 270, New Brunswick, NJ 08903, United States","We show through blind tests that marks inflicted on bone surfaces by carnivore teeth, hammerstone percussion, and metal knife cutting and scraping can be distinguished with near perfect reliability without scanning electron microscopy or consideration of only conspicuous marks. Using low-cost and high-volume hand lens and low-power light microscope techniques, we determined the presence or absence of conspicuous and inconspicuous marks with 97% three-way correspondence, and diagnosed marks of known origin to actor and effector with 99% accuracy. Novices with less than 3 h training on control collections correctly diagnosed 86% of classic but mainly inconspicuous marks. Novices spending several more hours studying control specimens elevated their diagnostic accuracy on morphologically representative marks to near-expert levels of 95%. Our results show that published cautions about mimicry among cut marks, percussion marks, and carnivore tooth marks are overstated. All types of marks examined can be identified reliably, regardless of conspicuousness. As such, fully standardized comparisons of mark frequencies can be drawn among assemblages, even those documented by different analysts. However, such robust interpretations can be attained only if analysts base diagnoses on (a) a firm familiarity with bones marked under strictly controlled conditions, (b) the systematic application of published morphological and contextual criteria, and (c) the use of prescribed low-power magnification techniques. © 1996 Academic Press Limited.","Blind tests; Bone modification; Cut marks; Percussion marks; Taphonomy; Tooth marks; Zooarchaeology",,Article,"Final",,Scopus,2-s2.0-0000445678
"Kendall D.G.","23064672000;","A survey of the statistical theory of shape",1989,"Statistical Science","4","2",,"87","99",,313,"10.1214/ss/1177012582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972538798&doi=10.1214%2fss%2f1177012582&partnerID=40&md5=0b9fc9f1245e9bdf6540916542f6448c","Churchill College, Department of Pure Mathematics and Mathematical Statistics, University of Cambridge, United Kingdom","Kendall, D.G., Churchill College, Department of Pure Mathematics and Mathematical Statistics, University of Cambridge, United Kingdom","This is a review of the current state of the ""theory of shape"" introduced by the author in 1977. It starts with a definition of ""shape"" for a set of k points in m dimensions. The first task is to identify the shape spaces in which such objects naturally live, and then to examine the probability structures induced on such a shape space by corresponding structures in Rm. Against this theoretical background one formulates and solves statistical problems concerned with shape characteristics of empirical sets of points. Some applications (briefly sketched here) are to archeology, astronomy, geography and physical chemistry. We also outline more recent work on ""size-and-shape,"" on shapes of sets of points in riemannian spaces, and on shape-theoretic aspects of random Delaunay tessellations. © 1989, Institute of Mathematical Statistics. All Rights Reserved.","Central place theory; Convex polygon; Delaunay tessellation; Galaxy; Quasar; Riemannian submersion; Singular tessellation; Spherical triangle; Stochastic physical chemistry; Void",,Article,"Final",Open Access,Scopus,2-s2.0-84972538798
"Behrensmeyer A.K., Gordon K.D., Yanagi G.T.","6701561561;7202357942;6506234638;","Trampling as a cause of bone surface damage and pseudo-cutmarks",1986,"Nature","319","6056",,"768","771",,298,"10.1038/319768a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022473304&doi=10.1038%2f319768a0&partnerID=40&md5=1d2da030c4edd87f00e55eeb11dc880c","Department of Paleobiology, NHB-E207 MRC 121, Smithsonian Institution, Washington, DC 20560, United States; Department of Anthropology, NHB-363 MRC 112, Smithsonian Institution, Washington, DC 20650, United States","Behrensmeyer, A.K., Department of Paleobiology, NHB-E207 MRC 121, Smithsonian Institution, Washington, DC 20560, United States; Gordon, K.D., Department of Anthropology, NHB-363 MRC 112, Smithsonian Institution, Washington, DC 20650, United States; Yanagi, G.T., Department of Paleobiology, NHB-E207 MRC 121, Smithsonian Institution, Washington, DC 20560, United States","There have been many recent observations of trampling and its effect on bone surfaces1-8 as well as some experimental investigation of the process9-14. Although there is known to be a relationship between trampling and scratches on bones, there has been no detailed microscopic comparison with marks made by stone tools. As distinguishing cutmarks from other types of surface features is important in interpreting early hominid behaviour9,14-18 and the entry of humans into the New World 7,19-20, we have examined possible mimics caused by trampling in an attempt to define diagnostic criteria for cutmarks. We find that microscopic features alone are not sufficient evidence to distinguish human-generated cutmarks from the results of trampling. We suggest different lines of evidence which together may achieve this goal. © 1986 Nature Publishing Group.",,"archaeology; experimental investigation; hominid behaviour; New World",Article,"Final",,Scopus,2-s2.0-0022473304
"Olsen S.L., Shipman P.","7202565798;7004475336;","Surface modification on bone: Trampling versus butchery",1988,"Journal of Archaeological Science","15","5",,"535","553",,292,"10.1016/0305-4403(88)90081-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024158146&doi=10.1016%2f0305-4403%2888%2990081-7&partnerID=40&md5=590f523c497b98cf9a67c6b32ae65fb3","Department of Cell Biology and Anatomy, The Johns Hopkins University School of Medicine, 725 North Wolfe Street, Baltimore, MD 21205, United States","Olsen, S.L., Department of Cell Biology and Anatomy, The Johns Hopkins University School of Medicine, 725 North Wolfe Street, Baltimore, MD 21205, United States; Shipman, P., Department of Cell Biology and Anatomy, The Johns Hopkins University School of Medicine, 725 North Wolfe Street, Baltimore, MD 21205, United States","Previous researchers have reported difficulties in distinguishing between surface marks on bone formed by sedimentary abrasion and those inflicted while butchering. Trampling by large ungulates and humans has been credited with producing pseudocut marks: natural alterations to the bone that mimic cultural ones. The purposes of this research are: (1) to re-examine trampling as a taphonomic process, and (2) to suggest criteria useful for distinguishing sedimentary abrasion, including trampling, from butchery. Macroscopic and microscopic comparison of experimentally trampled bones and those which have had soft tissue removed with a flint tool demonstrate significant differences between the surface modifications produced by the two processes. © 1988.","butchery; cut marks; scanning electron microscopy; striations; taphonomy; trampling","bone; butchery; scanning electron microscopy; taphonomy; trampling",Article,"Final",,Scopus,2-s2.0-0024158146
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031724058&doi=10.1017%2fS0021878298003975&partnerID=40&md5=06ba008cc284c3597335154d2f2920d8","Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom; Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","O'Higgins, P., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom, Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom; Jones, N., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom","This paper presents a study of 3-dimensional growth in the facial skeleton of the mangabey, Cercocebus torquatus. The pattern of facial cortical remodelling in this species is already well mapped from an earlier study. In this paper we consider the extent to which these remodelling maps relate to ontogenetic changes in size and shape of the face. This study is based on 31 facial landmarks taken from 49 adult and subadult faces. Our analysis draws on some of the tools of geometric morphometrics and we take this opportunity to describe our implementation of these tools for 3D data. The geometric analysis permits the known remodelling maps to be interpreted in the context of the general pattern of facial growth in this species. We are also able to examine sexual dimorphism in the face of this species and consider the extent to which males and females share similar ontogenetic allometries. Our findings indicate that the general pattern of size-related shape variation during facial growth is more or less identical for males and females up to eruption of the third permanent maxillary molar (M3). After this, ontogenetic allometries appear to diverge. The finding of a common growth allometry that is well approximated for younger specimens by a simple linear model is consistent with the earlier findings of a consistent pattern of facial remodelling up to M3 eruption. We consider the implications of these findings in terms of the potential for these approaches in the study of comparative growth in related species.","Facial remodelling; Geometric morphometrics; Thin plate spline analysis","age; allometry; article; cercocebus; controlled study; craniofacial morphology; face growth; female; geometry; male; molar tooth; nonhuman; ontogeny; priority journal; sex difference; statistical model; three dimensional imaging; Animals; Anthropometry; Bone Remodeling; Cercocebus; Facial Bones; Female; Male; Models, Anatomic; Sex Characteristics; Cercocebus; Cercocebus torquatus",Article,"Final",,Scopus,2-s2.0-0031724058
"Domínguez-Rodrigo M., de Juana S., Galán A.B., Rodríguez M.","6603679662;11839691900;25723149700;57197402162;","A new protocol to differentiate trampling marks from butchery cut marks",2009,"Journal of Archaeological Science","36","12",,"2643","2654",,256,"10.1016/j.jas.2009.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349783751&doi=10.1016%2fj.jas.2009.07.017&partnerID=40&md5=a373b089296c5023568181278b5f2d5a","Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain","Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; de Juana, S., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; Galán, A.B., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain; Rodríguez, M., Department of Prehistory, Complutense University, c/Prof. Aranguren s/n, 28040 Madrid, Spain","Microscopic signatures have previously been used to emphasize the similarities of butchery and trampling marks. The experimental background applied to differentiate both types of marks has been rather limited and authors have sometimes reached conflicting conclusions. This is partly due to methodological reasons: some authors have used very high magnification to examine microscopic features, whereas others have relied on more reduced magnification. Likewise, some experiments have exposed bones to trampling for reduced periods (minutes) whereas others have used longer time periods (hours). The present study stresses that the use of a scanning electronic microscope is not practical for identifying the impact of butchery and trampling marks in complete bone assemblages. It also emphasizes that previous studies have not addressed all the possible variables that could potentially be used to discriminate these marks, nor have they quantified the morphological patterns of each type of mark. Here we present a multivariate analysis of more than a dozen variables and show that butchery and trampling marks have very distinctive microscopic morphology. We advocate the use of a low magnification approach (≤40×), which can enable the analysis of complete assemblages using either hand lenses or binocular lenses. We also show the morphological criteria that differentiate butchery cut marks made with simple and retouched tools. We show that whereas complete discrimination of marks is impossible due to some degree of overlap, the list of criteria derived through multivariate analyses can be confidently used to correctly differentiate butchery and trampling marks in more than 90% of cases. © 2009 Elsevier Ltd. All rights reserved.","Butchery; Cut marks; Equifinality; Multivariate analysis; Retouched flakes; Simple flakes; Trampling marks","archaeological evidence; multivariate analysis; scanning electron microscopy; trampling",Article,"Final",,Scopus,2-s2.0-70349783751
"Lam Y.M., Chen X., Pearson O.M.","15020909100;14321203900;7006231212;","Intertaxonomic variability in patterns of bone density and the differential representation of bovid, cervid, and equid elements in the archaeological record",1999,"American Antiquity","64","2",,"343","362",,223,"10.2307/2694283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001381810&doi=10.2307%2f2694283&partnerID=40&md5=1155095c9c6b52518f789ea49508ca8c","Doctoral Program in Anthropological Sciences, State University of New York, Stony Brook, NY 11794-4364, United States; Department of Anatomical Sciences, State University of New York, Stony Brook, NY 11794-8081, United States; Department of Anthropology, George Washington University, 2110 G Street NW, Washington, DC 20052, United States","Lam, Y.M., Doctoral Program in Anthropological Sciences, State University of New York, Stony Brook, NY 11794-4364, United States; Chen, X., Department of Anatomical Sciences, State University of New York, Stony Brook, NY 11794-8081, United States; Pearson, O.M., Department of Anthropology, George Washington University, 2110 G Street NW, Washington, DC 20052, United States","Intertaxonomic differences in skeletal element representation in archaeological faunas may reflect preferences in the procurement, processing, transport, and/or consumption of these species by prehistoric foragers. However, the possibility that they also may result from preservational bias must be addressed before behavioral attributes of human hunters may be inferred. For example, at many archaeological sites, the remains of equids exhibit a different pattern of skeletal element representation than those of bovids and cervids. To evaluate the significance of such differences, this study examines intertaxonomic variability in patterns of bone density, the attribute most commonly employed as a proxy measure of resistance to destructive processes. Density data derived for a bovid (Connachaetes taurinus,), a cervid (Rangifer tarandus), and two species of equid (Equus burchelli and E. przewalskii) exhibited very similar patterns, suggesting that values for one species may be used to interpret the survival patterns for other species of generally similar morphology. The differences in skeletal element representation between bovid, cervid, and equid species observed in archaeological faunas do not correspond with bone density and thus likely indicate selective treatment by human or other biotic agents. Copyright © 1999 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-0001381810
"Hall B.K.","57203106489;","Descent with modification: The unity underlying homology and homoplasy as seen through an analysis of development and evolution",2003,"Biological Reviews of the Cambridge Philosophical Society","78","3",,"409","433",,190,"10.1017/S1464793102006097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141594724&doi=10.1017%2fS1464793102006097&partnerID=40&md5=f9d27a70ed67c9423b616c4e35b60cb3","Department of Biology, Dalhousie University, Halifax, NS B3H 4J1, Canada","Hall, B.K., Department of Biology, Dalhousie University, Halifax, NS B3H 4J1, Canada","Homology is at the foundation of comparative studies in biology at all levels from genes to phenotypes. Homology is similarity because of common descent and ancestry, homoplasy is similarity arrived at via independent evolution. However, given that there is but one tree of life, all organisms, and therefore all features of organisms, share some degree of relationship and similarity one to another. That sharing may be similarity or even identity of structure and the sharing of a most recent common ancestor - as in the homology of the arms of humans and apes - or it may reflect some (often small) degree of similarity, such as that between the wings of insects and the wings of birds, groups whose shared ancestor lies deep within the evolutionary history of the Metazoa. It may reflect sharing of entire developmental pathways, partial sharing, or divergent pathways. This review compares features classified as homologous with the classes of features normally grouped as homoplastic, the latter being convergence, parallelism, reversals, rudiments, vestiges, and atavisms. On the one hand, developmental mechanisms may be conserved, even when a complete structure does not form (rudiments, vestiges), or when a structure appears only in some individuals (atavisms). On the other hand, different developmental mechanisms can produce similar (homologous) features. Joint examination of nearness of relationship and degree of shared development reveals a continuum within an expanded category of homology, extending from homology → reversals → rudiments → vestiges → atavisms → parallelism, with convergence as the only class of homoplasy, an idea that turns out to be surprisingly old. This realignment provides a glimmer of a way to bridge phylogenetic and developmental approaches to homology and homoplasy, a bridge that should provide a key pillar for evolutionary developmental biology (evo-devo). It will not, and in a practical sense cannot, alter how homoplastic features are identified in phylogenetic analyses. But seeing rudiments, reversals, vestiges, atavisms and parallelism as closer to homology than to homoplasy should guide us toward searching for the common elements underlying the formation of the phenotype (what some have called the deep homology of genetic and/or cellular mechanisms), rather than discussing features in terms of shared or independent evolution.","Atavisms; Convergence; Descent with modification; Embryonic development; Evolution; Homology; Homoplasy; Parallelism; Reversals; Rudiments; Vestiges","embryo development; evolutionary homology; eye development; homoplasy; human; lens; natural selection; nonhuman; regeneration; review; Animals; Biodiversity; Developmental Biology; Evolution; Models, Biological; Models, Genetic; Phylogeny; Selection (Genetics); Species Specificity; Aves; Hexapoda; Metazoa",Review,"Final",,Scopus,2-s2.0-0141594724
"Slice D.E.","",[No title available],2005,"Modern Morphometrics in Physical Anthropology",,,,"","",,188,,,,"Slice, D.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-8644228122
"Gifford-Gonzalez D.","6602740917;","Bones are not enough: Analogues, knowledge, and interpretive strategies in zooarchaeology",1991,"Journal of Anthropological Archaeology","10","3",,"215","254",,162,"10.1016/0278-4165(91)90014-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000788374&doi=10.1016%2f0278-4165%2891%2990014-O&partnerID=40&md5=8f2e4d4691591c61e904d24b1fc18181","Board of Studies in Anthropology, University of California, Santa Cruz, CA 95064, United States","Gifford-Gonzalez, D., Board of Studies in Anthropology, University of California, Santa Cruz, CA 95064, United States","Zooarchaeologists have become accustomed to high levels of confidence in their inferences about the origins, functions, and responses to stress of animal remains. This confidence rests on the causal and functional links between attributes of these remains and the processes and contexts which generate them. Their investigations are presently moving toward wider inferences about the context and functions of bones in ancient hominids' behavioral systems and in regional ecosystems. This transition involves a shift toward lower levels of inferential confidence. These arise from several sources and must be dealt with differently. Zooarchaeologists now need a different set of inferential strategies than that which characterized their preceding phase of research. This essay explores the various causes of lowered inferential confidence and suggests strategies for coping with them. It advances a philosophical argument for juxtaposing multiple, independent clusters of relational analogies, drawn from a wide variety of sources, including those outside zooarchaeology. © 1991.",,,Article,"Final",,Scopus,2-s2.0-0000788374
"Slice D.E.","6603334019;","Landmark coordinates aligned by procrustes analysis do not lie in Kendall's shape space",2001,"Systematic Biology","50","1",,"141","149",,158,"10.1080/10635150119110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035527386&doi=10.1080%2f10635150119110&partnerID=40&md5=c92c7d8f58fd16db92464fa4f3a2b3cc","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Slice, D.E., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States",[No abstract available],,"article; biometry; ecology; evolution; mathematics; phylogeny; Biometry; Ecology; Evolution; Mathematics; Phylogeny",Article,"Final",Open Access,Scopus,2-s2.0-0035527386
"Binford L.R.","24350669500;","Smudge pits and hide smoking: The use of analogy in archaeological reasoning",1967,"American Antiquity","32","1",,"107","108",,137,"10.2307/278774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895032914&doi=10.2307%2f278774&partnerID=40&md5=7bd534fef60cfbbe26d31067a57cb88a","University of California, Santa Barbara, CA, United States","Binford, L.R., University of California, Santa Barbara, CA, United States","It is argued that as a scientist one does not justifiably employ analogies to ethnographic observations for the ""interpretation"" of archaeological data. Instead, analogies should be documented and used as the basis for offering a postulate as to the relationship between archaeological forms and their behavioral context in the past. Such a postulate should then serve as the foundation of a series of deductively drawn hypotheses which, on testing, can refute or tend to confirm the postulate offered. Analogy should serve to provoke new questions about order in the archaeological record and should serve to prompt more searching investigations rather than being viewed as a means for offering ""interpretations"" which then serve as the ""data"" for synthesis. This argument is made demonstratively through the presentation of formal data on a class of archaeological features, ""smudge pits,"" and the documentation of their positive analogy with pits as facilities used in smoking hides. © The Society for American Archaeology 1967.",,,Review,"Final",,Scopus,2-s2.0-84895032914
