Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Hofman J.L.","","Tethered to stone or freedom to move: Folsom biface technology in regional perspective",2003,"Multiple Approaches to the Study of Bifacial Technologies",,,,"229","249",,21,,2-s2.0-51949096725
"Hunzicker D.A.","24828970600;","Folsom projectile technology: An experiment in design, effectiveness and efficiency",2008,"Plains Anthropologist","53","207",,"291","311",,33,"10.1179/pan.2008.020",2-s2.0-51949085975
"Hutchings W.K.","6507697647;","Finding the Paleoindian spearthrower: Quantitative evidence for mechanically-assisted propulsion of lithic armatures during the North American Paleoindian period",2015,"Journal of Archaeological Science","55",,,"34","41",,11,"10.1016/j.jas.2014.12.019",2-s2.0-84920913817
"Jennings T.A.","36097566300;","Clovis, Folsom, and Midland components at the Debra L. Friedkin site, Texas: Context, chronology, and assemblages",2012,"Journal of Archaeological Science","39","10",,"3239","3247",,22,"10.1016/j.jas.2012.05.007",2-s2.0-84864378290
"Jennings T.A.","36097566300;","The Impact of Stone Supply Stress on the Innovation of a Cultural Variant: The Relationship of Folsom and Midland",2016,"PaleoAmerica","2","2",,"116","123",,7,"10.1080/20555563.2016.1174547",2-s2.0-85016161373
"Jennings T.A., Pevny C.D., Dickens W.A.","36097566300;36097337300;36097541600;","A biface and blade core efficiency experiment: Implications for Early Paleoindian technological organization",2010,"Journal of Archaeological Science","37","9",,"2155","2164",,48,"10.1016/j.jas.2010.02.020",2-s2.0-77954244971
"Jodry M.A.","","Folsom technological and socioeconomic strategies: views from Stewart's Cattle Guard and the Upper Rio Grande Basin, Colorado",1999,"Folsom Technological and Socioeconomic Strategies: Views from Stewart's Cattle Guard and the Upper Rio Grande Basin, Colorado",,,,"","",,52,,2-s2.0-4444249926
"Judge W.J.","",[No title available],1973,"Paleoindian Occupation of the Central Rio Grande Valley in New Mexico",,,,"","",,102,,2-s2.0-0007838898
"Kay M.","","Microwear analysis of some Clovis and experimental chipped stone tools",1996,"Stone Tools: Theoretical Insights into Human Prehistory",,,,"315","344",,52,,2-s2.0-0003546288
"Kelly R.L., Todd L.C.","57214416068;7005727757;","Coming into the Country: Early Paleoindian Hunting and Mobility",1988,"American Antiquity","53","2",,"231","244",,376,"10.2307/281017",2-s2.0-85019768854
"Klingenberg C.P.","7004588456;","Morphometric integration and modularity in configurations of landmarks: Tools for evaluating a priori hypotheses",2009,"Evolution and Development","11","4",,"405","421",,290,"10.1111/j.1525-142X.2009.00347.x",2-s2.0-67649986245
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Kornfeld M., Larson M.L.","8687262400;8144391200;","Bonebeds and other myths: Paleoindian to Archaic transition on North American Great Plains and Rocky Mountains",2008,"Quaternary International","191","1",,"18","33",,21,"10.1016/j.quaint.2007.08.004",2-s2.0-55049101784
"Lycett S.J., Von Cramon-Taubadel N.","9434693200;23471109300;","A 3D morphometric analysis of surface geometry in Levallois cores: Patterns of stability and variability across regions and their implications",2013,"Journal of Archaeological Science","40","3",,"1508","1517",,39,"10.1016/j.jas.2012.11.005",2-s2.0-84871442389
"Lycett S.J., Cramon-Taubadel N.v., Gowlett J.A.J.","9434693200;23471109300;6603228354;","A comparative 3D geometric morphometric analysis of Victoria West cores: implications for the origins of Levallois technology",2010,"Journal of Archaeological Science","37","5",,"1110","1117",,57,"10.1016/j.jas.2009.12.011",2-s2.0-77649192918
"Meltzer D.J.","7004705181;","First peoples in a new world: Colonizing ice age America",2009,"First Peoples in a New World: Colonizing Ice Age America",,,,"","",446,294,,2-s2.0-84887856379
"Meltzer D.J.","7004705181;","Pleistocene Overkill and North American Mammalian Extinctions",2015,"Annual Review of Anthropology","44","1",,"33","53",,28,"10.1146/annurev-anthro-102214-013854",2-s2.0-84928711960
"Meltzer D.J., Eren M.I.","",[No title available],2018,"The Mountaineer Folsom Projectile Point Assemblage",,,,"","",,1,,2-s2.0-85055091282
"Meltzer D.J., Holliday V.T.","7004705181;6603768395;","Would North American Paleoindians have noticed Younger Dryas age climate changes?",2010,"Journal of World Prehistory","23","1",,"1","41",,89,"10.1007/s10963-009-9032-4",2-s2.0-77649308677
"Logan Miller G.","56017089100;","Illuminating activities at Paleo Crossing (33ME274) through microwear analysis",2013,"Lithic Technology","38","2",,"97","108",,20,"10.1179/0197726113Z.00000000012",2-s2.0-84893026608
"O'Higgins P.","","Quantitative approaches to the study of craniofacial growth and evolution: Advances in morphometric techniques",2000,"Vertebrate Ontogeny and Phylogeny: Implications for the Study of Hominid Skeletal Evolution",,,,"163","185",,52,,2-s2.0-0001065047
"Patten B.","","Solving the Folsom Fluting Problem",2002,"Folsom Technology and Lifeways, Lithic Technology",,,,"299","308",,9,,2-s2.0-51949106851
"Patten B.","","Peoples of the Flute: A Study in Anthropolithic Forensics",2005,"Peoples of the Flute: A Study in Anthropolithic Forensics",,,,"","",,38,,2-s2.0-33947546423
"Razali N.M., Wah Y.B.","","Power comparisons of Shapiro-Wilk, Kolmogorov-Smirnov, Lilliefors and Anderson-Darling tests",2011,"Journal of Statistical Modeling and Analytics","2","1",,"21","33",,1091,,2-s2.0-84860504202
"Rohlf F.J.","","Relative warp analysis and an example of its application to mosquito wings",1993,"Contributions to Morphometrics",,,,"131","159",,446,,2-s2.0-0001118169
"Museo Nacional De Ciencias Naturales M.","","Tpssuper version 2. 02 shareware program",2015,"Electronic Document",,,,"","",,1,,2-s2.0-85055108780
[No author name available],[No author id available],"Tpssmall version 1. 33 shareware program",2015,"Electronic Document",,,,"","",,1,,2-s2.0-85055088441
[No author name available],[No author id available],"Tpsrelw version 1. 62 shareware program",2016,"Electronic Document",,,,"","",,1,,2-s2.0-85055104940
"Rohlf F.J., Loy A., Corti M.","7003281107;7005747774;56232198800;","Morphometric analysis of old world talpidae (mammalia, insectivora) using partial-warp scores",1996,"Systematic Biology","45","3",,"344","362",,237,"10.1093/sysbio/45.3.344",2-s2.0-0030313254
"Root M.J., William J.D., Kay M., Shifrin L.K.","","Folsom ultrathin biface and radial break tools in the Knife River flint quarry area",1999,"Folsom Lithic Technology",,,,"144","168",,35,,2-s2.0-0005761397
"Sellet F.","","My flute is bigger than yours: Nature and causes of technological changes on the American great plains at the end of the pleistocene",2018,"Lithic Technological Organization and Paleoenvironmental Change",,,,"263","279",,1,,2-s2.0-85055109492
"Slice D.E.","6603334019;","Geometric morphometrics",2007,"Annual Review of Anthropology","36",,,"261","281",,330,"10.1146/annurev.anthro.34.081804.120613",2-s2.0-36048942133
"Slice D.E.","",[No title available],2005,"Modern Morphometrics in Physical Anthropology",,,,"","",,188,,2-s2.0-8644228122
"Smallwood A.M.","","Use-wear analysis of the Clovis biface collection from the Gault site in central Texas",2006,"Use-Wear Analysis of the Clovis Biface Collection from the Gault Site in Central Texas",,,,"","",,14,,2-s2.0-84880263328
"Straus L., Goebel T.","6603701152;7004650092;","Humans and Younger Dryas: Dead end, short detour, or open road to the Holocene?",2011,"Quaternary International","242","2",,"259","261",,26,"10.1016/j.quaint.2011.05.010",2-s2.0-80052414294
"Surovell T.A.","","Toward a Behavioral Ecology of Lithic Technology: Cases from Paleoindian Archaeology",2009,"Toward a Behavioral Ecology of Lithic Technology: Cases from Paleoindian Archaeology",,,,"","",,131,,2-s2.0-77954243309
"Surovell T.A., Boyd J.R., Haynes C.V., Jr., Hodgins G.W.L.","6508063129;57203156703;7102588971;6603780036;","On the Dating of the Folsom Complex and its Correlation with the Younger Dryas, the End of Clovis, and Megafaunal Extinction",2016,"PaleoAmerica","2","2",,"81","89",,18,"10.1080/20555563.2016.1174559",2-s2.0-85014888543
"Surovell T.A., Pelton S.R., Anderson-Sprecher R., Myers A.D.","6508063129;56002970900;6603059799;35503787800;","Test of Martin's overkill hypothesis using radiocarbon dates on extinct megafauna",2016,"Proceedings of the National Academy of Sciences of the United States of America","113","4",,"886","891",,30,"10.1073/pnas.1504020112",2-s2.0-84955480770
"Thomas K.A., Story B.A., Eren M.I., Buchanan B., Andrews B.N., O'Brien M.J., Meltzer D.J.","57193732055;35766942100;23975681200;11241802300;26661326100;36128081000;7004705181;","Explaining the origin of fluting in North American Pleistocene weaponry",2017,"Journal of Archaeological Science","81",,,"23","30",,12,"10.1016/j.jas.2017.03.004",2-s2.0-85016154454
"Thulman D.K.","33768076600;","Discriminating Paleoindian point types from Florida using landmark geometric morphometrics",2012,"Journal of Archaeological Science","39","5",,"1599","1607",,67,"10.1016/j.jas.2012.01.004",2-s2.0-84857117297
"Tunnell C.","","Fluted Projectile Point Production as Revealed by Lithic Specimens from the Adair-Steadman Site in Northwest Texas",1977,"Paleoindian Lifeways","17",,,"140","168",,24,,2-s2.0-0006355609
"Tunnell C., Johnson L.","","Comparing dimensions for Folsom points and their byproducts from the Adair-Steadman and Lindenmeier sites, as well as a few other localities",2000,"Comparing Dimensions for Folsom Points and Their by-products from the Adair-Steadman and Lindenmeier Site and Other Localities",,,,"","",,8,,2-s2.0-0007841636
"Turq A.","","Raw material and technological studies of the Quina Mousterian in Perigord",1992,"The Middle Paleolithic: Adaptation, Behavior, and Variability","4",,,"75","85",,57,,2-s2.0-0005761403
"Waters M.R., Stafford Jr. T.W.","7202770627;7004919386;","Redefining the age of Clovis: Implications for the peopling of the Americas",2007,"Science","315","5815",,"1122","1126",,450,"10.1126/science.1137166",2-s2.0-33847255950
"Waters M.R., Stafford T.W., Jr.","57209811922;7004919386;","The first Americans: A review of the evidence for the late-pleistocene peopling of the Americas",2014,"Paleoamerican Odyssey",,,,"541","560",,34,,2-s2.0-84928411029
"Wilmsen E.N., Roberts Jr. F.H.H.","","Lindenmeier, 1934-1974",1978,"Lindenmeier, 1934-1974: Concluding Report on Investigations",,,,"","",,100,,2-s2.0-0037788715
"Wormington H.M.","","Ancient Man in North America",1957,"Ancient Man in North America",,,,"","",,157,,2-s2.0-0003653888
