Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031724058&doi=10.1017%2fS0021878298003975&partnerID=40&md5=06ba008cc284c3597335154d2f2920d8","Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom; Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","O'Higgins, P., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom, Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom; Jones, N., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom","This paper presents a study of 3-dimensional growth in the facial skeleton of the mangabey, Cercocebus torquatus. The pattern of facial cortical remodelling in this species is already well mapped from an earlier study. In this paper we consider the extent to which these remodelling maps relate to ontogenetic changes in size and shape of the face. This study is based on 31 facial landmarks taken from 49 adult and subadult faces. Our analysis draws on some of the tools of geometric morphometrics and we take this opportunity to describe our implementation of these tools for 3D data. The geometric analysis permits the known remodelling maps to be interpreted in the context of the general pattern of facial growth in this species. We are also able to examine sexual dimorphism in the face of this species and consider the extent to which males and females share similar ontogenetic allometries. Our findings indicate that the general pattern of size-related shape variation during facial growth is more or less identical for males and females up to eruption of the third permanent maxillary molar (M3). After this, ontogenetic allometries appear to diverge. The finding of a common growth allometry that is well approximated for younger specimens by a simple linear model is consistent with the earlier findings of a consistent pattern of facial remodelling up to M3 eruption. We consider the implications of these findings in terms of the potential for these approaches in the study of comparative growth in related species.","Facial remodelling; Geometric morphometrics; Thin plate spline analysis","age; allometry; article; cercocebus; controlled study; craniofacial morphology; face growth; female; geometry; male; molar tooth; nonhuman; ontogeny; priority journal; sex difference; statistical model; three dimensional imaging; Animals; Anthropometry; Bone Remodeling; Cercocebus; Facial Bones; Female; Male; Models, Anatomic; Sex Characteristics; Cercocebus; Cercocebus torquatus",Article,"Final",,Scopus,2-s2.0-0031724058
"Klingenberg C.P., Montero L.R.","7004588456;7103010498;","Distances and directions in multidimensional shape spaces: Implications for morphometric applications",2005,"Systematic Biology","54","4",,"678","688",,229,"10.1080/10635150590947258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15244360917&doi=10.1080%2f10635150590947258&partnerID=40&md5=a68d6d969ae9cf7676441cc6f0b88c47","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Montero, L.R., Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil",[No abstract available],,"anatomy; biological model; biology; biometry; genetic selection; methodology; morphometrics; multivariate analysis; review; Anatomy; Biometry; Body Weights and Measures; Computational Biology; Models, Genetic; Multivariate Analysis; Selection (Genetics)",Review,"Final",Open Access,Scopus,2-s2.0-15244360917
[No author name available],[No author id available],[No title available],2015,"A Language and Environment for Statistical Computing",,,,"","",,227,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-84966573111
"Sutcliffe A.J.","7005644760;","Spotted hyaena: Crusher, Gnawer, digester and collector of bones",1970,"Nature","227","5263",,"1110","1113",,223,"10.1038/2271110a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014942692&doi=10.1038%2f2271110a0&partnerID=40&md5=fe9b8df4384d850f6573844a59bfab1a","Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7","Sutcliffe, A.J., Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7","Studies in East Africa confirm that spotted hyaenas sometimes accumulate bones in their lairs. Four types of bone damage caused by the hyaenas are defined. © 1970 Nature Publishing Group.",,"Africa; animal; animal behavior; article; bone; Carnivora; digestion; fracture; paleontology; skeleton; Africa, Eastern; Animal; Behavior, Animal; Bone and Bones; Carnivora; Digestion; Fractures; Paleontology; Skeleton",Article,"Final",,Scopus,2-s2.0-0014942692
"Richtsmeier J.T., DeLeon V.B., Lele S.R.","7004651665;6603220772;35966285500;","The promise of geometric morphometrics",2002,"Yearbook of Physical Anthropology","45",,,"63","91",,204,"10.1002/ajpa.10174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040074359&doi=10.1002%2fajpa.10174&partnerID=40&md5=28476328f8f56aa6676f0e6e36680f27","Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States; Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States; Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada; Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States","Richtsmeier, J.T., Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States, Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States, Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States, Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States; DeLeon, V.B., Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Lele, S.R., Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada","Nontraditional or geometric morphometric methods have found wide application in the biological sciences, especially in anthropology, a field with a strong history of measurement of biological form. Controversy has arisen over which method is the ""best"" for quantifying the morphological difference between forms and for making proper statistical statements about the detected differences. This paper explains that many of these arguments are superfluous to the real issues that need to be understood by those wishing to apply morphometric methods to biological data. Validity, the ability of a method to find the correct answer, is rarely discussed and often ignored. We explain why demonstration of validity is a necessary step in the evaluation of methods used in morphometrics. Focusing specifically on landmark data, we discuss the concepts of size and shape, and reiterate that since no unique definition of size exists, shape can only be recognized with reference to a chosen surrogate for size. We explain why only a limited class of information related to the morphology of an object can be known when landmark data are used. This observation has genuine consequences, as certain morphometric methods are based on models that require specific assumptions, some of which exceed what can be known from landmark data. We show that orientation of an object with reference to other objects in a sample can never be known, because this information is not included in landmark data. Consequently, a descriptor of form difference that contains information on orientation is flawed because that information does not arise from evidence within the data, but instead is a product of a chosen orientation scheme. To illustrate these points, we apply superimposition, deformation, and linear distance-based morphometric methods to the analysis of a simulated data set for which the true differences are known. This analysis demonstrates the relative efficacy of various methods to reveal the true difference between forms. Our discussion is intended to be fair, but it will be obvious to the reader that we favor a particular approach. Our bias comes from the realization that morphometric methods should operate with a definition of form and form difference consistent with the limited class of information that can be known from landmark data. Answers based on information that can be known from the data are of more use to biological inquiry than those based on unjustifiable assumptions. Yrbk Phys Anthropol 45:63-91, 2002. © 2002 Wiley-Liss, Inc.","Form; Invariance; Landmark data; Shape; Size; Statistical models","animal; audiovisual equipment; biometry; human; morphogenesis; orientation; physical anthropology; procedures; statistical model; Animals; Anthropology, Physical; Biometry; Body Patterning; Humans; Linear Models; Models, Anatomic; Models, Statistical; Orientation",Article,"Final",,Scopus,2-s2.0-0040074359
"Hall B.K.","57203106489;","Descent with modification: The unity underlying homology and homoplasy as seen through an analysis of development and evolution",2003,"Biological Reviews of the Cambridge Philosophical Society","78","3",,"409","433",,190,"10.1017/S1464793102006097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141594724&doi=10.1017%2fS1464793102006097&partnerID=40&md5=f9d27a70ed67c9423b616c4e35b60cb3","Department of Biology, Dalhousie University, Halifax, NS B3H 4J1, Canada","Hall, B.K., Department of Biology, Dalhousie University, Halifax, NS B3H 4J1, Canada","Homology is at the foundation of comparative studies in biology at all levels from genes to phenotypes. Homology is similarity because of common descent and ancestry, homoplasy is similarity arrived at via independent evolution. However, given that there is but one tree of life, all organisms, and therefore all features of organisms, share some degree of relationship and similarity one to another. That sharing may be similarity or even identity of structure and the sharing of a most recent common ancestor - as in the homology of the arms of humans and apes - or it may reflect some (often small) degree of similarity, such as that between the wings of insects and the wings of birds, groups whose shared ancestor lies deep within the evolutionary history of the Metazoa. It may reflect sharing of entire developmental pathways, partial sharing, or divergent pathways. This review compares features classified as homologous with the classes of features normally grouped as homoplastic, the latter being convergence, parallelism, reversals, rudiments, vestiges, and atavisms. On the one hand, developmental mechanisms may be conserved, even when a complete structure does not form (rudiments, vestiges), or when a structure appears only in some individuals (atavisms). On the other hand, different developmental mechanisms can produce similar (homologous) features. Joint examination of nearness of relationship and degree of shared development reveals a continuum within an expanded category of homology, extending from homology → reversals → rudiments → vestiges → atavisms → parallelism, with convergence as the only class of homoplasy, an idea that turns out to be surprisingly old. This realignment provides a glimmer of a way to bridge phylogenetic and developmental approaches to homology and homoplasy, a bridge that should provide a key pillar for evolutionary developmental biology (evo-devo). It will not, and in a practical sense cannot, alter how homoplastic features are identified in phylogenetic analyses. But seeing rudiments, reversals, vestiges, atavisms and parallelism as closer to homology than to homoplasy should guide us toward searching for the common elements underlying the formation of the phenotype (what some have called the deep homology of genetic and/or cellular mechanisms), rather than discussing features in terms of shared or independent evolution.","Atavisms; Convergence; Descent with modification; Embryonic development; Evolution; Homology; Homoplasy; Parallelism; Reversals; Rudiments; Vestiges","embryo development; evolutionary homology; eye development; homoplasy; human; lens; natural selection; nonhuman; regeneration; review; Animals; Biodiversity; Developmental Biology; Evolution; Models, Biological; Models, Genetic; Phylogeny; Selection (Genetics); Species Specificity; Aves; Hexapoda; Metazoa",Review,"Final",,Scopus,2-s2.0-0141594724
"Domínguez-Rodrigo M., Piqueras A.","6603679662;6603798493;","The use of tooth pits to identify carnivore taxa in tooth-marked archaeofaunas and their relevance to reconstruct hominid carcass processing behaviours",2003,"Journal of Archaeological Science","30","11",,"1385","1391",,177,"10.1016/S0305-4403(03)00027-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141976193&doi=10.1016%2fS0305-4403%2803%2900027-X&partnerID=40&md5=199889df31bf71e04fd19e427bdce597","Departamento de Prehistoria, Facultad de Geografia e Historia, Universidad Complutense de Madrid, Ciudad Universitaria s/n, Madrid 28040, Spain","Domínguez-Rodrigo, M., Departamento de Prehistoria, Facultad de Geografia e Historia, Universidad Complutense de Madrid, Ciudad Universitaria s/n, Madrid 28040, Spain; Piqueras, A., Departamento de Prehistoria, Facultad de Geografia e Historia, Universidad Complutense de Madrid, Ciudad Universitaria s/n, Madrid 28040, Spain","Tooth marks on bones have been used as a proof of carnivore involvement in carcass modification in archaeological assemblages. Recognition of the array of potential carnivores that may intervene in the consumption of carcass elements accumulated at archaeological sites may condition the way archaeologists reconstruct hominid-carnivore interaction and resource availability for both types of taphonomic agents. The development of techniques aimed at discerning carnivore taxa according to tooth mark location and size has proven problematic so far. The present work introduces new information, based on the use of tooth pit size, to determine the types of carnivores that have modified bone surfaces. It is concluded that tooth marks alone cannot be used to differentiate among specific taxa, unless the analysis of tooth pits is carried out taking into account their distribution and ranges of variation in large samples, together with other variables, such as the location of tooth marks according to bone section and element, and the anatomical distribution of furrowing. Even so, the attribution of specific bone damage to determined carnivores can only be confidently made when comparing small-sized versus large-sized carnivores. © 2003 Elsevier Ltd. All rights reserved.","Carnivores; Diaphysis; Epiphysis; Furrowing; Hominids; Tooth pits","archaeological evidence; carnivore; hominid; taphonomy; tooth",Article,"Final",,Scopus,2-s2.0-0141976193
"Bruner E.","6701840150;","Geometric morphometrics and paleoneurology: Brain shape evolution in the genus Homo",2004,"Journal of Human Evolution","47","5",,"279","303",,173,"10.1016/j.jhevol.2004.03.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7544235223&doi=10.1016%2fj.jhevol.2004.03.009&partnerID=40&md5=e2f320a9a2fa94205ca98d4d0849ef0c","Dipto. di Biol. Animale e dell'Uomo, Università La Sapienza, P.le A. Moro 5, 00185 Roma, Italy; Ist. de Italiano Paleontologia Umana, P.za Mincio 2, 00198 Roma, Italy","Bruner, E., Dipto. di Biol. Animale e dell'Uomo, Università La Sapienza, P.le A. Moro 5, 00185 Roma, Italy, Ist. de Italiano Paleontologia Umana, P.za Mincio 2, 00198 Roma, Italy","Paleoneurology concerns the study and analysis of fossil endocasts. Together with cranial capacity and discrete anatomical features, shape can be analysed to consider the spatial relationships between structures and to investigate the endocranial structural system. A sample of endocasts from fossil specimens of the genus Homo has been analysed using traditional metrics and 2D geometric morphometrics based on lateral projections of endocranial shape. The maximum and frontal widths show a size-related pattern of variation shared by all the taxa considered. Furthermore, as cranial capacity increases in the non-modern morphotypes there is a general endocranial vertical stretching (mainly centred at the anterior ascending circumvolution) with flattening and relative shortening of the parietal areas. This pattern could have involved some structural stress between brain development and vault bones at the parietal midsagittal profile in the heavy encephalised Neandertals. In contrast, modern humans show a species-specific neomorphic hypertrophy of the parietal volumes, leading to a dorsal growth and ventral flexion (convolution) and consequent globularity of the whole structure. Brain tensors such as the falx cerebri have been hypothesised to represent one of the main physical constraints on morphogenetic trajectories, with additional influences from cranial base structures. The neurofunctional inferences discussed here stress the role of the parietal areas in the visuo-spatial coordination and integration, which can be involved in higher cerebral functions and related to conceptual thinking. © 2004 Elsevier Ltd. All rights reserved.","Brain shape; Endocranial morphology; Fossil endocasts; Human evolution","brain; fossil record; human evolution; morphology; skull; Homo",Article,"Final",,Scopus,2-s2.0-7544235223
"Slice D.E.","6603334019;","Landmark coordinates aligned by procrustes analysis do not lie in Kendall's shape space",2001,"Systematic Biology","50","1",,"141","149",,158,"10.1080/10635150119110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035527386&doi=10.1080%2f10635150119110&partnerID=40&md5=c92c7d8f58fd16db92464fa4f3a2b3cc","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Slice, D.E., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States",[No abstract available],,"article; biometry; ecology; evolution; mathematics; phylogeny; Biometry; Ecology; Evolution; Mathematics; Phylogeny",Article,"Final",Open Access,Scopus,2-s2.0-0035527386
"Domínguez-Rodrigo M., Barba R., Egeland C.P.","","Deconstructing Olduvai",2007,"Deconstructing Olduvai: A Taphonomic Study of the Bed I Sites",,,,"","",,155,,,,"Domínguez-Rodrigo, M.; Barba, R.; Egeland, C.P.",[No abstract available],,,,"Final",,Scopus,2-s2.0-55949107976
"Selvaggio M.M., Wilder J.","6602273528;57212353876;","Identifying the involvement of multiple carnivore taxa with archaeological bone assemblages",2001,"Journal of Archaeological Science","28","5",,"465","470",,137,"10.1006/jasc.2000.0557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035003742&doi=10.1006%2fjasc.2000.0557&partnerID=40&md5=d9c4ed68b5450e8cc7b3743f08d522f6","Department of Sociology/Anthropology, Southern Connecticut State University, New Haven, CT, 06515, United States; Department of Electrical Engineering, Rutgers University, New Brunswick, NJ, United States","Selvaggio, M.M., Department of Sociology/Anthropology, Southern Connecticut State University, New Haven, CT, 06515, United States; Wilder, J., Department of Electrical Engineering, Rutgers University, New Brunswick, NJ, United States","Information on the number of carnivore taxa that were involved with archaeological bone assemblages is pertinent to questions of site formation, hominid and carnivore competition for carcasses and the sequence of hominid and carnivore activity at sites. A majority of early archaeological bone assemblages bear evidence that both hominids and carnivores removed flesh and/or marrow from the bones. Whether flesh specialists (felids) or bone-crunchers (hyaenas), or both, fed upon the carcasses is crucial for deciphering the timing of hominid involvement with the assemblages. Here we present an initial attempt to differentiate the tooth mark signature inflicted on bones by a single carnivore species versus multiple carnivore taxa. Quantitative data on carnivore tooth pits, those resembling a tooth crown or a cusp, are presented for two characteristics: the area of the marks in millimetres, and the shape as determined by the ratio of the major axis to the minor axis of the mark. Tooth pits from bones modified by extant East African carnivores and latex impressions of tooth pits from extinct carnivore species are compared to those in the FLK Zinjanthropus bone assemblage. Data on tooth mark shape indicate greater variability in the Zinj sample than is exhibited by any individual extant or extinct carnivore species in the comparative sample. Data on tooth mark area demonstrate that bone density is related to the size of marks. Taken together, these data support the inference that felids defleshed bones in the Zinj assemblage and that hyaenas had final access to any grease or tissues that remained. © 2001 Academic Press.","Carnivore tooth marks; Methodology; Site formation; Taphonomy","carnivore; feeding; taphonomy; tooth",Article,"Final",,Scopus,2-s2.0-0035003742
"Bello S.M., Soligo C.","10139236300;55853593700;","A new method for the quantitative analysis of cutmark micromorphology",2008,"Journal of Archaeological Science","35","6",,"1542","1552",,133,"10.1016/j.jas.2007.10.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949102484&doi=10.1016%2fj.jas.2007.10.018&partnerID=40&md5=e4c277a59d6686e3a0b9e2071f36597c","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Department of Anthropology, UCL, London, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Soligo, C., Department of Anthropology, UCL, London, United Kingdom","Cutmarks found on the fossilised bones of butchered animals provide direct evidence for the procurement of meat through technological means. As such, they hold some of the oldest available information on cognitive ability and behaviour in human evolution. Here we present a new method that allows a three-dimensional reconstruction of cutmark morphology and the quantification of profile parameters. We have tested this new technique on cutmarks that were experimentally inflicted on a pig rib using a steel knife and an un-retouched flint flake at different angles. The method allows for the cross-sectional shape, the sharpness and depths of the resulting cutmarks to be quantified. The data show that knife mark sections are characterised by a V-shape or √-shape depending on the inclination of the knife. Cutmarks produced with the flint flake were less clearly defined and generally less sharp than those produced by the knife. We discuss the method's potential to provide new information on butchery technique and cognitive abilities developed by the human lineage, from the earliest tool-using hominins through to modern Homo sapiens. © 2007 Elsevier Ltd. All rights reserved.","butchery techniques; cutmarks; hominins; three-dimensional analysis","experimental study; fossil; hominid; micromorphology; quantitative analysis; Animalia; Homo sapiens; Suidae",Article,"Final",,Scopus,2-s2.0-41949102484
