Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Churchill S.E.","7103207229;","Cold adaptation, heterochrony, and Neandertals",1998,"Evolutionary Anthropology","7","2",,"46","60",,82,,2-s2.0-0032216905
"Czarnetzki A.","","The significance of pathological changes for judging the morphology of classical Neanderthals",2000,"Neanderthals and Modern Humans - Discussing the Transition: Central and Eastern Europe from 50.000-30.000 B.P.",,,,"296","302",,2,,2-s2.0-79953049161
"De Groote I.","",[No title available],2008,,,,,"","",,1,,2-s2.0-79953042571
"De Groote I., Lockwood C.A., Aiello L.C.","35791611100;7102516713;7006805529;","Technical note: A new method for measuring long bone curvature using 3D landmarks and semi-landmarks",2010,"American Journal of Physical Anthropology","141","4",,"658","664",,26,"10.1002/ajpa.21225",2-s2.0-77950851616
"Drucker D., Bocherens H.","7202919808;7006654386;","Carbon and nitrogen stable istopes as tracers of change in diet breadth during Middle and Upper Palaeolithic in Europe",2004,"International Journal of Osteoarchaeology","14","3-4",,"162","177",,112,"10.1002/oa.753",2-s2.0-14844358597
"Dytham C.","",[No title available],1999,"Choosing and Using Statistics: A Biologist's Guide",,,,"","",,878,,2-s2.0-0003681899
"Field A.","",[No title available],2005,"Discovering Statistics Using SPSS",,,,"","",,19241,,2-s2.0-30444440069
"Fizet M., Mariotti A., Bocherens H., Lange-Badré B., Vandermeersch B., Borel J.P., Bellon G.","24283704600;7102370668;7006654386;6602665980;6603721410;7102893158;7006333374;","Effect of diet, physiology and climate on carbon and nitrogen stable isotopes of collagen in a late pleistocene anthropic palaeoecosystem: Marillac, Charente, France",1995,"Journal of Archaeological Science","22","1",,"67","79",,127,"10.1016/S0305-4403(95)80163-4",2-s2.0-0002137526
"Gilbert B.M.","","Anterior femoral curvature",1975,"Proceedings of the 44th Annual Meeting of the American Journal of Physical Anthropology","42",,,"303","",,4,,2-s2.0-0008926170
"Gilbert B.M.","7201517898;","Anterior femoral curvature: Its probable basis and utility as a criterion of racial assessment",1976,"American Journal of Physical Anthropology","45","3",,"601","604",,47,"10.1002/ajpa.1330450326",2-s2.0-0017057716
"Golovanova L.V., Hoffecker J.F., Kharitonov V.M., Romanova G.P.","24597157400;6602756372;35876123100;7005522190;","Mezmaiskaya cave: A neanderthal occupation in the northern caucasus",1999,"Current Anthropology","40","1",,"77","86",,82,"10.1086/515805",2-s2.0-84937325818
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,2-s2.0-18944380089
"Holt B.M.","8773933400;","Mobility in Upper Paleolithic and Mesolithic Europe: Evidence From the Lower Limb",2003,"American Journal of Physical Anthropology","122","3",,"200","215",,160,"10.1002/ajpa.10256",2-s2.0-0142245581
"Hockett B., Haws J.A.","6506798402;8505322400;","Nutritional ecology and the human demography of Neandertal extinction",2005,"Quaternary International","137","1",,"21","34",,85,"10.1016/j.quaint.2004.11.017",2-s2.0-18244406528
"Hublin J.-J.","","Climatic changes, paleogeography, and the evolution of the Neandertals",1998,"Neandertals and Modern Humans in Western Asia",,,,"295","310",,155,,2-s2.0-0002740589
"Pearson O.M., Cordero R.M., Busby A.M.","","How different were Neanderthals' habitual activities? A comparative analysis with diverse groups of recent humans",2006,"Neanderthals Revisited: New Approaches and Perspectives",,,,"135","156",,12,,2-s2.0-67649444415
"Hublin J.-J., Richards M.P., Adler D.S., Bar-Oz G.","","Seasonal patterns of prey acquisition and inter-group competition during the middle and upper Palaeolithic of the Southern Caucasus",2009,"The Evolution of Hominin Diets",,,,"127","140",,1,,2-s2.0-79953039285
"Ivanhoe F.","16483514900;","Was Virchow right about neandertal?",1970,"Nature","227","5258",,"577","579",,25,"10.1038/227577a0",2-s2.0-0014937113
"Ivanhoe F.","","On cranial deformation in Shanidar 1 and 5",1983,"Current Anthropology","24","1",,"127","128",,5,,2-s2.0-61349184517
"Klaatsch H.","","Das gliedmassenskelet des neanderthalmenschen",1901,"Anat Anz","19",,,"121","154",,9,,2-s2.0-33746444509
"Klein R.G.","7404357977;","Whither the Neanderthals?",2003,"Science","299","5612",,"1525","1527",,115,"10.1126/science.1082025",2-s2.0-0037423795
"Lanyon L.E., Bourn S.","35597327700;6603662924;","The influence of mechanical function on the development and remodeling of the tibia. An experimental study in sheep",1979,"Journal of Bone and Joint Surgery - Series A","61","2",,"263","273",,142,"10.2106/00004623-197961020-00019",2-s2.0-0018408051
"Lanyon L.E., Magee P.T., Baggott D.G.","35597327700;7102445583;6602566865;","The relationship of functional stress and strain to the processes of bone remodelling. An experimental study on the sheep radius",1979,"Journal of Biomechanics","12","8",,"593","600",,112,"10.1016/0021-9290(79)90079-4",2-s2.0-0018648102
"Lanyon L.E.","35597327700;","The influence of function on the development of bone curvature. An experimental study on the rat tibia",1980,"Journal of Zoology","192","4",,"457","466",,145,"10.1111/j.1469-7998.1980.tb04243.x",2-s2.0-84985384447
"Lanyon L.E.","35597327700;","Functional strain in bone tissue as an objective, and controlling stimulus for adaptive bone remodelling",1987,"Journal of Biomechanics","20","11-12",,"1083","1093",,312,"10.1016/0021-9290(87)90026-1",2-s2.0-0023516779
"Larsen C.S.","","Biological changes in human populations with agriculture",1995,"Annual Review of Anthropology","24",,,"185","213",,389,,2-s2.0-0000285499
"Lieberman D.E.","","Neandertal and early modern human mobility patterns: Comparing archaeological and anatomical evidence",1998,"Neandertals and Modern Humans in Western Asia",,,,"263","276",,36,,2-s2.0-0002916994
"Marean C.W., Assefa Z.","6701351179;6701336012;","Zooarcheological evidence for the faunal exploitation behavior of neandertals and early modern humans",1999,"Evolutionary Anthropology","8","1",,"22","37",,111,"10.1002/(SICI)1520-6505(1999)8:1<22::AID-EVAN7>3.0.CO;2-F",2-s2.0-0033243411
"Marean C.W., Assefa Z.","","The Middle and Upper Pleistocene African record for the biological and behavioral origins of modern humans",2005,"African Archaeology",,,,"93","129",,59,,2-s2.0-33644816677
"Mayr E.","","Geographical character gradients and climatic adaptation",1956,"Evolution","10",,,"105","108",,373,,2-s2.0-0001332733
"O'Higgins P.","7004722122;","The study of morphological variation in the hominid fossil record: Biology, landmarks and geometry",2000,"Journal of Anatomy","197","1",,"103","120",,233,"10.1017/S0021878299006330",2-s2.0-0033852603
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975",2-s2.0-0031724058
"Pearson O.M.","7006231212;","Activity, climate, and postcranial robusticity: Implications for modern human origins and scenarios of adaptive change",2000,"Current Anthropology","41","4",,"569","607",,169,,2-s2.0-0034241291
"Pearson O.M., Cordero R.M., Busby A.M.","7006231212;57201494918;14049964900;","How different were Neanderthals' habitual activities? A comparative analysis with diverse groups of recent humans",2006,"Vertebrate Paleobiology and Paleoanthropology",,"9781402051203",,"135","156",,24,"10.1007/978-1-4020-5121-0_8",2-s2.0-85045115343
"Richards M.P., Pettitt P.B., Trinkaus E., Smith F.H., Paunović M., Karavanić I.","55953686600;7004264547;7005369128;35560394800;7003997564;6603238242;","Neanderthal diet at Vindija and Neanderthal predation: The evidence from stable isotopes",2000,"Proceedings of the National Academy of Sciences of the United States of America","97","13",,"7663","7666",,245,"10.1073/pnas.120178997",2-s2.0-0034691153
"Richards M.P., Pettitt P.B., Stiner M.C., Trinkaus E.","55953686600;7004264547;6603814686;7005369128;","Stable isotope evidence for increasing dietary breadth in the European mid-Upper Paleolithic",2001,"Proceedings of the National Academy of Sciences of the United States of America","98","11",,"6528","6532",,241,"10.1073/pnas.111155298",2-s2.0-0035933168
"Ruff C.","7005423421;","Sexual dimorphism in human lower limb bone structure: relationship to subsistence strategy and sexual division of labor",1987,"Journal of Human Evolution","16","5",,"391","416",,227,"10.1016/0047-2484(87)90069-8",2-s2.0-0023631482
"Ruff C.B.","7005423421;","Climate and body shape in hominid evolution",1991,"Journal of Human Evolution","21","2",,"81","105",,226,"10.1016/0047-2484(91)90001-C",2-s2.0-0026281782
"Ruff C.B., Trinkaus E., Walker A., Larsen C.S.","7005423421;7005369128;57203426233;7202409564;","Postcranial robusticity in Homo. I: Temporal trends and mechanical interpretation",1993,"American Journal of Physical Anthropology","91","1",,"21","53",,393,"10.1002/ajpa.1330910103",2-s2.0-0027195461
"Ruff C.B., Walker A., Trinkaus E.","7005423421;57203426233;7005369128;","Postcranial robusticity in Homo. III: Ontogeny",1994,"American Journal of Physical Anthropology","93","1",,"35","54",,242,"10.1002/ajpa.1330930103",2-s2.0-0027972342
"Ruff C.B., Trinkaus E., Holliday T.W.","7005423421;7005369128;7006565600;","Body mass and encephalization in Pleistocene Homo",1997,"Nature","387","6629",,"173","176",,551,"10.1038/387173a0",2-s2.0-0030619670
"Ruff C.B., Trinkaus E., Holt B.","","Lifeway changes as shown by postcranial skeletal robustness",2000,"Am J Phys Anthropol [Suppl]","30","SUPPL.",,"266","266",,6,,2-s2.0-0001315954
"Shackelford L.L., Trinkaus E.","6701493845;7005369128;","Late Pleistocene human femoral diaphyseal curvature",2002,"American Journal of Physical Anthropology","118","4",,"359","370",,34,"10.1002/ajpa.10093",2-s2.0-0036322044
"Shackelford L.L.","6701493845;","Regional variation in the postcranial robusticity of late upper paleolithic humans",2007,"American Journal of Physical Anthropology","133","1",,"655","668",,65,"10.1002/ajpa.20567",2-s2.0-34247614883
"Slice D.E.","","Modern morphometrics",2005,"Modern Morphometrics in Physical Anthropology",,,,"1","45",,103,,2-s2.0-33645027471
"Sorensen M.V., Leonard W.R.","7202044082;7102219583;","Neandertal energetics and foraging efficiency",2001,"Journal of Human Evolution","40","6",,"483","495",,97,"10.1006/jhev.2001.0472",2-s2.0-0034936701
"Speth J.D., Tchernov E.","","The role of hunting and scavenging in Neandertal procurement strategies: New evidence from Kebara Cave (Israel)",1998,"Neandertals and Modern Humans in Western Asia",,,,"223","239",,70,,2-s2.0-0001953713
"Steinbock R.T.","",[No title available],1976,"Paleopathological Diagnosis and Interpretation",,,,"","",,530,,2-s2.0-0003618201
"STEWART T.D.","7202178743;","Anterior femoral curvature: its utility for race identification.",1962,"Human biology; an international record of research","34",,,"49","62",,54,,2-s2.0-0002120945
"Stock J.T.","",[No title available],2002,,,,,"","",,1,,2-s2.0-79953055347
"Stock J.T., Pfeiffer S.K.","7202121868;7102945684;","Long bone robusticity and subsistence behaviour among Later Stone Age foragers of the forest and fynbos biomes of South Africa",2004,"Journal of Archaeological Science","31","7",,"999","1013",,112,"10.1016/j.jas.2003.12.012",2-s2.0-3042781251
"Stock J.T.","7202121868;","Hunter-gatherer postcranial robusticity relative to patterns of mobility, climatic adaptation, and selection for tissue economy",2006,"American Journal of Physical Anthropology","131","2",,"194","204",,142,"10.1002/ajpa.20398",2-s2.0-33748657999
"Swartz S.M.","7101619335;","Curvature of the forelimb bones of anthropoid primates: Overall allometric patterns and specializations in suspensory species",1990,"American Journal of Physical Anthropology","83","4",,"477","498",,44,"10.1002/ajpa.1330830409",2-s2.0-0025695639
"Trinkaus E.","7005369128;","Femoral neck-shaft angles of the Qafzeh-Skhul early modern humans, and activity levels among immature Near Eastern Middle Paleolithic hominids",1993,"Journal of Human Evolution","25","5",,"393","416",,61,"10.1006/jhev.1993.1058",2-s2.0-0027886440
"Trinkaus E., Rhoads M.L.","7005369128;7006908222;","Neandertal knees: Power lifters in the Pleistocene?",1999,"Journal of Human Evolution","37","6",,"833","859",,25,"10.1006/jhev.1999.0317",2-s2.0-0033369193
"Trinkaus E., Ruff C.B.","7005369128;7005423421;","Diaphyseal cross-sectional geometry of Near Eastern Middle Palaeolithic humans: The Tibia",1999,"Journal of Archaeological Science","26","10",,"1289","1300",,49,"10.1006/jasc.1998.0361",2-s2.0-0033394707
"Trinkaus E., Ruff C.B.","7005369128;7005423421;","Diaphyseal cross-sectional geometry of Near Eastern Middle Palaeolithic humans: The femur",1999,"Journal of Archaeological Science","26","4",,"409","424",,104,"10.1006/jasc.1998.0343",2-s2.0-0033117498
"Trinkaus E., Shipman P.","",[No title available],1993,"The Neandertals: Changing the Image of Mankind",,,,"","",,160,,2-s2.0-0003958629
"Trinkaus E., Zimmerman M.R.","7005369128;7202495755;","Trauma among the Shanidar Neandertals",1982,"American Journal of Physical Anthropology","57","1",,"61","76",,83,"10.1002/ajpa.1330570108",2-s2.0-0020066173
"Trinkaus E., Ruff C.B., Churchill S.E.","","Upper limb versus lower limb loading patterns among Near Eastern Middle Paleolithic hominids",1998,"Neandertals and Modern Humans in Western Asia",,,,"391","404",,43,,2-s2.0-0003002923
"Trinkaus E., Churchill S.E., Ruff C.B.","7005369128;7103207229;7005423421;","Postcranial robusticity in Homo. II: Humeral bilateral asymmetry and bone plasticity",1994,"American Journal of Physical Anthropology","93","1",,"1","34",,337,"10.1002/ajpa.1330930102",2-s2.0-0028115659
"Trinkaus E., Churchill S.E., Ruff C.B., Vandermeersch B.","7005369128;7103207229;7005423421;55892450900;","Long bone shaft robusticity of body proportions of the Saint-Cesaire 1 and Chatelperronian Neanderthal",1999,"Journal of Archaeological Science","26","7",,"753","773",,64,"10.1006/jasc.1998.0345",2-s2.0-0033405426
"Trudell M.B.","13805293000;","Anterior femoral curvature revisited: Race assessment from the femur",1999,"Journal of Forensic Sciences","44","4",,"700","707",,27,,2-s2.0-0033159054
"Walensky N.A.","","A study of femoral bowing in man [abstract]",1962,"Anat Rec","142",,,"","",,4,,2-s2.0-77950832621
"Walensky N.A.","6506205844;","A study of anterior femoral curvature in man",1965,"The Anatomical Record","151","4",,"559","570",,46,"10.1002/ar.1091510406",2-s2.0-0001235933
"Weaver T.D., Steudel-Numbers K.","57214027910;6506493588;","Does climate or mobility explain the differences in body proportions between neandertals and their upper paleolithic successors?",2005,"Evolutionary Anthropology","14","6",,"218","223",,45,"10.1002/evan.20069",2-s2.0-33646879412
"Weaver T.D.","",[No title available],2002,"A multi-causal functional analysis of hominid hip morphology",,,,"","",,11,,2-s2.0-34547393999
"Weaver T.D.","57214027910;","The shape of the Neandertal femur is primarily the consequence of a hyperpolar body form",2003,"Proceedings of the National Academy of Sciences of the United States of America","100","12",,"6926","6929",,88,"10.1073/pnas.1232340100",2-s2.0-0038133429
"Wolpoff M.H.","7004633939;","Some implications of relative biomechanical neck length in hominid femora",1978,"American Journal of Physical Anthropology","48","2",,"143","147",,16,"10.1002/ajpa.1330480203",2-s2.0-0017872624
"Yamanaka A., Gunji H., Ishida H.","8603029700;7005625858;55195451900;","Curvature, length, and cross-sectional geometry of the femur and humerus in anthropoid primates",2005,"American Journal of Physical Anthropology","127","1",,"46","57",,17,"10.1002/ajpa.10439",2-s2.0-17244367574
