Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Lupo K.D., O'Connell J.F.","7801502960;7202443633;","Cut and tooth mark distributions on large animal bones: Ethnoarchaeological data from the Hadza and their implications for current ideas about early human carnivory",2002,"Journal of Archaeological Science","29","1",,"85","109",,129,"10.1006/jasc.2001.0690",2-s2.0-0036171496
"Lyman R.L.","","Archaeofaunas and butchery studies: A taphonomic perspective",1987,"Advances in Archaeological Method and Theory","10",,,"249","337",,146,,2-s2.0-0002995049
"Marín-Monfort M.D., Pesquero M.D., Fernández-Jalvo Y.","35750354800;16480973000;6603680696;","Compressive marks from gravel substrate on vertebrate remains: A preliminary experimental study",2014,"Quaternary International","330","1",,"118","125",,16,"10.1016/j.quaint.2013.10.028",2-s2.0-84898823760
"Martin H.","","Présentation d'ossements de Renne portant des lesions d'origine humaine et animale",1906,"Bull. Soc. Préhist. Fr.","3",,,"385","391",,6,,2-s2.0-60949274543
"Martin H.","","Présentation d'ossements utilisée de l'époque moustéri-enne",1907,"À Propos Des Os Utilisées: Période Paléolithique",,,,"8","16",,6,,2-s2.0-84944548412
"Martin H.","","Recherches sur l'évolution du Moustérien dans le gisement de la Quina (Charente)",1907,"Industrie Osseuse",,,,"","",,36,,2-s2.0-0348198135
"Martin H.","","Desarticulation de quelques regions chez les ruminants et le cheval a l'epoque Mousterienne",1909,"B.S.P.F.","6",,,"303","310",,14,,2-s2.0-0347568398
"MatÉ-GonzÁlez M.Á., Aramendi J., Yravedra J., Blasco R., Rosell J., GonzÁlez-Aguilera D., DomÍnguez-Rodrigo M.","56780291300;55827562600;56962776200;23099008800;35747067100;24477009700;6603679662;","Assessment of statistical agreement of three techniques for the study of cut marks: 3D digital microscope, laser scanning confocal microscopy and micro-photogrammetry",2017,"Journal of Microscopy","267","3",,"356","370",,24,"10.1111/jmi.12575",2-s2.0-85018756590
"Maté-González M.Á., Aramendi J., González-Aguilera D., Yravedra J.","56780291300;55827562600;24477009700;56962776200;","Statistical comparison between low-cost methods for 3D characterization of cut-marks on bones",2017,"Remote Sensing","9","9", 873,"","",,22,"10.3390/rs9090873",2-s2.0-85029389739
"Maté-González M.Á., Palomeque-González J.F., Yravedra J., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56780262200;56962776200;24477009700;6603679662;","Micro-photogrammetric and morphometric differentiation of cut marks on bones using metal knives, quartzite, and flint flakes",2018,"Archaeological and Anthropological Sciences","10","4",,"805","816",,31,"10.1007/s12520-016-0401-5",2-s2.0-85030220578
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006",2-s2.0-84939196614
"Maté-González M.Á., Yravedra J., Martín-Perea D.M., Palomeque-González J., San-Juan-Blazquez M., Estaca-Gómez V., Uribelarrea D., Álvarez-Alonso D., Cuartero F., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56962776200;57192089446;56780262200;57192960468;57188553158;6507093504;55320183200;36476024800;24477009700;6603679662;","Flint and Quartzite: Distinguishing Raw Material Through Bone Cut Marks",2018,"Archaeometry","60","3",,"437","452",,18,"10.1111/arcm.12327",2-s2.0-85028314535
"Nilssen P.J.","","An actualistic butchery study in South Africa and its implications for reconstructing hominid strategies of carcass acquisition and butchery in the Upper Pleistocene and Plio-Pleistocene",2000,"An Actualistic Butchery Study in South Africa and Its Implications for Reconstructing Hominid Strategies of Carcass Acquisition and Butchery in the Upper Pleistocene and Plio-Pleistocene",,,,"","",,76,,2-s2.0-0041499873
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975",2-s2.0-0031724058
"Olsen S.L.","","The identification of stone and metal tool marks on bone artifacts",1988,"Scanning Electron Microscopy in Archaeology","452",,,"337","360",,56,,2-s2.0-0004401480
"Olsen S.L., Shipman P.","7202565798;7004475336;","Surface modification on bone: Trampling versus butchery",1988,"Journal of Archaeological Science","15","5",,"535","553",,291,"10.1016/0305-4403(88)90081-7",2-s2.0-0024158146
"Otárola-Castillo E., Torquato M.G., Hawkins H.C., James E., Harris J.A., Marean C.W., McPherron S.P., Thompson J.C.","25629989200;57201344983;57194942642;56942168700;57187418000;6701351179;6506777264;7405817918;","Differentiating between cutting actions on bone using 3D geometric morphometrics and Bayesian analyses with implications to human evolution",2018,"Journal of Archaeological Science","89",,,"56","67",,19,"10.1016/j.jas.2017.10.004",2-s2.0-85044392529
"Pante M.C., Muttart M.V., Keevil T.L., Blumenschine R.J., Njau J.K., Merritt S.R.","21733442900;57192594999;57192595276;6602434690;6504092583;56600134900;","A new high-resolution 3-D quantitative method for identifying bone surface modifications with implications for the Early Stone Age archaeological record",2017,"Journal of Human Evolution","102",,,"1","11",,37,"10.1016/j.jhevol.2016.10.002",2-s2.0-85006943933
"Peale T.R.","","On the uses of the brain and marrow of animals among the Indians of North America",1871,"Annual Report of the Smithsonian Institution for 1870",,,,"390","391",,9,,2-s2.0-0038131637
"Pineda A., Saladié P., Vergès J.M., Huguet R., Cáceres I., Vallverdú J.","56286189100;16639666300;7006881093;7004123299;6602553935;6507913293;","Trampling versus cut marks on chemically altered surfaces: An experimental approach and archaeological application at the Barranc de la Boella site (la Canonja, Tarragona, Spain)",2014,"Journal of Archaeological Science","50","1",,"84","93",,25,"10.1016/j.jas.2014.06.018",2-s2.0-84904541163
"Core Team R.","","R: A Language and Environment for Statistical Computing",2014,"R: A Language and Environment for Statistical Computing",,,,"","",,7278,,2-s2.0-84975753826
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054",2-s2.0-0033235691
"Shipman P.","",[No title available],1981,"Life History of a Fossil: An Introduction to Taphonomy and Paleoecology",,,,"","",,433,,2-s2.0-0003545416
"Shipman P., Rose J.","7004475336;7404390659;","Early hominid hunting, butchering, and carcass-processing behaviors: Approaches to the fossil record",1983,"Journal of Anthropological Archaeology","2","1",,"57","98",,322,"10.1016/0278-4165(83)90008-9",2-s2.0-0002170703
"Slice D.E.","6603334019;","Landmark coordinates aligned by procrustes analysis do not lie in Kendall's shape space",2001,"Systematic Biology","50","1",,"141","149",,158,"10.1080/10635150119110",2-s2.0-0035527386
"Smith M.J., Brickley M.B.","55573861600;10139128600;","Analysis and interpretation of flint toolmarks found on bones from West Tump long barrow, Gloucestershire",2004,"International Journal of Osteoarchaeology","14","1",,"18","33",,21,"10.1002/oa.710",2-s2.0-14844351942
"Walker P.L.","7403666247;","Butchering and Stone Tool Function",1978,"American Antiquity","43","4",,"710","715",,63,"10.2307/279502",2-s2.0-84972320449
"Wallduck R., Bello S.M.","57188811813;10139236300;","Cut mark micro-morphometrics associated with the stage of carcass decay: A pilot study using three-dimensional microscopy",2018,"Journal of Archaeological Science: Reports","18",,,"174","185",,9,"10.1016/j.jasrep.2018.01.005",2-s2.0-85041635078
"West J.A., Louys J.","7402746626;15136337000;","Differentiating bamboo from stone tool cut marks in the zooarchaeological record, with a discussion on the use of bamboo knives",2007,"Journal of Archaeological Science","34","4",,"512","518",,52,"10.1016/j.jas.2006.06.007",2-s2.0-33845506176
"White T.E.","57204854824;","Observations on the Butchering Technique of Some Aboriginal Peoples: I",1952,"American Antiquity","17","4",,"337","338",,66,"10.2307/276520",2-s2.0-0000729004
"White T.E.","57204854824;","Observations on the butchering technique of some aboriginal peoples no. 2",1953,"American Antiquity","19","2",,"160","164",,53,"10.2307/276919",2-s2.0-0001342480
"White T.E.","57204854824;","Observations on the Butchering technique of some Aboriginal peoples nos. 3, 4, 5, and 6",1954,"American Antiquity","19","3",,"254","264",,40,"10.2307/277130",2-s2.0-84977507783
"White T.E.","57204854824;","Observations on the butchering technics of some aboriginal peoples numbers 7, 8, and 9",1955,"American Antiquity","21","2",,"170","178",,34,"10.2307/276859",2-s2.0-84977577916
