Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Merritt S.R.","56600134900;","Factors affecting Early Stone Age cut mark cross-sectional size: Implications from actualistic butchery trials",2012,"Journal of Archaeological Science","39","9",,"2984","2994",,32,"10.1016/j.jas.2012.04.036",2-s2.0-84862125000
"Merton R.K.","",[No title available],1967,"On Theoretical Sociology: Five Essays, Old and New",,,,"","",,409,,2-s2.0-0003690534
"Moclán Ramos A.","","Marcas de Corte, Análisis Zooarqueológico y Tafonómico del Nivel F del Abrigo de Navalmaíllo (Pinilla del Valle, Madrid)",2016,"Master’s Thesis, Universitat Rovira I Virgili, Pp",,,,"103","109",,2,,2-s2.0-85059481702
"Monteiro L.R., Bordin B., Furtado dos Reis S.","7103010498;6505819110;7004642148;","Shape distances, shape spaces and the comparison of morphometric methods",2000,"Trends in Ecology and Evolution","15","6",,"217","220",,33,"10.1016/S0169-5347(99)01775-9",2-s2.0-0034115377
"Moretti E., Arrighi S., Boschin F., Crezzini J., Aureli D., Ronchitelli A.","57062036800;14068468600;52263086000;20435708700;47061191200;6508035886;","Using 3D microscopy to analyze experimental cut marks on animal bones produced with different stone tools",2015,"Ethnobiology Letters","6","2",,"267","275",,18,"10.14237/ebl.6.2.2015.349",2-s2.0-84954512333
"Nelson E., Hall J., Randolph-Quinney P., Sinclair A.","35105614600;57192811548;56862348800;56358638800;","Beyond size: The potential of a geometric morphometric analysis of shape and form for the assessment of sex in hand stencils in rock art",2017,"Journal of Archaeological Science","78",,,"202","213",,8,"10.1016/j.jas.2016.11.001",2-s2.0-85008168812
"O'Higgins P., Johnson J.","","The quantitative description and comparison of biological forms",1988,"Crit. Rev. Anat. Sci.","1",,,"149","170",,17,,2-s2.0-0042532625
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975",2-s2.0-0031724058
"Olsen S.L., Shipman P.","7202565798;7004475336;","Surface modification on bone: Trampling versus butchery",1988,"Journal of Archaeological Science","15","5",,"535","553",,291,"10.1016/0305-4403(88)90081-7",2-s2.0-0024158146
"Palomeque-González J.F., Maté-González M.Á., Yravedra J., Juan-Blazquez M.S., Vargas E.G., Martín-Perea D.M., Estaca-Gómez V., González-Aguilera D., Domínguez-Rodrigo M.","56780262200;56780291300;56962776200;57193680115;57193682334;57192089446;57188553158;24477009700;6603679662;","Pandora: A new morphometric and statistical software for analysing and distinguishing cut marks on bones",2017,"Journal of Archaeological Science: Reports","13",,,"60","66",,11,"10.1016/j.jasrep.2017.03.033",2-s2.0-85015732269
"Pickering T.R., Marean C.W., Domínguez-Rodrigo M.","35570740600;6701351179;6603679662;","Importance of limb bone shaft fragments in zooarchaeology: A response to ""On in situ attrition and vertebrate body part profiles"" (2002 , by M.C. Stiner",2003,"Journal of Archaeological Science","30","11",,"1469","1482",,86,"10.1016/S0305-4403(03)00042-6",2-s2.0-0141925239
"Pineda A., Saladié P., Vergès J.M., Huguet R., Cáceres I., Vallverdú J.","56286189100;16639666300;7006881093;7004123299;6602553935;6507913293;","Trampling versus cut marks on chemically altered surfaces: An experimental approach and archaeological application at the Barranc de la Boella site (la Canonja, Tarragona, Spain)",2014,"Journal of Archaeological Science","50","1",,"84","93",,25,"10.1016/j.jas.2014.06.018",2-s2.0-84904541163
"Playfair J.","","Figure of the Earth, Illustrations of the Huttonian Theory of the Earth",1802,"Figure of the Earth, illustrations of the Huttonian theory of the Earth",,,,"488","509",,2,,2-s2.0-85058960039
"Popper K.","",[No title available],1935,"[Translated into English in 1959]) Theory and Experiment, Logic of Scientific Discovery",,,,"88","94",,1,,2-s2.0-85061677454
"Potter S.L.","","The physics of cutmarks",2005,"Journal of Taphonomy","3","2",,"91","106",,20,,2-s2.0-34250847047
"Potts R.","",[No title available],1988,"Early Hominid Activities at Olduvai",,,,"","",,361,,2-s2.0-0004102231
"Reynard J.P.","55932321800;","Trampling in coastal sites: An experimental study on the effects of shell on bone in coastal sediment",2014,"Quaternary International","330","1",,"156","170",,12,"10.1016/j.quaint.2013.11.007",2-s2.0-84898808946
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054",2-s2.0-0033235691
"Rohlf F.J., Corti M.","7003281107;56232198800;","Use of two-block partial least-squares to study covariation in shape",2000,"Systematic Biology","49","4",,"740","753",,459,"10.1080/106351500750049806",2-s2.0-0034351393
