Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Inizan M.-L., Roche H., Tixier J.","","Technology of Knapped Stone",1992,"Technology of Knapped Stone",,,,"","",,114,,2-s2.0-0038131686
"Inizan M.-L., Roche H., Tixier J.","","Technology of Knapped Stone",1992,"Technology of Knapped Stone",,,,"","",,114,,2-s2.0-0038131686
"Isaac G.L.","",[No title available],1977,"Olorgesailie: Archaeological Studies of a Middle Pleistocene Lake Basin in Kenya",,,,"","",,252,,2-s2.0-0003874881
"Jones P.R.","55474828700;","Effects of raw materials on biface manufacture",1979,"Science","204","4395",,"835","836",,54,"10.1126/science.204.4395.835",2-s2.0-0018673897
"Jungers W.L., Falsetti A.B., Wall C.E.","7003589500;6603038152;7102194935;","Shape, relative size, and size‐adjustments in morphometrics",1995,"American Journal of Physical Anthropology","38","21 S",,"137","161",,505,"10.1002/ajpa.1330380608",2-s2.0-0028851596
"Klein R.G., Avery G., Cruz-Uribe K., Steele T.E.","7404357977;7102678585;6603622396;7102735252;","The mammalian fauna associated with an archaic hominin skullcap and later Acheulean artifacts at Elandsfontein, Western Cape Province, South Africa",2007,"Journal of Human Evolution","52","2",,"164","186",,95,"10.1016/j.jhevol.2006.08.006",2-s2.0-33846614681
"Klein R.G.","7404357977;","The fauna and overall interpretation of the ""Cutting 10"" Acheulean site at Elandsfontein (Hopefield), southwestern Cape Province, South Africa",1978,"Quaternary Research","10","1",,"69","83",,25,"10.1016/0033-5894(78)90014-5",2-s2.0-0005982463
"Klein R.G.","7404357977;","Age (Mortality) Profiles as a means of Distinguishing Hunted Species from Scavenged Ones in Stone Age Archeological Sites",1982,"Paleobiology","8","2",,"151","158",,117,"10.1017/S0094837300004498",2-s2.0-0020458817
"Klein R.G., Cruz-Uribe K.","7404357977;6603622396;","The bovids from Elandsfontein, South Africa, and their implications for the age, palaeoenvironment, and origins of the site",1991,"The African Archaeological Review","9","1",,"21","79",,61,"10.1007/BF01117215",2-s2.0-0026364475
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970",2-s2.0-49549109415
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lycett S.J.","9434693200;","Is the Soanian techno-complex a Mode 1 or Mode 3 phenomenon? A morphometric assessment",2007,"Journal of Archaeological Science","34","9",,"1434","1440",,32,"10.1016/j.jas.2006.11.001",2-s2.0-34447102108
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Acheulean variability and hominin dispersals: a model-bound approach",2008,"Journal of Archaeological Science","35","3",,"553","562",,113,"10.1016/j.jas.2007.05.003",2-s2.0-35848956360
"Mardia K.V., Dryden I.L.","7004094586;6602552511;","The statistical analysis of shape data",1989,"Biometrika","76","2",,"271","281",,67,"10.1093/biomet/76.2.271",2-s2.0-0001521813
"Madsen B., Goren-Inbar N.","","Acheulian giant core technology and beyond: an archaeological and experimental case study",2004,"Eurasian Prehistory","2","1",,"3","52",,61,,2-s2.0-33646679769
"McPherron S.P.","","A reduction model for variability in Acheulian biface morphology",1994,"A Reduction Model for Variability in Acheulian Biface Morphology",,,,"","",,32,,2-s2.0-0003929803
"McPherron S.P.","","Technological and typological variability in the bifaces from Tabun Cave, Israel",2003,"Multiple Approaches to the Study of Bifacial Technologies",,,,"55","75",,42,,2-s2.0-33044496465
"McPherron S.P.","","Ovate and pointed handaxe assemblages: two points make a line",1999,"Préhistoire Européenne","14",,,"9","32",,54,,2-s2.0-33645050317
"McPherron S.P.","6506777264;","Handaxes as a measure of the mental capabilities of early hominids",2000,"Journal of Archaeological Science","27","8",,"655","663",,119,"10.1006/jasc.1999.0467",2-s2.0-0033866974
"McPherron S.P.","","What typology can tell us about Acheulian handaxe production",2006,"Axe Age: Acheulian Tool-making from Quarry to Discard",,,,"267","285",,50,,2-s2.0-40749093784
"McNabb J.","","The shape of things to come. A speculative essay on the role of the Victoria West phenomenon at Canteen Koppie, during the South African Earlier Stone Age",2001,"A Very Remote Period Indeed: Papers on the Palaeolithic Presented to Derek Roe",,,,"37","46",,35,,2-s2.0-33749172347
"McNabb J., Binyon F., Hazelwood L.","7004204356;25635178300;53363569300;","The large cutting tools from the South African Acheulean and the question of social traditions",2004,"Current Anthropology","45","5",,"653","677",,89,"10.1086/423973",2-s2.0-33747638080
"Newcomer M.H.","7005877431;","Some quantitative experiments in handaxe manufacture",1971,"World Archaeology","3","1",,"85","94",,119,"10.1080/00438243.1971.9979493",2-s2.0-0001856631
"Richtsmeier J.T., DeLeon V.B., Lele S.R.","7004651665;6603220772;35966285500;","The promise of geometric morphometrics",2002,"Yearbook of Physical Anthropology","45",,,"63","91",,204,"10.1002/ajpa.10174",2-s2.0-0040074359
"Roberts D.L.","","Age, Genesis and Significance of South African Coastal Belt Silcretes",2003,"Age, Genesis and Significance of South African Coastal Belt Silcretes",,,,"","",,35,,2-s2.0-19944366418
"Roe D.A.","8733223000;","The British Lower and Middle Palaeolithic: Some Problems, Methods of Study and Preliminary Results",1964,"Proceedings of the Prehistoric Society","30",,,"245","267",,65,"10.1017/S0079497X00015140",2-s2.0-84971141832
"Saragusti I., Karasik A., Sharon I., Smilansky U.","6508203860;23976049900;6603369776;7003922083;","Quantitative analysis of shape attributes based on contours and section profiles in artifact analysis",2005,"Journal of Archaeological Science","32","6",,"841","853",,66,"10.1016/j.jas.2005.01.002",2-s2.0-20544460844
"Scheepers R., Poujol M.","","U-Pb zircon age of Cape Granite Suite ignimbrites: characteristics of the last phases of the Saldanian magmatism",2002,"South African Journal of Geology","105","2",,"163","178",,25,,2-s2.0-0242479215
"Singer R., Wymer J.","","Archaeological investigations at the Saldanha skull site in South Africa",1968,"South African Archaeological Bulletin","23",,,"63","74",,43,,2-s2.0-0001934984
"Sharon G., Goren-Inbar N.","","Soft percussor use at the Gesher Benot Ya'aqov Acheulian site?",1999,"J. Israel Prehist. Soc.","28",,,"55","79",,28,,2-s2.0-38549149248
"Sharon G., Goring-Morris A.N.","","Knives, bifaces, and hammers: a study in technology from the Southern Levant",2004,"Eurasian Prehistory","2","1",,"53","76",,4,,2-s2.0-70350749817
"Sharon G.","23976599500;","The impact of raw material on Acheulian large flake production",2008,"Journal of Archaeological Science","35","5",,"1329","1344",,73,"10.1016/j.jas.2007.09.004",2-s2.0-40749127067
"Sharon G., Beaumont P.","","Victoria West - a highly standardized prepared core technology",2006,"Axe Age: Acheulian Tool-making from Quarry to Discard",,,,"181","199",,45,,2-s2.0-40749116597
"Tavoso A.","","Le Paléolithique inférieur et moyen du Haut-Languedoc. Gisements des terrasses alluviales du Tarn, du Dadou, de l'Agout, du Sor et du Fresquel",1978,"Etudes Quaternaires",,"5",,"","",,35,,2-s2.0-3042516532
"Tyldesley J.A.","","The bout coupé hand axe: a typological problem",1987,"British Archaeological Reports",,,,"","",,16,,2-s2.0-33746121695
"Wenban-Smith F.F.","","Knapping technology",1999,"London: English Heritage Monograph","17",,,"384","395",,12,,2-s2.0-33845739152
"White M.","","Raw materials and biface variability in Southern Britain: a preliminary examination",1995,"Lithics","15",,,"1","20",,24,,2-s2.0-0038414438
"White M.J.","","On the significance of Acheulean biface variability in southern Britain",1998,"Proceedings of the Prehistoric Society","64",,,"15","44",,84,,2-s2.0-0008128493
"Wynn T., Tierson F.","7007026851;24384855600;","Regional Comparison of the Shapes of Later Acheulean Handaxes",1990,"American Anthropologist","92","1",,"73","84",,80,"10.1525/aa.1990.92.1.02a00050",2-s2.0-0025109462
