Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Bon F.","","L'Aurignacien entre Mer et Océan. Réflexion sur l'unité des phases anciennes de l'Aurignacien dans le sud de la France. Société Préhistorique Française, Mémoire XXIX",2002,"L'Aurignacien entre Mer et Océan. Réflexion sur l'unité des phases anciennes de l'Aurignacien dans le sud de la France",,,,"","",,67,,2-s2.0-0347610680
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1254,"10.1109/34.24792",2-s2.0-79957563017
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3975,,2-s2.0-0003597817
"Bookstein F.L.","","Combining the tools of geometric morphometrics",1996,"Advances in Morphometrics",,,,"131","151",,312,,2-s2.0-0000317182
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8",2-s2.0-0031107378
"Bradfield J.","35791551800;","Investigating the potential of micro-focus computed tomography in the study of ancient bone tool function: results from actualistic experiments",2013,"Journal of Archaeological Science","40","6",,"2606","2613",,16,"10.1016/j.jas.2013.02.007",2-s2.0-84874699533
"Bradfield J., Brand T.","35791551800;56536206600;","Results of utilitarian and accidental breakage experiments on bone points",2015,"Archaeological and Anthropological Sciences","7","1",,"27","38",,25,"10.1007/s12520-013-0136-5",2-s2.0-84924046352
"Buchanan B., Collard M.","11241802300;7102608373;","An assessment of the impact of resharpening on paleoindian projectile point blade shape using geometric morphometric techniques",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"255","273",,18,"10.1007/978-1-4419-6861-6_11",2-s2.0-84871436910
"Buchanan B., Collard M.","11241802300;7102608373;","A geometric morphometrics-based assessment of blade shape differences among Paleoindian projectile point types from western North America",2010,"Journal of Archaeological Science","37","2",,"350","359",,71,"10.1016/j.jas.2009.09.047",2-s2.0-70449670300
"Buchanan B., O'Brien M.J., Collard M.","11241802300;36128081000;7102608373;","Continent-wide or region-specific? A geometric morphometrics-based assessment of variation in Clovis point shape",2014,"Archaeological and Anthropological Sciences","6","2",,"145","162",,66,"10.1007/s12520-013-0168-x",2-s2.0-84898651207
"Cardillo M.","57212772096;","Some applications of geometric morphometrics to archaeology",2010,"Lecture Notes in Earth Sciences","124",,,"325","341",,35,"10.1007/978-3-540-95853-6_15",2-s2.0-85030431181
"Caux S.","","Du territoire d'approvisionnement au territoire culturel: Pétroarchéologie et techno-économie du silex “grain de mil” durant l'Aurignaciendans le Sud-Ouest de la France",2015,"Du Territoire d'Approvisionnement Au Territoire Culturel. Pétroarchéologie et Techno-économie du Silex Grain de Mil Durant l'Aurignacien dans le Sud-Ouest de la France",,,,"","",,11,,2-s2.0-84998697174
"Caux S.","","Étude typo-technologique et pétro-archéologique des grattoirs Caminade. Première synthèse d'un outil caractéristique de l'Aurignacien récent du Sud-Ouest de la France",2017,"Bull. Soc. Prehist. Francaise","114",,,"237","256",,2,,2-s2.0-85058022418
"Charlin J., González-José R.","26658892500;6602423911;","Size and shape variation in late Holocene projectile points of southern Patagonia: A geometric morphometry study",2012,"American Antiquity","77","2",,"221","242",,40,"10.7183/0002-7316.77.2.221",2-s2.0-84876075665
"Christensen M.","","Fiche caractères morphologiques, histologiques et mécaniques des matières dures d'origine animale",2004,"Fiches typologiques de l'industrie osseuse préhistorique. Cahier XI, Matières et Techniques",,,,"17","27",,16,,2-s2.0-84969681188
"Churchill S.E.","7103207229;","Weapon Technology, Prey Size Selection, and Hunting Methods in Modern Hunter‐Gatherers: Implications for Hunting in the Palaeolithic and Mesolithic",1993,"Archeological Papers of the American Anthropological Association","4","1",,"11","24",,128,"10.1525/ap3a.1993.4.1.11",2-s2.0-84982419225
"Clément G., Leroy-Prost C.","","Essai de classification automatique sur un algorithme de reconnaissance de formes d'une série de pointes à base fendue",1977,"Méthodologie appliquée à l'industrie de l'os préhistorique",,,,"128","141",,1,,2-s2.0-85058056099
"Costa A.G.","36999872500;","A geometric morphometric assessment of plan shape in bone and stone acheulean bifaces from the Middle Pleistocene site of Castel di Guido, Latium, Italy",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"23","41",,58,"10.1007/978-1-4419-6861-6_2",2-s2.0-80051798141
"Currey J.D.","7005701346;","Mechanical properties of bone tissues with greatly differing functions",1979,"Journal of Biomechanics","12","4",,"313","319",,211,"10.1016/0021-9290(79)90073-3",2-s2.0-0018772959
"Currey J.D.","7005701346;","Effects of differences in mineralization on the mechanical properties of bone.",1984,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences","304","1121",,"509","518",,238,"10.1098/rstb.1984.0042",2-s2.0-0021761489
"Currey J.D.","7005701346;","The design of mineralised hard tissues for their mechanical functions",1999,"Journal of Experimental Biology","202","23",,"3285","3294",,301,,2-s2.0-0033373388
"Currey J.D.","7005701346;","Bones: Structure and mechanics",2013,"Bones: Structure and Mechanics","9781400849505",,,"1","436",,988,,2-s2.0-84924706624
"de Azevedo S., Charlin J., González-José R.","34972634100;26658892500;6602423911;","Identifying design and reduction effects on lithic projectile point shapes",2014,"Journal of Archaeological Science","41",,,"297","307",,26,"10.1016/j.jas.2013.08.013",2-s2.0-84884376430
"Doyon L.","","La place de la grotte de l'Observatoire dans le paysage socio-technologique aurignacien de l'Europe méridionale/The Grotte de l'Observatoire and its place in the Aurignacian socio-technological landscape of Southern Europe",2017,"Bull. Mus. Anthropol. préhist. Monaco","57",,,"21","33",,2,,2-s2.0-85058048370
"Doyon L.","","La variabilité technologique et morphométrique des pointes de projectile aurignacienne en matière osseuse : Implications cognitives, sociales et environnementales",2017,,,,,"","",,2,,2-s2.0-85058049638
"Doyon L.","",[No title available],0000,,,,,"","",,1,,2-s2.0-85058045717
"Doyon L., Knecht H.K.","","The effects of use and resharpening on morphometric variability of aurignacian antler projectile points",2014,"Mitteilungen der Gesellschaft für Urgeschichte","23",,,"83","101",,3,,2-s2.0-85043574436
"Eerkens J.W.","","Practice makes within 5% of perfect: Visual perception, motor skills, and memory in artifact variation",2000,"Current Anthropology","41","4",,"663","668",,69,,2-s2.0-84937332853
"Eerkens J.W., Lipo C.P.","6701660369;8041655300;","Cultural transmission, copying errors, and the generation of variation in material culture and the archaeological record",2005,"Journal of Anthropological Archaeology","24","4",,"316","334",,197,"10.1016/j.jaa.2005.08.001",2-s2.0-28244440525
"Ellis C.J.","","Factors influencing the use of stone projectile tips: An ethnographic perspective",1997,"Projectile Technology",,,,"37","74",,128,,2-s2.0-0000983599
"Féblot-Augustins J.","","La circulation des matières premières au Paléolithique",1997,"La circulation des matières premières au Paléolithique",,,,"","",,112,,2-s2.0-0004093253
"Féblot-Augustins J.","","La mobilité des groupes paléolithiques",1999,"Bull. Mém. Soc. Anthropol. Paris","11","3-4",,"219","260",,24,,2-s2.0-0013053419
"Féblot-Augustins J.","14051750200;","Revisiting European Upper Paleolithic Raw Material Transfers: The Demise of the Cultural Ecological Paradigm?",2009,"Lithic Materials and Paleolithic Societies",,,,"25","46",,51,"10.1002/9781444311976.ch3",2-s2.0-84905641844
"Gandon E., Roux V., Coyle T.","36182438900;25948831300;23391813700;","Copying errors of potters from three cultures: Predictable directions for a so-called random phenomenon",2014,"Journal of Anthropological Archaeology","33","1",,"99","107",,14,"10.1016/j.jaa.2013.12.003",2-s2.0-84892151636
"González-José R., Charlin J.","6602423911;26658892500;","Relative Importance of Modularity and Other Morphological Attributes on Different Types of Lithic Point Weapons: Assessing Functional Variations",2012,"PLoS ONE","7","10", e48009,"","",,20,"10.1371/journal.pone.0048009",2-s2.0-84867685134
"Goutas N., Tejero J.-M.","35097475800;23971802000;","Osseous technology as a reflection of chronological, economic and sociological aspects of Palaeolithic hunter-gatherers: Examples from key Aurignacian and Gravettian sites in South-West Europe",2016,"Quaternary International","403",,,"79","89",,10,"10.1016/j.quaint.2015.11.143",2-s2.0-84957627664
"Grimaldi S., Porraz G., Santaniello F.","36165560800;25923529200;56113642700;","Raw material procurement and land use in the northern Mediterranean Arc: Insight from the first Proto-Aurignacian of Riparo Mochi (Balzi Rossi, Italy)",2014,"Quartar","61",,,"113","127",,11,"10.7485/QU61-06",2-s2.0-84975273335
"Hahn J.","","1. Fiche sagaie à base simple de tradition aurignacienne",1988,"Sagaies",,,,"1","17",,15,,2-s2.0-0346256246
"Hahn J.","","Fiche sagaie à base fendue",1988,"Fiches Typologiques De l’industrie Osseuse Préhistorique. Cahier I. Sagaies. Commission De Nomenclature Sur l’industrie De l’os préhistorique",,,,"1","21",,12,,2-s2.0-82155161453
"John Haines A., Crampton J.S.","18437159500;7005574651;","Improvements to the method of Fourier shape analysis as applied in morphometric studies",2000,"Palaeontology","43","4",,"765","783",,92,,2-s2.0-0033758975
"Hamilton M.J., Buchanan B.","8578778600;11241802300;","The accumulation of stochastic copying errors causes drift in culturally transmitted technologies: Quantifying Clovis evolutionary dynamics",2009,"Journal of Anthropological Archaeology","28","1",,"55","69",,77,"10.1016/j.jaa.2008.10.005",2-s2.0-60749086199
"Heckel C.E.","55940315400;","Reconsidering production organization in the Early Upper Palaeolithic: The case for specialized production of Aurignacian beads",2018,"Quaternary International","491",,,"11","20",,7,"10.1016/j.quaint.2017.02.002",2-s2.0-85012900145
"Henshilwood C.S., Marean C.W.","6603544431;6701351179;","The origin of modern human behavior: Critique of the models and their test implications",2003,"Current Anthropology","44","5",,"627","651",,475,"10.1086/377665",2-s2.0-1442339469
"Husson F., Lê S., Pagès J.","","Exploratory multivariate analysis by example using R",2010,"Exploratory Multivariate Analysis by Example Using R",,,,"","",,180,,2-s2.0-84859003405
"Ingold T.","",[No title available],2000,"The Perception of the Environment: Essays on Livelihood, Dwelling and Skill",,,,"","",,4195,,2-s2.0-0003441999
"Klingenberg C.P.","7004588456;","Morphological integration and developmental modularity",2008,"Annual Review of Ecology, Evolution, and Systematics","39",,,"115","132",,415,"10.1146/annurev.ecolsys.37.091305.110054",2-s2.0-58549116543
"Klingenberg C.P.","7004588456;","Morphometric integration and modularity in configurations of landmarks: Tools for evaluating a priori hypotheses",2009,"Evolution and Development","11","4",,"405","421",,290,"10.1111/j.1525-142X.2009.00347.x",2-s2.0-67649986245
"Klingenberg C.P., Marugán-Lobón J.","7004588456;6505868171;","Evolutionary covariation in geometric morphometric data: Analyzing integration, modularity, and allometry in a phylogenetic context",2013,"Systematic Biology","62","4",,"591","610",,184,"10.1093/sysbio/syt025",2-s2.0-84877814267
"Knecht H.","","Design variability in Aurignacian bone and antler projectile technologies: Split base points",1989,"Paper presented at the 54th Annual Meeting of the SAA: Culture Change and Variability in the Upper Paleolithic",,,,"","",,1,,2-s2.0-85058027155
"Knecht H.","","Technological Innovation and Design during the Early Upper Paleolithic: A Study of Organic Projectile Technologies",1991,"Technological Innovation and Design during the Early Upper Paleolithic: A Study of Organic Projectile Technologies",,,,"","",,36,,2-s2.0-33645813092
"Knecht H.","57190721771;","Early Upper Paleolithic Approaches to Bone and Antler Projectile Technology",1993,"Archeological Papers of the American Anthropological Association","4","1",,"33","47",,30,"10.1525/ap3a.1993.4.1.33",2-s2.0-84982390644
"Knecht H.","","Projectile points of bone, antler and stone: Experimental explorations of manufacture and use",1997,"Projectile Technology",,,,"191","212",,104,,2-s2.0-0001651270
"Koerper H.C., Stickel E.G.","","Cultural drift: A primary process of culture change",1980,"Journal of Anthropological Research","36","4",,"463","469",,15,,2-s2.0-84925923069
"Le Brun-Ricalens F., Bordes J.-G.","","Les débuts de l'Aurignacien en Europe occidentale : unité ou diversité ? Du territoire de subsistance au territoire culturel",2007,"Les chemins de l'art Aurignacien en Europe/Das Aurignacien und die Anfänge der Kunst in Europa. Actes du Colloque international d'Aurignac, 16-18 Sept. 2005",,,,"37","62",,2,,2-s2.0-85058036276
"Lê S., Josse J., Husson F.","22955922300;24461842500;6603780918;","FactoMineR: An R package for multivariate analysis",2008,"Journal of Statistical Software","25","1",,"1","18",,2003,"10.18637/jss.v025.i01",2-s2.0-46749110034
"Lemonnier P.","","La description des chaînes opératoires: Contribution à l'analyse des systèmes techniques",1976,"Techniques et Culture","1",,,"100","151",,58,,2-s2.0-0040036421
"Liolios D.","","Variabilité et caractéristiques du travail des matières osseuses au début de l'Aurignacien: approche technologique et économique",1999,"Variabilité et caractéristiques du travail des matières osseuses au début De l'Aurignacien : Approche technologique et économique",,,,"","",,41,,2-s2.0-55949085688
"Lombard M., Högberg A.","7102873892;26537582400;","The Still Bay points of Apollo 11 Rock Shelter, Namibia: an inter-regional perspective",2018,"Azania","53","3",,"312","340",,3,"10.1080/0067270X.2018.1513240",2-s2.0-85053320049
"Lycett S.J., Von Cramon-Taubadel N.","9434693200;23471109300;","A 3D morphometric analysis of surface geometry in Levallois cores: Patterns of stability and variability across regions and their implications",2013,"Journal of Archaeological Science","40","3",,"1508","1517",,39,"10.1016/j.jas.2012.11.005",2-s2.0-84871442389
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Toward a “quantitative genetic” approach to lithic variation",2015,"Journal of Archaeological Method and Theory","22","2",,"646","675",,52,"10.1007/s10816-013-9200-9",2-s2.0-84929612827
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lycett S.J., Cramon-Taubadel N.v., Gowlett J.A.J.","9434693200;23471109300;6603228354;","A comparative 3D geometric morphometric analysis of Victoria West cores: implications for the origins of Levallois technology",2010,"Journal of Archaeological Science","37","5",,"1110","1117",,57,"10.1016/j.jas.2009.12.011",2-s2.0-77649192918
"Mackay A., Stewart B.A., Chase B.M.","35942229400;36132023000;14062947700;","Coalescence and fragmentation in the late Pleistocene archaeology of southernmost Africa",2014,"Journal of Human Evolution","72",,,"26","51",,87,"10.1016/j.jhevol.2014.03.003",2-s2.0-84902334027
"MacLeod N.","57200347364;","The quantitative assessment of archaeological artifact groups: Beyond geometric morphometrics",2018,"Quaternary Science Reviews","201",,,"319","348",,6,"10.1016/j.quascirev.2018.08.024",2-s2.0-85055626269
"Mardia K.V., Dryden I.L.","","Shape distributions for landmark data",1989,"Adv. Appl. Prob.","21","4",,"742","755",,59,,2-s2.0-0001596165
"Mcbrearty S., Brooks A.S.","6506368106;7202568642;","The revolution that wasn't: A new interpretation of the origin of modern human behavior",2000,"Journal of Human Evolution","39","5",,"453","563",,1435,"10.1006/jhev.2000.0435",2-s2.0-0034493580
"Michel A.","","L'Aurignacien re&amp;#x301;cent (post-ancien) dans le Sud-ouest de la France : Variabilite&amp;#x301; des productions lithiques",2010,"Re&amp;#x301;vision Taphonomique et Techno-e&amp;#x301;conomique des Sites de Caminade-Est","1",,,"","",,15,,2-s2.0-84856593632
"Minar C.J.","6507304031;","Motor skills and the learning process: The conservation of cordage final twist direction in communities of practice",2001,"Journal of Anthropological Research","57","4",,"381","405",,48,"10.1086/jar.57.4.3631352",2-s2.0-0040331833
"Moyers R.E., Bookstein F.L.","7003469201;7004606384;","The inappropriateness of conventional cephalometrics",1979,"American Journal of Orthodontics","75","6",,"599","617",,203,"10.1016/0002-9416(79)90093-9",2-s2.0-0018726498
"Newcomer M.H.","7005877431;","Study and replication of bone tools from Ksar Akil (Lebanon)",1974,"World Archaeology","6","2",,"138","153",,63,"10.1080/00438243.1974.9979598",2-s2.0-0007940913
