Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Franco N.V., Castro A., Cardillo M., Charlin J.","7006226402;51460995100;57212772096;26658892500;","The value of morphological, metrical and microwear variables in order to evaluate differences in the design of bifacial stemmed projectile points: An example from the south of continental patagonia [La importancia de las variables morfológicas, métricas y de microdesgaste para evaluar las diferencias en diseños de puntas de proyectil bifaciales pedunculadas: Un ejemplo del sur de patagonia continental]",2009,"Magallania","37","1",,"99","112",,13,"10.4067/S0718-22442009000100008",2-s2.0-77951202640
"Gero J., Mazzullo J.","21233708700;6701408345;","Analysis of artifact shape using fourier series in closed form",1984,"Journal of Field Archaeology","11","3",,"315","322",,32,"10.1179/009346984791535467",2-s2.0-84974919616
"Guidón N.","","Misión de Rescate Arqueológico de Salto Grande, República Oriental del Uruguay",1984,"Tomo 1, Primera Parte",,,,"","",,1,,2-s2.0-84889845093
"Guidon N.","",[No title available],1989,"Misión de Rescate Arqueológico Salto Grande",,,,"","",,10,,2-s2.0-13444259896
"Harper C., Andrefsky W., Jr.","56608737200;16201699100;","Exploring the dart and arrow dilemma: Retouch indices as functional determinants",2008,"Lithic Technology: Measures of Production, Use, and Curation",,,,"175","192",,5,"10.1017/CBO9780511499661.009",2-s2.0-84455205762
"Hilbert K.","","Archäologische Fundplätze des Rio Uruguay, Tigre und des Mendigü, Republik Uruguay",1985,"Beiträge zur Allgemeinen und Vergleichenden Archäologie","7",,,"447","561",,4,,2-s2.0-84889780268
"Hilbert K.","",[No title available],1991,"Aspectos de la Arqueología en Uruguay Ava Materialen zur Allegenmem und Vergleichenden Archäologie","44",,,"","",,1,,2-s2.0-84889778820
"Hiscock P., Clarkson C.","8636765800;36885327100;","Experimental evaluation of Kuhn's geometric index of reduction and the flat-flake problem",2005,"Journal of Archaeological Science","32","7",,"1015","1022",,67,"10.1016/j.jas.2005.02.002",2-s2.0-20444416710
"Hiscock P., Attenbrow V.","","Measuring artifact reduction. An examination of kuhn's geometric index of reduction",2005,"Lithics ""Down Under"": Recent Australian Approaches to Lithic Reduction",,,,"109","125",,2,,2-s2.0-84899622592
"Hiscock P., Attenbrow V.","","Morphological and reduction continuums in eastern Australia: Measurement and implications at Capertee 3",2002,"Tempus","7",,,"167","174",,15,,2-s2.0-20444404332
"Hiscock P., Veth P.","8636765800;6507514733;","Change in the Australian desert culture: A reanalysis of tulas from puntutjarpa rocksheiter",1991,"World Archaeology","22","3",,"332","345",,34,"10.1080/00438243.1991.9980150",2-s2.0-0025943857
"Holdaway S., McPherron S., Roth B.","6603091783;6506777264;7401678236;","Notched tool reuse and raw material availability in French Middle Paleolithic sites",1996,"American Antiquity","61","2",,"377","387",,37,"10.2307/282432",2-s2.0-0002631208
"Hughes S.S.","57199311700;","Getting to the point: Evolutionary change in prehistoric weaponry",1998,"Journal of Archaeological Method and Theory","5","4",,"345","408",,173,"10.1007/BF02428421",2-s2.0-54649083999
"Kelly R.L.","57214416068;","The three sides of a biface",1988,"American Antiquity","53","4",,"717","734",,285,"10.2307/281115",2-s2.0-0010035110
"Kelly R.L.","57214416068;","Colonization of new land by hunter-gatherers: Expectations and implications based on ethnographic data",2003,"The Colonization of Unfamiliar Landscapes: The Archaeology of Adaptation",,,,"44","58",,102,"10.4324/9780203422908",2-s2.0-84889857653
"Klingenberg C.P.","7004588456;","Novelty and ""homology-free"" morphometrics: What's in a name?",2008,"Evolutionary Biology","35","3",,"186","190",,60,"10.1007/s11692-008-9029-4",2-s2.0-69549116333
"Klingenberg C.P.","7004588456;","Morphometric integration and modularity in configurations of landmarks: Tools for evaluating a priori hypotheses",2009,"Evolution and Development","11","4",,"405","421",,290,"10.1111/j.1525-142X.2009.00347.x",2-s2.0-67649986245
"Kuhn S.L.","7103392233;","A geometric index of reduction for unifacial stone tools",1990,"Journal of Archaeological Science","17","5",,"583","593",,139,"10.1016/0305-4403(90)90038-7",2-s2.0-44949286907
"Lanata J.L., Borrero L.A.","","Riesgo y arqueología",1994,"Arqueología Contemporánea","5",,,"129","143",,11,,2-s2.0-33846290893
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lynch T.F.","23081198300;","Peopling of the Americas: A reply to Irving Rouse",1978,"Quaternary Research","9","1",,"129","131",,2,"10.1016/0033-5894(78)90090-X",2-s2.0-49349137836
