Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Costa A.G.","36999872500;","A geometric morphometric assessment of plan shape in bone and stone acheulean bifaces from the Middle Pleistocene site of Castel di Guido, Latium, Italy",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"23","41",,58,"10.1007/978-1-4419-6861-6_2",2-s2.0-80051798141
"DeBono H., Goren-Inbar N.","","Note on a link between Acheulian handaxes and the Levallois method",2001,"Journal of the Israel Prehistoric Society","31",,,"9","23",,52,,2-s2.0-0041425934
"Dibble H.L., Bar-Yosef O.","","The Definition and Interpretation of Levallois Technology",1995,"The Definition and Interpretation of Levallois Technology",,,,"","",,88,,2-s2.0-0003505362
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,2-s2.0-0003489720
"Eren M.I., Bradley B.","","Experimental evaluation of the Levallois ""core shape maintenance"" hypothesis",2009,"Lithic Technology","34","2",,"119","125",,19,,2-s2.0-79958062377
"Eren M.I., Lycett S.J.","23975681200;9434693200;","Why Levallois? A morphometric comparison of experimental 'preferential' Levallois flakes versus debitage flakes",2012,"PLoS ONE","7","1", e29273,"","",,81,"10.1371/journal.pone.0029273",2-s2.0-84856112566
"Eren M.I., Bradley B.A., Sampson G.C.","23975681200;35877180000;39262584100;","Middle paleolithic skill level and the individual knapper: An experimentmiddle paleolithic skill level and the individual knapper: An experiment",2011,"American Antiquity","76","2",,"229","251",,34,,2-s2.0-79958055474
"Eren M.I., Lycett S.J., Roos C.I., Sampson C.G.","23975681200;9434693200;43061437300;7005864400;","Toolstone constraints on knapping skill: Levallois reduction with two different raw materials",2011,"Journal of Archaeological Science","38","10",,"2731","2739",,61,"10.1016/j.jas.2011.06.011",2-s2.0-80051799865
"Faisal A., Stout D., Apel J., Bradley B.","6602900233;7005460155;36898232900;35877180000;","The manipulative complexity of lower paleolithic stone toolmaking",2010,"PLoS ONE","5","11", e13718,"","",,61,"10.1371/journal.pone.0013718",2-s2.0-78149476240
"Fogarty L., Strimling P., Laland K.N.","35764233100;14050864300;7003969474;","The evolution of teaching",2011,"Evolution","65","10",,"2760","2770",,70,"10.1111/j.1558-5646.2011.01370.x",2-s2.0-80053451136
"Gamble C.","",[No title available],1999,"The Palaeolithic Societies of Europe",,,,"","",,411,,2-s2.0-0003946692
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1617,"10.1007/BF02291478",2-s2.0-0001886818
"Gowlett J.A.J.","6603228354;","The future of lithic analysis in palaeolithic archaeology: A view from the old world",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"295","309",,7,"10.1007/978-1-4419-6861-6_13",2-s2.0-84871461419
"Gowlett J.A.J.","","The Empire of the Acheulean strikes back",2011,"Casting the Net Wide: Papers in Honor of Glynn Isaac and His Approach to Human Origins Research",,,,"93","114",,19,,2-s2.0-84859820529
"Guichard J., Guichard G.","","The Early and Middle Palaeolithic of Nubia: A preliminary report",1965,"Contributions to the Prehistory of Nubia",,"3",,"57","116",,48,,2-s2.0-0002654324
"Haslam M., Clarkson C., Petraglia M., Korisettar R., Jones S., Shipton C., Ditchfield P., Ambrose S.H.","8779231000;36885327100;7003671891;16039674100;16836400100;24778858900;55905037700;7005188866;","The 74 ka Toba super-eruption and southern Indian hominins: Archaeology, lithic technology and environments at Jwalapuram Locality 3",2010,"Journal of Archaeological Science","37","12",,"3370","3384",,38,"10.1016/j.jas.2010.07.034",2-s2.0-77957233587
"Hayden B.","7006007306;","The cultural capacities of Neandertals: a review and re-evaluation",1993,"Journal of Human Evolution","24","2",,"113","146",,105,"10.1006/jhev.1993.1010",2-s2.0-0001146103
"Hovers E.","","The Lithic Assemblages of Qafzeh Cave",2009,"The Lithic Assemblages of Qafzeh Cave",,,,"","",,115,,2-s2.0-77952551844
"Hublin J.J.","6602606027;","The origin of Neandertals",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","38",,"16022","16027",,254,"10.1073/pnas.0904119106",2-s2.0-70349482681
"Isaac G.L.","7007108744;","Foundation stones: early artefacts as indicators of activities and abilities, Africa.",1986,"Stone Age prehistory",,,,"221","241",,101,,2-s2.0-0022858309
"Ioviţǎ R.","6506567945;","Comparing stone tool resharpening trajectories with the aid of elliptical fourier analysis",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"235","253",,42,"10.1007/978-1-4419-6861-6_10",2-s2.0-84892114029
"Iovita R.","6506567945;","Shape variation in aterian tanged tools and the origins of projectile technology: A morphometric perspective on stone tool function",2011,"PLoS ONE","6","12", e29029,"","",,66,"10.1371/journal.pone.0029029",2-s2.0-84455192786
"Kelley H.","","Contribution à l'étude de la technique de la taille levalloisienne",1954,"Bulletin de la Société Préhistorique Francaise","51",,,"149","169",,5,,2-s2.0-79952248714
"Leroi-Gourhan A.","",[No title available],1966,"La Préhistoire",,,,"","",,13,,2-s2.0-35848964836
"Lockwood C.A., Lynch J.M., Kimbel W.H.","7102516713;25934906700;6603930109;","Quantifying temporal bone morphology of great apes and humans: An approach using geometric morphometrics",2002,"Journal of Anatomy","201","6",,"447","464",,87,"10.1046/j.1469-7580.2002.00122.x",2-s2.0-18744389738
"Lycett S.J.","9434693200;","Is the Soanian techno-complex a Mode 1 or Mode 3 phenomenon? A morphometric assessment",2007,"Journal of Archaeological Science","34","9",,"1434","1440",,32,"10.1016/j.jas.2006.11.001",2-s2.0-34447102108
"Lycett S.J.","9434693200;","Why is there a lack of Mode 3 Levallois technologies in East Asia? A phylogenetic test of the Movius-Schick hypothesis",2007,"Journal of Anthropological Archaeology","26","4",,"541","575",,78,"10.1016/j.jaa.2007.07.003",2-s2.0-35848932778
"Lycett S.J.","9434693200;","Are Victoria West cores ""proto-Levallois""? A phylogenetic assessment",2009,"Journal of Human Evolution","56","2",,"175","191",,60,"10.1016/j.jhevol.2008.10.001",2-s2.0-58549113152
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970",2-s2.0-49549109415
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lycett S.J., Cramon-Taubadel N.v., Gowlett J.A.J.","9434693200;23471109300;6603228354;","A comparative 3D geometric morphometric analysis of Victoria West cores: implications for the origins of Levallois technology",2010,"Journal of Archaeological Science","37","5",,"1110","1117",,57,"10.1016/j.jas.2009.12.011",2-s2.0-77649192918
"MacLeod N.","","Landmarks, localization, and the use of morphometrics in phylogenetic analysis",2001,"Fossils, Phylogeny, and Form: An Analytical Approach",,,,"197","233",,24,,2-s2.0-24644459748
"Mellars P.","6603609789;","The Neanderthal legacy: An archaeological perspective from western Europe",1995,"The Neanderthal Legacy: An Archaeological Perspective from Western Europe",,,,"1","471",,293,,2-s2.0-84995468326
"Moncel M.-H., Moigne A.-M., Sam Y., Combier J.","6602599048;6505825680;36968241400;15070459400;","The emergence of neanderthal technical behavior: New evidence from orgnac 3 (level 1, MIS 8), southeastern france",2011,"Current Anthropology","52","1",,"37","75",,71,"10.1086/658179",2-s2.0-79951486627
"Monnier G.F., McNulty K.P.","15023202000;7004717904;","Questioning the link between stone tool standardization and behavioral modernity",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"61","81",,9,"10.1007/978-1-4419-6861-6_4",2-s2.0-84857114170
"Niewoehner W.A.","","A geometric morphometric analysis of Late Pleistocene human metacarpal I base shape",2005,"Modern Morphometrics in Physical Anthropology",,,,"285","298",,16,,2-s2.0-47849121764
"Norton C.J., Bae K., Harris J.W.K., Lee H.","7103263820;7102681995;55740177800;40161817600;","Middle Pleistocene handaxes from the Korean Peninsula",2006,"Journal of Human Evolution","51","5",,"527","536",,113,"10.1016/j.jhevol.2006.07.004",2-s2.0-33750020875
"O'Higgins P.","7004722122;","The study of morphological variation in the hominid fossil record: Biology, landmarks and geometry",2000,"Journal of Anatomy","197","1",,"103","120",,233,"10.1017/S0021878299006330",2-s2.0-0033852603
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975",2-s2.0-0031724058
"O'Higgins P., Jones N.","","Tools for statistical shape analysis",2006,"Tools for Statistical Shape Analysis",,,,"","",,95,,2-s2.0-33846536610
"Olszewski D.I., Dibble H.L., McPherron S.P., Schurmans U.A., Chiotti L., Smith J.R.","26032261900;6508048550;6506777264;24538189700;6507685271;7410174519;","Nubian Complex strategies in the Egyptian high desert",2010,"Journal of Human Evolution","59","2",,"188","201",,36,"10.1016/j.jhevol.2010.06.001",2-s2.0-77955845139
"Pelegrin J.","","Remarks about archaeological techniques and methods of knapping: elements of a cognitive approach to stone knapping",2005,"Stone Knapping: The Necessary Conditions for a Uniquely Hominin Behaviour",,,,"23","33",,65,,2-s2.0-33845608749
"Petraglia M.D., Shipton C.","7003671891;24778858900;","Erratum to ""Large cutting tool variation west and east of the Movius Line"" J. H. Evol. 55 (2008) 962-966 (DOI:10.1016/j.jhevol.2007.11.007)",2009,"Journal of Human Evolution","57","3",,"326","330",,16,"10.1016/j.jhevol.2009.03.001",2-s2.0-69549112755
"Reyes-García V., Broesch J., Calvet-Mir L., Fuentes-Peláez N., McDade T.W., Parsa S., Tanner S., Huanca T., Leonard W.R., Martínez-Rodríguez M.R.","6507160889;23391699100;24830251800;26429448200;6701774420;26429992200;15844373900;57193485329;7102219583;26429715200;","Cultural transmission of ethnobotanical knowledge and skills: an empirical analysis from an Amerindian society",2009,"Evolution and Human Behavior","30","4",,"274","285",,86,"10.1016/j.evolhumbehav.2009.02.001",2-s2.0-67349216749
"Rolland N.","","Levallois technique emergence: single or multiple? A review of the Euro-African record",1995,"The Definition and Interpretation of Levallois Technology",,,,"333","359",,48,,2-s2.0-33746120915
"Rose J.I., Usik V.I., Marks A.E., Hilbert Y.H., Galletti C.S., Parton A., Geiling J.M., Černý V., Morley M.W., Roberts R.G.","25636306400;6602490999;7201349832;54410574700;55122783600;54785920500;54785810700;23495636200;35724667600;7404281684;","The Nubian complex of Dhofar, Oman: An African Middle Stone Age industry in Southern Arabia",2011,"PLoS ONE","6","11", e28239,"","",,126,"10.1371/journal.pone.0028239",2-s2.0-82355161913
"Sandgathe D.M.","","Examining the Levallois Reduction Strategy from a Design Theory Point of View",2006,"Examining the Levallois Reduction Strategy from a Design Theory Point of View",,,,"","",,19,,2-s2.0-78049305100
"Schick K.D.","","A comparative perspective on Paleolithic cultural patterns",1998,"Neandertals and Modern Humans in Western Asia",,,,"449","460",,20,,2-s2.0-11844292121
"Schlanger N.","56031262700;","Understanding Levallois: Lithic technology and cognitive archaeology",1996,"Cambridge Archaeological Journal","6","2",,"231","254",,98,,2-s2.0-0000537339
"Scott B.","","Becoming Neanderthals. The Earlier British Middle Palaeolithic",2011,"Becoming Neanderthals: the Earlier British Middle Palaeolithic",,,,"","",,36,,2-s2.0-84864318779
"Semaw S.","","The oldest stone artifacts from Gona (2.6-2.5 Ma), Afar, Ethiopia: Implications for understanding the earliest stages of stone knapping",2006,"The Oldowan: Case Studies into the Earliest Stone Age",,,,"43","75",,27,,2-s2.0-67849095090
"Sharon G.","23976599500;","Acheulian giant-core technology: A worldwide perspective",2009,"Current Anthropology","50","3",,"335","367",,96,"10.1086/598849",2-s2.0-69249114230
"Shea J.J.","55417552700;","Stone Age Visiting Cards Revisited: A Strategic Perspective on the Lithic Technology of Early Hominin Dispersal",2010,"Vertebrate Paleobiology and Paleoanthropology",,"9789048190355",,"47","64",,20,"10.1007/978-90-481-9036-2_4",2-s2.0-85045854735
"Shott M., Trail B.","","Exploring New Approaches to Lithic Analysis: Laser Scanning and Geometric Morphometrics",2010,"Lithic Technology","35","2",,"195","220",,41,,2-s2.0-84857114130
"Slice D.E.","6603334019;","Geometric morphometrics",2007,"Annual Review of Anthropology","36",,,"261","281",,330,"10.1146/annurev.anthro.34.081804.120613",2-s2.0-36048942133
"Smith R.A.","","A Palaeolithic industry at Northfleet, Kent",1911,"Archaeologia","62",,,"515","532",,20,,2-s2.0-2142694732
"Tomasello M.","","The cultural origins of human cognition",1999,"The Cultural Origins of Human Cognition",,,,"","",,3339,,2-s2.0-0003943906
"Thompson D.W.","",[No title available],1917,"On Growth and Form",,,,"","",,2264,,2-s2.0-0003720769
