Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bello S.M., Parfitt S.A., Stringer C.","10139236300;6602684782;7005875885;","Quantitative micromorphological analyses of cut marks produced by ancient and modern handaxes",2009,"Journal of Archaeological Science","36","9",,"1869","1880",,124,"10.1016/j.jas.2009.04.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649580782&doi=10.1016%2fj.jas.2009.04.014&partnerID=40&md5=f8fd7e9e0de487d35e5694a565636642","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Institute of Archaeology, University College London, 31-34 Gordon Square, London, WC1H 0PY, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Parfitt, S.A., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom, Institute of Archaeology, University College London, 31-34 Gordon Square, London, WC1H 0PY, United Kingdom; Stringer, C., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom","In this study, we analyse the three-dimensional micromorphology of cut marks on fossil mammal remains from a ∼0.5 million year old Acheulean butchery site at Boxgrove (West Sussex, southern England), and make comparisons with cut marks inflicted during the experimental butchery of a roe deer (Capreolus caproelus) using a replica handaxe. Morphological attributes of the cut marks were measured using an Alicona imaging microscope, a novel optical technique that generates three-dimensional virtual reconstructions of surface features. The study shows that high-resolution measurements of cut marks can shed light on aspects of butchery techniques, tool use and the behavioural repertoire of Lower Palaeolithic hominins. Differences between the experimental cut marks and those on the Boxgrove large mammal bones suggest variation in the angle of the cuts and greater forces used in the butchery of the larger (rhinoceros-sized) carcasses at Boxgrove. Tool-edge characteristics may account for some of these differences, but the greater robusticity of the Boxgrove hominins (attributed to Homo heidelbergensis) may be a factor in the greater forces indicated by some of the cut marks on the Boxgrove specimens. © 2009 Elsevier Ltd. All rights reserved.","Boxgrove; Butchery experiment; Carcase processing; Cut marks; Handaxe; Homo heidelbergensis","bone; experimental study; fossil record; hominid; micromorphology; processing; quantitative analysis; skeletal remains; tool use; Capreolus; Homo heidelbergensis; Mammalia; Rhinoceros",Article,"Final",,Scopus,2-s2.0-67649580782
"Jochim M.A.","",[No title available],1981,"Strategies for Survival: Cultural Behavior in an Ecological Context",,,,"","",,106,,,,"Jochim, M.A.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0011629516
"Bunn H.T.","7103073015;","A taphonomic perspective on the archaeology of human origins",1991,"Annual review of anthropology. Vol. 20",,,,"433","467",,87,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026273377&partnerID=40&md5=ded7c84dfd86a5a276119821c31aa696","Dept. of Anthropology, Univ. of Wisconsin-Madison, Madison, Wisconsin 53706, USA., United States","Bunn, H.T., Dept. of Anthropology, Univ. of Wisconsin-Madison, Madison, Wisconsin 53706, USA., United States","Considers the contribution of taphonomy to archaeological studies of human origins. After discussing the strengths and weaknesses of a taphonomic approach to zooarchaeological data, attention is focused on the analyses of skeletal parts and bone modifications. Some of the interpretative challenges provoked by recent taphonomic research are then examined. The methods advocated are illustrated using details of the Frida Leakey Korongo Zinjanthropus bone assemblage from Olduvai Gorge. -after Author",,"bone; hominid; taphonomy; Olduvai Gorge; Tanzania",Article,"Final",,Scopus,2-s2.0-0026273377
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939196614&doi=10.1016%2fj.jas.2015.08.006&partnerID=40&md5=a094740ad951c20a34351eaf2c2947c8","Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","Maté González, M.T., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","In the last few years, the study of cut marks on bone surfaces has become fundamental for the interpretation of archaeological sites and prehistoric butchery practices. Due to the difficulties in the correct identification of cut marks, many criteria for their description and classifications were suggested. This article presents an innovative methodology which supplements the microscopic study of cut marks. Despite the benefits of using scanning electron microscopy (SEM) for the two-dimensional identification of these marks, it has a number of drawbacks such as the high costs and, consequently, the limited sample studied. In this article, a low-cost technique for the analysis of cut mark micromorphology from a tri-dimensional perspective is introduced. It provides a high-resolution approach to cut mark characterisation such as morphology, depth, width, and angle estimation as well as section determination, measured directly on the marks on bones. Macro-photogrammetry records quantitative and qualitative information which can be statistically processed with standard multivariate and geometric morphometric tools. © 2015 Elsevier Ltd.","Computer vision; Cut marks; Image-based modelling; Macro-photogrammetry; Taphonomy","archaeological evidence; bone; image analysis; micromorphology; modeling; photogrammetry; taphonomy",Article,"Final",,Scopus,2-s2.0-84939196614
"Bello S.M., De Groote I., Delbarre G.","10139236300;35791611100;55609071600;","Application of 3-dimensional microscopy and micro-CT scanning to the analysis of Magdalenian portable art on bone and antler",2013,"Journal of Archaeological Science","40","5",,"2464","2476",,46,"10.1016/j.jas.2012.12.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874404546&doi=10.1016%2fj.jas.2012.12.016&partnerID=40&md5=ca02d0ca058114b2039361e0ef6fdcf1","Department of Earth Sciences, The Natural History Museum, Cromwell Road, London SW7 5BD, United Kingdom; Research Centre in Evolutionary Anthropology and Palaeoecology, School of Natural Sciences and Psychology, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom","Bello, S.M., Department of Earth Sciences, The Natural History Museum, Cromwell Road, London SW7 5BD, United Kingdom; De Groote, I., Department of Earth Sciences, The Natural History Museum, Cromwell Road, London SW7 5BD, United Kingdom, Research Centre in Evolutionary Anthropology and Palaeoecology, School of Natural Sciences and Psychology, Liverpool John Moores University, Byrom Street, Liverpool L3 3AF, United Kingdom; Delbarre, G., Department of Earth Sciences, The Natural History Museum, Cromwell Road, London SW7 5BD, United Kingdom","The appearance of portable artistic objects during the Upper Palaeolithic is characterised by a combination of a wide choice of techniques, use of different materials and a diversity of iconographic expression, with many objects made of bone and antler decorated with animal representations. Taphonomic and experimental approaches have been systematically applied in an effort to understand the technical and artistic procedures followed. In this study, we applied a new combination of 3-dimensional microscopy (focus variation optical microscope) and micro-CT scanning to the analysis of two Magdalenian engraved specimens: a reindeer antler from the site of Neschers (France), engraved with the partial image of a horse in left profile, and a horse metatarsal from Courbet Cave, Penne (France), engraved with a horse head also in left profile. Results of the analysis suggest that both the Neschers and Courbet Cave engravings had been prepared before being carved. The overall contours of the horse body/head were incised first, while anatomical features were added afterwards. In the Neschers case, the incision resulted from the repeated scratching of a previously made incision in order to enlarge the engraving, possibly reflecting the engraver's aesthetic sense. The combination of the techniques used in this study is applicable to fragile or unique archaeological specimens. Micro-CT scanning, in particular, provides non-invasive means for identifying engravings that are obscured by encrusted sediment. The application of these techniques can potentially open new avenues for the authentication, technical and gestural recognition and interpretation of incised forms and artistic creativity. © 2013 Elsevier Ltd.","Courbet Cave; Engraving; Focus variation microscopy; Magdalenian portable art; Micro-CT; Neschers","archaeological evidence; art; bone; Paleolithic; taphonomy; France; Animalia; Equidae; Rangifer tarandus",Article,"Final",,Scopus,2-s2.0-84874404546
"Scott L., Klein R.G.","","A hyena-accumulated bone assemblage from Late Holocene deposits at Deelpan, Orange Free State",1981,"Annals of the South African Museum","86","6",,"217","227",,39,,,,"Scott, L.; Klein, R.G.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0000521722
"Yravedra J., Maté-González M.Á., Palomeque-González J.F., Aramendi J., Estaca-Gómez V., San Juan Blazquez M., García Vargas E., Organista E., González-Aguilera D., Arriaza M.C., Cobo-Sánchez L., Gidna A., Uribelarrea Del Val D., Baquedano E., Mabulla A., Domínguez-Rodrigo M.","56962776200;56780291300;56780262200;55827562600;57188553158;57192960468;57192955709;55839096100;24477009700;56786056800;55826172800;55123224100;6507093504;36237883200;18133831000;6603679662;","A new approach to raw material use in the exploitation of animal carcasses at BK (Upper Bed II, Olduvai Gorge, Tanzania): a micro-photogrammetric and geometric morphometric analysis of fossil cut marks",2017,"Boreas","46","4",,"860","873",,37,"10.1111/bor.12224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009477629&doi=10.1111%2fbor.12224&partnerID=40&md5=4397bdf09c627b4a8fea02d8f62d6e9b","Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Archaeology Museum, Dar es Salaam, Tanzania; Department of Geodynamic, Complutense University, Avda. Complutense, Madrid, Spain; Museo Arqueológico Regional, Plaza de las Bernardas s/n, Alcalá de Henares, Madrid, 28801, Spain; Archaeology Unit, University of Dar es Salaam, P.O. Box 35050, Dar es Salaam, Tanzania","Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Maté-González, M.Á., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain, C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Aramendi, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Estaca-Gómez, V., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; San Juan Blazquez, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; García Vargas, E., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Organista, E., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Arriaza, M.C., IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Cobo-Sánchez, L., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Gidna, A., Archaeology Museum, Dar es Salaam, Tanzania; Uribelarrea Del Val, D., Department of Geodynamic, Complutense University, Avda. Complutense, Madrid, Spain; Baquedano, E., IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain, Museo Arqueológico Regional, Plaza de las Bernardas s/n, Alcalá de Henares, Madrid, 28801, Spain; Mabulla, A., Archaeology Unit, University of Dar es Salaam, P.O. Box 35050, Dar es Salaam, Tanzania; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain","The use of innovative techniques such as micro-photogrammetry and geometric morphometrics may have a major impact on the differentiation of cut marks made with different raw materials and, thus, link butchering processes with stone tool reduction sequences. This work focuses on a sample of cut-marked bones from the Bell's Korongo (BK) site (Upper Bed II, Olduvai Gorge, Tanzania), which is an emblematic early Pleistocene site where a large faunal assemblage, including a diverse megafauna, occurs in association with quartzite and basalt industries. We present a detailed study of a sample of 58 cut marks identified on a set of recently excavated BK fossils, using a micro-photogrammetric and geometric morphometric approach, with the aim of identifying the raw materials used in the butchery of carcasses. In order to carry out this study, we previously carried out an experimental analysis to characterize cut marks and their morphology according to the types of raw material found at BK, namely quartzite and basalt. The results from the experimental study show that there is a good fit between raw material type and cut mark morphology, enabling us to confidently apply this method to the analysis of the cut marks of the BK fossil assemblage. The present study shows that most of the BK cut marks were created by the use of quartzite tools. The efficiency of this type of raw material is emphasized, which explains its curation over the landscape by hominins. © 2017 Collegium Boreas. Published by John Wiley & Sons Ltd",,"fauna; fossil record; hominid; morphology; morphometry; photogrammetry; Pleistocene; Arusha [Tanzania]; Olduvai Gorge; Tanzania; Animalia",Article,"Final",,Scopus,2-s2.0-85009477629
"Haynes G.","","Bone Modifications and Skeletal Disturbances by Natural Agencies: Studies in North America",1981,"Bone Modifications and Skeletal Disturbances by Natural Agencies: Studies in North America",,,,"","",,33,,,,"Haynes, G.",[No abstract available],,,,"Final",,Scopus,2-s2.0-17744365241
"Bello S.M.","10139236300;","New Results from the Examination of Cut-Marks Using Three-Dimensional Imaging",2011,"Developments in Quaternary Science","14","C",,"249","262",,32,"10.1016/B978-0-444-53597-9.00013-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049463323&doi=10.1016%2fB978-0-444-53597-9.00013-3&partnerID=40&md5=5aa7cc47a5c75921a95c42a125432012","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom","Cut-marks observed on fossil bones and teeth are an important source of evidence in the reconstruction of prehistoric butchery strategies. Micromorphological analyses of cut-marks have been shown to further the interpretation of hominin behavioural patterns. However, to date, the microscopic investigation of cut-marks has been limited to two-dimensional analyses or to the qualitative assessment of three-dimensional (3D) morphology. A new technology using the Alicona 3D InfiniteFocus imaging microscope reported here surpasses any current observational or microscopic method for the analysis of cut-marks. By creating a series of image planes and overlapping focus levels to construct a 3D composite image, vertical variations in the surface structure can be used to interpret differences in the mechanical impact caused by different types of tool and different butchery techniques. Three case studies are presented. The first describes cut-marks observed on the human anterior teeth from the Middle Pleistocene site of Boxgrove (West Sussex, England) which are interpreted as indications of two possible types of human behaviour: the use of the mouth as a third hand and postmortem treatment of the body. The second case study, an analysis of cut-marks on human remains at the Later Upper Palaeolithic (Magdalenian) site of Gough's Cave (Somerset, England), questions the interpretation of cannibalism previously accepted for this site by suggesting the hypothesis of burial ritual involving the butchering, but not the consumption, of human bodies. Finally, the butchery techniques adopted at Boxgrove and Gough's Cave are compared. This third study indicates that differences in the micromorphological characteristics of cut-marks reflect diversity in the type of tools used at these two sites. © 2011 Elsevier B.V.","Boxgrove; Butchery technique; Cannibalism; Cut-marks; Gough's Cave; Human behaviour",,Book,"Final",,Scopus,2-s2.0-78049463323
"Maté-González M.Á., Palomeque-González J.F., Yravedra J., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56780262200;56962776200;24477009700;6603679662;","Micro-photogrammetric and morphometric differentiation of cut marks on bones using metal knives, quartzite, and flint flakes",2018,"Archaeological and Anthropological Sciences","10","4",,"805","816",,31,"10.1007/s12520-016-0401-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030220578&doi=10.1007%2fs12520-016-0401-5&partnerID=40&md5=df6888d37e1d9d346408252495ac70b8","C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain","Maté-González, M.Á., C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain","In a previous article, we presented an innovative method to analyze cut marks produced with metal tools on animal bones from a metrical and tridimensional perspective (Maté-González et al. 2015). Such analysis developed a low-cost alternative technique to traditional microscopic methods for the tridimensional reconstruction of marks, using their measurements and sections. This article presents the results of an experimental study to test this photogrammetric and morphometric method for differentiating cut marks generated with metal, flint, and quartzite flakes. The results indicate statistically significant differences among cut marks produced by these three types of raw material. These results encourage the application of this method to archeological assemblages in order to establish a link between carcass processing and lithic reduction sequences on different raw materials and also to define the kind of tools used during butchery. © 2016, Springer-Verlag Berlin Heidelberg.","Computer vision; Cut marks; Image-based modeling; Micro-photogrammetry; Raw material; Taphonomy",,Article,"Final",,Scopus,2-s2.0-85030220578
