Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Zelditch M.L., Swiderski D.L., Sheets H.D., Fink W.L.","",[No title available],2004,"Geometric Morphometrics for Biologists: A Primer",,,,"","",,689,,,,"Zelditch, M.L.; Swiderski, D.L.; Sheets, H.D.; Fink, W.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-85013705089
"Anderson T.W.","","Asymptotic theory for principal component analysis",1963,"Ann. Math. Stat.","34",,,"122","148",,677,,,,"Anderson, T.W.",[No abstract available],,,,,,Scopus,2-s2.0-0001699986
"Klingenberg C.P., Barluenga M., Meyer A.","7004588456;6602901177;57203423445;","Shape analysis of symmetric structures: Quantifying variation among individuals and asymmetry",2002,"Evolution","56","10",,"1909","1920",,582,"10.1111/j.0014-3820.2002.tb00117.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036807802&doi=10.1111%2fj.0014-3820.2002.tb00117.x&partnerID=40&md5=842acb9f8b6ba82375f76455eb094bb4","Department of Biology, University of Konstanz, 78457 Konstanz, Germany","Klingenberg, C.P., Department of Biology, University of Konstanz, 78457 Konstanz, Germany; Barluenga, M., Department of Biology, University of Konstanz, 78457 Konstanz, Germany; Meyer, A., Department of Biology, University of Konstanz, 78457 Konstanz, Germany","Morphometric studies often consider parts with internal left-right symmetry, for instance, the vertebrate skull. This type of symmetry is called object symmetry and is distinguished from matching symmetry, in which two separate structures exist as mirror images of each other, one on each body side. We explain a method for partitioning the total shape variation of landmark configurations with object symmetry into components of symmetric variation among individuals and asymmetry. This method is based on the Procrustes superimposition of the original and a reflected copy of each landmark configuration and is compatible with the two-factor ANOVA model customary in studies of fluctuating asymmetry. We show a fully multivariate framework for testing the effects in the two-factor model with MANOVA statistics, which also applies to shapes with matching symmetry. We apply the new methods in a small case study of pharyngeal jaws of the Neotropical cichlid fish Amphilophus citrinellus. The analysis revealed that the symmetric component of variation in the pharyngeal jaws is dominated by the contrast between two alternative trophic morphs in this species and that there is subtle but statistically significant directional asymmetry. Finally, we provide some general recommendations for morphometric studies of symmetric shapes.","Fluctuating asymmetry; Geometric morphometrics; Morphological variation; Procrustes superimposition; Shape analysis; Symmetry","symmetry; Amphilophus citrinellus; Animalia; Cichlidae; Procrustes; Vertebrata",Article,"Final",,Scopus,2-s2.0-0036807802
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,576,"10.1007/s11692-009-9055-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449097227&doi=10.1007%2fs11692-009-9055-x&partnerID=40&md5=b3ed371cd9636aa0a4ab33d0e92745b7","Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria; Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Mitteroecker, P., Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria, Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Geometric morphometrics is the statistical analysis of form based on Cartesian landmark coordinates. After separating shape from overall size, position, and orientation of the landmark configurations, the resulting Procrustes shape coordinates can be used for statistical analysis. Kendall shape space, the mathematical space induced by the shape coordinates, is a metric space that can be approximated locally by a Euclidean tangent space. Thus, notions of distance (similarity) between shapes or of the length and direction of developmental and evolutionary trajectories can be meaningfully assessed in this space. Results of statistical techniques that preserve these convenient properties-such as principal component analysis, multivariate regression, or partial least squares analysis-can be visualized as actual shapes or shape deformations. The Procrustes distance between a shape and its relabeled reflection is a measure of bilateral asymmetry. Shape space can be extended to form space by augmenting the shape coordinates with the natural logarithm of Centroid Size, a measure of size in geometric morphometrics that is uncorrelated with shape for small isotropic landmark variation. The thin-plate spline interpolation function is the standard tool to compute deformation grids and 3D visualizations. It is also central to the estimation of missing landmarks and to the semilandmark algorithm, which permits to include outlines and surfaces in geometric morphometric analysis. The powerful visualization tools of geometric morphometrics and the typically large amount of shape variables give rise to a specific exploratory style of analysis, allowing the identification and quantification of previously unknown shape features. © The Author(s) 2009.","Asymmetry; Form space; Kendall shape space; Procrustes; Semilandmarks; Thin-plate spline",,Article,"Final",Open Access,Scopus,2-s2.0-69449097227
"Bruzek J.","6602595244;","A method for visual determination of sex, using the human hip bone",2002,"American Journal of Physical Anthropology","117","2",,"157","168",,530,"10.1002/ajpa.10012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036159009&doi=10.1002%2fajpa.10012&partnerID=40&md5=5950a75aee2e3507d3ea6cf08fffca6f","U.M.R. 5809 du C.N.R.S., Laboratoire d'Anthropologie des Populations du Passé, Université Bordeaux I, 33405 Talence, France; Laboratoire d'Anthropologie des Populations du Passé, UMR 5809 du CNRS, Université Bordeaux I, Avenue des Facultés, 33405 Talence, France","Bruzek, J., U.M.R. 5809 du C.N.R.S., Laboratoire d'Anthropologie des Populations du Passé, Université Bordeaux I, 33405 Talence, France, Laboratoire d'Anthropologie des Populations du Passé, UMR 5809 du CNRS, Université Bordeaux I, Avenue des Facultés, 33405 Talence, France","A new visual method for the determination of sex using the human hip bone (os coxae) is proposed, based on a revision of several previous approaches which scored isolated characters of this bone. The efficacy of the methodology is tested on a sample of 402 adults of known sex and age of French and Portuguese origins. With the simultaneous use of five characters of the hip bone, it is possible to provide a correct sexual diagnosis in 95% of all cases, with an error of 2% and an inability to identify sex in only 3%. The advantage of this new method is a reduction in observer subjectivity, since the evaluation procedure cannot involve any anticipation of the result. In addition, this method of sex determination increases the probability of a correct diagnosis with isolated fragments of the hip bone, provided that a combination of elements of one character is found to be typically male or female. © 2002 Wiley-Liss, Inc.","Human pelvis; Method; Morphological traits; Sex determination","article; controlled study; error; female; hip; human; male; methodology; sex determination; visual system",Article,"Final",,Scopus,2-s2.0-0036159009
"Klingenberg C.P., Mcintyre G.S.","7004588456;35986368100;","Geometric morphometrics of developmental instability: Analyzing patterns of fluctuating asymmetry with procrustes methods",1998,"Evolution","52","5",,"1363","1375",,528,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031731745&partnerID=40&md5=202811c3657ad23cd9c9ad40ed2eaf82","Department of Biological Sciences, University of Alberta, Edmonton, Alta. T6G 2E9, Canada; Department of Zoology, Duke University, Durham, NC 27708-0325, United States","Klingenberg, C.P., Department of Biological Sciences, University of Alberta, Edmonton, Alta. T6G 2E9, Canada, Department of Zoology, Duke University, Durham, NC 27708-0325, United States; Mcintyre, G.S., Department of Biological Sciences, University of Alberta, Edmonton, Alta. T6G 2E9, Canada","Although fluctuating asymmetry has become popular as a measure of developmental instability, few studies have examined its developmental basis. We propose an approach to investigate the role of development for morphological asymmetry by means of morphometric methods. Our approach combines geometric morphometrics with the two-way ANOVA customary for conventional analyses of fluctuating asymmetry and can discover localized features of shape variation by examining the patterns of covariance among landmarks This approach extends the notion of form used in studies of fluctuating asymmetry from collections of distances between morphological landmarks to an explicitly geometric concept of shape characterized by the configuration of landmarks. We demonstrate this approach with a study of asymmetry in the wings of tsetse files (Glossina palpalis gambiensis). The analysis revealed significant fluctuating and directional asymmetry for shape as well as ample shape variation among individuals and between the offspring of young and old females. The morphological landmarks differed markedly in their degree of variability, but multivariate patterns of landmark covariation identified by principal component analysis were generally similar between fluctuating asymmetry (within-individual variability) and variation among individuals. Therefore, there is no evidence that special developmental processes control fluctuating asymmetry. We relate some of the morphometric patterns to processes known to be involved in the development of fly wings.","Developmental stability; Fluctuating asymmetry; Geometric morphometrics; Glossina palpalis; Procrustes analysis; Shape; Tsetse flies; Wing veins","developmental biology; fluctuating asymmetry; instability; methodology; morphometry; Diptera; Glossina palpalis; Glossinidae",Article,"Final",,Scopus,2-s2.0-0031731745
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,,,"Gunz, P.; Mitteroecker, P.; Bookstein, F.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-18944380089
"AlQahtani S.J., Hector M.P., Liversidge H.M.","56450570300;36117792800;6602158831;","Brief communication: The London atlas of human tooth development and eruption",2010,"American Journal of Physical Anthropology","142","3",,"481","490",,386,"10.1002/ajpa.21258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953532163&doi=10.1002%2fajpa.21258&partnerID=40&md5=c379bf43f275dc57eaf6f1c18f7ecbd6","Institute of Dentistry, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, Turner Street, London E1 2AD, United Kingdom","AlQahtani, S.J., Institute of Dentistry, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, Turner Street, London E1 2AD, United Kingdom; Hector, M.P., Institute of Dentistry, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, Turner Street, London E1 2AD, United Kingdom; Liversidge, H.M., Institute of Dentistry, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, Turner Street, London E1 2AD, United Kingdom","The aim of this study was to develop a comprehensive evidence-based atlas to estimate age using both tooth development and alveolar eruption for human individuals between 28 weeks in utero and 23 years. This was a cross-sectional, retrospective study of archived material with the sample aged 2 years and older having a uniform age and sex distribution. Developing teeth from 72 prenatal and 104 postnatal skeletal remains of known age-at-death were examined from collections held at the Royal College of Surgeons of England and the Natural History Museum, London, UK (M 91, F 72, unknown sex 13). Data were also collected from dental radiographs of living individuals (M 264, F 264). Median stage for tooth development and eruption for all age categories was used to construct the atlas. Tooth development was determined according to Moorrees et al. (J Dent Res 42 (1963a) 490-502; Am J Phys Anthropol 21 (1963b) 205-213) and eruption was assessed relative to the alveolar bone level. Intraexaminer reproducibility calculated using Kappa on 150 teeth was 0.90 for 15 skeletal remains of age <2 years, and 0.81 from 605 teeth (50 radiographs). Age categories were monthly in the last trimester, 2 weeks perinatally, 3-month intervals during the first year, and at every year thereafter. Results show that tooth formation is least variable in infancy and most variable after the age of 16 years for the development of the third molar. © 2010 Wiley-Liss, Inc.","Age; Dental; Estimation; Forensic; Odontology","adolescent; adult; alveolar bone; article; child; cross-sectional study; female; fetus; human; infant; male; newborn; odontology; retrospective study; skeleton; tooth development; tooth radiography; United Kingdom; Adolescent; Anatomy, Artistic; Atlases as Topic; Child; Child, Preschool; Cross-Sectional Studies; Female; Fetal Development; Humans; Infant; Infant, Newborn; Male; Retrospective Studies; Tooth; Tooth Eruption; Young Adult",Article,"Final",,Scopus,2-s2.0-77953532163
"Bookstein F.L.","7004606384;","Biometrics, biomathematics and the morphometric synthesis",1996,"Bulletin of Mathematical Biology","58","2",,"313","365",,309,"10.1007/BF02458311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030095282&doi=10.1007%2fBF02458311&partnerID=40&md5=7cefa7f4bb6416bad020bddf88f46713","University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","At the core of contemporary morphometrics - the quantitative study of biological shape variation - is a synthesis of two originally divergent methodological styles. One contributory tradition is the multivariate analysis of covariance matrices originally developed as biometrics and now dominant across a broad expanse of applied statistics. This approach, couched solely in the linear geometry of covariance structures, ignores biomathematical aspects of the original measurements. The other tributary emphasizes the direct visualization of changes in biological form. However, making objective the biological meaning of the features seen in those diagrams was always problematical; also, the representation of variation, as distinct from pairwise difference, proved infeasible. To combine these two variants of biomathematical modeling into a valid praxis for quantitative studies of biological shape was a goal earnestly sought though most of this century. That goal was finally achieved in the 1980s when techniques from mathematical statistics, multivariate biometrics, non-Euclidean geometry and computer graphics were combined in a coherent new system of tools for the complete regionalized quantitative analysis of landmark points together with the biomedical images in which they are seen. In this morphometric synthesis, correspondence of landmarks (biologically labeled geometric points, like ""bridge of the nose"") across specimens is taken as a biomathematical primitive. The shapes of configurations of landmarks are defined as equivalence classes with respect to the Euclidean similarity group and then represented as single points in David Kendall's shape space, a Riemannian manifold with Procrustes distance as metric. All conventional multivariate strategies carry over to the study of shape variation and covariation when shapes are interpreted in the tangent space to the shape manifold at an average shape. For biomathematical interpretation of such analyses, one needs a basis for the tangent space compatible with the reality of local biotheoretical processes and explanations at many different geometric scales, and one needs graphics for visualizing average shape differences and other statistical contrasts there. Both of these needs are managed by the thin-plate spline, a deformation function that has an unusually helpful linear algebra. The spline also links the biometrics of landmarks to deformation analysis of the images from which the landmarks originally arose. This article reviews the history and principal tools of this synthesis in their biomathematical and biometrical context and demonstrates their usefulness in a study of focal neuroanatomical anomalies in schizophrenia.",,"anatomy; animal; article; biometry; computer graphics; human; mathematics; methodology; theoretical model; Anatomy; Animals; Biometry; Computer Graphics; Humans; Mathematics; Models, Theoretical",Article,"Final",,Scopus,2-s2.0-0030095282
"Gunz P., Mitteroecker P.","6506472733;6507135382;","Semilandmarks: A method for quantifying curves and surfaces",2013,"Hystrix","24","1",,"","",,292,"10.4404/hystrix-24.1-6292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877942851&doi=10.4404%2fhystrix-24.1-6292&partnerID=40&md5=282b90dff16eec40f4e148f10e2cf69a","Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Department of Theoretical Biology, University of Vienna, Vienna, Austria","Gunz, P., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Mitteroecker, P., Department of Theoretical Biology, University of Vienna, Vienna, Austria","Quantitative shape analysis using geometric morphometries is based on the statistical analysis of landmark coordinates. Many structures, however, cannot be quantified using traditional landmarks. Semilandmarks make it possible to quantify two or three-dimensional homologous curves and surfaces, and analyse them together with traditional landmarks. Here we first introduce the concept of sliding semilandmarks and discuss applications and limitations of this method. In a second part we show how the sliding semilandmark algorithm can be used to estimate missing data in incomplete specimens. © 2013 Associazione Teriologica Italiana.","Geometric morphometries; Procrustes; Virtual reconstruction",,Article,"Final",,Scopus,2-s2.0-84877942851
"Houston S., Stuart D., Taube K.","7101855738;7201612248;8712804700;","The memory of bones: Body, being, and experience among the classic maya",2006,"The Memory of Bones: Body, Being, and Experience among the Classic Maya",,,,"1","324",,254,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898380819&partnerID=40&md5=5ce6a0792c674309bcdd7e965581da69",,"Houston, S.; Stuart, D.; Taube, K.","All of human experience flows from bodies that feel, express emotion, and think about what such experiences mean. But is it possible for us, embodied as we are in a particular time and place, to know how people of long ago thought about the body and its experiences? In this groundbreaking book, three leading experts on the Classic Maya (ca. AD 250 to 850) marshal a vast array of evidence from Maya iconography and hieroglyphic writing, as well as archaeological findings, to argue that the Classic Maya developed a coherent approach to the human body that we can recover and understand today. The authors open with a cartography of the Maya body, its parts and their meanings, as depicted in imagery and texts. They go on to explore such issues as how the body was replicated in portraiture; how it experienced the world through ingestion, the senses, and the emotions; how the body experienced war and sacrifice and the pain and sexuality that were intimately bound up in these domains; how words, often heaven-sen, could be embodied; and how bodies could be blurred through spirit possession. From these investigations, the authors convincingly demonstrate that the Maya conceptualized the body in varying roles, as a metaphor of time, as a gendered, sexualized being, in distinct stages of life, as an instrument of honor and dishonor, as a vehicle for communication and consumption, as an exemplification of beauty and ugliness, and as a dancer and song-maker. Their findings open a new avenue for empathetically understanding the ancient Maya as living human beings who experienced the world as we do, through the body. © 2006 University of Texas Press. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84898380819
"Murail P., Bruzek J., Houët F., Cunha E.","","DSP: a tool for probabilistic sex diagnosis using worldwide variability in hip-bone measurements",2005,"Bulletins et Mémoires de la Société d'Anthropologie de Paris","17","3-4",,"167","176",,234,,,,"Murail, P.; Bruzek, J.; Houët, F.; Cunha, E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-60749126664
"Hutchison B.L., Hutchison L.A.D., Thompson J.M.D., Mitchell E.A.","35608273900;15750453200;55730141400;7201803878;","Plagiocephaly and brachycephaly in the first two years of life: A prospective cohort study",2004,"Pediatrics","114","4",,"970","980",,217,"10.1542/peds.2003-0668-F","https://www.scopus.com/inward/record.uri?eid=2-s2.0-16644388109&doi=10.1542%2fpeds.2003-0668-F&partnerID=40&md5=073bd3fd6da3914250f669527823bd5b","Department of Paediatrics, University of Auckland, Auckland, New Zealand; Computer Science Department, Brigham Young University, Provo, UT, United States; Department of Paediatrics, University of Auckland, Private Bag 92019, Auckland, New Zealand","Hutchison, B.L., Department of Paediatrics, University of Auckland, Auckland, New Zealand, Department of Paediatrics, University of Auckland, Private Bag 92019, Auckland, New Zealand; Hutchison, L.A.D., Computer Science Department, Brigham Young University, Provo, UT, United States; Thompson, J.M.D., Department of Paediatrics, University of Auckland, Auckland, New Zealand; Mitchell, E.A., Department of Paediatrics, University of Auckland, Auckland, New Zealand","Objectives. Although referrals for nonsynostotic plagiocephaly (NSP) have increased in recent years, the prevalence, natural history, and determinants of the condition have been unclear. The objective of this study was to assess the prevalence and natural history of NSP in normal infants in the first 2 years of life and to identify factors that may contribute to the development of NSP. Methods. Two hundred infants were recruited at birth. At 6 weeks, 4 months, 8 months, 12 months, and 2 years, the head circumference shape was digitally photographed, and head shape was quantified using custom-written software. At each age, infants were classified as cases when the cephalic index was ≥93% and/or the oblique cranial length ratio was ≥106%. Neck rotation and a range of infant, infant care, socioeconomic, and obstetric factors were assessed. Results. Ninety-six percent of infants were followed to 12 months, and 90.5% were followed to 2 years. Prevalence of plagiocephaly and/or brachycephaly at 6 weeks and 4, 8, 12, and 24 months was 16.0%, 19.7%, 9.2%, 6.8%, and 3.3% respectively. The mean cephalic index by 2 years was 81.6% (range: 72.0%-102.6%); the mean oblique cranial length ratio was 102.6% (range: 100.1%-109.4%). Significant univariate risk factors of NSP at 6 weeks include limited passive neck rotation at birth, preferential head orientation, supine sleep position, and head position not varied when put to sleep. At 4 months, risk factors were male gender, firstborn, limited passive neck rotation at birth, limited active head rotation at 4 months, supine sleeping at birth and 6 weeks, lower activity level, and trying unsuccessfully to vary the head position when putting the infant down to sleep. Conclusions. There is a wide range of head shapes in infants, and prevalence of NSP increases to 4 months but diminishes as infants grow older. The majority of cases will have resolved by 2 years of age. Limited head rotation, lower activity levels, and supine sleep position seem to be important determinants. Copyright © 2004 by the American Academy of Pediatrics.","Anthropometry; Brachycephaly; Cohort studies; Infant care; Plagiocephaly; Supine position","article; brachycephaly; child care; disease course; female; gender; head circumference; head movement; human; infant; male; neck; patient positioning; photography; physical activity; plagiocephaly; prevalence; priority journal; risk factor; sex difference; sleep; socioeconomics; bed; cohort analysis; congenital malformation; multivariate analysis; New Zealand; plagiocephaly; preschool child; prospective study; skull; statistical model; supine position; Beds; Child, Preschool; Cohort Studies; Female; Humans; Infant; Logistic Models; Male; Multivariate Analysis; New Zealand; Plagiocephaly, Nonsynostotic; Prevalence; Prospective Studies; Risk Factors; Sex Factors; Skull; Supine Position",Article,"Final",,Scopus,2-s2.0-16644388109
