Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bräuer G.","","Osteometrie",1988,"Anthropologie","1","1",,"160","232",,311,,,,"Bräuer, G.",[No abstract available],,,,,,Scopus,2-s2.0-0001814052
"Rohlf F.J.","7003281107;","On Applications of Geometric Morphometrics to Studies of Ontogeny and Phylogeny",1998,"Systematic Biology","47","1",,"147","158",,289,"10.1080/106351598261094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346727676&doi=10.1080%2f106351598261094&partnerID=40&md5=93a91ab4e35f86f8e4b987031df39458","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States",[No abstract available],,"animal; article; biological model; morphogenesis; multivariate analysis; phylogeny; reproducibility; theoretical model; Animals; Models, Biological; Models, Theoretical; Morphogenesis; Multivariate Analysis; Phylogeny; Reproducibility of Results",Review,"Final",Open Access,Scopus,2-s2.0-0346727676
"Marroig G., Cheverud J.M.","6602779231;7006680247;","A comparison of phenotypic variation and covariation patterns and the role of phylogeny, ecology, and ontogeny during cranial evolution of New World Monkeys",2001,"Evolution","55","12",,"2576","2600",,282,"10.1111/j.0014-3820.2001.tb00770.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035544555&doi=10.1111%2fj.0014-3820.2001.tb00770.x&partnerID=40&md5=e885cbd52f68ebe742ac201d486e5817","Laboratório de Vertebrados, Departamento de Ecologia, Universidade Federal do Rio de Janeiro, CP 68020, CEP 21941-590, Rio de Janeiro, RJ, Brazil; Department of Anatomy and Neurobiology, Washington University School of Medicine, Campus Box 8108, 660 South Euclid Avenue, Saint Louis, MO 63110, United States; Departamento de Biologia Celular e Genética, Instituto de Biologia, Universidade do Estado do Rio de Janeiro, R. SaTo F. Xav. 524, Pav. Har. Lisb., Rio de Janeiro, RJ, Brazil","Marroig, G., Laboratório de Vertebrados, Departamento de Ecologia, Universidade Federal do Rio de Janeiro, CP 68020, CEP 21941-590, Rio de Janeiro, RJ, Brazil, Departamento de Biologia Celular e Genética, Instituto de Biologia, Universidade do Estado do Rio de Janeiro, R. SaTo F. Xav. 524, Pav. Har. Lisb., Rio de Janeiro, RJ, Brazil; Cheverud, J.M., Department of Anatomy and Neurobiology, Washington University School of Medicine, Campus Box 8108, 660 South Euclid Avenue, Saint Louis, MO 63110, United States","Similarity of genetic and phenotypic variation patterns among populations is important for making quantitative inferences about past evolutionary forces acting to differentiate populations and for evaluating the evolution of relationships among traits in response to new functional and developmental relationships. Here, phenotypic covariance and correlation structure is compared among Platyrrhine Neotropical primates. Comparisons range from among species within a genus to the superfamily level. Matrix correlation followed by Mantel's test and vector correlation among responses to random natural selection vectors (random skewers) were used to compare correlation and variance/covariance matrices of 39 skull traits. Sampling errors involved in matrix estimates were taken into account in comparisons using matrix repeatability to set upper limits for each pairwise comparison. Results indicate that covariance structure is not strictly constant but that the amount of variance pattern divergence observed among taxa is generally low and not associated with taxonomic distance. Specific instances of divergence are identified. There is no correlation between the amount of divergence in covariance patterns among the 16 genera and their phylogenetic distance derived from a conjoint analysis of four already published nuclear gene datasets. In contrast, there is a significant correlation between phylogenetic distance and morphological distance (Mahalanobis distance among genus centroids). This result indicates that while the phenotypic means were evolving during the last 30 millions years of New World monkey evolution, phenotypic covariance structures of Neotropical primate skulls have remained relatively consistent. Neotropical primates can be divided into four major groups based on their feeding habits (fruit-leaves, seed-fruits, insect-fruits, and gum-insect-fruits). Differences in phenotypic covariance structure are correlated with differences in feeding habits, indicating that to some extent changes in interrelationships among skull traits are associated with changes in feeding habits. Finally, common patterns and levels of morphological integration are found among Platyrrhine primates, suggesting that functional/developmental integration could be one major factor keeping covariance structure relatively stable during evolutionary diversification of South American monkeys.","Cranial morphology; Developmental modularity; Morphological integration; Phenotypic covariance structure; Phylogeny; Platyrrhini; Quantitative genetics","cranium; evolution; genetic variation; morphology; phenology; primate; Insecta; Mammalia; Platyrrhini; Primates; Vertebrata; animal; article; biological model; Cebidae; classification; evolution; genetic variability; genetics; histology; phenotype; phylogeny; reproducibility; skull; Animals; Cebidae; Evolution; Models, Genetic; Phenotype; Phylogeny; Reproducibility of Results; Skull; Variation (Genetics)",Article,"Final",,Scopus,2-s2.0-0035544555
"Rohlf F.J.","","Rotational fit (Procrustes) methods",1990,"Proceedings of the Michigan Morphometrics Workshop",,,,"227","236",,254,,,,"Rohlf, F.J.",[No abstract available],,,,,,Scopus,2-s2.0-0003042557
"Bookstein F.L., Gunz P., Mittercker P., Prossinger H., Schæfer K., Seidler H.","7004606384;6506472733;6504786305;6701769032;7201525302;7004117563;","Cranial integration in Homo: Singular warps analysis of the midsagittal plane in ontogeny and evolution",2003,"Journal of Human Evolution","44","2",,"167","187",,251,"10.1016/S0047-2484(02)00201-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037307376&doi=10.1016%2fS0047-2484%2802%2900201-4&partnerID=40&md5=fb615501d9d1e255562d15c036ac28c7","Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria; Institute for Gerontology, University of Michigan, Ann Arbor, MI, United States","Bookstein, F.L., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria, Institute for Gerontology, University of Michigan, Ann Arbor, MI, United States; Gunz, P., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria; Mittercker, P., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria; Prossinger, H., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria; Schæfer, K., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria; Seidler, H., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna 1091, Austria","This study addresses some enduring issues of ontogenetic and evolutionary integration in the form of the hominid cranium. Our sample consists of 38 crania: 20 modern adult Homo sapiens, 14 subadult H. sapiens, and four archaic Homo. All specimens were CT-scanned except for two infant H, sapiens, who were imaged by MR instead. For each specimen 84 landmarks and semilandmarks were located on the midsagittal plane and converted to Procrustes shape coordinates. Integration was quantified by the method of singular warps, a new geometric-statistical approach to visualizing correlations among regions. The two classic patterns of integration, evolutionary and ontogenetic, were jointly explored by comparing analyses of overlapping subsamples that span ranges of different hypothetical factors. Evolutionary integration is expressed in the subsample of 24 adult Homo, and ontogenetic integration in the subsample of 34 H. sapiens. In this data set, vault, cranial base, and face show striking and localized patterns of covariation over ontogeny, similar but not identical to the patterns seen over evolution. The principal differences between ontogeny and phylogeny pertain to the cranial base. There is also a component of cranial to height ratio not reducible to either process. Our methodology allows a separation of these independent processes (and their impact on cranial shape) that conventional methods have not found. © 2003 Elsevier Science Ltd. All rights reserved.","Cranial integration; Geometric morphometrics; Human ontogeny; Human phylogeny; Relative warps; Singular warps","cranium; evolutionary biology; ontogeny; Crania; Hominidae; Homo; Homo sapiens; Homo sapiens; Procrustes",Article,"Final",,Scopus,2-s2.0-0037307376
"Cheverud J.M.","7006680247;","Morphological integration in the saddle-back tamarin (Saguinus fuscicollis) cranium",1995,"American Naturalist","145","1",,"63","89",,237,"10.1086/285728","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029141741&doi=10.1086%2f285728&partnerID=40&md5=1e6ad2fc78bf7083330342a0b7e8ebdf","Washington Univ.Sch.Med.,Dept Anat.& Neurobiol., St Louis, MO 63110, United States","Cheverud, J.M., Washington Univ.Sch.Med.,Dept Anat.& Neurobiol., St Louis, MO 63110, United States",[No abstract available],,"Saguinus fuscicollis",Article,"Final",,Scopus,2-s2.0-0029141741
"Marcus L.F., Corti M., Loy A., Naylor G.J.P., Slice D.E.","","Advances in Morphometrics",1996,"Advances in Morphometrics",,,,"","",,228,,,,"Marcus, L.F.; Corti, M.; Loy, A.; Naylor, G.J.P.; Slice, D.E.",[No abstract available],,,,,,Scopus,2-s2.0-0004266365
"Lele S., Richtsmeier J.T.","",[No title available],2001,"An Invariant Approach to the Statistical Analysis of Shapes",,,,"","",,221,,,,"Lele, S.; Richtsmeier, J.T.",[No abstract available],,,,,,Scopus,2-s2.0-0003526285
"Lieberman D.E., Ross C.F., Ravosa M.J.","7202460412;7402593882;7003507236;","The Primate Cranial Base: Ontogeny, Function, and Integration",2000,"Yearbook of Physical Anthropology","43",,,"117","169",,206,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000164329&partnerID=40&md5=4cbb899b17d932f1bf2f9fec29f1a7e2","Department of Anthropology, George Washington University, Washington, DC 20052, United States; Human Origins Program, National Museum of Natural History, Smithsonian Institution, Washington, DC 20560, United States; Department of Anatomical Sciences, Health Sciences Center, SUNY at Stony Brook, Stony Brook, NY 11794-8081, United States; Dept. of Cell and Molecular Biology, Northwestern University, Medical School, Chicago, IL 60611-3008, United States; Mammals Division, Department of Zoology, Field Museum of Natural History, Chicago, IL 60605-2496, United States","Lieberman, D.E., Department of Anthropology, George Washington University, Washington, DC 20052, United States, Human Origins Program, National Museum of Natural History, Smithsonian Institution, Washington, DC 20560, United States; Ross, C.F., Department of Anatomical Sciences, Health Sciences Center, SUNY at Stony Brook, Stony Brook, NY 11794-8081, United States; Ravosa, M.J., Dept. of Cell and Molecular Biology, Northwestern University, Medical School, Chicago, IL 60611-3008, United States, Mammals Division, Department of Zoology, Field Museum of Natural History, Chicago, IL 60605-2496, United States","Understanding the complexities of cranial base development, function, and architecture is important for testing hypotheses about many aspects of craniofacial variation and evolution. We summarize key aspects of cranial base growth and development in primates that are useful for formulating and testing hypotheses about the roles of the chondrocranium and basicranium in cranial growth, integration, and function in primate and human evolution. We review interspecific, experimental, and ontogenetic evidence for interactions between the cranial base and brain, and between the cranial base and the face. These interactions indicate that the cranial base plays a key role in craniofacial growth, helping to integrate, spatially and functionally, different patterns of growth in various adjoining regions of the skull such as components of the brain, the eyes, the nasal cavity, the oral cavity, and the pharynx. Brain size relative to cranial base length appears to be the dominant influence on many aspects of basicranial variation, especially the angle of the cranial base in the midsagittal plane, but other factors such as facial size, facial orientation, and posture may also be important. Major changes in cranial base shape appear to have played crucial roles in the evolution of early primates, the origin of anthropoids, and the origin of Homo sapiens. © 2000 Wiley-Liss, Inc.","Basicranium; Chondrocranium; Cranial base; Humans; Primates",,Article,"Final",,Scopus,2-s2.0-0000164329
"Lieberman D.E., Pearson O.M., Mowbray K.M.","7202460412;7006231212;6602804788;","Basicranial influence on overall cranial shape",2000,"Journal of Human Evolution","38","2",,"291","315",,206,"10.1006/jhev.1999.0335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034070524&doi=10.1006%2fjhev.1999.0335&partnerID=40&md5=57b57ec61414f9077f310832b491960f","Department of Anthropology, George Washington University, 2110 G St, NW, Washington, DC 20052, United States; Human Origins Program, National Museum of National History, Smithsonian Institution, Washington, DC 20560, United States; Department of Anthropology, University of New Mexico, Albuquerque, NM 87131, United States; Department of Anthropology, American Museum of Natural History, Central Park West at 79th, New York, NY 10024, United States","Lieberman, D.E., Department of Anthropology, George Washington University, 2110 G St, NW, Washington, DC 20052, United States, Human Origins Program, National Museum of National History, Smithsonian Institution, Washington, DC 20560, United States; Pearson, O.M., Department of Anthropology, University of New Mexico, Albuquerque, NM 87131, United States; Mowbray, K.M., Department of Anthropology, American Museum of Natural History, Central Park West at 79th, New York, NY 10024, United States","This study examines the extent to which the major dimensions of the cranial base (maximum length, maximum breadth, and flexion) interact with brain volume to influence major proportions of the neurocranium and face. A model is presented for developmental interactions that occur during ontogeny between the brain and the cranial base and neurocranium, and between the neurobasicranial complex (NBC) and the face. The model is tested using exocranial and radiographic measurements of adult crania sampled from five geographically and craniometrically diverse populations. The results indicate that while variations in the breadth, length and flexion of the cranial base are mutually independent, only the maximum breadth of the cranial base (POB) has significant effects on overall cranial proportions, largely through its interactions with brain volume which influence NBC breadth. These interactions also have a slight influence on facial shape because NBC width constrains facial width, and because narrow-faced individuals tend to have antero-posteriorly longer faces relative to facial breadth than wide-faced individuals. Finally, the model highlights how integration between the cranial base and the brain may help to account for the developmental basis of some morphological variations such as occipital bunning. Among modern humans, the degree of posterior projection of the occipital bone appears to be a consequence of having a large brain on a relatively narrow cranial base. Occipital buns in Neanderthals, who have wide cranial bases relative to endocranial volume, may not be entirely homologous with the morphology occasionally evident in Homo sapiens.","Basicranium; Cranium; Integration; Neurocranium; Occipital bun; Skull","morphometry; skull; Crania; Hominidae; Hominidae; Homo sapiens; Primates",Article,"Final",,Scopus,2-s2.0-0034070524
"Richtsmeier J.T., DeLeon V.B., Lele S.R.","7004651665;6603220772;35966285500;","The promise of geometric morphometrics",2002,"Yearbook of Physical Anthropology","45",,,"63","91",,204,"10.1002/ajpa.10174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040074359&doi=10.1002%2fajpa.10174&partnerID=40&md5=28476328f8f56aa6676f0e6e36680f27","Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States; Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States; Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada; Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States","Richtsmeier, J.T., Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States, Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States, Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States, Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States; DeLeon, V.B., Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Lele, S.R., Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada","Nontraditional or geometric morphometric methods have found wide application in the biological sciences, especially in anthropology, a field with a strong history of measurement of biological form. Controversy has arisen over which method is the ""best"" for quantifying the morphological difference between forms and for making proper statistical statements about the detected differences. This paper explains that many of these arguments are superfluous to the real issues that need to be understood by those wishing to apply morphometric methods to biological data. Validity, the ability of a method to find the correct answer, is rarely discussed and often ignored. We explain why demonstration of validity is a necessary step in the evaluation of methods used in morphometrics. Focusing specifically on landmark data, we discuss the concepts of size and shape, and reiterate that since no unique definition of size exists, shape can only be recognized with reference to a chosen surrogate for size. We explain why only a limited class of information related to the morphology of an object can be known when landmark data are used. This observation has genuine consequences, as certain morphometric methods are based on models that require specific assumptions, some of which exceed what can be known from landmark data. We show that orientation of an object with reference to other objects in a sample can never be known, because this information is not included in landmark data. Consequently, a descriptor of form difference that contains information on orientation is flawed because that information does not arise from evidence within the data, but instead is a product of a chosen orientation scheme. To illustrate these points, we apply superimposition, deformation, and linear distance-based morphometric methods to the analysis of a simulated data set for which the true differences are known. This analysis demonstrates the relative efficacy of various methods to reveal the true difference between forms. Our discussion is intended to be fair, but it will be obvious to the reader that we favor a particular approach. Our bias comes from the realization that morphometric methods should operate with a definition of form and form difference consistent with the limited class of information that can be known from landmark data. Answers based on information that can be known from the data are of more use to biological inquiry than those based on unjustifiable assumptions. Yrbk Phys Anthropol 45:63-91, 2002. © 2002 Wiley-Liss, Inc.","Form; Invariance; Landmark data; Shape; Size; Statistical models","animal; audiovisual equipment; biometry; human; morphogenesis; orientation; physical anthropology; procedures; statistical model; Animals; Anthropology, Physical; Biometry; Body Patterning; Humans; Linear Models; Models, Anatomic; Models, Statistical; Orientation",Article,"Final",,Scopus,2-s2.0-0040074359
"Relethford J.H.","7005172819;","Apportionment of global human genetic diversity based on craniometrics and skin color",2002,"American Journal of Physical Anthropology","118","4",,"393","398",,194,"10.1002/ajpa.10079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036329295&doi=10.1002%2fajpa.10079&partnerID=40&md5=520711786e204a07b86c7d54a25efded","Department of Anthropology, State University of New York College at Oneonta, Oneonta, NY 13820, United States","Relethford, J.H., Department of Anthropology, State University of New York College at Oneonta, Oneonta, NY 13820, United States","A number of analyses of classical genetic markers and DNA polymorphisms have shown that the majority of human genetic diversity exists within local populations (≈85%), with much less among local populations (≈5%) or between major geographic regions or ""races"" (≈10%). Previous analysis of craniometric variation (Relethford [1994] Am J Phys Anthropol 95:53-62) found that between 11-14% of global diversity exists among geographic regions, with the remaining diversity existing within regions. The methods used in this earlier paper are extended to a hierarchical partitioning of genetic diversity in quantitative traits, allowing for assessment of diversity among regions, among local populations within regions, and within local populations. These methods are applied to global data on craniometric variation (57 traits) and skin color. Multivariate analysis of craniometric variation shows results similar to those obtained from genetic markers and DNA polymorphisms: roughly 13% of the total diversity is among regions, 6% among local populations within regions, and 81% within local populations. This distribution is concordant with neutral genetic markers. Skin color shows the opposite pattern, with 88% of total variation among regions, 3% among local populations within regions, and 9% within local populations, a pattern shaped by natural selection. The apportionment of genetic diversity in skin color is atypical, and cannot be used for purposes of classification. If racial groups are based on skin color, it appears unlikely that other genetic and quantitative traits will show the same patterns of variation. © 2002 Wiley-Liss, Inc.","Craniometrics; Genetic diversity; Race; Skin color","article; craniometry; DNA polymorphism; genetic marker; genetic variability; geographic distribution; human; multivariate analysis; natural selection; skin color; Cephalometry; Continental Population Groups; Humans; Pigmentation; Polymorphism, Genetic; Variation (Genetics)",Article,"Final",,Scopus,2-s2.0-0036329295
"Liu J., Mercer J.M., Stam L.F., Gibson G.C., Zeng Z.-B., Laurie C.C.","57205667396;7202467703;6602491537;55558901400;7402647214;57195565212;","Genetic analysis of a morphological shape difference in the male genitalia of Drosophila simulans and D. mauritiana",1996,"Genetics","142","4",,"1129","1145",,170,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029864875&partnerID=40&md5=5d93c95509e1ab1987a52295d95e1ead","Department of Zoology, Duke University, Durham, NC 27708, United States; Department of Statistics, North Carolina State University, Raleigh, NC 27695, United States; DCMB/Zoology, Box 91000, Duke University, Durham, NC 27708, United States; Department of Biology, University of Michigan, Ann Arbor, MI 48109, United States","Liu, J., Department of Zoology, Duke University, Durham, NC 27708, United States; Mercer, J.M., Department of Zoology, Duke University, Durham, NC 27708, United States; Stam, L.F., Department of Zoology, Duke University, Durham, NC 27708, United States; Gibson, G.C., Department of Zoology, Duke University, Durham, NC 27708, United States, Department of Biology, University of Michigan, Ann Arbor, MI 48109, United States; Zeng, Z.-B., Department of Statistics, North Carolina State University, Raleigh, NC 27695, United States; Laurie, C.C., Department of Zoology, Duke University, Durham, NC 27708, United States, DCMB/Zoology, Box 91000, Duke University, Durham, NC 27708, United States","Two closely related species of Drosophila, D. simulans and D. mauritiana, differ markedly in morphology of the posterior lobe of the male genital arch. Both size and shape aspects of lobe variation can be quantified by a morphometric descriptor based on elliptical Fourier and principal components analyses. The genetic architecture of this quantitative trait (PC1) was investigated by hybridizing inbred lines to produce two backcrosss populations of ~200 individuals each, which were analyzed jointly by a composite interval mapping procedure with the aid of 18 marker loci. The parental lines show a large difference in PC1 (30.4 environmental standard deviations), and the markers account for >80% of the phenotypic variation in backcross populations. Eight of 15 intervals analyzed show convincing evidence of quantitative trial loci (QTL), and the range of estimated QTL effects is 5.7-15.9% of the parental difference (1.7-4.8 environmental standard deviations). These estimates may represent the joint effects of multiple QTL within a single interval (which averaged 23 cM in length). Although there is some evidence of partial dominance of mauritiana alleles and for epistasis, the pattern of inheritance is largely additive.",,"article; dna determination; drosophila; gene mapping; genetic analysis; male genital system; nonhuman; phenotype; priority journal; quantitative trait; species difference; Animals; Base Sequence; Crosses, Genetic; DNA Primers; Drosophila; Female; Genitalia, Male; Male; Molecular Sequence Data",Article,"Final",,Scopus,2-s2.0-0029864875
"Sans M.","56962583700;","Admixture studies in Latin America: From the 20th to the 21st century",2000,"Human Biology","72","1",,"155","177",,168,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034143970&partnerID=40&md5=b2a0d8902dd1f19d1858cdc7604c6669","Dept. of Biological Anthropology, University of the Republic, Magallanes 1577, 11200 Montevideo, Uruguay","Sans, M., Dept. of Biological Anthropology, University of the Republic, Magallanes 1577, 11200 Montevideo, Uruguay","The present study is a review of admixture studies in Latin America, an interesting subject because of the unique history of the area, in which populations from 3 different origins had contact and intercrossed. The most often used methods of analysis of admixture in Latin America and some problems related to them, such as the determination of the parental populations and selection of genetic markers, are briefly reviewed. Several sources of data for admixture studies (surnames, quantitative traits, proteins, and molecular information) are summarized. The results obtained using protein systems and blood groups, the most often used markers in Latin America, are considered. They are classified according to their application in 3 groups of populations: urban centers, native Americans, and African-descended subjects. The data show that almost every population is dihybrid or trihybrid, and when African influence is not detected, it is probably due more to the method than to an absence of that contribution. A special section is dedicated to the direction of gene flow, and results about directional mating based on mtDNA, Y-chromosome, and nuclear DNA or proteins are also given. From these studies it is possible to conclude that Amerindian admixture came mainly from female lineages, but it is difficult to establish what happened with the African contribution. A last subject considered is the relation between interethnic crosses and diseases; it is easy to analyze that relation when the pathological condition is related to a unique allele, but when complex diseases are considered, the results are not as clear because of the influence of nongenetic factors. Finally, the perspectives for admixture studies in the 21st century are considered, and some attempts to predict their future in Latin America are made.","Admixture studies; Hybrid populations; Latin America","Africa; American Indian; article; Caucasian; chromosome map; ethnology; Europe; female; genetic variability; genetics; history; human; male; methodology; migration; Negro; political system; social problem; South and Central America; Africa; African Continental Ancestry Group; Chromosome Mapping; Colonialism; Emigration and Immigration; Europe; European Continental Ancestry Group; Female; History, 19th Century; History, 20th Century; History, Ancient; Humans; Indians, Central American; Indians, South American; Latin America; Male; Social Problems; Variation (Genetics)",Article,"Final",,Scopus,2-s2.0-0034143970
"Salzano F.M., Bortolini M.C.","",[No title available],2002,"The Evolution and Genetics of Latin American Populations",,,,"","",,157,,,,"Salzano, F.M.; Bortolini, M.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003493733
