Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Cass I.A.","",[No title available],2003,"(Chinese Archaeology: Xia and Shang)",,,,"","",,13,,2-s2.0-84886019939
[No author name available],[No author id available],[No title available],1993,"The cemetery of Han and Jin dynasty in Shangsunjia county",,,,"","",,1,,2-s2.0-85062789650
"Jia X.","",[No title available],2010,"Cultural evolution process and plant remains during Neolithic-bronze age in Northeast Qinghai province (Doctoral dissertation). Lanzhou University, Lanzhou (in Chinese)",,,,"","",,1,,2-s2.0-85062798717
"Li M.","",[No title available],2015,"A research on the human skeletons of the eastern Han dynasty from Dacaozi cemetery Ping'an county of Qinghai Province (Master dissertation). Jilin University, Changchun (in Chinese)",,,,"","",,1,,2-s2.0-85062780895
"Li S.","","East–west cultural contacts and exchange in the 2nd millennium BC from an archeological perspective",2009,"Prehistoric cultural evolution in Northwest China",,,,"","",,1,,2-s2.0-85062800217
"Li S.","",[No title available],2009,"Mitochondrial DNA analysis of ancient population from the Taojiazhai M5 site (Master dissertation). Jilin University, Changchun (in Chinese)",,,,"","",,1,,2-s2.0-85062770191
"Liu F., Feng Z.","12038767400;7403442966;","A dramatic climatic transition at ~4000 cal. yr BP and its cultural responses in Chinese cultural domains",2012,"Holocene","22","10",,"1181","1197",,95,"10.1177/0959683612441839",2-s2.0-84866528813
"Liu X.","","The mixed together of the Qinghai province Qiang nationality and mid-land culture",2003,"Journal of Qinghai Normal University (Philosophy and Social Sciences)","98",,,"46","49",,1,,2-s2.0-85062768205
"Ma H.","","Expounding the influence of natural environment culture in history",2005,"Nationality Research in Qinghai","16",,,"70","72",,1,,2-s2.0-85062779757
"Ma M., Dong G., Jia X., Wang H., Cui Y., Chen F.","54389663700;36138710300;54389229000;55688838300;55812158200;35271403600;","Dietary shift after 3600 cal yr BP and its influencing factors in northwestern China: Evidence from stable isotopes",2016,"Quaternary Science Reviews","145",,,"57","70",,24,"10.1016/j.quascirev.2016.05.041",2-s2.0-84973401145
"Mo D., Li F., Li S., Kong Z.","7005912363;55740823500;8558285700;7006536637;","A preliminary study on the paleoenvironment of the middle Holocene in the Hulu River area in Gansu Province and its effects on human activity",1996,"Dili Xuebao/Acta Geographica Sinica","51","1",,"67","69",,35,,2-s2.0-0030439239
"Noback M.L., Harvati K.","39262288900;57203032637;","Covariation in the Human Masticatory Apparatus",2015,"Anatomical Record","298","1",,"64","84",,13,"10.1002/ar.23067",2-s2.0-84919740290
"Noback M.L., Harvati K.","39262288900;57203032637;","The contribution of subsistence to global human cranial variation",2015,"Journal of Human Evolution","80",,,"34","50",,29,"10.1016/j.jhevol.2014.11.005",2-s2.0-84923635241
"Pan Q., Han K.","","A research on the human skeleton of Liuwan cemetery",1984,"Liuwan cemetery, Qinghai",,,,"","",,1,,2-s2.0-85062767802
"Paschetta C., De Azevedo S., Castillo L., Martínez-Abadías N., Hernández M., Lieberman D.E., González-José R.","34973286700;34972634100;35329177900;9739700800;7401971749;7202460412;6602423911;","The influence of masticatory loading on craniofacial morphology: A test case across technological transitions in the Ohio valley",2010,"American Journal of Physical Anthropology","141","2",,"297","314",,60,"10.1002/ajpa.21151",2-s2.0-75149123578
"Powell J.F., Neves W.A.","7403541390;7004541389;","Craniofacial morphology of the first Americans: Pattern and process in the peopling of the New World",1999,"Yearbook of Physical Anthropology","42",,,"153","188",,142,,2-s2.0-0001293290
"Relethford J.H.","7005172819;","Boas and beyond: Migration and craniometric variation",2004,"American Journal of Human Biology","16","4",,"379","386",,100,"10.1002/ajhb.20045",2-s2.0-3442883983
"Relethford J.H., Blangero J.","7005172819;7006574110;","Detection of differential gene flow from patterns of quantitative variation",1990,"Human Biology","62","1",,"5","25",,225,,2-s2.0-0025144359
"Relethford Dr.J.H., Harpending H.C.","57191436431;55502975700;","Craniometric variation, genetic theory, and modern human origins",1994,"American Journal of Physical Anthropology","95","3",,"249","270",,200,"10.1002/ajpa.1330950302",2-s2.0-0028114464
"Ren X.","","The main problem reflected by the cemetery of the Han and Jin dynasty in Shangsunjia county",1999,"The 50 years collection of Qinghai archaeological study",,,,"","",,1,,2-s2.0-85062771025
"Roseman C.C., Weaver T.D.","6701907722;57214027910;","Multivariate apportionment of global human craniometric diversity",2004,"American Journal of Physical Anthropology","125","3",,"257","263",,142,"10.1002/ajpa.10424",2-s2.0-5444225001
"Šešelj M., Duren D.L., Sherwood R.J.","50263202900;7003524177;35587400000;","Heritability of the Human Craniofacial Complex",2015,"Anatomical Record","298","9",,"1535","1547",,14,"10.1002/ar.23186",2-s2.0-84938959067
"Schmidt R.W., Seguchi N.","35757088200;11239788800;","Craniofacial variation of the Xiongnu Iron Age nomads of Mongolia reveals their possible origins and population history",2016,"Quaternary International","405",,,"110","121",,5,"10.1016/j.quaint.2014.11.035",2-s2.0-84919360442
"Shui T.","","The relations between cultural, economic and environmental changes in the bronze age of Gansu and Qinghai",2001,"Bronze age archaeology of northwestern China",,,,"","",,2,,2-s2.0-85062776007
"Singleton M.","15826887700;","Patterns of cranial shape variation in the Papionini (Primates: Cercopithecinae)",2002,"Journal of Human Evolution","42","5",,"547","578",,126,"10.1006/jhev.2001.0539",2-s2.0-0035998891
"Stansfield (Bulygina) E., Rasskasova A., Berezina N., Soficaru A.D.","15020199800;57194623458;57188959250;15133140500;","Resolving relationships between several Neolithic and Mesolithic populations in Northern Eurasia using geometric morphometrics",2017,"American Journal of Physical Anthropology","164","1",,"163","183",,1,"10.1002/ajpa.23264",2-s2.0-85021271178
"Steadman D.W.","7005337404;","Mississippians in motion? A population genetic analysis of interregional gene flow in west-central Illinois",2001,"American Journal of Physical Anthropology","114","1",,"61","73",,57,"10.1002/1096-8644(200101)114:1<61::AID-AJPA1006>3.0.CO;2-6",2-s2.0-0035173505
"Sun Y.","",[No title available],2008,"Holocene palaeoclimate changes in the regions of Qinghai and Gansu province (Master's dissertation). Lanzhou University, Lanzhou (in Chinese)",,,,"","",,1,,2-s2.0-85062790376
"Tatarek N.E., Sciulli P.W.","9435458000;6701423231;","Comparison of population structure in Ohio's Late Archaic and Late Prehistoric periods",2000,"American Journal of Physical Anthropology","112","3",,"363","376",,21,"10.1002/1096-8644(200007)112:3<363::AID-AJPA7>3.0.CO;2-Y",2-s2.0-0033922506
"Varela H.H., Cocilovo J.A.","7003613528;6506718521;","Genetic drift and gene flow in a prehistoric population of the Azapa valley and coast, Chile",2002,"American Journal of Physical Anthropology","118","3",,"259","267",,35,"10.1002/ajpa.10075",2-s2.0-0036089006
"Von Cramon-Taubadel N.","23471109300;","Congruence of individual cranial bone morphology and neutral molecular affinity patterns in modern humans",2009,"American Journal of Physical Anthropology","140","2",,"205","215",,107,"10.1002/ajpa.21041",2-s2.0-70349102576
"Von Cramon-Taubadel N.","23471109300;","Global human mandibular variation reflects differences in agricultural and hunter-gatherer subsistence strategies",2011,"Proceedings of the National Academy of Sciences of the United States of America","108","49",,"19546","19551",,98,"10.1073/pnas.1113050108",2-s2.0-83755183406
"von Cramon-Taubadel N.","23471109300;","Evolutionary insights into global patterns of human cranial diversity: Population history, climatic and dietary effects",2014,"Journal of Anthropological Sciences","92",,,"43","77",,49,"10.4436/JASS.91010",2-s2.0-84895168539
"Von Cramon-Taubadel N., Frazier B.C., Lahr M.M.","23471109300;18634276700;6603894491;","The problem of assessing landmark error in geometric morphometrics: Theory, methods, and modifications",2007,"American Journal of Physical Anthropology","134","1",,"24","35",,131,"10.1002/ajpa.20616",2-s2.0-34547911458
"von Cramon-Taubadel N., Strauss A., Hubbe M.","23471109300;35265086800;10338946900;","Evolutionary population history of early Paleoamerican cranial morphology",2017,"Science Advances","3","2", e1602289,"","",,15,"10.1126/sciadv.1602289",2-s2.0-85024503877
"Wang H.","","The lineage and pattern of neolithic and bronze age archaeological culture in Gansu and Qinghai",2012,"Archaeol. Res.","9",,,"210","243",,4,,2-s2.0-84973282667
"Wang M., Zhu H.","","A research on the human skeleton of Hetaozhuang cemetery, Minhe county",2004,"Hetaozhuang cemetery, Minhe county",,,,"","",,1,,2-s2.0-85062782172
"Wenxiang W., Tungsheng L.","35254615500;7405912762;","Possible role of the ""Holocene Event 3"" on the collapse of Neolithic Cultures around the Central Plain of China",2004,"Quaternary International","117","1",,"153","166",,205,"10.1016/S1040-6182(03)00125-3",2-s2.0-1042290106
"Xie D.J.","",[No title available],2002,"Prehistoric Archaeology of Gansu Province and Qinghai Province",,,,"1","258",,48,,2-s2.0-4143064140
"Xu X.G.","","Review and prospect of archaeological research in Qinghai Province, China",2002,"Kaogu (Archaeology)","48",,,"3","11",,2,,2-s2.0-85030428224
"Yao Tandong, Thompson L.G.","57209048073;7403729580;","Trends and features of climatic changes in the past 5000 years recorded by the Dunde ice core",1992,"Annals of Glaciology","16",,,"21","24",,96,,2-s2.0-0027075710
"Zhang J.","","Racial-typological study of the human skulls from the cemetery of Kayue culture at Lijiashan, Qinghai",1993,"Acta Archaeol Sin","3",,,"381","413",,2,,2-s2.0-84872807498
"Zhang J.","",[No title available],2008,"The research on human skeletons of the Han and Jin dynasty from Taojiazhai graveyard in Xining city of Qinghai province (Doctoral dissertation). Jilin University, Changchun (in Chinese)",,,,"","",,1,,2-s2.0-85062772607
"Zhang P., Xu Z., Xu B., Han K., Zhou H., Jin L., Tan J.","","Genetic analysis of people who lived in Shangsunjiazhai, Datong Qinghai as revealed by mitochondrial DNA",2013,"Acta Anthropologica Sinica","32",,,"204","218",,1,,2-s2.0-85062767019
"Zhang X., Wang J., Xian Z., Qiu S.","","Studies on ancient human diet",2003,"Kaogu","2","2",,"62","75",,44,,2-s2.0-33745329340
"Zhao D.Y.","","The origin and formation of the Han population-A new perspective from physical anthropology (in Chinese)",2016,"The origin and formation of the Han population- a new perspective from physical anthropology",,,,"95","103",,2,,2-s2.0-85062793731
"Zhao Z.","","Study of how wheat was transmitted into China – Based on archaeobotanic data",2015,"Relics South","3","3",,"44","52",,14,,2-s2.0-85041050833
"Zhao Y.","",[No title available],2013,"A research on the human skeletons of Mogou cemetery, Lintan County, Gansu province (Doctoral dissertation). Jilin University, Changchun (in Chinese)",,,,"","",,1,,2-s2.0-85062795282
"Zhou S.Z., Chen F.H., Pan B.T., Cao J.X., li J.J., Derbyshire E.","57198488359;35271403600;7102638168;7403354092;7410065107;7005898479;","Environmental change during the Holocene in western China on a millennial timescale",1991,"The Holocene","1","2",,"151","156",,67,"10.1177/095968369100100207",2-s2.0-0026312458
"Zhu H.","","Ancient races in northwestern China",2006,"Archaeology and Cultural Relics","5",,,"60","65",,1,,2-s2.0-85062791451
"Zhu X.","",[No title available],2005,"The study of cranial trait near the upstream of Yellow River and its surrounding area of pre-Qin dynasty (Master's dissertation). Jilin University, Changchun (in Chinese)",,,,"","",,1,,2-s2.0-85062798526
