Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8",2-s2.0-0031107378
"Borcard D., Gillet F., Legendre P.","",[No title available],2011,"Numerical Ecology with R",,,,"","",,1624,,2-s2.0-79957643023
"Borcard D., Legendre P., Avois-Jacquet C., Tuomisto H.","6701574138;7102941427;8250520200;56329177400;","Dissecting the spatial structure of ecological data at multiple scales",2004,"Ecology","85","7",,"1826","1832",,579,"10.1890/03-3111",2-s2.0-4444374541
"Borella F., Borrero L.A., Cozzuol M.","","Los restos de cetáceos del sitio Punta María 2 costa atlántica de Tierra del Fuego",1996,"Arqueología","6",,,"143","158",,4,,2-s2.0-39049086261
"Borrazzo K.","","El uso prehistórico de los afloramientos terciarios en la bahía San Sebastián (Tierra del Fuego, Argentina)",2009,"Arqueología de Patagonia: Una mirada desde el último confín",,,,"291","305",,12,,2-s2.0-84862172683
"Borrazzo K.","",[No title available],2010,,,,,"","",,1,,2-s2.0-84899489003
"Borrazzo K.B.","25921989800;","Raw material availability, flaking quality, and hunter-gatherer technological decision making in northern Tierra del Fuego Island (southern South America)",2012,"Journal of Archaeological Science","39","8",,"2643","2654",,22,"10.1016/j.jas.2012.03.018",2-s2.0-84862208548
"Borrero L.A.","","Excavaciones en el alero ""Cabeza de León""",1979,"Relaciones","13",,,"255","271",,13,,2-s2.0-0038072502
"Borrero L.A.","",[No title available],1985,,,,,"","",,1,,2-s2.0-84899485881
"Borrero L.A.","","Evolución cultural divergente en la Patagonia Austral",1989,"Anales del Instituto de la Patagonia","19",,,"133","140",,75,,2-s2.0-0043252125
"Borrero L.A.","",[No title available],2001,"Los Selk'nam (Onas)",,,,"","",,16,,2-s2.0-55349091928
"Borrero L.A.","6602364755;","Taphonomy of the Tres Arroyos 1 Rockshelter, Tierra del Fuego, Chile",2003,"Quaternary International","109-110",,,"87","93",,36,"10.1016/S1040-6182(02)00205-7",2-s2.0-0041320970
"Borrero L.A.","",[No title available],2005,"""El estudio arqueológico de magallania."" In Temas y problemas de arqueología, Special Volume of Anales de la Academia Nacional de Ciencias de Buenos Aires, 11-20. Buenos Aires: Academia Nacional de Ciencias de Buenos Aires",,,,"","",,1,,2-s2.0-84899493535
"Brande S., Saragusti I.","","Graphic visualization of handaxes and other artifacts",1999,"Near Eastern Archaeology","62","4",,"242","245",,5,,2-s2.0-84889820081
"Brande S., Saragusti I.","","Amorphometric model and landmark analysis of acheulian hand axes from Norhern Israel",1996,"Advances in Morphometrics",,,,"423","435",,14,,2-s2.0-33751048406
"Bridges E.L.","","El último confín de la tierra",1952,"El último confín de la tierra",,,,"","",,21,,2-s2.0-35248835906
"Briz I.","23097231600;","Production-consumption dynamics in lithics: The analysis of yamana lithic assemblages [Dinámicas producción-consumo en conjuntos líticos: El análisis de los conjunto líticos de la sociedad Yámana]",2010,"Magallania","38","2",,"189","211",,3,,2-s2.0-80052192884
"Buchanan B., Collard M.","11241802300;7102608373;","A geometric morphometrics-based assessment of blade shape differences among Paleoindian projectile point types from western North America",2010,"Journal of Archaeological Science","37","2",,"350","359",,71,"10.1016/j.jas.2009.09.047",2-s2.0-70449670300
"Buchanan B., O'Brien M.J., Kilby J.D., Huckell B.B., Collard M.","11241802300;36128081000;37040610800;15127093100;7102608373;","An assessment of the impact of hafting on paleoindian point variability",2012,"PLoS ONE","7","5", e36364,"","",,15,"10.1371/journal.pone.0036364",2-s2.0-84861621113
"Bujalesky G.G.","6602154401;","Coastal geomorphology and evolution of Tierra del Fuego (Southern Argentina)",2007,"Geologica Acta","5","4",,"337","362",,49,,2-s2.0-38349150879
"Cardillo M.","","Explorando la variación en las morfologías líticas a partir de la técnicas de análisis de contornos. El caso de las puntas de proyectil del holoceno medio-tardío de la Puna de Salta (San Antonio de los Cobres, Argentina)",2005,"Werken","7","2",,"77","88",,12,,2-s2.0-84889785619
"Cardillo M.","","Temporal Trends in the morphometric variation of the lithic projectile points during the Middle Holocene of Southern Andes (Puna Region) - a Coevolutionary approach",2009,"Theoretical and Methodological Issues in Evolutionary Archaeology: Toward a Unified Darwinian Paradigm",,,,"13","20",,14,,2-s2.0-84857123098
"Cardillo M.","57212772096;","Some applications of geometric morphometrics to archaeology",2010,"Lecture Notes in Earth Sciences","124",,,"325","341",,35,"10.1007/978-3-540-95853-6_15",2-s2.0-85030431181
"Cardillo M., Charlin J.","","Tendencias observadas en la variabilidad de los raspadores de norte y sur de Patagonia",2009,"Explorando las Inte-rrelaciones Entre Forma, Tamaño e Historia de Vida","2",,,"351","359",,13,,2-s2.0-84889767300
"Cardillo M., Charlin J.","","Morphological Diversification of Stemmed Projectile Points of Patagonia (Southernmost South America). Assessing Spatial Patterns by Means of Phylogenies and Comparative Methods",2014,"Multidisciplinary Approaches to the Study of Stone Age Weaponry",,,,"","",,2,,2-s2.0-84899484203
"Cardillo M., Charlin J., Borrazzo K.","","Artifactual and Environmental Related Variations in Fuego-Patagonia",2013,"Works in Stone: Contemporary Perspectives on Lithic Analysis",,,,"","",,1,,2-s2.0-84899477609
"Castiñeira C., Cardillo M., Charlin J., Baeza J.","7801358570;57212772096;26658892500;7006092781;","Geometric morphometric analysis in fish tail points of Uruguay [Analisis de morfometría geométrica en puntas cola de pescado del uruguay]",2011,"Latin American Antiquity","22","3",,"335","358",,30,"10.7183/1045-6635.22.3.335",2-s2.0-84876079639
"Castiñeira C., Charlin J., Cardillo M., Baeza J.","","Exploring morphometric variations in fishtail projectile points from Uruguay, Pampa and Patagonia",2012,"Southbound: Late Pleistocene Peopling of Latin America",,,,"57","62",,17,,2-s2.0-84884404999
"Cavalli-Sforza L.L.","",[No title available],2000,"Genes, Peoples, and Languages",,,,"","",,399,,2-s2.0-0003748828
"Chapman A.","","Los Selk'nam. La vida de los Onas",1986,"Los Selk'nam. La vida de los Onas",,,,"","",,28,,2-s2.0-3543126706
"Chapman A., Hester T.R.","","New data on the archaeology of the Haush, Tierra del Fuego",1973,"Journal de la Société des Américanistes","62","1",,"185","208",,9,,2-s2.0-0141809979
"Charlin J., Borrazzo K., Cardillo M.","","Exploring size and shape variations in late Holocene projectile points from Northern and Southern coasts of Magellan Strait (South America)",2013,"British Archaeological Reports, International Series 2541",,,,"39","50",,8,,2-s2.0-84959238553
"Charlin J., González-José R.","26658892500;6602423911;","Size and shape variation in late Holocene projectile points of southern Patagonia: A geometric morphometry study",2012,"American Antiquity","77","2",,"221","242",,40,"10.7183/0002-7316.77.2.221",2-s2.0-84876075665
"Cocilovo J.A., Guichón R.A.","","Propuesta para el estudio de las poblaciones aborígenes del extremo austral de Patagonia",1985,"An Inst Patagon/Soc","16",,,"111","123",,17,,2-s2.0-0007634022
"de Azevedo S., Charlin J., González-José R.","34972634100;26658892500;6602423911;","Identifying design and reduction effects on lithic projectile point shapes",2014,"Journal of Archaeological Science","41",,,"297","307",,26,"10.1016/j.jas.2013.08.013",2-s2.0-84884376430
[No author name available],[No author id available],[No title available],0000,"Dryden, I. L., and K. V. Mardia. 1998. Statistical Shape Analysis. Chichester: John Wiley & Sons",,,,"","",,1,,2-s2.0-84899476559
"Favier Dubois C., Borrero L.A.","","Playas de acreción: cronología y procesos de formación del registro arqueológico en la costa central de la bahía San Sebastián, Tierra del Fuego (Argentina)",2005,"Magallania","33","2",,"83","98",,16,,2-s2.0-70349922506
"Figuerero Torres M.J., Mengoni Goñalons G.","",[No title available],1986,,,,,"","",,1,,2-s2.0-84899484903
"Fiore D.","","Puentes de agua para el arte mobiliar: la distribución espacio-temporal de artefactos óseos decorados en Patagonia meridional y Tierra del Fuego",2006,"Revista de Arqueología","1",,,"137","147",,10,,2-s2.0-77951083593
"Franco N.V., Castro A., Cardillo M., Charlin J.","7006226402;51460995100;57212772096;26658892500;","The value of morphological, metrical and microwear variables in order to evaluate differences in the design of bifacial stemmed projectile points: An example from the south of continental patagonia [La importancia de las variables morfológicas, métricas y de microdesgaste para evaluar las diferencias en diseños de puntas de proyectil bifaciales pedunculadas: Un ejemplo del sur de patagonia continental]",2009,"Magallania","37","1",,"99","112",,13,"10.4067/S0718-22442009000100008",2-s2.0-77951202640
"Gero J., Mazzullo J.","21233708700;6701408345;","Analysis of artifact shape using fourier series in closed form",1984,"Journal of Field Archaeology","11","3",,"315","322",,32,"10.1179/009346984791535467",2-s2.0-84974919616
"González-José R., Charlin J.","6602423911;26658892500;","Relative Importance of Modularity and Other Morphological Attributes on Different Types of Lithic Point Weapons: Assessing Functional Variations",2012,"PLoS ONE","7","10", e48009,"","",,20,"10.1371/journal.pone.0048009",2-s2.0-84867685134
"González-José R., Martínez-Abadías N., van der Molen S., García-Moro C., Dahinten S., Hernández M.","","Hipótesis acerca del poblamiento de Tierra del Fuego-Patagonia a partir del aná lisis genético-poblacional de la variación craneofacial",2004,"Magallania","32",,,"78","79",,12,,2-s2.0-34547430212
"Griffith D.A., Peres-Neto P.R.","35187057300;6602082463;","Spatial modeling in ecology: The flexibility of eigenfunction spatial analyses",2006,"Ecology","87","10",,"2603","2613",,384,"10.1890/0012-9658(2006)87[2603:SMIETF]2.0.CO;2",2-s2.0-33845354872
"Guichón R.A., Suby J.A.","15131905900;56344671100;","Bioarchaeological study of human bone remains recovered by anne chapman (T) in caleta falsa, Tierra Del Fuego [Estudio bioarqueológico de los restos óseos humanos recuperados por anne chapman(T) en caleta falsa, tierra del fuego]",2011,"Magallania","39","1",,"163","177",,9,,2-s2.0-80053163822
"Gunz P., Mitteroecker P.","","Semilandmarks: a method for quantifying curves and surfaces point homology placing semilandmarks",2013,"Hystrix, the Italian Journal of Mammalogy","24","1",,"103","109",,10,,2-s2.0-85017183039
"Gusinde M.","",[No title available],1982,"Los selk'nam. Los indios de Tierra del Fuego",,,,"","",,2,,2-s2.0-84899489889
"Consuelo Huidobro M.","55567573900;","Projectile point manufacture in the late stratigraphic levels at tres arroyos 1 cave, Tierra del Fuego [Fabricación de puntas de proyectil en los niveles tardíos de la cueva tres arroyos 1, Tierra del Fuego]",2012,"Magallania","40","1",,"185","201",,3,"10.4067/S0718-22442012000100011",2-s2.0-84872772160
"Ioviţǎ R.","6506567945;","Ontogenetic scaling and lithic systematics: method and application",2009,"Journal of Archaeological Science","36","7",,"1447","1457",,36,"10.1016/j.jas.2009.02.008",2-s2.0-67349226101
"Ioviţǎ R.","6506567945;","Comparing stone tool resharpening trajectories with the aid of elliptical fourier analysis",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"235","253",,42,"10.1007/978-1-4419-6861-6_10",2-s2.0-84892114029
"Iovita R., McPherron S.P.","6506567945;6506777264;","The handaxe reloaded: A morphometric reassessment of Acheulian and Middle Paleolithic handaxes",2011,"Journal of Human Evolution","61","1",,"61","74",,70,"10.1016/j.jhevol.2011.02.007",2-s2.0-79956090095
"Jackson D.","","Componente lítico del sitio arqueológico Tres Arroyos",1987,"Anales del Instituto de la Patagonia","17",,,"67","72",,8,,2-s2.0-0342815043
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Lanata J.L.","",[No title available],1995,,,,,"","",,1,,2-s2.0-84899484838
"Legendre P., Legendre L.","",[No title available],1998,"Numerical Ecology",,,,"","",,11412,,2-s2.0-0004170691
"Legoupil D.","",[No title available],2003,,,,,"","",,1,,2-s2.0-84899481440
"L'Heureux G.L.","","El estudio arqueológico del proceso coevolutivo entre las poblaciones humanas y las poblaciones de guanacos en Patagonia Meridional y Norte de Tierra del Fuego",2008,"El Estudio Arqueológico Del Proceso Coevolutivo Entre Las Poblaciones Humanas y Las Poblaciones de Guanaco en Patagonia Meridional y Norte de Tierra Del Fuego",,,,"","",,20,,2-s2.0-56949106234
"Lycett S.J., von Cramon-Taubadel N., Foley R.A.","9434693200;23471109300;7102887389;","A crossbeam co-ordinate caliper for the morphometric analysis of lithic nuclei: A description, test and empirical examples of application",2006,"Journal of Archaeological Science","33","6",,"847","861",,77,"10.1016/j.jas.2005.10.014",2-s2.0-33645078897
"Lycett S.J., Cramon-Taubadel N.v., Gowlett J.A.J.","9434693200;23471109300;6603228354;","A comparative 3D geometric morphometric analysis of Victoria West cores: implications for the origins of Levallois technology",2010,"Journal of Archaeological Science","37","5",,"1110","1117",,57,"10.1016/j.jas.2009.12.011",2-s2.0-77649192918
"Mansur M.E., Martinioni D., Lasa A.","","La gestión de recursos líticos en el sitio Marina I",2000,"Desde el País de los Gigantes. Perspectivas Arqueológicas en Patagonia",,,,"57","72",,7,,2-s2.0-77954076561
"Massone M.","","Los cazadores paleoindios de Tres Arroyos (Tierra del Fuego)",1987,"Anales del Instituto de la Patagonia","17",,,"47","60",,45,,2-s2.0-0007628120
"Massone M.","","Los cazadores después del hielo",2004,"Los cazadores después del hielo",,,,"","",,52,,2-s2.0-35248847769
"Massone M.","","Abrigos rocosos de Magallanes en la transición Pleistoceno-Holoceno",2009,"Actas del XVII Congreso Nacional de Arqueología Chilena",,,,"729","740",,5,,2-s2.0-84899478457
"Massone M.","",[No title available],2010,"Los cazadores del viento. Selk'nam. Santiago de Chile: TurismoChile.cl Ltd",,,,"","",,1,,2-s2.0-84899480027
"Massone M., Jackson D., Prieto A.","","Perspectiva Arqueologica de los Selk'nam",1993,"Perspectiva Arqueológica de los Selk'nam",,,,"","",,32,,2-s2.0-0010734141
"Massone M., Morello F., Prieto A., San Román M., Martín F., Cárdenas P.","","Sitios arqueológicos, restos de cetáceos y territorios locales selk'nam en bahía Inútil, Tierra del Fuego",2003,"Magallania","31",,,"45","59",,12,,2-s2.0-57349083872
