Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Bello S.M., De Groote I., Delbarre G.","10139236300;35791611100;55609071600;","Application of 3-dimensional microscopy and micro-CT scanning to the analysis of Magdalenian portable art on bone and antler",2013,"Journal of Archaeological Science","40","5",,"2464","2476",,46,"10.1016/j.jas.2012.12.016",2-s2.0-84874404546
"Bello S.M., Delbarre G., de Groote I., Parfitt S.A.","10139236300;55609071600;35791611100;6602684782;","A newly discovered antler flint-knapping hammer and the question of their rarity in the Palaeolithic archaeological record: Reality or bias?",2016,"Quaternary International","403",,,"107","117",,5,"10.1016/j.quaint.2015.11.094",2-s2.0-84955287585
"Binford L.R.","24350669500;","Smudge pits and hide smoking: The use of analogy in archaeological reasoning",1967,"American Antiquity","32","1",,"107","108",,137,"10.2307/278774",2-s2.0-84895032914
"Binford L.R.","","Post-Pleistocene adaptations",1968,"New Perspectives in Archaeology",,,,"313","341",,401,,2-s2.0-0002888809
"Binford L.R.","",[No title available],1981,"Bones: Ancient Men and Modern Myths",,,,"","",,1762,,2-s2.0-0003747768
"Blasco R., Rosell J., Smith K.T., Maul L.C., Sañudo P., Barkai R., Gopher A.","23099008800;35747067100;13605017800;23470144100;55095798200;6603406279;6603903307;","Tortoises as a dietary supplement: A view from the Middle Pleistocene site of Qesem Cave, Israel",2016,"Quaternary Science Reviews","133",,,"165","182",,23,"10.1016/j.quascirev.2015.12.006",2-s2.0-84953339134
"Blumenschine R.J.","","Early Hominid Scavenging Opportunities: Implications of Carcass Availability in the Serengeti and Ngorongoro Ecosystems",1986,"Early Hominid Scavenging Opportunities: Implications of Carcass Availability in the Serengeti and Ngorongoro Ecosystems",,,,"","",,170,,2-s2.0-0004115384
"Blumenschine R.J.","6602434690;","Percussion marks, tooth marks, and experimental determinations of the timing of hominid and carnivore access to long bones at FLK Zinjanthropus, Olduvai Gorge, Tanzania",1995,"Journal of Human Evolution","29","1",,"21","51",,360,"10.1006/jhev.1995.1046",2-s2.0-0029511653
"Blumenschine R.J., Prassack K.A., Kreger C.D., Pante M.C.","6602434690;21733533900;21733578800;21733442900;","Carnivore tooth-marks, microbial bioerosion, and the invalidation of Domínguez-Rodrigo and Barba's (2006) test of Oldowan hominin scavenging behavior",2007,"Journal of Human Evolution","53","4",,"420","426",,58,"10.1016/j.jhevol.2007.01.011",2-s2.0-34548527033
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1254,"10.1109/34.24792",2-s2.0-79957563017
"Brain C.K.","","Bone weathering and the problem of bone pseudo-tools",1967,"South African Journal of Science","63","3",,"97","99",,60,,2-s2.0-0002076453
"Bunge M.","24789898900;","Analogy between systems",1981,"International Journal of General Systems","7","4",,"221","223",,21,"10.1080/03081078108934823",2-s2.0-0019728525
"Cacho C., Martos J.A., Yravedra J., Ortega P., Martín-Lerma I., Avezuela B., Zapata L., Ruiz-Alonso M., Valdivia J.","24297711300;55141245400;56962776200;56115052800;55144024900;38860992000;8293557800;37117778000;55142118600;","On the use of space at La Peña de Estebanvela (Ayllón, Segovia, Spain): An approach to economic and social behaviour in the Upper Magdalenian",2016,"Quaternary International","412",,,"44","53",,3,"10.1016/j.quaint.2015.08.047",2-s2.0-84951041348
"Cook J.","","Marked human bones from Gough's Cave, Somerset",1986,"Proceedings of the University of Bristol Spelaeological Society","17","3",,"275","285",,12,,2-s2.0-0343756666
[No author name available],[No author id available],[No title available],2012,"R: A Language and Environment for Statistical Computing",,,,"","",,78973,,2-s2.0-84863304598
"Courtenay L.A., Yravedra J., Mate-González M.Á., Aramendi J., González-Aguilera D.","57200549280;56962776200;56780291300;55827562600;24477009700;","3D analysis of cut marks using a new geometric morphometric methodological approach",2019,"Archaeological and Anthropological Sciences","11","2",,"651","665",,19,"10.1007/s12520-017-0554-x",2-s2.0-85041580684
"Courtenay L.A., Maté-González M.A., Aramendi J., Yravedra J., González-Aguilera D., Domínguez-Rodrigo M.","57200549280;56780291300;55827562600;56962776200;24477009700;6603679662;","Testing accuracy in 2D and 3D geometric morphometric methods for cut mark identification and classification",2018,"PeerJ","2018","7", e5133,"","",,12,"10.7717/peerj.5133",2-s2.0-85049469892
"Crezzini J., Boschin F., Arrighi S., Giamello M., Ronchitelli A.","","Zooarchaeology, Prehistoric Art and digital imaging: quantitative analysis of bone modifications using 3D microscopy",2015,"Conference: 43rd Computer Applications and Quantitative Methods in Archaeology",,,,"","",,1,,2-s2.0-85058956727
"de Juana S., Galán A.B., Domínguez-Rodrigo M.","11839691900;25723149700;6603679662;","Taphonomic identification of cut marks made with lithic handaxes: An experimental study",2010,"Journal of Archaeological Science","37","8",,"1841","1850",,75,"10.1016/j.jas.2010.02.002",2-s2.0-77953959327
"Domínguez-Rodrigo M., Barba R.","6603679662;21734480700;","Five more arguments to invalidate the passive scavenging version of the carnivore-hominid-carnivore model: a reply to Blumenschine et al. (2007a)",2007,"Journal of Human Evolution","53","4",,"427","433",,35,"10.1016/j.jhevol.2007.05.010",2-s2.0-34548567784
"Domínguez-Rodrigo M.","6603679662;","Meat-eating by early hominids at the FLK 22 Zinjanthropus site, Olduvai Gorge (Tanzania): An experimental approach using cut-mark data",1997,"Journal of Human Evolution","33","6",,"669","690",,197,"10.1006/jhev.1997.0161",2-s2.0-0031448606
"Domínguez-Rodrigo M.","6603679662;","Successful classification of experimental bone surface modifications (BSM) through machine learning algorithms: a solution to the controversial use of BSM in paleoanthropology?",2019,"Archaeological and Anthropological Sciences","11","6",,"2711","2725",,13,"10.1007/s12520-018-0684-9",2-s2.0-85053340004
"Domínguez-Rodrigo M., Alcalá L.","","3.3-million-year-old stone tools and butchery traces? More evidence needed",2016,"PaleoAnthropology","2016",,,"46","53",,29,,2-s2.0-85016310939
"Domínguez-Rodrigo M., Baquedano E.","6603679662;36237883200;","Distinguishing butchery cut marks from crocodile bite marks through machine learning methods",2018,"Scientific Reports","8","1", 5786,"","",,15,"10.1038/s41598-018-24071-1",2-s2.0-85045334418
"Domínguez-Rodrigo M., Barba R.","6603679662;21734480700;","New estimates of tooth mark and percussion mark frequencies at the FLK Zinj site: The carnivore-hominid-carnivore hypothesis falsified",2006,"Journal of Human Evolution","50","2",,"170","194",,187,"10.1016/j.jhevol.2005.09.005",2-s2.0-32044458578
"Domínguez-Rodrigo M., Barba R., Egeland C.P.","","Deconstructing Olduvai",2007,"Deconstructing Olduvai: A Taphonomic Study of the Bed I Sites",,,,"","",,154,,2-s2.0-55949107976
"Domínguez-Rodrigo M., de Juana S., Galán A.B., Rodríguez M.","6603679662;11839691900;25723149700;57197402162;","A new protocol to differentiate trampling marks from butchery cut marks",2009,"Journal of Archaeological Science","36","12",,"2643","2654",,255,"10.1016/j.jas.2009.07.017",2-s2.0-70349783751
"Domínguez-Rodrigo M., Pickering T.R., Bunn H.T.","6603679662;35570740600;7103073015;","Experimental study of cut marks made with rocks unmodified by human flaking and its bearing on claims of ∼3.4-million-year-old butchery evidence from Dikika, Ethiopia",2012,"Journal of Archaeological Science","39","2",,"205","214",,43,"10.1016/j.jas.2011.03.010",2-s2.0-82155168274
"Domínguez-Rodrigo M., Saladié P., Cáceres I., Huguet R., Yravedra J., Rodríguez-Hidalgo A., Martín P., Pineda A., Marín J., Gené C., Aramendi J., Cobo-Sánchez L.","6603679662;16639666300;6602553935;7004123299;56962776200;36140426200;55474866700;56286189100;56427513800;57196030359;55827562600;55826172800;","Use and abuse of cut mark analyses: The Rorschach effect",2017,"Journal of Archaeological Science","86",,,"14","23",,26,"10.1016/j.jas.2017.08.001",2-s2.0-85031126750
"Domínguez-Rodrigo M., Saladié P., Cáceres I., Huguet R., Yravedra J., Rodríguez-Hidalgo A., Patricia M., Antonio P., Juan M., Clara G., Aramendi J., Cobo-Sánchez L.","6603679662;16639666300;6602553935;7004123299;56962776200;36140426200;57203868637;56286189100;57203877820;57203876497;55827562600;55826172800;","Spilled ink blots the mind: A reply to Merrit et al. (2018) on subjectivity and bone surface modifications",2019,"Journal of Archaeological Science","102",,,"80","86",,3,"10.1016/j.jas.2018.09.003",2-s2.0-85053308018
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,2-s2.0-0003489720
"Duches R., Nannini N., Fontana A., Boschin F., Crezzini J., Bernardini F., Tuniz C., Dalmeri G.","55315401000;54929512700;7202736910;52263086000;20435708700;36620106300;7003708200;15049265600;","Archeological bone injuries by lithic backed projectiles: new evidence on bear hunting from the Late Epigravettian site of Cornafessa rock shelter (Italy)",2019,"Archaeological and Anthropological Sciences","11","5",,"2249","2270",,8,"10.1007/s12520-018-0674-y",2-s2.0-85049685438
"Egeland C.P., Domínguez-Rodrigo M., Pickering T.R., Menter C.G., Heaton J.L.","6602411276;6603679662;35570740600;6506762997;15725167000;","Hominin skeletal part abundances and claims of deliberate disposal of corpses in the Middle Pleistocene",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","18",,"4601","4606",,10,"10.1073/pnas.1718678115",2-s2.0-85046256157
"Eulitz M., Reiss G.","56694330800;56694034700;","3D reconstruction of SEM images by use of optical photogrammetry software",2015,"Journal of Structural Biology","191","2",,"190","196",,28,"10.1016/j.jsb.2015.06.010",2-s2.0-84937815772
"Fernández-Marchena J.L., García-Argudo G., Pedergnana A., Valverde I.","","Líneas, Manchas y Cía. Pautas Metodológicas para una Adecuada Interpretación Funcional",2016,"Conference: IX Jornadas de Jóvenes en Investigación Arqueológica",,,,"241","250",,1,,2-s2.0-85058971576
"Fiorillo A.R.","","An experimental study of trampling: Implications for the fossil record",1989,"Bone Modification",,,,"61","71",,124,,2-s2.0-0002894449
"Fisher Jr. J.W.","14419752700;","Bone surface modifications in zooarchaeology",1995,"Journal of Archaeological Method and Theory","2","1",,"7","68",,336,"10.1007/BF02228434",2-s2.0-6344236106
"Fuentes-Sánchez D., Galindo-Pellicena M.Á., García-González R., Carretero J.M., Arsuaga J.L.","","Experimental cut marks characterization using a confocal laser profilometer",2017,"Playing with the Time. Experimental Archaeology and the Study of the Past",,,,"171","176",,1,,2-s2.0-85058928462
"Gifford-Gonzalez D.","6602740917;","Bones are not enough: Analogues, knowledge, and interpretive strategies in zooarchaeology",1991,"Journal of Anthropological Archaeology","10","3",,"215","254",,162,"10.1016/0278-4165(91)90014-O",2-s2.0-0000788374
"González-Aguilera D., López-Fernández L., Rodriguez-Gonzalvez P., Guerrero D., Hernandez-Lopez D., Remondino F., Menna F., Nocerino E., Toschi I., Ballabeni A., Gaiani M.","24477009700;56875325000;25650877600;57190386318;55327100200;6507122674;35976590400;44061832600;56487797400;56823524800;6508103706;","Development of an all-purpose free photogrammetric tool",2016,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","41",,,"31","38",,25,"10.5194/isprsarchives-XLI-B6-31-2016",2-s2.0-84979633275
"Gümrükçü M., Pante M.C.","57210732948;21733442900;","Assessing the effects of fluvial abrasion on bone surface modifications using high-resolution 3-D scanning",2018,"Journal of Archaeological Science: Reports","21",,,"208","221",,6,"10.1016/j.jasrep.2018.06.037",2-s2.0-85050104181
"Hervé M., Hervé M.M.","","Package ‘RVAideMemoire’",2018,"Package ‘RVAideMemoire",,,,"","",,6,,2-s2.0-85058978430
"Hutton J.","","Experience considered as the cause of knowledge, or as an operation in which the human intellect is made to proceed, an investigation of the principles of knowledge: and of the progress of reason, from sense to science and philosophy",1794,"Strahan T Cadell Lond","2",,,"105","120",,2,,2-s2.0-85058953632
"Jordá- Pardo J.F., Cacho C.","","Radiocarbono y cronoestratigrafía del registro arqueológico pleistoceno de La Peña de Estebanvela (Ayllón, Segovia, España)",2013,"Ocupaciones magdalenienses en La Peña de Estebanvela. Junta de Castilla y León – CSIC, Madrid",,,,"75","92",,2,,2-s2.0-84992174132
"Lyell C.","",[No title available],1830,"Principles of Geology",,,,"","",,994,,2-s2.0-0003982758
"Dambricourt Malassé A., Moigne A.-M., Singh M., Calligaro T., Karir B., Gaillard C., Kaur A., Bhardwaj V., Pal S., Abdessadok S., Chapon Sao Cé., Gargani J., Tudryn A., Garcia Sanz M.","7801314503;6505825680;35098004900;7004854217;56798368900;14630276400;57211617926;36569951300;57054721900;6507708203;54880488800;56015362500;16640655300;55797699100;","Intentional cut marks on bovid from the Quranwala zone, 2.6 Ma, Siwalik Frontal Range, northwestern India",2016,"Comptes Rendus - Palevol","15","3-4",,"317","339",,29,"10.1016/j.crpv.2015.09.019",2-s2.0-84959894988
"Marciani G., Arrighi S., Aureli D., Spagnolo V., Boscato P., Ronchitelli A.","","Middle Palaeolithic lithic tools. Techno-functional and use-wear analysis of target objects from SU 13 at the Oscurusciuto rock shelter, Southern Italy",2018,"J. Lit. Stud.","5","2",,"","",,8,,2-s2.0-85058947696
"Marín-Monfort M.D., Pesquero M.D., Fernández-Jalvo Y.","35750354800;16480973000;6603680696;","Compressive marks from gravel substrate on vertebrate remains: A preliminary experimental study",2014,"Quaternary International","330","1",,"118","125",,16,"10.1016/j.quaint.2013.10.028",2-s2.0-84898823760
"Martín-Viveros J.I.","","Microscopia digital, óptica y electrónica de barrido. Un enfoque complementario para el análisis de huellas de uso en industrias de sílex del Paleolítico medio. El nivel M del Abric Romaní (Capellades, Barcelona, España)",2016,,,,,"","",,1,,2-s2.0-85058963922
"Martín-Viveros J.I., Ollé A.","","Use-wear and residue mapping in traceology. A multi-scalar approach combining digital 3D, optical light and scanning Electron microscopy",2018,"Book of Abstracts XVIII° CONGRES UISPP Paris June 2018",,,,"875","",,1,,2-s2.0-85058949164
"Martín-Viveros J.I., Ollé A., Chacón M.G.","","Use-wear analysis of a specific mobile toolkit from the middle paleolithic site of abric romaní (barcelona, Spain). A complementary approach using optical light, digital 3D and scanning Electron microscopy",2018,"Book of Abstracts XVIII° CONGRES UISPP Paris June 2018. Paris",,,,"914","915",,1,,2-s2.0-85058948708
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006",2-s2.0-84939196614
"Maté-González M.Á., Palomeque-González J.F., Yravedra J., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56780262200;56962776200;24477009700;6603679662;","Micro-photogrammetric and morphometric differentiation of cut marks on bones using metal knives, quartzite, and flint flakes",2018,"Archaeological and Anthropological Sciences","10","4",,"805","816",,31,"10.1007/s12520-016-0401-5",2-s2.0-85030220578
"Maté-González M.Á., Yravedra J., Martín-Perea D.M., Palomeque-González J., San-Juan-Blazquez M., Estaca-Gómez V., Uribelarrea D., Álvarez-Alonso D., Cuartero F., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56962776200;57192089446;56780262200;57192960468;57188553158;6507093504;55320183200;36476024800;24477009700;6603679662;","Flint and Quartzite: Distinguishing Raw Material Through Bone Cut Marks",2018,"Archaeometry","60","3",,"437","452",,18,"10.1111/arcm.12327",2-s2.0-85028314535
"MatÉ-GonzÁlez M.Á., Aramendi J., Yravedra J., Blasco R., Rosell J., GonzÁlez-Aguilera D., DomÍnguez-Rodrigo M.","56780291300;55827562600;56962776200;23099008800;35747067100;24477009700;6603679662;","Assessment of statistical agreement of three techniques for the study of cut marks: 3D digital microscope, laser scanning confocal microscopy and micro-photogrammetry",2017,"Journal of Microscopy","267","3",,"356","370",,24,"10.1111/jmi.12575",2-s2.0-85018756590
"Maté-González M.Á., Aramendi J., González-Aguilera D., Yravedra J.","56780291300;55827562600;24477009700;56962776200;","Statistical comparison between low-cost methods for 3D characterization of cut-marks on bones",2017,"Remote Sensing","9","9", 873,"","",,22,"10.3390/rs9090873",2-s2.0-85029389739
"McPherron S.P., Alemseged Z., Marean C.W., Wynn J.G., Reed D., Geraads D., Bobe R., Béarat H.A.","6506777264;6508325822;6701351179;7102253430;7402980242;7005921155;6603731660;6507685921;","Evidence for stone-tool-assisted consumption of animal tissues before 3.39 million years ago at Dikika, Ethiopia",2010,"Nature","466","7308",,"857","860",,331,"10.1038/nature09248",2-s2.0-77955613738
"Merton R.K.","",[No title available],1967,"On Theoretical Sociology: Five Essays, Old and New",,,,"","",,409,,2-s2.0-0003690534
"Moclán A., Huguet R., Márquez B., Domínguez-Rodrigo M., Gómez-Miguelsanz C., Vergès J.M., Laplana C., Arsuaga J.L., Pérez-González A., Baquedano E.","57202192927;7004123299;7004032686;6603679662;57204003463;7006881093;6506848077;6506247114;55148343400;36237883200;","Cut marks made with quartz tools: An experimental framework for understanding cut mark morphology, and its use at the Middle Palaeolithic site of the Navalmaíllo Rock Shelter (Pinilla del Valle, Madrid, Spain)",2018,"Quaternary International","493",,,"1","18",,5,"10.1016/j.quaint.2018.09.033",2-s2.0-85054037329
"Moretti E., Arrighi S., Boschin F., Crezzini J., Aureli D., Ronchitelli A.","","Using 3D microscopy to analyze experimental cut marks on animal bones produced with different stone tools",2015,"Ethnobiology Letters","6","2",,"14","22",,2,,2-s2.0-85058931623
"Öhman C., Zwierzak I., Baleani M., Viceconti M.","14063684100;57194552045;6603846741;7007048687;","Human bone hardness seems to depend on tissue type but not on anatomical site in the long bones of an old subject",2013,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine","227","2",,"200","206",,12,"10.1177/0954411912459424",2-s2.0-84877104288
"Oliver J.S.","","Analogues and site context: Bone damages from shield trap cave (24CB91), Carbon County, Montana, USA",1989,"Bone Modification",,,,"73","98",,75,,2-s2.0-0002615534
"Olsen S.L.","","The identification of stone and metal tool marks on bone artifacts",1988,"Scanning Electron Microscopy in Archaeology","452",,,"337","360",,56,,2-s2.0-0004401480
"Olsen S.L., Shipman P.","7202565798;7004475336;","Surface modification on bone: Trampling versus butchery",1988,"Journal of Archaeological Science","15","5",,"535","553",,291,"10.1016/0305-4403(88)90081-7",2-s2.0-0024158146
"Orlikoff E.R., Keevil T.L., Pante M.C.","","Quantitiative analysis of the micromorphology of trampling-induced abrasion and stone tool cut marks on bone surfaces",2019,"Conference: Paleoanthropology Society Conference",,,,"","",,2,,2-s2.0-85060434384
"Otárola-Castillo E., Torquato M.G., Hawkins H.C., James E., Harris J.A., Marean C.W., McPherron S.P., Thompson J.C.","25629989200;57201344983;57194942642;56942168700;57187418000;6701351179;6506777264;7405817918;","Differentiating between cutting actions on bone using 3D geometric morphometrics and Bayesian analyses with implications to human evolution",2018,"Journal of Archaeological Science","89",,,"56","67",,19,"10.1016/j.jas.2017.10.004",2-s2.0-85044392529
"Oxilia G., Peresani M., Romandini M., Matteucci C., Spiteri C.D., Henry A.G., Schulz D., Archer W., Crezzini J., Boschin F., Boscato P., Jaouen K., Dogandzic T., Broglio A., Moggi-Cecchi J., Fiorenza L., Hublin J.-J., Kullmer O., Benazzi S.","56731126700;7801552498;37077984300;36942461900;56730625900;23481622900;35171298600;35085743300;20435708700;52263086000;20435651600;49663654600;55597940400;7801312107;57201496783;26655465700;6602606027;6508188094;24068504800;","Earliest evidence of dental caries manipulation in the Late Upper Palaeolithic",2015,"Scientific Reports","5",, 12150,"","",,15,"10.1038/srep12150",2-s2.0-84937622112
"Pante M.C., Muttart M.V., Keevil T.L., Blumenschine R.J., Njau J.K., Merritt S.R.","21733442900;57192594999;57192595276;6602434690;6504092583;56600134900;","A new high-resolution 3-D quantitative method for identifying bone surface modifications with implications for the Early Stone Age archaeological record",2017,"Journal of Human Evolution","102",,,"1","11",,37,"10.1016/j.jhevol.2016.10.002",2-s2.0-85006943933
