Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Bettinger R.L., Eerkens J.","7003807566;6701660369;","Point typologies, cultural transmission, and the spread of bow-and-arrow technology in the prehistoric Great Basin",1999,"American Antiquity","64","2",,"231","242",,153,"10.2307/2694276",2-s2.0-1842789341
"Boulanger M.T., Buchanan B., O'Brien M.J., Redmond B.G., Glascock M.D., Eren M.I.","15520464200;11241802300;36128081000;24537477400;7003999714;23975681200;","Neutron activation analysis of 12,900-year-old stone artifacts confirms 450-510+ km Clovis tool-stone acquisition at Paleo Crossing (33ME274), northeast Ohio, U.S.A.",2015,"Journal of Archaeological Science","53",,,"550","558",,38,"10.1016/j.jas.2014.11.005",2-s2.0-84918816144
"Boyd R., Richerson P.J.","",[No title available],1985,"Culture and the Evolutionary Process",,,,"","",,3939,,2-s2.0-0004245022
"Boyd R., Richerson P.J.","7401728379;6602165521;","Transmission coupling mechanisms: Cultural group selection",2010,"Philosophical Transactions of the Royal Society B: Biological Sciences","365","1559",,"3787","3795",,44,"10.1098/rstb.2010.0046",2-s2.0-78650402922
"Bradley B.A.","","Paleo-Indian flaked stone technology in the North American high plains",1993,"From Kostenki to Clovis: Upper Paleolithic-Paleo-Indian Adaptations",,,,"251","262",,65,,2-s2.0-0007842008
"Bradley B.A., Collins M.B., Hemmings A.","","Clovis technology",2010,"Clovis Technology",,,,"","",,135,,2-s2.0-77955270272
"Brantingham P.J.","15519359400;","A neutral model of stone raw material procurement",2003,"American Antiquity","68","3",,"487","509",,141,"10.2307/3557105",2-s2.0-11044227535
"Brantingham P.J., Olsen J.W., Rech J.A., Krivoshapkin A.I.","15519359400;7403255592;7003316537;24504230400;","Raw material quality and prepared core technologies in Northeast Asia",2000,"Journal of Archaeological Science","27","3",,"255","271",,87,"10.1006/jasc.1999.0456",2-s2.0-0034051096
"Buchanan B., Collard M.","11241802300;7102608373;","A geometric morphometrics-based assessment of blade shape differences among Paleoindian projectile point types from western North America",2010,"Journal of Archaeological Science","37","2",,"350","359",,71,"10.1016/j.jas.2009.09.047",2-s2.0-70449670300
"Buchanan B., Hamilton M.J.","11241802300;8578778600;","A Formal test of the origin of variation in north american early paleoindian projectile points",2009,"American Antiquity","74","2",,"279","298",,54,"10.1017/S0002731600048605",2-s2.0-66349136208
"Buchanan B., O'Brien M.J., Collard M.","11241802300;36128081000;7102608373;","Continent-wide or region-specific? A geometric morphometrics-based assessment of variation in Clovis point shape",2014,"Archaeological and Anthropological Sciences","6","2",,"145","162",,66,"10.1007/s12520-013-0168-x",2-s2.0-84898651207
"Carr K.","","The Fifty Site: a Flint Run Paleoindian complex processing station",1975,"M.A. Thesis",,,,"","",,5,,2-s2.0-84912726022
"Carr K.","","Core reconstruction and community patterning at the Fifty Site",1986,"Journal of Middle Atlantic Archaeology","2",,,"79","92",,10,,2-s2.0-84874235329
"Clarkson C.","36885327100;","Regional diversity within the core technology of the howiesons poort techno-complex",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"43","59",,33,"10.1007/978-1-4419-6861-6_3",2-s2.0-80051792012
"Collins M.B.","",[No title available],1999,"Clovis Blade Technology",,,,"","",,139,,2-s2.0-0004227703
"Collins M.B.","7404083672;","Discerning Clovis subsistence from stone artifacts and site distributions on the southern plains periphery",2007,"Foragers of the Terminal Pleistocene in North America",,,,"59","87",,45,,2-s2.0-77954241862
"Collins M.B., Hudler D., Black S.L., Brown K.M.","",[No title available],2003,"Pavo Real (41BX52): A Paleoindian and Archaic Camp and Workshop on the Balcones Escarpment, South-central Texas",,,,"","",,1,,2-s2.0-84923363030
"Costa A.G.","36999872500;","A geometric morphometric assessment of plan shape in bone and stone acheulean bifaces from the Middle Pleistocene site of Castel di Guido, Latium, Italy",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"23","41",,58,"10.1007/978-1-4419-6861-6_2",2-s2.0-80051798141
"Crabtree D.E.","","A stoneworker's approach to analyzing and replicating the Lindenmeier Folsom",1966,"Tebiwa","9","1",,"3","39",,67,,2-s2.0-0007836197
"Darwin C.","",[No title available],1859,"On the Origin of Species by Means of Natural Selection",,,,"","",,11327,,2-s2.0-0003668973
"Dinnis R.","26635080900;","The archaeology of Britain's first modern humans",2012,"Antiquity","86","333",,"627","641",,6,"10.1017/S0003598X00047815",2-s2.0-84865958077
"Eerkens J.W., Lipo C.P.","6701660369;8041655300;","Cultural transmission, copying errors, and the generation of variation in material culture and the archaeological record",2005,"Journal of Anthropological Archaeology","24","4",,"316","334",,197,"10.1016/j.jaa.2005.08.001",2-s2.0-28244440525
"Ellis C.J.","","The Explanation of Northeastern Paleoindian Lithic Procurement Patterns",1989,"Eastern Paleoindian Lithic Resource Use",,,,"139","164",,31,,2-s2.0-33748208329
"Ellis C.","36893854700;","The Fluted Point tradition and the Arctic Small Tool tradition: What's the connection?",2008,"Journal of Anthropological Archaeology","27","3",,"298","314",,26,"10.1016/j.jaa.2008.05.002",2-s2.0-51649121033
"Ellis C.","36893854700;","Measuring Paleoindian range mobility and land-use in the Great Lakes/Northeast",2011,"Journal of Anthropological Archaeology","30","3",,"385","401",,69,"10.1016/j.jaa.2011.05.001",2-s2.0-79960959164
"Eren M.I.","","On Younger Dryas climate change as a causal determinate of prehistoric hunter-gatherer culture change",2012,"Hunter-gatherer Behavior: Human Response during the Younger Dryas",,,,"11","24",,14,,2-s2.0-84867905346
"Eren M.I.","23975681200;","The technology of Stone Age colonization: An empirical, regional-scale examination of Clovis unifacial stone tool reduction, allometry, and edge angle from the North American Lower Great Lakes region",2013,"Journal of Archaeological Science","40","4",,"2101","2112",,38,"10.1016/j.jas.2012.12.013",2-s2.0-84873829070
"Eren M.I., Lycett S.J., Roos C.I., Sampson C.G.","23975681200;9434693200;43061437300;7005864400;","Toolstone constraints on knapping skill: Levallois reduction with two different raw materials",2011,"Journal of Archaeological Science","38","10",,"2731","2739",,61,"10.1016/j.jas.2011.06.011",2-s2.0-80051799865
"Eren M.I., Diez-Martin F., Dominguez-Rodrigo M.","23975681200;24823717300;6603679662;","An empirical test of the relative frequency of bipolar reduction in Beds VI, V, and III at Mumba Rockshelter, Tanzania: Implications for the East African Middle to Late Stone Age transition",2013,"Journal of Archaeological Science","40","1",,"248","256",,47,"10.1016/j.jas.2012.08.012",2-s2.0-84867914113
"Eren M.I., Roos C.I., Story B.A., von Cramon-Taubadel N., Lycett S.J.","23975681200;43061437300;35766942100;23471109300;9434693200;","The role of raw material differences in stone tool shape variation: An experimental assessment",2014,"Journal of Archaeological Science","49","1",,"472","487",,72,"10.1016/j.jas.2014.05.034",2-s2.0-84903479054
"Frison G.C.","7004091498;","Experimental Use of Clovis Weaponry and Tools on African Elephants",1989,"American Antiquity","54","4",,"766","784",,114,"10.2307/280681",2-s2.0-0001069944
"Frison G.C., Bradley B.A.","","The Fenn Cache: Clovis Weapons and Tools",1999,"The Fenn Cache: Clovis Weapons and Tools",,,,"","",,68,,2-s2.0-11044238941
"Gardner W.M.","","Stop Me if You've Heard This One Before: The Flint Run Paleoindian Complex Revisited",1983,"Archaeology of Eastern North America","11",,,"49","64",,45,,2-s2.0-33645712459
"Gill J.L., Williams J.W., Jackson S.T., Donnelly J.P., Schellinger G.C.","26667652500;35427386200;7402695641;7202271020;55261765000;","Climatic and megaherbivory controls on late-glacial vegetation dynamics: A new, high-resolution, multi-proxy record from Silver Lake, Ohio",2012,"Quaternary Science Reviews","34",,,"66","80",,73,"10.1016/j.quascirev.2011.12.008",2-s2.0-84862785833
"Gingerich J.A.M.","35725315600;","Down to seeds and stones: A new look at the subsistence remains from Shawnee-Minisink",2011,"American Antiquity","76","1",,"127","144",,47,"10.7183/0002-7316.76.1.127",2-s2.0-79953220102
"Gurtov A.N., Eren M.I.","55849325500;23975681200;","Lower Paleolithic bipolar reduction and hominin selection of quartz at Olduvai Gorge, Tanzania: What's the connection?",2014,"Quaternary International","322-323",,,"285","291",,36,"10.1016/j.quaint.2013.08.010",2-s2.0-84893838433
"Hamilton M.J.","","Quantifying clóvis dynamics: Confronting theory with models and data across scales",2008,"Dissertation, Department of Anthropology",,,,"","",,12,,2-s2.0-79953208163
"Hamilton M.J., Buchanan B.","8578778600;11241802300;","Spatial gradients in Clovis-age radiocarbon dates across North America suggest rapid colonization from the north",2007,"Proceedings of the National Academy of Sciences of the United States of America","104","40",,"15625","15630",,105,"10.1073/pnas.0704215104",2-s2.0-35648997032
"Hamilton M.J., Buchanan B.","8578778600;11241802300;","The accumulation of stochastic copying errors causes drift in culturally transmitted technologies: Quantifying Clovis evolutionary dynamics",2009,"Journal of Anthropological Archaeology","28","1",,"55","69",,77,"10.1016/j.jaa.2008.10.005",2-s2.0-60749086199
"Hammer O., Harper D.A.T., Ryan P.D.","",[No title available],2012,"PAST - Palaeontological Statistics",,,,"","",,703,,2-s2.0-9144264592
"Haynes Jr. C.V.","7102588971;","Fluted projectile points: Their age and dispersion",1964,"Science","145","3639",,"1408","1413",,101,"10.1126/science.145.3639.1408",2-s2.0-0001065556
"Haynes C.V.","","The Clovis culture",1980,"Canadian Journal of Anthropology","1","1",,"115","121",,55,,2-s2.0-0041827063
"Haynes C.V., Donahue D.J., Jull A.J.T., Zabel T.H.","","Application of accelerator dating to fluted point Paleoindian sites",1984,"Archaeology of Eastern North America","12",,,"184","191",,52,,2-s2.0-0001047385
"Haynes G.","",[No title available],2002,"The Early Settlement of North America: The Clovis Era",,,,"","",,252,,2-s2.0-0042439353
"Hiscock P.","","Learning in lithic landscapes: A reconsideration of the hominid 'toolmaking' niche",2014,"Biological Theory","9","1",,"27","41",,42,,2-s2.0-84902304161
"Holen S.R.","6603705994;","The Eckles Clovis site, 14JW4: A Clovis site in Northern Kansas",2010,"Plains Anthropologist","55","216",,"299","310",,10,"10.1179/pan.2010.027",2-s2.0-79951938544
"Holliday V.T.","6603768395;","The Evolution of Paleoindian Geochronology and Typology on the Great Plains",2000,"Geoarchaeology - An International Journal","15","3",,"227","290",,126,"10.1002/(SICI)1520-6548(200003)15:3<227::AID-GEA2>3.0.CO;2-A",2-s2.0-0346424988
"Holliday V.T., Miller D.S.","6603768395;25951410900;","The clovis landscape",2014,"Paleoamerican Odyssey",,,,"221","245",,16,,2-s2.0-84905672754
"Jochim M., Herhahn C., Starr H.","7003645817;6506011677;36861500500;","The Magdalenian colonization of Southern Germany",1999,"American Anthropologist","101","1",,"129","142",,31,"10.1525/aa.1999.101.1.129",2-s2.0-0033464954
"Kempe M., Mesoudi A.","55480129500;23395070100;","An experimental demonstration of the effect of group size on cultural accumulation",2014,"Evolution and Human Behavior","35","4",,"285","290",,51,"10.1016/j.evolhumbehav.2014.02.009",2-s2.0-84901857930
"Kilby J.D.","","An Investigation of Clovis Caches: Content, Function, and Technological Organization",2008,"An Investigation of Clovis Caches: Content, Function, and Technological Organization",,,,"","",,64,,2-s2.0-60749116681
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Klingenberg C.P., Montero L.R.","7004588456;7103010498;","Distances and directions in multidimensional shape spaces: Implications for morphometric applications",2005,"Systematic Biology","54","4",,"678","688",,229,"10.1080/10635150590947258",2-s2.0-15244360917
"Kuhn S.L.","7103392233;","Emergent Patterns of Creativity and Innovation in Early Technologies",2012,"Developments in Quaternary Science","16",,,"69","87",,29,"10.1016/B978-0-444-53821-5.00006-3",2-s2.0-84864023279
"Laland K.N.","7003969474;","Social learning strategies",2004,"Learning and Behavior","32","1",,"4","14",,732,,2-s2.0-2342458309
"Lepper B.T.","","Lithic resource procurement and Early Paleoindian land use patterns in the Appalachian Plateau of Ohio",1989,"Eastern Paleoindian Lithic Resource Use",,,,"239","257",,5,,2-s2.0-0005756749
"Lepper B.T.","","Pleistocene peoples of midcontinental North America",1999,"Ice Age People of North America: Environments, Origins, and Adaptations",,,,"362","394",,16,,2-s2.0-0037863518
"Levine M.A.","","Accommodating age: Radiocarbon results and fluted point sites in northeastern North America",1990,"Archaeology of Eastern North America","18",,,"33","63",,33,,2-s2.0-0007737577
"Liu Y., Andersen J.J., Williams J.W., Jackson S.T.","55228809900;55558779500;35427386200;7402695641;","Vegetation history in central Kentucky and Tennessee (USA) during the last glacial and deglacial periods",2013,"Quaternary Research (United States)","79","2",,"189","198",,24,"10.1016/j.yqres.2012.12.005",2-s2.0-84874242395
"Lothrop J.C., Newby P.E., Spiess A.E., Bradley J.W.","6507736553;7004176484;7004200998;56274053000;","Paleoindians and the Younger Dryas in the New England-Maritimes Region",2011,"Quaternary International","242","2",,"546","569",,36,"10.1016/j.quaint.2011.04.015",2-s2.0-80052396764
"Lycett S.J.","9434693200;","Acheulean variation and selection: does handaxe symmetry fit neutral expectations?",2008,"Journal of Archaeological Science","35","9",,"2640","2648",,82,"10.1016/j.jas.2008.05.002",2-s2.0-47049126357
"Lycett S.J.","9434693200;","Understanding ancient hominin dispersals using artefactual data: A phylogeographic analysis of acheulean handaxes",2009,"PLoS ONE","4","10", e7404,"","",,41,"10.1371/journal.pone.0007404",2-s2.0-70449346609
"Lycett S.J.","9434693200;","Cultural transmission theory and fossil hominin behaviour: A discussion of epistemological and methodological strengths",2013,"Understanding Cultural Transmission in Anthropology: A Critical Synthesis",,,,"102","130",,10,,2-s2.0-84917707428
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Acheulean variability and hominin dispersals: a model-bound approach",2008,"Journal of Archaeological Science","35","3",,"553","562",,113,"10.1016/j.jas.2007.05.003",2-s2.0-35848956360
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Toward a “quantitative genetic” approach to lithic variation",2015,"Journal of Archaeological Method and Theory","22","2",,"646","675",,52,"10.1007/s10816-013-9200-9",2-s2.0-84929612827
"Lyman R.L., O'Brien M.J.","57203868775;36128081000;","The goals of evolutionary archaeology: History and explanation",1998,"Current Anthropology","39","5",,"615","652",,89,"10.1086/204786",2-s2.0-33748050746
"Mackay A., Stewart B.A., Chase B.M.","35942229400;36132023000;14062947700;","Coalescence and fragmentation in the late Pleistocene archaeology of southernmost Africa",2014,"Journal of Human Evolution","72",,,"26","51",,87,"10.1016/j.jhevol.2014.03.003",2-s2.0-84902334027
