Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Shott M.J.","","Darwinian evolutionary theory and lithic analysis",2008,"Cultural Transmission and Archaeology: Issues and Case Studies",,,,"146","157",,12,,2-s2.0-55949100958
"Shott M.J.","6602942184;","Lower paleolithic industries, time, and the meaning of assemblage variation",2008,"Time in Archaeology: Time Perspectivism Revisited",,,,"46","60",,21,,2-s2.0-84858231641
"Shott M.J.","","Morphometric approaches to the study of fluted points",2009,"The 74th Annual Meeting of the Society for American Archaeology",,,,"","",,1,,2-s2.0-85067121181
"Shott M.","","Crises and solutions in American archaeology",2010,"SAA Archaeol. Rec.","10","1",,"37","38",,4,,2-s2.0-80051995259
"Shott M.J.","6602942184;","Size dependence in Assemblage measures: Essentialism, materialism, and ""SHE"" analysis in archaeology",2010,"American Antiquity","75","4",,"886","906",,19,"10.7183/0002-7316.75.4.886",2-s2.0-78649842752
"Shott M., Trail B.","","Exploring New Approaches to Lithic Analysis: Laser Scanning and Geometric Morphometrics",2010,"Lithic Technology","35","2",,"195","220",,41,,2-s2.0-84857114130
"Sinopoli C.M.","","Style in arrows: A study of an ethnographic collection from the western United States",1991,"Michigan Discussions in Anthropology","10",,,"63","76",,19,,2-s2.0-6544278917
"Stern N.","","The structure of the Lower Pleistocene archaeological record: A case study from the Koobi Fora Formation",1993,"Current Anthropology","34","3",,"201","225",,96,,2-s2.0-0000248130
"Sumner T.A., Riddle A.T.R.","","Avirtual paleolithic: assays in photogrammetric three-dimensional artifact modelling",2008,"Paleoanthropology","2008",,,"158","169",,14,,2-s2.0-67649629562
"Tëmkin I., Eldredge N.","14826033200;6603693951;","Phylogenetics and material cultural evolution",2007,"Current Anthropology","48","1",,"146","153",,82,"10.1086/510463",2-s2.0-33846845074
"Trigger B.G.","",[No title available],1989,"A History of Archaeological Thought",,,,"","",,1369,,2-s2.0-0004186684
"Wilhelmsen K.H.","","Building the framework for an evolutionary explanation of projectile point variation: An example from the central Mississippi River valley",2001,"Posing Questions for a Scientific Archaeology",,,,"97","144",,9,,2-s2.0-34547854447
"Williams G.C.","7406081713;","Adaptation and natural selection: A critique of some current evolutionary thought",2008,"Adaptation and Natural Selection: A Critique of Some Current Evolutionary Thought",,,,"1","307",,1248,,2-s2.0-84890660025
"Wilson T.","","Arrowpoints, spearheads, and knives of prehistoric times",1899,"Annual Report of the United States National Museum for 1897",,"PART I",,"811","988",,5,,2-s2.0-84898095477
