Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Gümrükçü M., Pante M.C.","57210732948;21733442900;","Assessing the effects of fluvial abrasion on bone surface modifications using high-resolution 3-D scanning",2018,"Journal of Archaeological Science: Reports","21",,,"208","221",,6,"10.1016/j.jasrep.2018.06.037",2-s2.0-85050104181
"James E.C., Thompson J.C.","56942168700;7405817918;","On bad terms: Problems and solutions within zooarchaeological bone surface modification studies",2015,"Environmental Archaeology","20","1",,"89","103",,30,"10.1179/1749631414Y.0000000023",2-s2.0-84940447115
"Klingenberg C.P., Montero L.R.","7004588456;7103010498;","Distances and directions in multidimensional shape spaces: Implications for morphometric applications",2005,"Systematic Biology","54","4",,"678","688",,229,"10.1080/10635150590947258",2-s2.0-15244360917
"Kuhn M., Johnson K.","36171751800;46661090800;","Applied predictive modeling",2013,"Applied Predictive Modeling",,,,"1","600",,1341,"10.1007/978-1-4614-6849-3",2-s2.0-84995523796
"Lantz B.","","Machine learning with R",2013,"Machine Learning with R",,,,"","",,237,,2-s2.0-84907372351
"Marín-Monfort M.D., Pesquero M.D., Fernández-Jalvo Y.","35750354800;16480973000;6603680696;","Compressive marks from gravel substrate on vertebrate remains: A preliminary experimental study",2014,"Quaternary International","330","1",,"118","125",,16,"10.1016/j.quaint.2013.10.028",2-s2.0-84898823760
"MatÉ-GonzÁlez M.Á., Aramendi J., Yravedra J., Blasco R., Rosell J., GonzÁlez-Aguilera D., DomÍnguez-Rodrigo M.","56780291300;55827562600;56962776200;23099008800;35747067100;24477009700;6603679662;","Assessment of statistical agreement of three techniques for the study of cut marks: 3D digital microscope, laser scanning confocal microscopy and micro-photogrammetry",2017,"Journal of Microscopy","267","3",,"356","370",,24,"10.1111/jmi.12575",2-s2.0-85018756590
"Maté-González M.Á., Courtenay L.A., Aramendi J., Yravedra J., Mora R., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;57200549280;55827562600;56962776200;57204874394;24477009700;6603679662;","Application of geometric morphometrics to the analysis of cut mark morphology on different bones of differently sized animals. Does size really matter?",2019,"Quaternary International","517",,,"33","44",,8,"10.1016/j.quaint.2019.01.021",2-s2.0-85060484871
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006",2-s2.0-84939196614
"Merritt S.R., Pante M.C., Keevil T.L., Njau J.K., Blumenschine R.J.","56600134900;21733442900;57192595276;6504092583;6602434690;","Don't cry over spilled ink: Missing context prevents replication and creates the Rorschach effect in bone surface modification studies",2019,"Journal of Archaeological Science","102",,,"71","79",,5,"10.1016/j.jas.2018.07.003",2-s2.0-85050073125
"Moclán A., Huguet R., Márquez B., Domínguez-Rodrigo M., Gómez-Miguelsanz C., Vergès J.M., Laplana C., Arsuaga J.L., Pérez-González A., Baquedano E.","57202192927;7004123299;7004032686;6603679662;57204003463;7006881093;6506848077;6506247114;55148343400;36237883200;","Cut marks made with quartz tools: An experimental framework for understanding cut mark morphology, and its use at the Middle Palaeolithic site of the Navalmaíllo Rock Shelter (Pinilla del Valle, Madrid, Spain)",2018,"Quaternary International","493",,,"1","18",,5,"10.1016/j.quaint.2018.09.033",2-s2.0-85054037329
"Myers T.P., Voorhies M.R., Corner R.G.","7202531043;6507294767;6701747753;","Spiral fractures and bone pseudotools at paleontological sites",1980,"American Antiquity","45","3",,"483","490",,81,"10.2307/279863",2-s2.0-0006928525
"Nielsen A.E.","57204930884;","Trampling the archaeological record: An experimental study",1991,"American Antiquity","56","3",,"483","503",,113,"10.2307/280897",2-s2.0-0000846219
"Öhman C., Zwierzak I., Baleani M., Viceconti M.","14063684100;57194552045;6603846741;7007048687;","Human bone hardness seems to depend on tissue type but not on anatomical site in the long bones of an old subject",2013,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine","227","2",,"200","206",,12,"10.1177/0954411912459424",2-s2.0-84877104288
"Oliver J.S.","","Analogues and site context: Bone damages from shield trap cave (24CB91), Carbon County, Montana, USA",1989,"Bone Modification",,,,"73","98",,75,,2-s2.0-0002615534
"Olsen S.L., Shipman P.","7202565798;7004475336;","Surface modification on bone: Trampling versus butchery",1988,"Journal of Archaeological Science","15","5",,"535","553",,291,"10.1016/0305-4403(88)90081-7",2-s2.0-0024158146
"Otárola-Castillo E., Torquato M.G., Hawkins H.C., James E., Harris J.A., Marean C.W., McPherron S.P., Thompson J.C.","25629989200;57201344983;57194942642;56942168700;57187418000;6701351179;6506777264;7405817918;","Differentiating between cutting actions on bone using 3D geometric morphometrics and Bayesian analyses with implications to human evolution",2018,"Journal of Archaeological Science","89",,,"56","67",,19,"10.1016/j.jas.2017.10.004",2-s2.0-85044392529
"Pante M.C., Muttart M.V., Keevil T.L., Blumenschine R.J., Njau J.K., Merritt S.R.","21733442900;57192594999;57192595276;6602434690;6504092583;56600134900;","A new high-resolution 3-D quantitative method for identifying bone surface modifications with implications for the Early Stone Age archaeological record",2017,"Journal of Human Evolution","102",,,"1","11",,37,"10.1016/j.jhevol.2016.10.002",2-s2.0-85006943933
"Pineda A., Cáceres I., Saladié P., Huguet R., Morales J.I., Rosas A., Vallverdú J.","56286189100;6602553935;16639666300;7004123299;35242765800;7005126537;6507913293;","Tumbling effects on bone surface modifications (BSM): An experimental application on archaeological deposits from the Barranc de la Boella site (Tarragona, Spain)",2019,"Journal of Archaeological Science","102",,,"35","47",,6,"10.1016/j.jas.2018.12.011",2-s2.0-85059224875
"Pineda A., Saladié P., Vergès J.M., Huguet R., Cáceres I., Vallverdú J.","56286189100;16639666300;7006881093;7004123299;6602553935;6507913293;","Trampling versus cut marks on chemically altered surfaces: An experimental approach and archaeological application at the Barranc de la Boella site (la Canonja, Tarragona, Spain)",2014,"Journal of Archaeological Science","50","1",,"84","93",,25,"10.1016/j.jas.2014.06.018",2-s2.0-84904541163
"Potts R., Shipman P.","7101638880;7004475336;","Cutmarks made by stone tools on bones from Olduvai Gorge, Tanzania",1981,"Nature","291","5816",,"577","580",,372,"10.1038/291577a0",2-s2.0-0001004708
"Reinhart A.","","Statistics done wrong: the woefully complete guide",2015,"Statistics Done Wrong: The Woefully Complete Guide",,,,"","",,34,,2-s2.0-84942836874
"Reynard J.P.","55932321800;","Trampling in coastal sites: An experimental study on the effects of shell on bone in coastal sediment",2014,"Quaternary International","330","1",,"156","170",,12,"10.1016/j.quaint.2013.11.007",2-s2.0-84898808946
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054",2-s2.0-0033235691
"Satopa V., Albrecht J., Irwin D., Raghavan B.","","Finding a “Kneedle” in a haystack: detecting knee points in system behavior",2017,"Python PYPI",,,,"","",,1,,2-s2.0-85079697671
"Schiffer M.B.","",[No title available],1987,"Formation Processes of the Archaeological Record",,,,"","",,1156,,2-s2.0-0003717184
"O'Neil C., Schutt R.","","Doing Data Science: Straight Talk from the Frontline",2013,"Doing Data Science: Straight Talk from the Frontline",,,,"","",,150,,2-s2.0-84905167755
"Shipman P.","","Actualistic studies of animal resources and hominid activities",1988,"Scanning Electron Microscopy in Archaeology","452",,,"261","285",,33,,2-s2.0-0006207505
"Shipman P., Rose J.","7004475336;7404390659;","Evidence of butchery and hominid activities at Torralba and Ambrona; an evaluation using microscopic techniques",1983,"Journal of Archaeological Science","10","5",,"465","474",,108,"10.1016/0305-4403(83)90061-4",2-s2.0-0021059958
"Sing T., Sander O., Beerenwinkel N., Lengauer T.","9238131200;22986354000;57203029155;7006169152;","ROCR: Visualizing classifier performance in R",2005,"Bioinformatics","21","20",,"3940","3941",,1546,"10.1093/bioinformatics/bti623",2-s2.0-27544491192
"Slice D.E.","6603334019;","Landmark coordinates aligned by procrustes analysis do not lie in Kendall's shape space",2001,"Systematic Biology","50","1",,"141","149",,158,"10.1080/10635150119110",2-s2.0-0035527386
"Thorndike R.L.","16652297900;","Who belongs in the family?",1953,"Psychometrika","18","4",,"267","276",,382,"10.1007/BF02289263",2-s2.0-0010063566
"Val A., Costamagno S., Discamps E., Chong S., Claud E., Deschamps M., Mourre V., Soulier M.-C., Thiébaut C.","54386118100;15043964700;43361236500;57192154286;54792809600;43960997400;25630610200;37023557700;26033754000;","Testing the influence of stone tool type on microscopic morphology of cut-marks: Experimental approach and application to the archaeological record with a case study from the Middle Palaeolithic site of Noisetier Cave (Fréchet-Aure, Hautes-Pyrénées, France)",2017,"Journal of Archaeological Science: Reports","11",,,"17","28",,15,"10.1016/j.jasrep.2016.11.028",2-s2.0-84998886213
"Walden S.J., Evans S.L., Mulville J.","57191585784;9244387900;6507494246;","Changes in Vickers hardness during the decomposition of bone: Possibilities for forensic anthropology",2017,"Journal of the Mechanical Behavior of Biomedical Materials","65",,,"672","678",,4,"10.1016/j.jmbbm.2016.09.037",2-s2.0-84991579921
"Walker P.L., Long J.C.","7403666247;57204922247;","An experimental study of the morphological characteristics of tool marks",1977,"American Antiquity","42","4",,"605","616",,130,"10.2307/278934",2-s2.0-0011577199
"Yravedra J.","","Patrones de aprovechamiento de recursos animales en el Pleistoceno Superior de la Península Ibérica: Estudio tafonómico y zooarqueológico de los yacimientos de la cueva del Esquilleu, la cueva de Amalda, la Peña de Estebanvela y Cueva Ambrosio",2005,"Patrones de aprovechamiento de recursos animales en el Pleistoceno Superior de la Península Ibérica: estudio tafonómico y zooarqueológico de los yacimientos del Esquilleu, Amalda, cueva Ambrosio y la Peña de Estebanvela",,,,"","",,15,,2-s2.0-65349111133
"Yravedra J.","",[No title available],2006,"Tafonomía aplicada a zooarqueología",,,,"","",,22,,2-s2.0-34548564328
"Yravedra J., García-Vargas E., Maté-González M.Á., Aramendi J., Palomeque-González J.F., Vallés-Iriso J., Matesanz-Vicente J., González-Aguilera D., Domínguez-Rodrigo M.","56962776200;57192955709;56780291300;55827562600;56780262200;57194033066;57194345962;24477009700;6603679662;","The use of Micro-Photogrammetry and Geometric Morphometrics for identifying carnivore agency in bone assemblages",2017,"Journal of Archaeological Science: Reports","14",,,"106","115",,24,"10.1016/j.jasrep.2017.05.043",2-s2.0-85019725876
