Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Lycett S.J., Von Cramon-Taubadel N.","9434693200;23471109300;","A 3D morphometric analysis of surface geometry in Levallois cores: Patterns of stability and variability across regions and their implications",2013,"Journal of Archaeological Science","40","3",,"1508","1517",,40,"10.1016/j.jas.2012.11.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871442389&doi=10.1016%2fj.jas.2012.11.005&partnerID=40&md5=6dc5ff21d8ddc1b7fc4226e969e713cd","Department of Anthropology, University of Kent, Canterbury, Kent CT2 7NR, United Kingdom","Lycett, S.J., Department of Anthropology, University of Kent, Canterbury, Kent CT2 7NR, United Kingdom; Von Cramon-Taubadel, N., Department of Anthropology, University of Kent, Canterbury, Kent CT2 7NR, United Kingdom","Levallois cores and products were manufactured by hominin populations distributed across wide regions of Africa and Eurasia. Levallois technology remains an important focus for research in Palaeolithic archaeology, yet quantitative morphological comparisons of Levallois core morphology from different regions remain rare. Here, utilizing Levallois cores from Africa, the Near East, Europe, and the Indian subcontinent, patterns of morphological variability in the shape of the Levallois flaking surface and core outline (margin) shape were examined for patterns of variability and stability across regions using 3D geometric morphometrics. The multivariate statistical shape analyses undertaken revealed a clear pattern: that is, the greatest levels of shape variability in Levallois cores is evident in the form of their outline (planform) shape. Conversely, the geometrical relationship between the margin of the Levallois cores and their topological surface morphology was relatively uniform. This pattern of variability was evident in terms of variation both across regions and between cores from the same locality. These results indicate that the outline form of such cores was a less important variable than the geometric/topological properties of the surface morphology and, in particular, the relationship between the margin of the core and those variables. These results have implications for why it has been reported that replicating such cores in modern experiments is a particularly difficult task. The specific interrelationship between the geometric properties of the core and the core margin provide further evidence that Levallois core technology would be unlikely to emerge from the context of opportunistic migrating platform reduction strategies (such as those seen in many Mode 1 industries). If, as is widely suggested, Levallois cores were deliberate products in Pleistocene contexts, these results also hint that relatively sophisticated means of social transmission (i.e. teaching) may have been required to sustain their production over time and space. © 2012 Elsevier Ltd.","Core variation; Geometric morphometric analysis; Levallois","archaeological evidence; archaeology; geometry; morphology; morphometry; multivariate analysis; Paleolithic; Pleistocene; technological development; Africa; Europe; India",Article,"Final",,Scopus,2-s2.0-84871442389
"Elewa A.M.T.","","Morphometrics for Nonmorphometricians. Lecture Notes in Earth Sciences",2010,"Morphometrics for Nonmorphometricians",,,,"","",,35,,,,"Elewa, A.M.T.",[No abstract available],,,,"Final",,Scopus,2-s2.0-79955381930
"Davis L.G., Schweger C.E.","7403144732;6701320285;","Geoarchaeological context of Late Pleistocene and Early Holocene occupation at the Cooper's Ferry Site, Western Idaho, USA",2004,"Geoarchaeology","19","7",,"685","704",,29,"10.1002/gea.20020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7244223249&doi=10.1002%2fgea.20020&partnerID=40&md5=e144423b0f657dafd47f13c9035faa8d","Department of Anthropology, Oregon State University, Corvallis, OR 97331, United States; Department of Anthropology, University of Alberta, Edmonton, Alta. T6G 2H4, Canada","Davis, L.G., Department of Anthropology, Oregon State University, Corvallis, OR 97331, United States; Schweger, C.E., Department of Anthropology, University of Alberta, Edmonton, Alta. T6G 2H4, Canada","Archaeological excavations at the Cooper's Ferry site (10IH73), located in the lower Salmon River canyon of western Idaho, revealed a stratified sequence of cultural occupations that included a pit feature containing stemmed points. However, radiocarbon ages determined on charcoal and bone in the pit feature range between ca. 12,000 yr B.P. and 7300 yr B.P. By considering the effects of postdepositional processes on dated samples, and by comparing the lithostratigraphy, pedostratigraphy, and stable isotope geochemistry of pedogenic carbonates from Cooper's Ferry with other well-dated stratigraphic sections in the canyon, site geochronology is clarified. Based on the presence of key radiocarbon ages and distinctive stratigraphic criteria, we argue that the initial occupation and interment of lithic artifacts in a pit feature at Cooper's Ferry occurred during the late Pleistocene, between ca. 11,410 and 11,370 yr B.P., and not during the early Holocene. Records of geomorphic change and paleoenvironmental proxy data from the site reveal that early occupation in the lower Salmon River canyon corresponds with evolving riparian ecosystems, which must be considered as a contextual aspect of local prehistoric cultural ecology. © 2004 Wiley Periodicals, Inc.",,,Article,"Final",,Scopus,2-s2.0-7244223249
"Davis L.G., Nyers A.J., Willis S.C.","7403144732;56538453400;9633189000;","Context, provenance and technology of a Western Stemmed Tradition artifact cache from the Cooper's Ferry Site, Idaho",2014,"American Antiquity","79","4",,"596","615",,18,"10.7183/0002-7316.79.4.596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924187986&doi=10.7183%2f0002-7316.79.4.596&partnerID=40&md5=491a25b181c2156f164f24ec78abac5b","Department of Anthropology, 238 Waldo Hall, Oregon State University, Corvallis, OR  97331, United States; Logan Simpson Design Inc., 8 E Broadway, Salt Lake City, UT  84111, United States","Davis, L.G., Department of Anthropology, 238 Waldo Hall, Oregon State University, Corvallis, OR  97331, United States; Nyers, A.J., Department of Anthropology, 238 Waldo Hall, Oregon State University, Corvallis, OR  97331, United States; Willis, S.C., Department of Anthropology, 238 Waldo Hall, Oregon State University, Corvallis, OR  97331, United States, Logan Simpson Design Inc., 8 E Broadway, Salt Lake City, UT  84111, United States","The discovery of an artifact cache containing Western Stemmed Tradition (WST) projectile points in a clearly defined pit feature at the Cooper's Ferry site offers a unique perspective on early lithic technology and logistical organization in western North America. A description and analysis of the cache feature reveals several new insights, including: a rocky cairn capped the surface of the pit feature; some of the artifacts were made from cryptocrystalline silicates found 16 km away; debitage analysis, including aggregate and attribute based measures, identified two distinct lithic reduction stages present in the cache; new radiocarbon assays suggest that the cache is probably not early Holocene in age and may date to associated age estimates of 11,410-11,370 radiocarbon years before present (B.P.). Unlike Clovis caches, the Pit Feature A2 cache at Cooper's Ferry appears to be a generalized toolkit that was probably placed at the site for future use. If the 11,410-11,370 radiocarbon years B.P. assays date the creation of the Pit Feature A2 cache, then its creators were probably not pioneers in the lower Salmon River canyon but possessed local knowledge about the landscape and raw material sources; these patterns suggest greater time depth for WST foragers. Copyright © 2014 by the Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-84924187986
"Shott M.","6602942184;","Digitizing archaeology: A subtle revolution in analysis",2014,"World Archaeology","46","1",,"1","9",,13,"10.1080/00438243.2013.879046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899118961&doi=10.1080%2f00438243.2013.879046&partnerID=40&md5=6568534cb8ec98edb8d1ebcd46dfd921","Dept. of Anthropology and Classical Studies, University of Akron, United States","Shott, M., Dept. of Anthropology and Classical Studies, University of Akron, United States","Digital data constitute a rapidly increasing body of archaeological evidence, used on widely varying scales to capture and represent an equally wide range of subjects. Introducing an issue that presents recent digital applications in archaeology, this article considers particularly the challenges and prospects for analysis of digital models of stone tools, and surveys some of them in workflow sequence (acquisition, modeling, analysis, archiving). Using geomorphometric methods, lithic analysts now can characterize, measure and analyze stone tools in ways scarcely imaginable even a few years ago. © 2014 © 2014 Taylor & Francis.","Digital; morphometric; stone tools; workflow","archaeology; data processing; lithic fragment; numerical model; tool use",Article,"Final",,Scopus,2-s2.0-84899118961
"Shott M.J., Trail B.W.","","New developments in lithic analysis",2012,"The SAA Archaeological Record","12","3",,"12","17",,10,,,,"Shott, M.J.; Trail, B.W.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84891854016
"Bradbury A.P., Carr P.J.","","A Method for Quantifying Size and Shape of Hafted Bifaces",2003,"Lithic Analysis at the Millennium",,,,"173","188",,6,,,,"Bradbury, A.P.; Carr, P.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-49349105127
"Polly P.D., Killick L., Ruddy M.","9841533000;54787746600;54788389500;","Using left-right asymmetry to estimate non-genetic variation in vole teeth (Arvicolinae, Muridae, Rodentia)",2011,"Palaeontologia Electronica","14","3",,"26","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055188772&partnerID=40&md5=28a7f5012afea176bb0589b15f1917f9","Department of Geological Sciences, Indiana University, 1001 E. 10th Street, Bloomington, IN 47401, United States; Department of Anthropology, University of Durham, 43 Old Elvet, Durham DH1 3HN, United Kingdom; Department of Geography, Royal Holloway, University of London, Egham, Surrey TW20 0EX, United Kingdom","Polly, P.D., Department of Geological Sciences, Indiana University, 1001 E. 10th Street, Bloomington, IN 47401, United States; Killick, L., Department of Anthropology, University of Durham, 43 Old Elvet, Durham DH1 3HN, United Kingdom; Ruddy, M., Department of Geography, Royal Holloway, University of London, Egham, Surrey TW20 0EX, United Kingdom","Arvicoline rodents, which are important index fossils for late Cenozoic terrestrial deposits, are often said to have the greatest amount of dental variation of any mammal. If true, if that variation is environmental (ecophenotypic) in nature, and if variation within species is greater than between species, then the scientific basis of taxonomic identifications of these common fossils is questionable. We used left-right asymmetry in the shape of the lower first molar of four arvicoline species as a measure of the environmental (non-genetic) component of variance within vole species. Using both Eigenshape and semilandmark (Procrustes) analysis, we found that environmental variance accounted for about 10%-30% of within-species variance, suggesting heritabilities (h 2) of 0.71 to 0.89 for molar tooth shape. However, the magnitude of this non-genetic variance was considerably smaller than that found between individuals belonging to the same species and nearly an order of magnitude smaller than differences between species. It is unlikely that environmental variance or within-species variation regularly confound species-level taxonomic identifications of vole teeth. © Palaeontological Association November 2011.","Ecomorphology; Fluctuating asymmetry; Geometric morphometrics; Morphological evolution; Teeth","Cenozoic; classification; geometry; morphology; morphometry; paleoecology; paleoenvironment; rodent; taxonomy; tooth",Article,"Final",,Scopus,2-s2.0-84055188772
"Brauner D.R.","","Early Human Occupation in the Uplands of the Southern Plateau: Archaeological Excavations at the Pilcher Creek Site (35UN147), Union County, Oregon",1985,"Report of the Department of Anthropology",,,,"","",,2,,,,"Brauner, D.R.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84997131944
"Crompton S.","",[No title available],2007,"3D Lithic Analysis",,,,"","",,1,,,,"Crompton, S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84937066286
