Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Gómez-Robles A., Martinón-Torres M., Bermúdez de Castro J.M., Prado L., Sarmiento S., Arsuaga J.L.","19638655200;6505967345;7003670066;24176301400;6603503146;6506247114;","Geometric morphometric analysis of the crown morphology of the lower first premolar of hominins, with special attention to Pleistocene Homo",2008,"Journal of Human Evolution","55","4",,"627","638",,92,"10.1016/j.jhevol.2008.03.011",2-s2.0-51349166555
"Green R.E., Malaspinas A.-S., Krause J., Briggs A.W., Johnson P.L.F., Uhler C., Meyer M., Good J.M., Maricic T., Stenzel U., Prüfer K., Siebauer M., Burbano H.A., Ronan M., Rothberg J.M., Egholm M., Rudan P., Brajković D., Kućan Z., Gušić I., Wikström M., Laakkonen L., Kelso J., Slatkin M., Pääbo S.","36023707900;36772368200;8765526800;15065165500;55475386800;24491213100;35311551900;9634583700;23470216900;21735343500;21735503800;24491090000;14420828500;7006671330;35450975200;7003454634;35834450700;24490667200;57194487076;36922118500;7102367771;6602636345;7101702542;57203643592;7006151134;","A Complete Neandertal Mitochondrial Genome Sequence Determined by High-Throughput Sequencing",2008,"Cell","134","3",,"416","426",,326,"10.1016/j.cell.2008.06.021",2-s2.0-48649096196
"Grine F.E., Bailey R.M., Harvati K., Nathan R.P., Morris A.G., Henderson G.M., Ribot I., Pike A.W.G.","35431800400;57211129687;57203032637;7102789090;57193896911;7201388662;15832854700;55566368400;","Late pleistocene human skull from Hofmeyr, South Africa, and modern human origins",2007,"Science","315","5809",,"226","229",,81,"10.1126/science.1136294",2-s2.0-33846514028
"Grün R., Stringer C., McDermott F., Nathan R., Porat N., Robertson S., Taylor L., Mortimer G., Eggins S., McCulloch M.","7005143323;7005875885;57057202900;7102789090;7006290157;56246828400;7402701298;7004967005;7004080231;7102869538;","U-series and ESR analyses of bones and teeth relating to the human burials from Skhul",2005,"Journal of Human Evolution","49","3",,"316","334",,186,"10.1016/j.jhevol.2005.04.006",2-s2.0-23844516092
"GRÜN R., STRINGER C.B.","7005143323;7005875885;","ELECTRON SPIN RESONANCE DATING AND THE EVOLUTION OF MODERN HUMANS",1991,"Archaeometry","33","2",,"153","199",,212,"10.1111/j.1475-4754.1991.tb00696.x",2-s2.0-84980140219
"Gunz P.","","Statistical and geometric reconstruction of hominid crania: Reconstructing australopithecine ontogeny",2005,"Statistical and geometric reconstruction of hominid crania: Reconstructing australopithecine ontogeny",,,,"","",,41,,2-s2.0-41749116897
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,2-s2.0-18944380089
"Gunz P., Mitteroecker P., Neubauer S., Weber G.W., Bookstein F.L.","6506472733;6507135382;7102853256;7402213147;7004606384;","Principles for the virtual reconstruction of hominin crania",2009,"Journal of Human Evolution","57","1",,"48","62",,204,"10.1016/j.jhevol.2009.04.004",2-s2.0-67649976615
"Gunz P., Bookstein F.L., Mitteroecker P., Stadlmayr A., Seidler H., Weber G.W.","6506472733;7004606384;6507135382;26536780900;7004117563;7402213147;","Early modern human diversity suggests subdivided population structure and a complex out-of-Africa scenario",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","15",,"6094","6098",,140,"10.1073/pnas.0808160106",2-s2.0-65549154351
"Gunz P., Harvati K.","6506472733;57203032637;","The Neanderthal ""chignon"": Variation, integration, and homology",2007,"Journal of Human Evolution","52","3",,"262","274",,105,"10.1016/j.jhevol.2006.08.010",2-s2.0-33846913250
"Grine F.E., Gunz P., Betti-Nash L., Neubauer S., Morris A.G.","35431800400;6506472733;36052575100;7102853256;57193896911;","Reconstruction of the late Pleistocene human skull from Hofmeyr, South Africa",2010,"Journal of Human Evolution","59","1",,"1","15",,24,"10.1016/j.jhevol.2010.02.007",2-s2.0-77954214835
"Haile-Selassie Y., Asfaw B., White T.D.","6508101067;7004420438;35427764800;","Hominid Cranial Remains from Upper Pleistocene Deposits at Aduma, Middle Awash, Ethiopia",2004,"American Journal of Physical Anthropology","123","1",,"1","10",,59,"10.1002/ajpa.10330",2-s2.0-0348050050
"Harpending H.C., Batzer M., Gurven M., Jorde L.B., Rogers A.R., Sherry S.T.","55502975700;7006870341;6602909086;7005967858;7402816716;7006489308;","Genetic traces of ancient demography",1998,"Proceedings of the National Academy of Sciences of the United States of America","95","4",,"1961","1967",,472,"10.1073/pnas.95.4.1961",2-s2.0-0032539701
"Harpending H.C., Relethford J.","","Population perspectives on human origins research",1997,"Conceptual Issues in Modern Human Origins Research",,,,"361","368",,4,,2-s2.0-0242697936
"Harvati K.","","The Neanderthal problem: 3-D geometric morphometric models of cranial shape variation within and among species",2001,"The Neanderthal problem: 3-D geometric morphometric models of cranial shape variation within and among species",,,,"","",,18,,2-s2.0-0003623117
"Harvati K.","57203032637;","Quantitative analysis of neanderthal temporal bone morphology using three-dimensional geometric morphometrics",2003,"American Journal of Physical Anthropology","120","4",,"323","338",,73,"10.1002/ajpa.10122",2-s2.0-0037376012
"Harvati K.","15843691500;","The Neanderthal taxonomic position: Models of intra- and inter-specific craniofacial variation",2003,"Journal of Human Evolution","44","1",,"107","132",,77,"10.1016/S0047-2484(02)00208-7",2-s2.0-0037226157
"Harvati K.","","Petralona: link between Africa and Europe?",2009,"Wiener Laboratory Series",,,,"31","47",,16,,2-s2.0-76149107335
"Harvati K.","57203032637;","Into Eurasia: A geometric morphometric re-assessment of the Upper Cave (Zhoukoudian) specimens",2009,"Journal of Human Evolution","57","6",,"751","762",,34,"10.1016/j.jhevol.2009.07.008",2-s2.0-70449716896
"Harvati K., Frost S.R., McNulty K.P.","57203032637;7102366517;7004717904;","Neanderthal taxonomy reconsidered: Implications of 3D primate models of intra- and interspecific differences",2004,"Proceedings of the National Academy of Sciences of the United States of America","101","5",,"1147","1152",,123,"10.1073/pnas.0308085100",2-s2.0-0842299590
"Harvati K., Gunz P., Grigorescu D.","57203032637;6506472733;6603519979;","Cioclovina (Romania): affinities of an early modern European",2007,"Journal of Human Evolution","53","6",,"732","746",,59,"10.1016/j.jhevol.2007.09.009",2-s2.0-36549048374
"Harvati K., Hubbe M., Bernardo D.V., Hanihara T.","","Population history and cranial morphology in a large human skeletal dataset",2009,"Am J Phys Anthropol","S48",,,"145","146",,3,,2-s2.0-70449675967
"Harvati K., Weaver T.D.","57203032637;57214027910;","Reliability of cranial morphology in reconstructing Neanderthal phylogeny",2006,"Vertebrate Paleobiology and Paleoanthropology",,"9781402051203",,"239","254",,48,"10.1007/978-1-4020-5121-0_13",2-s2.0-84937991635
"Harvati K., Weaver T.D.","57203032637;57214027910;","Human cranial anatomy and the differential preservation of population history and climate signatures",2006,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology","288","12",,"1225","1233",,227,"10.1002/ar.a.20395",2-s2.0-33845396793
"Hay R.L.","","Geology of the Laetoli area",1987,"Laetoli: A Pliocene Site in Northern Tanzania",,,,"23","47",,105,,2-s2.0-0003359191
"Holt B.M., Formicola V.","","Hunters of the Ice Age: The biology of Upper Paleolithic people",2008,"Yearbook of Physical Anthropology","51",,,"70","99",,45,,2-s2.0-85057634443
"Howells W.W.","","Cranial variation in man",1973,"Papers of the Peabody Museum of Archaeology and Ethnology","67",,,"1","259",,290,,2-s2.0-0002654887
"Howells W.W.","","Neanderthal man: Facts and figures",1975,"Paleoanthropology: Morphology and Paleoecology",,,,"389","407",,39,,2-s2.0-0001710664
"Hubbe M., Hanihara T., Harvati K.","10338946900;7003959650;57203032637;","Climate signatures in the morphological differentiation of worldwide modern human populations",2009,"Anatomical Record","292","11",,"1720","1733",,123,"10.1002/ar.20976",2-s2.0-70449643229
"Hublin J.J.","","Quelques caractères apomorphes du crâne néandertalien et leur interprétation phylogénétique",1978,"C R Acad Sci Paris","287",,,"923","926",,52,,2-s2.0-0000552149
"Hublin J.J.","","Caracte&amp;#x0300;res de&amp;#x0301;rive&amp;#x0301;s de la re&amp;#x0301;gion occipito mastoi&amp;#x0308;dienne chez les Ne&amp;#x0301;andertaliens",1988,"L'Homme de Ne&amp;#x0301;andertal, 3: L'Anatomie","3",,,"67","73",,25,,2-s2.0-0001968391
"Hublin J.-J.","","Climatic changes, paleogeography, and the evolution of the Neandertals",1998,"Neandertals and Modern Humans in Western Asia",,,,"295","310",,155,,2-s2.0-0002740589
"Hublin J.-J.","","Northwestern African Middle Pleistocene hominids and their bearing on the emergence of Homo sapiens",2001,"Human Roots: Africa and Asia in the Middle Pleistocene",,,,"99","121",,90,,2-s2.0-2142659129
"Hublin J.J.","6602606027;","The origin of Neandertals",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","38",,"16022","16027",,254,"10.1073/pnas.0904119106",2-s2.0-70349482681
"Klein R.G.","",[No title available],1999,"The Human Career",,,,"","",,397,,2-s2.0-0003464882
"Klein R.G., Avery G., Cruz-Uribe K., Steele T.E.","7404357977;7102678585;6603622396;7102735252;","The mammalian fauna associated with an archaic hominin skullcap and later Acheulean artifacts at Elandsfontein, Western Cape Province, South Africa",2007,"Journal of Human Evolution","52","2",,"164","186",,95,"10.1016/j.jhevol.2006.08.006",2-s2.0-33846614681
"Krings M., Stone A., Schmitz R.W., Krainitzki H., Stoneking M., Pääbo S.","7004418025;7201354319;35238708800;6506296299;7005947824;7006151134;","Neandertal DNA sequences and the origin of modern humans",1997,"Cell","90","1",,"19","30",,847,"10.1016/S0092-8674(00)80310-4",2-s2.0-0031470484
"Lieberman D.E.","","Testing hypotheses about recent human evolution from skulls",1995,"Curr Anthropol","36",,,"159","197",,137,,2-s2.0-0000259040
"Lieberman D.E.","7202460412;","Speculations about the selective basis for modern human craniofacial form",2008,"Evolutionary Anthropology","17","1",,"55","68",,68,"10.1002/evan.20154",2-s2.0-41549132658
"Lieberman D.E., Pearson O.M., Mowbray K.M.","7202460412;7006231212;6602804788;","Basicranial influence on overall cranial shape",2000,"Journal of Human Evolution","38","2",,"291","315",,206,"10.1006/jhev.1999.0335",2-s2.0-0034070524
"Lieberman D.E., McBratney B.M., Krovitz G.","7202460412;6507045379;6506541494;","The evolution and development of cranial form in Homo sapiens",2002,"Proceedings of the National Academy of Sciences of the United States of America","99","3",,"1134","1139",,282,"10.1073/pnas.022440799",2-s2.0-0037022224
"Lieberman D.E., Krovitz G.E., Yates F.W., Devlin M., St. Claire M.","7202460412;6506541494;36827319500;7102114891;8068292400;","Effects of food processing on masticatory strain and craniofacial growth in a retrognathic face",2004,"Journal of Human Evolution","46","6",,"655","677",,147,"10.1016/j.jhevol.2004.03.005",2-s2.0-3042719559
"Lockwood C.A., Kimbel W.H., Lynch J.M.","7102516713;6603930109;25934906700;","Morphometrics and hominoid phylogeny: Support for a chimpanzee-human clade and differentiation among great ape subspecies",2004,"Proceedings of the National Academy of Sciences of the United States of America","101","13",,"4356","4360",,125,"10.1073/pnas.0306235101",2-s2.0-1842428882
"de Lumley H., de Lumley M.-A.","","Pre-Neanderthal remains from Arago cave in Southwestern France",1973,"Yearb. Phys. Anthropol.","17",,,"162","168",,23,,2-s2.0-0006222757
"Maddux S.D., Franciscus R.G.","6504497813;6602421109;","Allometric scaling of infraorbital surface topography in Homo",2009,"Journal of Human Evolution","56","2",,"161","174",,36,"10.1016/j.jhevol.2008.10.003",2-s2.0-58549104887
"Manzi G.","7003844476;","Human Evolution at the Matuyama-Brunhes Boundary",2004,"Evolutionary Anthropology","13","1",,"11","24",,66,"10.1002/evan.10127",2-s2.0-2042508972
