Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Irwin-Williams C., Irwin H., Agogino G., Haynes C.V.","","Hell Gap: Paleo-Indian occupation on the High Plains",1973,"Plains Anthropologist","18","59",,"40","53",,82,,,,"Irwin-Williams, C.; Irwin, H.; Agogino, G.; Haynes, C.V.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0002999347
"Hofman J.L.","","Recognition and Interpretation of Folsom Technological Variability on the Southern Plains",1992,"Ice Age Hunters of the Rockies",,,,"193","224",,79,,,,"Hofman, J.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0001878528
"Buchanan B., Collard M.","11241802300;7102608373;","A geometric morphometrics-based assessment of blade shape differences among Paleoindian projectile point types from western North America",2010,"Journal of Archaeological Science","37","2",,"350","359",,71,"10.1016/j.jas.2009.09.047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449670300&doi=10.1016%2fj.jas.2009.09.047&partnerID=40&md5=a9427cde1f0831534d0ec656aed5615a","Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 9635-8888 University Drive, Burnaby, BC V5A 1S6, Canada","Buchanan, B., Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 9635-8888 University Drive, Burnaby, BC V5A 1S6, Canada; Collard, M., Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 9635-8888 University Drive, Burnaby, BC V5A 1S6, Canada","Blade shape features in the type definitions of Clovis, Folsom, and Plainview projectile points. However, the accuracy of these assessments has never been evaluated. Here we report a study in which geometric morphometrics and multivariate statistics were used to compare the shapes of the blades of Clovis, Folsom and Plainview points from the Southern Plains of North America. In the course of the analyses, we controlled for the impact of three potential confounding factors: allometry, differences in raw material quality, and resharpening. The analyses show that blade shape distinguishes Clovis points from both Folsom points and Plainview points, but does not distinguish Folsom points from Plainview points. The analyses also show that the similarities and differences in blade shape among the types are independent of allometry, raw material quality, and resharpening. These findings suggest that the type definitions for Clovis, Folsom and Plainview need to be altered. They also have implications for typing specimens that lack other defining characters (e.g. channel flakes, flutes). Lastly, the absence of resharpening effects raises questions about the validity of the reduction thesis. © 2009 Elsevier Ltd. All rights reserved.","Blade shape; Geometric morphometrics; Paleoindian; Projectile points; Raw material quality; Reduction thesis; Resharpening","allometry; archaeology; artifact; geometry; Holocene; material culture; morphometry; multivariate analysis; prehistoric; North America",Article,"Final",,Scopus,2-s2.0-70449670300
"Frison G.C.","","The Mill Iron Site",1996,"The Mill Iron Site",,,,"","",,65,,,,"Frison, G.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003445326
"Frison G.C.","7004091498;","The Carter/Kerr-Mcgee Paleoindian Site: Cultural resource management and archaeological research",1984,"American Antiquity","49","2",,"288","314",,63,"10.2307/280020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057836253&doi=10.2307%2f280020&partnerID=40&md5=afbfa00f9f02a823e57b13dd42445ac6","Department of Anthropology, University of Wyoming, Laramie, WY  82071, United States","Frison, G.C., Department of Anthropology, University of Wyoming, Laramie, WY  82071, United States","A decade of intensive archaeological survey of the Powder River Basin in Wyoming has revealed one stratified Paleoindian site along with several thousand sites of later age. This site is only a remnant of a much larger one. It has four cultural levels that include Clovis, Folsom, Agate Basin-Hell Gap, and Alberta-Cody respectively, with intervening sterile deposits. The site location and the taphonomics of the bone bed in the Alberta-Cody level suggest that the site was associated with the procurement of large animals. Interdisciplinary investigation of the site indicates that past geologic activity is largely responsible for the scarcity of Paleoindian sites in the basin. The history and basic philosophy of cultural resource management in this area are reviewed. Currently, land ownership is divided between federal and state agencies and private operators, such that the surface may be privately owned while the subsurface is federally owned. The argument is made for a future cultural resource management program for the Powder River Basin that is strongly oriented toward research in contrast to the present policy of inventory and avoidance of archaeological sites. © 1984 The Society for American Archaeology.",,,Review,"Final",,Scopus,2-s2.0-85057836253
"O'Brien M.J., Boulanger M.T., Buchanan B., Collard M., Lee Lyman R., Darwent J.","36128081000;15520464200;11241802300;7102608373;57203868775;6506853914;","Innovation and cultural transmission in the American Paleolithic: Phylogenetic analysis of eastern Paleoindian projectile-point classes",2014,"Journal of Anthropological Archaeology","34","1",,"100","119",,56,"10.1016/j.jaa.2014.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898650547&doi=10.1016%2fj.jaa.2014.03.001&partnerID=40&md5=8d8bc7927302a415feeab4d2fcb9138d","Department of Anthropology, University of Missouri, Columbia, MO 65211, United States; Department of Anthropology, University of Tulsa, Tulsa, OK 74104, United States; Human Evolutionary Studies Program and Department of Archaeology, Simon Fraser University, Burnaby V5A 1S6, Canada; Department of Archaeology, University of Aberdeen, Aberdeen AB24 3UF, United Kingdom; Department of Anthropology, University of California, Davis, CA 95616, United States","O'Brien, M.J., Department of Anthropology, University of Missouri, Columbia, MO 65211, United States; Boulanger, M.T., Department of Anthropology, University of Missouri, Columbia, MO 65211, United States; Buchanan, B., Department of Anthropology, University of Tulsa, Tulsa, OK 74104, United States; Collard, M., Human Evolutionary Studies Program and Department of Archaeology, Simon Fraser University, Burnaby V5A 1S6, Canada, Department of Archaeology, University of Aberdeen, Aberdeen AB24 3UF, United Kingdom; Lee Lyman, R., Department of Anthropology, University of Missouri, Columbia, MO 65211, United States; Darwent, J., Department of Anthropology, University of California, Davis, CA 95616, United States","North American fluted projectile points are the quintessential temporally diagnostic artifacts, occurring over a relatively short time span, from ca. 13,300 calBP to ca. 11,900 calBP, commonly referred to as the Early Paleoindian period. Painting with a broad brush, points from the Plains and Southwest exhibit less diversity in shape than what is found in the East, especially for the later half of the Early Paleoindian period. It remains unclear how various fluted-point forms relate to each other and whether the continent-wide occurrence of the earliest fluted-point forms represents a single cultural expression, albeit with regional differences. We used phylogenetic analysis to evaluate fluted-point classes from the eastern United States. Preliminary results suggest that there is both temporal and spatial patterning of some classes and that much of the variation in form has to do with modifications to hafting elements. Although our analyses are presently at a coarse scale, it appears that different kinds of learning could contribute in part to regional differences in point shape. © 2014 Elsevier Inc.","Cladistics; Classification; Clovis; Cultural transmission; Fluted points",,Article,"Final",,Scopus,2-s2.0-84898650547
"Sellards E.H., Evans G.L., Meade G.E.","23083355900;55595720300;55596941900;","Fossil bison and associated artifacts from plainview, Texas",1947,"Bulletin of the Geological Society of America","58","10",,"927","954",,54,"10.1130/0016-7606(1947)58[927:FBAAAF]2.0.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012332015&doi=10.1130%2f0016-7606%281947%2958%5b927%3aFBAAAF%5d2.0.CO%3b2&partnerID=40&md5=35cc68b201654001144a55ec95e3968c","Texas Memorial Museum, Austin 22, TX, United States; Texas Technological College, Lubbock, TX, United States; Dept. Of Anthropology, University Of Texas, Austin, TX, United States","Sellards, E.H., Texas Memorial Museum, Austin 22, TX, United States; Evans, G.L., Texas Technological College, Lubbock, TX, United States; Meade, G.E., Dept. Of Anthropology, University Of Texas, Austin, TX, United States","A quarry containing fossil bison and associated artifacts was discovered on the High Plains of northwest Texas in 1944 and excavated in 1945. The bone bed, ranging in thickness from a few inches to 1 1/2 feet, is in a former stream channel at the base of valley fill. At the top of the bone bed the bones are more or less broken while at lower levels and at the bottom the bones are usually complete and often in articulation. Whole skeletons are preserved but are difficult or impossible to separate from associated skeletons. Excavation of 62 running feet (about 500 square feet) of the bone bed yielded parts of skeletons of 100 bison (estimated), together with 26 artifacts. The associated projectile points bear some resemblance to Folsom and Yuma types but are distinctive from both and have been described as Plainview points. The bison is notably larger than the largest individuals of the modern species and is referred to Bison taylori. The only other vertebrate fossil found in the bone bed is a wolf, but near-by localities in the same horizon have yielded Parelephas columbi and Equus sp. Fresh-water in vertebrates of several species are abundant in the bison bone bed and in the same horizon at other exposures in the vicinity. © 1947, The Geological Society of America, Inc.",,"Musculoskeletal system; Fresh Water; Stream channels; Valley fills; Vertebrate fossils; Bone; artifact; bone; excavation; fossil; skeleton; vertebrate; Texas; United States",Article,"Final",,Scopus,2-s2.0-0012332015
"Collard M., Buchanan B., Hamilton M.J., O'Brien M.J.","7102608373;11241802300;8578778600;36128081000;","Spatiotemporal dynamics of the Clovis-Folsom transition",2010,"Journal of Archaeological Science","37","10",,"2513","2519",,52,"10.1016/j.jas.2010.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955268294&doi=10.1016%2fj.jas.2010.05.011&partnerID=40&md5=19cb93b0634454b347bcf75550077fc4","Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 8888 University Drive, Burnaby, BC V5A 1S6, Canada; Department of Anthropology, University of Missouri, Columbia, United States; Department of Anthropology, University of New Mexico, Albuquerque, United States; Department of Biology, University of New Mexico, Albuquerque, United States; Santa Fe Institute, Santa Fe, United States","Collard, M., Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 8888 University Drive, Burnaby, BC V5A 1S6, Canada, Department of Anthropology, University of Missouri, Columbia, United States; Buchanan, B., Laboratory of Human Evolutionary Studies, Department of Archaeology, Simon Fraser University, 8888 University Drive, Burnaby, BC V5A 1S6, Canada, Department of Anthropology, University of Missouri, Columbia, United States; Hamilton, M.J., Department of Anthropology, University of New Mexico, Albuquerque, United States, Department of Biology, University of New Mexico, Albuquerque, United States, Santa Fe Institute, Santa Fe, United States; O'Brien, M.J., Department of Anthropology, University of Missouri, Columbia, United States","Despite the importance of the Clovis-Folsom transition for understanding the history of western North America, its spatiotemporal dynamics remains unclear. Here we report a three-part study in which we investigated the transition using radiocarbon dates from Clovis and Folsom sites. In the first part of the study, we used dates from Folsom site-phases to determine when and where Folsom originated. In the second part of the study, we employed Clovis and Folsom dates in analyses designed to determine whether Folsom spread via demic diffusion or cultural diffusion. In the third part of the study we investigated the velocity of the Clovis-Folsom transition. The analyses suggest that Folsom first appeared around 12,800 calBP in the northern High Plains and spread north and south from there. They also suggest that the spread of Folsom was, at least in part, the result of population expansion. In addition, the analyses indicate that the spread of Folsom was relatively fast for a prehistoric diffusion but well below the maximum velocity that has been estimated for such events. These findings, in turn, have implications for the hypotheses that have been put forward to explain the Clovis-Folsom transition. They refute the idea that the Clovis-Folsom transition resulted from an extraterrestrial impact over northern North America at 12,900 ± 100 calBP but are consistent with the alternative proposal that the transition was a response to climate-driven environmental change. © 2010 Elsevier Ltd.","Clovis; Demic diffusion; Folsom; Paleoindian; Radiocarbon dates","archaeological evidence; cultural history; cultural tradition; environmental change; human settlement; Paleolithic; radiocarbon dating; spatiotemporal analysis; Great Plains",Article,"Final",,Scopus,2-s2.0-77955268294
"Eren M.I., Buchanan B., O'Brien M.J.","23975681200;11241802300;36128081000;","Social learning and technological evolution during the Clovis colonization of the New World",2015,"Journal of Human Evolution","80",,,"159","170",,48,"10.1016/j.jhevol.2015.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923363624&doi=10.1016%2fj.jhevol.2015.01.002&partnerID=40&md5=b226f6819acca46719ed4e5ea6235079","Department of Anthropology, University of Missouri, Columbia, MO  65211, United States; Department of Archaeology, Cleveland Museum of Natural History, Cleveland, OH  44106, United States; Department of Anthropology, University of Tulsa, Tulsa, OK  74104, United States","Eren, M.I., Department of Anthropology, University of Missouri, Columbia, MO  65211, United States, Department of Archaeology, Cleveland Museum of Natural History, Cleveland, OH  44106, United States; Buchanan, B., Department of Anthropology, University of Tulsa, Tulsa, OK  74104, United States; O'Brien, M.J., Department of Anthropology, University of Missouri, Columbia, MO  65211, United States","A long-standing debate in Pleistocene archaeology concerns the sources of variation in the technology of colonizing hunter-gatherers. One prominent example of this debate is Clovis technology (13,350-12,500 calendar years before present), which represents the earliest widespread and currently recognizable remains of hunter-gatherers in North America. Clovis projectile points appear to have been made the same way regardless of region, but several studies have documented differences in shape that appear to be regional. Two processes have been proposed for shape variation: (1) stochastic mechanisms such as copy error (drift) and (2) Clovis groups adapting their hunting equipment to the characteristics of prey and local habitat. We used statistical analysis of Clovis-point flake-scar pattern and geometric morphometrics to examine whether drift alone could cause significant differences in the technology of Stone Age colonizing hunter-gatherers. Importantly, our analysis was intraregional to rule out a priori environmental adaptation. Our analysis confirmed that the production technique was the same across the sample, but we found significant shape differences in Clovis point populations made from distinct stone outcrops. Given that current archaeological evidence suggests stone outcrops were ""hubs"" of regional Clovis activity, our dichotomous, intraregional results quantitatively confirm that Clovis foragers engaged in two tiers of social learning. The lower, ancestral tier relates to point production and can be tied to conformist transmission of tool-making processes across the Clovis population. The upper, derived tier relates to point shape, which can be tied to drift that resulted from increased forager interaction at different stone-outcrop hubs and decreased forager interaction among groups using different outcrops. Given that Clovis artifacts represent the earliest widespread and currently recognizable remains of hunter-gatherers in North America, our results suggest that we need to alter our theoretical understanding of how quickly drift can occur within a colonizing population and create differences among socially learned technological characters. © 2015 Elsevier Ltd.","Cultural transmission; Dispersals; Drift; Geometric morphometrics; Hunter-gatherers; Peopling of the Americas","archaeological evidence; archaeology; artifact; colonization; dispersal; hunter-gatherer; learning; morphometry; new world order; Pleistocene; Stone Age; North America; archeology; cultural anthropology; human; migration; North America; social learning; weapon; Archaeology; Cultural Evolution; Human Migration; Humans; North America; Social Learning; Weapons",Article,"Final",,Scopus,2-s2.0-84923363624
"Larson M.L., Kornfeld M., Frison G.C.","",[No title available],2009,"Hell Gap: A Stratified Paleoindian Campsite at the Edge of the Rockies",,,,"","",,39,,,,"Larson, M.L.; Kornfeld, M.; Frison, G.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-79953203321
"Kornfeld M., Frison G.C.","8687262400;7004091498;","Paleoindian occupation of the high country: The case of Middle Park, Colorado",2000,"Plains Anthropologist","45","172",,"129","153",,32,"10.1080/2052546.2000.11931998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23944447179&doi=10.1080%2f2052546.2000.11931998&partnerID=40&md5=d42f49735dd93ca21f04611e6ea38f7e","Department of Anthropology, University of Wyoming, University Station Box 3431, Laramie, WY 82071, United States","Kornfeld, M., Department of Anthropology, University of Wyoming, University Station Box 3431, Laramie, WY 82071, United States; Frison, G.C., Department of Anthropology, University of Wyoming, University Station Box 3431, Laramie, WY 82071, United States","Middle Park is one of the high intermountain basins of the Rocky Mountains that has been occupied continually for over 11,000 years. Our studies of the Paleoindian occupations suggest that many of the well known Plains complexes, as well as some mountain complexes, are present in Middle Park. This paper concentrates on the sites and collections we have investigated most thoroughly, but reviews other sites as well. Analysis of chipped stone and bone yields information on organization of Paleoindian technology and settlement-subsistence strategies. Middle Park is shown to have been densely occupied on a year-round basis by Paleoindian people with connections to the Great Plains to the east and Great Basin to the west.","Chronology; Middle Park, Colorado; Mountain adaptations; Paleoindian",,Article,"Final",,Scopus,2-s2.0-23944447179
"Hartwell W.T.","","The Ryan's Site Cache: Comparisons to Plainview",1995,"Plains Anthropologist","40","152",,"165","184",,30,,,,"Hartwell, W.T.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0006359906
"Frison G.C., Haynes Jr. C.V., Larson M.L.","","Discussion and conclusions",1996,"The Mill Iron Site",,,,"205","216",,26,,,,"Frison, G.C.; Haynes Jr., C.V.; Larson, M.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0009982648
"Buchanan B., Eren M.I., Boulanger M.T., O'Brien M.J.","11241802300;23975681200;15520464200;36128081000;","Size, shape, scars, and spatial patterning: A quantitative assessment of late Pleistocene (Clovis) point resharpening",2015,"Journal of Archaeological Science: Reports","3",,,"11","21",,24,"10.1016/j.jasrep.2015.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929612436&doi=10.1016%2fj.jasrep.2015.05.011&partnerID=40&md5=36eca1afe8992978d844e441c58b3016","Department of Anthropology, University of Tulsa, Tulsa, OK  74104, United States; Department of Anthropology, University of Missouri, Columbia, MO  65211, United States; Department of Archaeology, Cleveland Museum of Natural History, Cleveland, OH  44106, United States; Archaeometry Laboratory, University of Missouri Research Reactor, Columbia, MO  65211, United States","Buchanan, B., Department of Anthropology, University of Tulsa, Tulsa, OK  74104, United States; Eren, M.I., Department of Anthropology, University of Missouri, Columbia, MO  65211, United States, Department of Archaeology, Cleveland Museum of Natural History, Cleveland, OH  44106, United States; Boulanger, M.T., Department of Anthropology, University of Missouri, Columbia, MO  65211, United States, Archaeometry Laboratory, University of Missouri Research Reactor, Columbia, MO  65211, United States; O'Brien, M.J., Department of Anthropology, University of Missouri, Columbia, MO  65211, United States","Resharpening is considered to be a common technique for extending the use life of stone tools in certain prehistoric contexts. For Clovis peoples, the earliest well-documented North Americans, resharpening is believed to have been particularly important because foraging territories were unknown or poorly known. Gardner (1983, Archaeol East N Amer 11, 49-64) proposed a spatial model of Clovis point resharpening wherein the effects of resharpening increase with distance from stone outcrop. Here we report a study that quantitatively assesses Gardner's model using a large sample of Clovis points from three high-quality chert sources in the Midwest. To investigate the predictions of the model, we used least-cost pathway distances from outcrop locations to each Clovis point and three measures of point resharpening. Our expectations, derived from the model, are that as distance from outcrop increases, points should show evidence of increased resharpening and therefore be smaller in size; should deviate from the classic shape; and should exhibit greater outer-to-inner flake-scar ratios. Our results indicate that there is no spatial patterning of these three measures of point resharpening and therefore do not support Gardner's model. Further analyses suggest that resharpening was not a significant source of Clovis-point variation at the population level and that Clovis points in the Midwest may not have served as the long-life tools as has been generally assumed. © 2015 Elsevier Ltd.","Clovis; Flake-scar pattern; Geometric morphometrics; Great Lakes; Least-cost pathway; Resharpening",,Article,"Final",,Scopus,2-s2.0-84929612436
"Jennings T.A.","36097566300;","Clovis, Folsom, and Midland components at the Debra L. Friedkin site, Texas: Context, chronology, and assemblages",2012,"Journal of Archaeological Science","39","10",,"3239","3247",,22,"10.1016/j.jas.2012.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864378290&doi=10.1016%2fj.jas.2012.05.007&partnerID=40&md5=d3fb89e46f265efbbedba616bcad401e","Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, 700 Dominik #206, College Station, TX 77843, United States","Jennings, T.A., Center for the Study of the First Americans, Department of Anthropology, Texas A and M University, 700 Dominik #206, College Station, TX 77843, United States","The archaeological transition from Clovis to Folsom and Midland in the North American Great Plains coincides with the end of the Pleistocene and onset of the Younger Dryas. Comparisons exploring the adaptive changes that took place during this period frequently employ regional-scale approaches. The focus on regional-scale analyses largely results from the dearth of sites repeatedly visited by multiple early Paleoindian groups. However, regional-scale comparisons have the potential to overlook smaller-scale differences. The Debra L. Friedkin site, Texas offers an opportunity to study Midland, Folsom, and Clovis technology and site-use at a single site. This paper presents the context and chronology of the Midland, Folsom, and Clovis assemblages and a site-scale analysis of lithics from the Friedkin site. It is argued that point production and late-stage reduction were primary activities, and the use of bifacial cores for flake tools was important throughout these occupation periods. Site use at Friedkin differs from early Paleoindian occupation at the nearby Gault site and expands our understanding of settlement and technological organization in the region. © 2012 Elsevier Ltd.","Clovis; Folsom; Forager; Hunter-gatherer; Lithic; Midland; Paleoindian; Pleistocene; Settlement; Technological organization","chronology; hunter-gatherer; lithic fragment; Pleistocene; Great Plains",Article,"Final",,Scopus,2-s2.0-84864378290
"Hill Jr. M.E.","36983591100;","The Milnesand site: site formation study of a paleoindian bison bonebed in Eastern New Mexico",2002,"Plains Anthropologist","47","183",,"323","337",,22,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548070600&partnerID=40&md5=d394534719dd329a7ce0e8795dfbc68a","Environmental Planning Group, 1430 E. Ft. Lowell Road, Suite 304, Tucson, AZ 85719, United States","Hill Jr., M.E., Environmental Planning Group, 1430 E. Ft. Lowell Road, Suite 304, Tucson, AZ 85719, United States","In 1953, E. H. Sellards directed excavations at the Milnesand site in Roosevelt County, New Mexico. Sellards and later researchers have taken a multidisciplinary interest in the Milnesand site, examining geomorphological, paleontological, and lithic artifact databases. Unfortunately, the analysis of the faunal remains from the site has been minimal. The present study is based on a 1993 examination of the bison remains from the Milnesand site. While there are many ""problems"" with the faunal assemblage-such as poor faunal preservation and biased collection methods-an attribute-based taphonomic analysis can contribute important information on skeletal element frequencies, herd composition, seasonality of occupation, and site formation processes. Analysis shows that the Milnesand bonebed represents a winter and/or spring kill site involving numerous animals that were incompletely butchered following the kill. A gradual burial of the bonebed, interrupted by numerous periods of exposure, resulted in extensive dispersal of the carcasses and the relatively poor condition of the faunal remains.","Bison; Dermestid; Paleoindian; Seasonality; Taphonomy",,Article,"Final",,Scopus,2-s2.0-34548070600
"Irwin H.T.","","The Itama: Late Pleistocene Inhabitants of the Plains of the United States and Canada and the American Southwest",1967,"The Itama: Late Pleistocene Inhabitants of the Plains of the United States and Canada and the American Southwest",,,,"","",,21,,,,"Irwin, H.T.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0011908446
