Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Labarbera M.","6701357231;","Analyzing body size as a factor in ecology and evolution",1989,"Annual review of ecology and systematics. Vol. 20",,,,"97","117",,532,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024871334&partnerID=40&md5=138250c431cdeb526bb06e6c93eeb322","Dept. Anatomy, Univ. Chicago, 1025 East 57 Street, Chicago, IL 60637, USA., United States","Labarbera, M., Dept. Anatomy, Univ. Chicago, 1025 East 57 Street, Chicago, IL 60637, USA., United States","Describes the models and methodology of scaling studies, though various examples (the -3/2 self-thinning law in plants; Cope's Law, that species within a lineage trend towards larger body size with evolutionary time; and scaling of home range and population density in mammals) suggest that they do not give much precision in their predictions for individuals or species. However, they do throw light on a lot of important issues. -S.J.Yates",,"body size; density; evolution; home range; self-thinning",Article,"Final",,Scopus,2-s2.0-0024871334
"Mosimann J.E.","7003513907;","Size allometry: Size and shape variables with characterizations of the lognormal and generalized gamma distributions",1970,"Journal of the American Statistical Association","65","330",,"930","945",,446,"10.1080/01621459.1970.10481136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950615442&doi=10.1080%2f01621459.1970.10481136&partnerID=40&md5=328b103422d458575ba4966bd8222ed2","National Institutes of Health, United States","Mosimann, J.E., National Institutes of Health, United States","Size-related shape changes in animals are studied within a general framework of size variables and shape vectors. Isometry, or independence of shape and size, is defined as the independence of some (all) shape vector(s) from a particular size variable. With mild restrictions it is shown that isometry is possible with respect to at most one size variable, or in other words that shape will always be related to a variety of size variables. The choice of a size variable is a hitherto neglected, but important, part of an allometric study. The use of functional relationships in allometry is contrasted with the approach developed here. Also, size and shape variables are used in characterizations of the lognormal, gamma and generalized gamma distributions. The results, given in a biological context, are of interest in size and shape studies generally. © Taylor & Francis Group, LLC.",,,Article,"Final",,Scopus,2-s2.0-84950615442
"Ashton K.G., Tracy M.C., De Queiroz A.","7005932556;8789379800;7102610024;","Is Bergmann's rule valid for mammals?",2000,"American Naturalist","156","4",,"390","415",,420,"10.1086/303400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033804463&doi=10.1086%2f303400&partnerID=40&md5=f3afc2a89c07167e4b7d71fb216c612b","Dept. of Environ. Pop./Organ. Biol., University of Colorado, Boulder, CO 80309, United States","Ashton, K.G., Dept. of Environ. Pop./Organ. Biol., University of Colorado, Boulder, CO 80309, United States; Tracy, M.C., Dept. of Environ. Pop./Organ. Biol., University of Colorado, Boulder, CO 80309, United States; De Queiroz, A., Dept. of Environ. Pop./Organ. Biol., University of Colorado, Boulder, CO 80309, United States","Bergmann's rule states that, within species of mammals, individuals tend to be larger in cooler environments. However, the validity of the rule has been debated. We examined the relationship between size and latitude as well as size and temperature within various species of mammals. We also tested the idea that smaller mammals follow Bergmann's rule more strongly than larger mammals, as expected if heat conservation is the cause of the rule. When all studies were included, the percentage of species showing a positive correlation between size and latitude was significantly >50% (78 of 110 species). Similarly, the percentage of species showing a negative correlation between size and temperature was significantly >50% (48 of 64). Analyses using only significant studies or only studies that sampled extensively also support Bergmann's rule. The size-latitude and size-temperature trends were consistent within all orders and most families for which data are available. We did not find support for the hypothesis that smaller mammals conform more strongly to Bergmann's rule than larger mammals. Thus, we found broad support for Bergmann's rule as a general trend for mammals; however, our analyses do not support heat conservation as the explanation.","Bergmann's rule; Body size; Geographic variation; Mammals","body size; latitude; mammal; temperature",Article,"Final",,Scopus,2-s2.0-0033804463
"Stiner M.C., Munro N.D., Surovell T.A., Tchernov E., Bar-Yosef O.","6603814686;8759446300;6508063129;6701594661;57204304503;","Paleolithic population growth pulses evidenced by small animal exploitation",1999,"Science","283","5399",,"190","194",,325,"10.1126/science.283.5399.190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033534693&doi=10.1126%2fscience.283.5399.190&partnerID=40&md5=c05e7107eb76f5677eec731b04022755","Department of Anthropology, Building 30, University of Arizona, Tucson, AZ 85721, United States; Dept. Evol., Systematics and Ecol., Hebrew University of Jerusalem, Jerusalem 91904, Israel; Department of Anthropology, Peabody Museum, Harvard University, Cambridge, MA 02138, United States","Stiner, M.C., Department of Anthropology, Building 30, University of Arizona, Tucson, AZ 85721, United States; Munro, N.D., Department of Anthropology, Building 30, University of Arizona, Tucson, AZ 85721, United States; Surovell, T.A., Department of Anthropology, Building 30, University of Arizona, Tucson, AZ 85721, United States; Tchernov, E., Dept. Evol., Systematics and Ecol., Hebrew University of Jerusalem, Jerusalem 91904, Israel; Bar-Yosef, O., Department of Anthropology, Peabody Museum, Harvard University, Cambridge, MA 02138, United States","Variations in small game hunting along the northern and eastern rims of the Mediterranean Sea and results from predator-prey simulation modeling indicate that human population densities increased abruptly during the late Middle Paleolithic and again during the Upper and Epi-Paleolithic periods. The demographic pulses are evidenced by increasing reliance on agile, fast- reproducing partridges, hares, and rabbits at the expense of slow- reproducing but easily caught tortoises and marine shellfish and, concurrently, climate-independent size diminution in tortoises and shellfish. The results indicate that human populations of the early Middle Paleolithic were exceptionally small and highly dispersed.",,"Paleolithic; population growth; article; ecosystem; food chain; nonhuman; physical anthropology; population density; population growth; predation; priority journal; Mediterranean Region; Animalia; Lepus; Oryctolagus cuniculus; Testudinidae",Article,"Final",,Scopus,2-s2.0-0033534693
"Gunz P., Mitteroecker P.","6506472733;6507135382;","Semilandmarks: A method for quantifying curves and surfaces",2013,"Hystrix","24","1",,"","",,292,"10.4404/hystrix-24.1-6292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877942851&doi=10.4404%2fhystrix-24.1-6292&partnerID=40&md5=282b90dff16eec40f4e148f10e2cf69a","Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Department of Theoretical Biology, University of Vienna, Vienna, Austria","Gunz, P., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Mitteroecker, P., Department of Theoretical Biology, University of Vienna, Vienna, Austria","Quantitative shape analysis using geometric morphometries is based on the statistical analysis of landmark coordinates. Many structures, however, cannot be quantified using traditional landmarks. Semilandmarks make it possible to quantify two or three-dimensional homologous curves and surfaces, and analyse them together with traditional landmarks. Here we first introduce the concept of sliding semilandmarks and discuss applications and limitations of this method. In a second part we show how the sliding semilandmark algorithm can be used to estimate missing data in incomplete specimens. © 2013 Associazione Teriologica Italiana.","Geometric morphometries; Procrustes; Virtual reconstruction",,Article,"Final",,Scopus,2-s2.0-84877942851
"Perez S.I., Bernal V., Gonzalez P.N.","13808174600;55930645900;55799217100;","Differences between sliding semi-landmark methods in geometric morphometrics, with an application to human craniofacial and dental variation",2006,"Journal of Anatomy","208","6",,"769","784",,244,"10.1111/j.1469-7580.2006.00576.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744472832&doi=10.1111%2fj.1469-7580.2006.00576.x&partnerID=40&md5=be4b2e614d7d51adf893425f7dca076f","División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina","Perez, S.I., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina; Bernal, V., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina; Gonzalez, P.N., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina","Over the last decade, geometric morphometric methods have been applied increasingly to the study of human form. When too few landmarks are available, outlines can be digitized as series of discrete points. The individual points must be slid along a tangential direction so as to remove tangential variation, because contours should be homologous from subject to subject whereas their individual points need not. This variation can be removed by minimizing either bending energy (BE) or Procrustes distance (D) with respect to a mean reference form. Because these two criteria make different assumptions, it becomes necessary to study how these differences modify the results obtained. We performed bootstrapped-based Goodall's F-test, Foote's measurement, principal component (PC) and discriminant function analyses on human molars and craniometric data to compare the results obtained by the two criteria. Results show that: (1) F-scores and P-values were similar for both criteria; (2) results of Foote's measurement show that both criteria yield different estimates of within- and between-sample variation; (3) there is low correlation between the first PC axes obtained by D and BE; (4) the percentage of correct classification is similar for BE and D, but the ordination of groups along discriminant scores differs between them. The differences between criteria can alter the results when morphological variation in the sample is small, as in the analysis of modern human populations. © 2006 The Authors Journal compilation. © 2006 Anatomical Society of Great Britain and Ireland.","Dental and facial data; Minimum bending energy; Minimum Procrustes distance","accuracy; anthropometric parameters; article; comparative anatomy; controlled study; correlation analysis; craniofacial morphology; functional assessment; geometry; human; intermethod comparison; molar tooth; priority journal; reference value; scoring system; Adult; Anthropology, Physical; Cephalometry; Dentition; Facial Bones; Humans; Male; Models, Anatomic; Molar",Article,"Final",,Scopus,2-s2.0-33744472832
"Damuth J., MacFadden B.J.","",[No title available],1990,"Body Size in Mammalian Paleobiology: Estimation and Biological Implications",,,,"","",,244,,,,"Damuth, J.; MacFadden, B.J.",[No abstract available],,,,,,Scopus,2-s2.0-0003630986
[No author name available],[No author id available],[No title available],2018,"The IUCN Red List of Threatened Species",,,,"","",,219,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-85042586668
"Maurer B.A., Brown J.H., Rusler R.D.","7102328547;7409452001;6504833197;","The micro and macro in body size evolution",1992,"Evolution","46","4",,"939","953",,148,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027038474&partnerID=40&md5=c0bca4d8900e34c906caf403966755c4","Dept Zoology, Brigham Young Univ, Provo, UT 84602, USA, United States","Maurer, B.A., Dept Zoology, Brigham Young Univ, Provo, UT 84602, USA, United States; Brown, J.H., Dept Zoology, Brigham Young Univ, Provo, UT 84602, USA, United States; Rusler, R.D., Dept Zoology, Brigham Young Univ, Provo, UT 84602, USA, United States","The diversity of body sizes of organisms has traditionally been explained in terms of microevolutionary processes: natural selection owing to differential fitness of individual organisms, or to macroevolutionary processes: species selection owing to the differential proliferation of phylogenetic lineages. Data for terrestrial mammals and birds indicate that even on a logarithmic scale frequency distributions of body mass among species are significantly skewed towards larger sizes. The authors used simulation models to evaluate the extent to which macro- and microevolutionary processes are sufficient to explain these distributions. Simulations of a purely cladogenetic process with no bias in extinction of speciation rates for different body sizes did not produce skewed log body mass distributions. Simulations that included size-biased extinction rates, especially those that incorporated anagenetic size change within species between speciation and extinction events, regularly produced skewed distributions. Although cladogenetic processes, probably play a significant role in body size evolution, there must also be a significant anagenetic component. The regular variation in the form of mammalian body size distributions among different-sized islands and continents suggests that environmental conditions operating through both macro- and microevolutionary processes, determine to a large extent the diversification of body sizes within faunas. Macroevolution is not decoupled from microevolution. -Authors",,"body size; macroevolution; microevolution; Aves; Mammalia",Article,"Final",,Scopus,2-s2.0-0027038474
"Hoffmann R.S., Smith A.T.","","Order Lagomorpha",2005,"Mammal Species of the World: A Taxonomic and Geographic Reference",,,,"185","211",,107,,,,"Hoffmann, R.S.; Smith, A.T.",[No abstract available],,,,"Final",,Scopus,2-s2.0-34247146622
"López Martínez N.","","Revisión sistemática y biostratigráfica de los Lagomorpha (Mammalia) del Terciario y Cuaternario de España",1989,"Memorias del Museo Paleontológico de la Universidad de Zaragoza","3","3",,"1","342",,99,,,,"López Martínez, N.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003305481
"Bocek B.","57010375600;","Rodent Ecology and Burrowing Behavior: Predicted Effects on Archaeological Site Formation",1986,"American Antiquity","51","3",,"589","603",,95,"10.2307/281754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001432976&doi=10.2307%2f281754&partnerID=40&md5=5f0b30fe4cd5220a377f6aea1d7f0604","Department of Anthropology, Stanford University, Stanford, CA  94305, United States","Bocek, B., Department of Anthropology, Stanford University, Stanford, CA  94305, United States","Studies of burrowing rodent ecology are reviewed to identify the dynamics of rodent disturbance and to predict its impact on archaeological deposits. Data from a central California site are used to evaluate the proposed effects of rodent behavior. Burrowing activity appears to segregate soil contents by size, causing artificial concentrations of small materials near the surface, and larger materials at depths between 30 and 60 cm. Despite extensive stratigraphic disturbance, rodent burrowing seems to have minimal effects on horizontal material distributions. © Copyright Society for American Archaeology 1986.",,,Article,"Final",,Scopus,2-s2.0-0001432976
"Biju-Duval C., Ennafaa H., Dennebouy N., Monnerot M., Mignotte F., Soriguer R.C., Gaaïed A.E., Hili A.E., Mounolou J.-C.","7801357283;8529236500;6602338308;56630810200;6602801773;6603370710;23388945200;16428520900;6603996418;","Mitochondrial DNA evolution in lagomorphs: Origin of systematic heteroplasmy and organization of diversity in European rabbits",1991,"Journal of Molecular Evolution","33","1",,"92","102",,90,"10.1007/BF02100200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025999872&doi=10.1007%2fBF02100200&partnerID=40&md5=221ce1e30c7ed839639639fe7146f40b","Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France; Faculté des sciences, Génétique, Tunis, 1060, Tunisia; Estacion Biologica de Doñana, Pabellon del Peru, Avenida Maria-Luisa, Sevilla, 41043, Spain","Biju-Duval, C., Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France; Ennafaa, H., Faculté des sciences, Génétique, Tunis, 1060, Tunisia; Dennebouy, N., Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France; Monnerot, M., Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France; Mignotte, F., Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France; Soriguer, R.C., Estacion Biologica de Doñana, Pabellon del Peru, Avenida Maria-Luisa, Sevilla, 41043, Spain; Gaaïed, A.E., Faculté des sciences, Génétique, Tunis, 1060, Tunisia; Hili, A.E., Faculté des sciences, Génétique, Tunis, 1060, Tunisia; Mounolou, J.-C., Laboratoire de Biologie Générale, Université Paris-Sud, Orsay Cedex, 91405, France","A characterization was conducted on mitochondrial DNA (mtDNA) molecules extracted separately from 107 European rabbits (Oryctolagus cuniculus) both wild and domestic, 13 European hares (Lepus capensis), and 1 eastern cottontail (Sylvilagus floridanus). Experimentally this study took into account restriction site polymorphism, overall length variation of the noncoding region, and numbers of repeated sequences. Nucleotide divergences indicate that the mtDNAs from the three species derived from a common ancestor some 6-8 million years (Myr) ago. Every animal appeared heteroplasmic for a set of molecules with various lengths of the noncoding region and variable numbers of repeated sequences that contribute to them. This systematic heteroplasmy, most probably generated by a rate of localized mtDNA rearrangements high enough to counterbalance the cellular segregation of rearranged molecules, is a shared derived character of leporids. The geographic distribution of mtDNA polymorphism among wild rabbit populations over the western European basin shows that two molecular lineages are represented, one in southern Spain, the second over northern Spain, France, and Tunisia. These two lineages derived from a common ancestor some 2 Myr ago. Their present geographical distribution may be correlated to the separation of rabbits into two stocks at the time of Mindel glaciation. Finally the distribution of mtDNA diversity exhibits a mosaic pattern both at inter- and intrapopulation levels. © 1991 Springer-Verlag New York Inc.","Evolution; Heteroplasmy; Lagomorphs; Mitochondrial DNA; Rabbit; Restriction site polymorphism","mitochondrial dna; animal tissue; article; dna polymorphism; evolution; hare; kidney; liver; nonhuman; priority journal; rabbit; Animalia; Lagomorpha; Leporidae; Lepus; Lepus capensis; Lepus europaeus; Oryctolagus cuniculus; Sylvilagus floridanus",Article,"Final",,Scopus,2-s2.0-0025999872
"Parer I.","6602604366;","The population ecology of the wild rabbit (oryctolagus cuniculus (l)), in a Mediterranean-Type Climate in New South Wales",1977,"Wildlife Research","4","2",,"171","205",,90,"10.1071/WR9770171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970546426&doi=10.1071%2fWR9770171&partnerID=40&md5=b4b8c9b8c2771b038057500efadaef58","Division of Wildlife Research, CSIRO, P.O. Box 84, Lyneham, Canberra, ACT, 2602, Australia","Parer, I., Division of Wildlife Research, CSIRO, P.O. Box 84, Lyneham, Canberra, ACT, 2602, Australia","A low-density population of rabbits was studied for 3 years from June 1967 in a 280-ha enclosure on the Riverine Plain of New South Wales. The number of adult rabbits fell from 153 to 90 in the first year, due to a severe drought, recovered to 182 at the start of the third breeding season, and was 180 when the study ended at the start of the fourth breeding season. At all times, over 95% of the adult rabbits carried tags. Adult females produced a minimum of 16.4, 21.9 and 15.4 emergent young in the first, second and third breeding seasons respectively. Kitten mortality was high-76% of young rabbits disappeared by 90 days of age. Feral cats were the major predators, with Australian goshawks and little eagles of secondary importance. During the second breeding season numbers recovered, as predator pressure on young rabbits was low, possibly due to more burrow entrances being available to each rabbit at the start of the breeding season. Myxomatosis was responsible, directly or indirectly, for the deaths of 3.7-13.5% of the kittens produced in the second and third breeding seasons. © 1977, CSIRO. All rights reserved.",,,Article,"Final",,Scopus,2-s2.0-84970546426
"Langsrud Ø.","55897879000;","50-50 multivariate analysis of variance for collinear responses",2002,"Journal of the Royal Statistical Society Series D: The Statistician","51","3",,"305","317",,89,"10.1111/1467-9884.00320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010233038&doi=10.1111%2f1467-9884.00320&partnerID=40&md5=2512e6f0c2f3ab306c0c7752e4e35059","MATFORSK, Ås, Norway; MATFORSK, Osloveien 1, N-1430 Ås, Norway","Langsrud, Ø., MATFORSK, Ås, Norway, MATFORSK, Osloveien 1, N-1430 Ås, Norway","Classical multivariate analysis-of-variance tests perform poorly in cases with several highly correlated responses and the tests collapse when the number of responses exceeds the number of observations. This paper presents a new method which handles this problem. The dimensionality of the data is reduced by using principal component decompositions and the final tests are still based on the classical test statistics and their distributions. The methodology is illustrated with an example from the production of sausages with responses from near infrared reflectance spectroscopy. A closely related method for testing relationships in uniresponse regression with collinear explanatory variables is also presented. The new test which is called the 50-50 F-test, uses the first k components to calculate SSMODEL. The next d components are not involved in SSERROR and they are called buffer components.","Experimental design; Hotelling's T2; Multiresponse; Principal component; Significance testing; Stabilized multivariate tests",,Article,"Final",,Scopus,2-s2.0-0010233038
"Blondel J.","",[No title available],1986,"Biogéographie Évolutive",,,,"","",,88,,,,"Blondel, J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004308018
