Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Gerszten P.C.","7004891432;","An investigation into the practice of cranial deformation among the Pre‐Columbian peoples of northern Chile",1993,"International Journal of Osteoarchaeology","3","2",,"87","98",,53,"10.1002/oa.1390030205",2-s2.0-84981584230
"Gerszten P.C., Gerszten E.","7004891432;6701730552;","Intentional cranial deformation: A disappearing form of self-mutilation",1995,"Neurosurgery","37","3",,"374","382",,56,"10.1227/00006123-199509000-00002",2-s2.0-0029091024
"González Carré E., Braygarac Davila E., Vivanco Pomacanchari C., Tiesler Blos V., Lopez Quispe M.","",[No title available],1999,"El Templo Mayor En La Ciudad De Wari: Estudios Arqueológicos En Vegachayoq Moqo-Ayacucho",,,,"","",,10,,2-s2.0-17044391674
"Grieder T., Bueno Mendoza A., Smith C.E., Malina R.M.","",[No title available],1988,"La Galgada, Peru: A Preceramic Culture in Transition",,,,"","",,53,,2-s2.0-0004077531
"Hoshower L.M., Buikstra J.E., Goldstein P.S., Webster A.D.","","Artificial cranial deformation at the Omo M10 site: A Tiwanaku complex from the Moquegua Valley, Peru",1995,"Latin American Antiquity","6","2",,"145","164",,65,,2-s2.0-2442648222
"Kemp B.M., Tung T.A., Summar M.L.","7202003305;8571474900;7003497387;","Genetic continuity after the collapse of the Wari empire: Mitochondrial DNA profiles from Wari and post-Wari populations in the ancient andes",2009,"American Journal of Physical Anthropology","140","1",,"80","91",,24,"10.1002/ajpa.21037",2-s2.0-68949119684
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Kurin D.S.","","The Bioarchaeology of Collapse: Ethnogenesis and Ethnocide in Post-Imperial Andahuaylas, Peru (900–1250 CE)",2012,"The Bioarchaeology of Collapse: Ethnogenesis and Ethnocide in Post-Imperial Andahuaylas, Peru (AD 900–1250)",,,,"","",,17,,2-s2.0-84885668900
"Kuzminsky S.C.","","Human Craniofacial Variation among Pacific Rim Populations through the Holocene: A Test of the Coastal Migration Hypothesis Using 3D Morphometric Methods",2013,"Human craniofacial variation among Pacific Rim Populations through the Holocene: A test of the coastal migration hypothesis using 3D morphometric methods",,,,"","",,3,,2-s2.0-84998725976
"Kuzminsky S.C., Gardiner M.S.","42661433900;55210241400;","Three-dimensional laser scanning: Potential uses for museum conservation and scientific research",2012,"Journal of Archaeological Science","39","8",,"2744","2751",,79,"10.1016/j.jas.2012.04.020",2-s2.0-84862181849
"Lozada Cerna M.C.","","The Senorio of Chiribaya: A Bioarchaeological Study in the Osmore Drainage of Southern Peru",1998,"The Señorio of Chiribaya: A Bioarchaeological Study in the Osmore Drainage of Southern Peru",,,,"","",,25,,2-s2.0-0141721132
"Manríquez G., González-Bergás F.E., Salinas J.C., Espoueys O.","8154031300;14043423400;57213843415;14043200700;","Intentional cranial deformation in archaeological populations of Arica (Chile): Preliminary geometric morphometrics analysis using craniofacial radiographs [Deformación intencional del cráneo en poblaciones arqueológicas de Arica, Chile: Análisis preliminar de morfometría geométrica con uso de radiografías craneofaciales]",2006,"Chungara","38","1",,"13","34",,18,,2-s2.0-33746113110
"Manríquez G., Moraga M., Santoro C., Aspillaga E., Arriaza B.T., Rothhammer F.","8154031300;6701657963;7004920399;7801392235;6602846124;7006806972;","Morphometric and mtDNA analyses of archaic skeletal remains from Southwestern South America",2011,"Chungara","43","2",,"283","292",,15,"10.4067/S0717-73562011000200009",2-s2.0-84055176660
"Mendonça de Souza S.M.F., Reinhard K.J., Lessa A.","8089496900;7006455158;6603430545;","Cranial deformation as the cause of death for a child from the Chillon River Valley, Peru [Deformación craneana como causa de muerte de un niño del valle de Chillón, Perú]",2008,"Chungara","40","1",,"41","53",,12,"10.4067/S0717-73562008000100005",2-s2.0-69149110939
"Munizaga J.R.","6505779931;","Intentional cranial deformation in the preColumbian populations of ecuador",1976,"American Journal of Physical Anthropology","45","3",,"687","694",,12,"10.1002/ajpa.1330450335",2-s2.0-0017030831
"Munizaga J.R.","","Deformación craneana intencional en América",1987,"Revista Chilena de Antropología","6",,,"113","147",,13,,2-s2.0-27344456408
"Okumura M.","8562919300;","Differences in types of artificial cranial deformation are related to differences in frequencies of cranial and oral health markers in pre-columbian skulls from Peru",2014,"Boletim do Museu Paraense Emilio Goeldi:Ciencias Humanas","9","1",,"15","26",,4,"10.1590/S1981-81222014000100002",2-s2.0-84902185877
"Perez S.I.","13808174600;","Artificial cranial deformation in South America: a geometric morphometrics approximation",2007,"Journal of Archaeological Science","34","10",,"1649","1658",,33,"10.1016/j.jas.2006.12.003",2-s2.0-34547105046
"Pomeroy E., Stock J.T., Zakrzewski S.R., Lahr M.M.","24476719500;7202121868;8201941100;6603894491;","A metric study of three types of artificial cranial modification from north-central Peru",2010,"International Journal of Osteoarchaeology","20","3",,"317","334",,14,"10.1002/oa.1044",2-s2.0-77954639465
"Poulson S.R., Kuzminsky S.C., Scott G.R., Standen V.G., Arriaza B., Muñoz I., Dorio L.","7003328224;42661433900;7402930537;6602356440;6602846124;36788343700;55830661600;","Paleodiet in northern Chile through the Holocene: Extremely heavy δ15N values in dental calculus suggest a guano-derived signature?",2013,"Journal of Archaeological Science","40","12",,"4576","4585",,27,"10.1016/j.jas.2013.07.009",2-s2.0-84882692839
"Core Team R.","","R: A Language and Environment for Statistical Computing",2014,"R: A Language and Environment for Statistical Computing",,,,"","",,7278,,2-s2.0-84975753826
"Relethford J.H., Blangero J.","7005172819;7006574110;","Detection of differential gene flow from patterns of quantitative variation",1990,"Human Biology","62","1",,"5","25",,225,,2-s2.0-0025144359
"Rhode M.P., Arriaza B.T.","15136680600;6602846124;","Influence of cranial deformation on facial morphology among prehistoric south central andean populations",2006,"American Journal of Physical Anthropology","130","4",,"462","470",,36,"10.1002/ajpa.20333",2-s2.0-33746217091
"Salazar D., Niemeyer H.M., Horta H., Figueroa V., Manríquez G.","39262635300;7006623446;55880068400;39261184900;8154031300;","Interaction, social identity, agency and change during Middle Horizon San Pedro de Atacama (northern Chile): A multidimensional and interdisciplinary perspective",2014,"Journal of Anthropological Archaeology","35","1",,"135","152",,17,"10.1016/j.jaa.2014.04.008",2-s2.0-84902456171
"Standen V.G., Santoro C.M.","6602356440;7004920399;","Early archaic funerary pattern from Acha-3 site and its relation to Chinchorro: Fisher-hunters and gatherers from the northern coast of Chile [Patrón funerario arcaico temprano del sitio Acha-3 y su relación con Chinchorro: Cazadores, pescadores y recolectores de la costa norte de Chile]",2004,"Latin American Antiquity","15","1",,"89","109",,28,"10.2307/4141565",2-s2.0-33746737125
"Sutter R.C.","","A bioarchaeological assessment of prehistoric ethnicity among early Late Intermediate period populations of the Azapa Valley, Chile",2005,"Us and Them: Archaeology and Ethnicity in the Andes",,,,"183","205",,21,,2-s2.0-33746144347
"Sutter R.C., Mertz L.","14044073100;7004277472;","Nonmetric Cranial Trait Variation and Prehistoric Biocultural Change in the Azapa Valley, Chile",2004,"American Journal of Physical Anthropology","123","2",,"130","145",,60,"10.1002/ajpa.10311",2-s2.0-1642498308
"Tiesler V.","","The Bioarchaeology of artificial cranial modifications. New Approaches to Head Shaping and its Meanings in Pre-Columbian Mesoamerica and Beyond",2014,"The Bioarchaeology of Artificial Cranial Modifications: New Approaches to Head Shaping and Its Meanings in Pre-Columbian Mesoamerica and beyond",,,,"","",,56,,2-s2.0-84905851760
"Torres-Rouff C.","13204273900;","Cranial vault modification and ethnicity in middle horizon San Pedro de Atacama, Chile",2002,"Current Anthropology","43","1",,"163","171",,100,"10.1086/338290",2-s2.0-14344253840
"Torres-Rouff C.","","Shaping Identity: Cranial Vault Modification in the Pre-Columbian Andes",2003,"Shaping Identity: Cranial Vault Modification in the Pre-Columbian Andes",,,,"","",,23,,2-s2.0-33750052047
"Torres-Rouff C., Knudson K.J.","13204273900;35617354900;","Examining the life history of an individual from solcor 3, San Pedro de Atacama: Combining bioarchaeology and archaeological chemistry",2007,"Chungara","39","2",,"235","257",,27,"10.4067/S0717-73562007000200006",2-s2.0-42049084390
"Tubbs R.S., Salter E.G., Oakes W.J.","55655407300;10340575100;7101612536;","Artificial deformation of the human skull: A review",2006,"Clinical Anatomy","19","4",,"372","377",,25,"10.1002/ca.20177",2-s2.0-33646494524
"Tung T.A.","","From corporeality to sanctity: transforming bodies into trophy heads in the pre-hispanic Andes",2007,"The Taking and Displaying of Human Body Parts as Trophies by Amerindians",,,,"481","504",,39,,2-s2.0-67349138455
"Tung T.A.","","Violence after Imperial Collapse: A Study of Cranial Trauma among Late Intermediate Period Burials from the Former Huari Capital, Ayacucho, Peru",2008,"Nawpa Pacha","29","1",,"101","118",,21,,2-s2.0-84857499842
"Tung T.A., DeSantis L., Culleton B., Kennett D.","","Violence and Dietary Practices during the Wari Collapse and Megadrought: Preliminary Bioarchaeological and Isotopic Results. Paper Presented at the Archaeology of Food and Warfare Conference",2013,,,,,"","",,1,,2-s2.0-84998944929
"Tung T.A.","8571474900;","Agency, 'Til death do us part? Inquiring about the agency of dead bodies from the ancient Andes",2014,"Cambridge Archaeological Journal","24","3",,"437","452",,9,"10.1017/S0959774314000614",2-s2.0-84928006550
"Tung T.A., Miller M., DeSantis L., Sharp E.A., Kelly J.","8571474900;56283328100;16199554200;56902335400;56902084600;","Patterns of violence and diet among children during a time of imperial decline and climate change in the ancient Peruvian Andes",2016,"The Archaeology of Food and Warfare: Food Insecurity in Prehistory",,,,"193","228",,17,"10.1007/978-3-319-18506-4_10",2-s2.0-84944251612
"de Ulloa Mogollón J.","","Relación de la provincia de los Collaguas [1586]",1965,"Relaciones Geográficas de Indias","1",,,"326","333",,32,,2-s2.0-14244255007
"Valenzuela D., Santoro C.M., Capriles J.M., Quinteros M.J., Peredo R., Gayo E.M., Montt I., Sepúlveda M.","55809882400;7004920399;24066193900;56871065600;56880132800;23392571300;56663277600;55218043300;","Consumption of animals beyond diet in the Atacama Desert, northern Chile (13,000-410BP): Comparing rock art motifs and archaeofaunal records",2015,"Journal of Anthropological Archaeology","40",,,"250","265",,17,"10.1016/j.jaa.2015.09.004",2-s2.0-84942807642
"Velasco M.C.","","Mortuary Tradition and Social Transformation during the Late Intermediate Period (1100–1450 CE): A Bioarchaeological Analysis of Above-Ground Burials in the Colca Valley, Peru",2016,"Mortuary Tradition and Social Transformation during the Late Intermediate Period (AD 1100–1450): A Bioarchaeological Analysis of Above-Ground Burials in the Colca Valley",,,,"","",,5,,2-s2.0-84998946014
"Verano J.W., Uceda S., Chapdelaine C., Tello R., Paredes M.I., Pimentel V.","","Modified human skulls from the urban sector of the pyramids of Moche, northern Peru",1999,"Latin American Antiquity","10","1",,"59","70",,34,,2-s2.0-0001921508
"Von Cramon-Taubadel N.","23471109300;","Global human mandibular variation reflects differences in agricultural and hunter-gatherer subsistence strategies",2011,"Proceedings of the National Academy of Sciences of the United States of America","108","49",,"19546","19551",,98,"10.1073/pnas.1113050108",2-s2.0-83755183406
"Watson J.T., Arriaza B., Standen V., Muñoz Ovalle I.","55227272800;6602846124;6602356440;25025826000;","Tooth wear related to marine foraging, agro-pastoralism and the formative transition on the northern Chilean coast",2013,"International Journal of Osteoarchaeology","23","3",,"287","302",,18,"10.1002/oa.1247",2-s2.0-84879090777
"Watson J.T., Ovalle I.M., Arriaza B.T.","55227272800;24069146900;6602846124;","Formative adaptations, diet, and oral health in the Azapa Valley of Northwest Chile",2010,"Latin American Antiquity","21","4",,"423","439",,14,"10.7183/1045-6635.21.4.423",2-s2.0-84876135479
"WEISS P.","57197445295;","Cultural osteology. II. Cephalic practices: a) Intentional deformations of the skull. b) Paleopathology.",1961,"Anales. Universidad Nacional Mayor de San Marcos. Facultad de Medicina","44",,,"133","276",,3,,2-s2.0-73049171950
"Wernke S., Adams J., Hooten E.","","Capturing complexity",2014,"Adv. Archaeol. Pract.","3",,,"147","163",,4,,2-s2.0-84998619779
"Zelditch M.L., Swiderski D.L., Sheets H.D., Fink W.L.","",[No title available],2004,"Geometric Morphometrics for Biologists: A Primer",,,,"","",,685,,2-s2.0-85013705089
