Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Gielo-Perczak K., Matz S.","6507862613;7004326660;","The area of glenoid asymmetry identified as important contributor to shoulder strength during pushing and pulling in the coronal plane",2007,"Ergonomics","50","11",,"1856","1870",,2,"10.1080/00140130701675957",2-s2.0-35848941693
"Górecki J., Łastowiecki M., Wrzesiński J.","","Wczesnośredniowieczne budownictwo mieszkalne Ostrowa Lednickiego",1994,"Studia Lednickie","3",,,"21","45",,3,,2-s2.0-84979162617
"Green D.J.","57199425213;","Ontogeny of the hominoid scapula: The influence of locomotion on morphology",2013,"American Journal of Physical Anthropology","152","2",,"239","260",,22,"10.1002/ajpa.22353",2-s2.0-84884905214
"Harcourt-Smith W.E.H., Tallman M., Frost S.R., Wiley D.F., Rohlf F.J., Delson E.","16041929000;54900276000;7102366517;8083068200;7003281107;57201830259;","Analysis of selected hominoid joint surfaces using laser scanning and geometric morphometrics: A preliminary report",2008,"Vertebrate Paleobiology and Paleoanthropology",,"9781402069963",,"373","383",,23,"10.1007/978-1-4020-6997-0_17",2-s2.0-85045110793
"Havelková P., Villotte S., Velemínský P., Poláček L., Dobisíková M.","44261080300;35321575000;8577075400;26632511600;8577075300;","Enthesopathies and activity patterns in the Early Medieval Great Moravian population: Evidence of division of labour",2011,"International Journal of Osteoarchaeology","21","4",,"487","504",,57,"10.1002/oa.1164",2-s2.0-79960739969
"Jaskulska E.","45561184400;","Skeletal bilateral asymmetry in a medieval population from Deir an-Naqlun (Nekloni), Egypt",2009,"Bioarchaeology of the Near East","3",,,"17","26",,12,,2-s2.0-79961075115
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1766,"10.1111/j.1755-0998.2010.02924.x",2-s2.0-78650839801
"Krenz-Niedbała M.","","Skeletal health and growth indicators in medieval children from Ostrów Lednicki, western-central Poland",2009,"Anthropologie","47","3",,"255","265",,4,,2-s2.0-85016156930
"Krenz-Niedbała M.","6504064203;","Did Children in Medieval and Post-medieval Poland Suffer from Scurvy? Examination of the Skeletal Evidence",2016,"International Journal of Osteoarchaeology","26","4",,"633","647",,15,"10.1002/oa.2454",2-s2.0-84928974811
"Kubicka A.M., Myszka A., Piontek J.","56719583100;37049228000;6701441740;","Geometric Morphometrics: Does the Appearance of the Septal Aperture Depend on the Shape of Ulnar Processes?",2015,"Anatomical Record","298","12",,"2030","2038",,9,"10.1002/ar.23272",2-s2.0-84946944325
"Kubicka A.M., Stefaniak J., Lubiatowski P., Długosz J.D., Dzianach M., Redman M., Piontek J., Romanowski L.","",[No title available],0000,,,,,"","",,1,,2-s2.0-84996520369
"Kujanová M., Bigoni L., Velemínská J., Velemínský P.","25927233700;15757075500;6505794954;8577075400;","Limb bones asymmetry and stress in medieval and recent populations of Central Europe",2008,"International Journal of Osteoarchaeology","18","5",,"476","491",,40,"10.1002/oa.958",2-s2.0-84897366864
"Makohonienko M.","","Analiza palinologiczna zawartości ziemi z misy brązowej z wczesnośredniowiecznego cmentarzyska w Dziekanowicach, stanowisko 22",2000,"Stud Ledn","6",,,"207","212",,1,,2-s2.0-84996528613
"Makowiecki D.","",[No title available],2001,"Hodowla oraz uzytkowanie zwierza{ogonek}t na Ostrowie Lednickim w średniowieczu. Studium archeozoologiczne",,,,"","",,7,,2-s2.0-84878802603
"Maurel W., Thalmann D.","6506153416;7005885082;","Human shoulder modeling including scapulo-thoracic constraint and joint sinus cones",2000,"Computers and Graphics (Pergamon)","24","2",,"203","218",,69,"10.1016/S0097-8493(99)00155-7",2-s2.0-0033747537
"Mays S.A.","7004073550;","Asymmetry in metacarpal cortical bone in a collection of British post-mediaeval human skeletons",2002,"Journal of Archaeological Science","29","4",,"435","441",,27,"10.1006/jasc.2002.0729",2-s2.0-0036081876
"Mays S., Steele J., Ford M.","7004073550;35265312900;7202873375;","Directional asymmetry in the human clavicle",1999,"International Journal of Osteoarchaeology","9","1",,"18","28",,51,"10.1002/(SICI)1099-1212(199901/02)9:1<18::AID-OA455>3.0.CO;2-A",2-s2.0-0003130833
"McIntosh A.R., Bookstein F.L., Haxby J.V., Grady C.L.","35465675000;7004606384;7004857212;35432986800;","Spatial pattern analysis of functional brain images using partial least squares",1996,"NeuroImage","3","3 I",,"143","157",,761,"10.1006/nimg.1996.0016",2-s2.0-0029941179
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,573,"10.1007/s11692-009-9055-x",2-s2.0-69449097227
"O'Higgins P., Weber G.W., Baverstock H., Proa M., Dunn J., Fornai C.","",[No title available],2012,,,,,"","",,1,,2-s2.0-84996529485
"Özener B.","9233391300;","Fluctuating and directional asymmetry in young human males: Effect of heavy working condition and socioeconomic status",2010,"American Journal of Physical Anthropology","143","1",,"112","120",,33,"10.1002/ajpa.21300",2-s2.0-77956132896
"Plochocki J.H.","6507157286;","Bilateral variation in limb articular surface dimensions",2004,"American Journal of Human Biology","16","3",,"328","333",,39,"10.1002/ajhb.20023",2-s2.0-2342532978
"Püschel T.A., Sellers W.I.","56166277000;35551702000;","Standing on the shoulders of apes: Analyzing the form and function of the hominoid scapula using geometric morphometrics and finite element analysis",2016,"American Journal of Physical Anthropology","159","2",,"325","341",,11,"10.1002/ajpa.22882",2-s2.0-84956636570
"Roren A., Lefevre-Colau M.-M., Poiraudeau S., Fayad F., Pasqui V., Roby-Brami A.","23480254600;6603706768;7005012017;22834260800;6506015838;55903756400;","A new description of scapulothoracic motion during arm movements in healthy subjects",2015,"Manual Therapy","20","1",,"46","55",,12,"10.1016/j.math.2014.06.006",2-s2.0-84920274736
"Ruff C.B., Jones H.H.","7005423421;57213204779;","Bilateral asymmetry in cortical bone of the humerus and tibia: Sex and age factors",1981,"Human Biology","53","1",,"69","86",,114,,2-s2.0-0019436360
"Sakaue K.","7004439803;","Bilateral asymmetry of the humerus in Jomon people and modern Japanese",1997,"Anthropological Science","105","4",,"231","246",,28,"10.1537/ase.105.231",2-s2.0-0031240168
"Scheuer L., Black S.","",[No title available],2000,"Developmental Juvenile Osteology",,,,"","",,1288,,2-s2.0-0004177176
"Shi L., Griffith J.F., Huang J., Wang D.","36107251200;7401497231;55910120600;13105571800;","Excellent side-to-side symmetry in glenoid size and shape",2013,"Skeletal Radiology","42","12",,"1711","1715",,22,"10.1007/s00256-013-1728-y",2-s2.0-84886775811
"Sládek V., Berner M., Sosna D., Sailer R.","57203774611;12139677400;16246409600;12140095000;","Human manipulative behavior in the Central European Late Eneolithic and Early Bronze Age: Humeral bilateral asymmetry",2007,"American Journal of Physical Anthropology","133","1",,"669","681",,42,"10.1002/ajpa.20551",2-s2.0-34247617374
"Soslowsky L.J., Flatow E.L., Bigliani L.U., Pawluk R.J., Ateshian G.A., Mow V.C.","7005311902;7005575203;7006666981;7003661032;35555813600;7101894825;","Quantitation of in situ contact areas at the glenohumeral joint: A biomechanical study",1992,"Journal of Orthopaedic Research","10","4",,"524","534",,163,"10.1002/jor.1100100407",2-s2.0-0026898331
"Squyres N., Deleon V.B.","56781466200;6603220772;","Clavicular curvature and locomotion in anthropoid primates: A 3D geometric morphometric analysis",2015,"American Journal of Physical Anthropology","158","2",,"257","268",,5,"10.1002/ajpa.22785",2-s2.0-84941418652
"Tobolski K.","",[No title available],1991,"Wstęp do paleoekologii Lednickiego Parku Krajobrazowego",,,,"","",,2,,2-s2.0-84979162478
"Trzciński D.","",[No title available],2015,,,,,"","",,1,,2-s2.0-84996505148
"Velemínská J., Krajíček V., Dupej J., Goméz-Valdés J.A., Velemínský P., Šefčáková A., Pelikán J., Sánchez-Mejorada G., Brůžek J.","6505794954;37665286000;24079751800;16063951800;8577075400;6506943676;36730016100;55989730100;6602595244;","Technical Note: Geometric morphometrics and sexual dimorphism of the greater sciatic notch in adults from two skeletal collections: The accuracy and reliability of sex classification",2013,"American Journal of Physical Anthropology","152","4",,"558","565",,19,"10.1002/ajpa.22373",2-s2.0-84887477254
"Waidhofer M., Kirchengast S.","",[No title available],2015,,,,,"","",,1,,2-s2.0-84996539711
"Weber G.W., Bookstein F.L.","","Virtual Anthropology: A Guide to a New Interdisciplinary Field",2011,"Virtual Anthropology: A Guide to A New Interdisciplinary Field",,,,"","",,106,,2-s2.0-79955473584
"Weber G.W., Bookstein F.L., Strait D.S.","56370482200;7004606384;6602753762;","Virtual anthropology meets biomechanics",2011,"Journal of Biomechanics","44","8",,"1429","1432",,19,"10.1016/j.jbiomech.2011.02.079",2-s2.0-79955473225
"Weiss E.","35499329800;","Sex differences in humeral bilateral asymmetry in two hunter-gatherer populations: California Amerinds and British Columbian Amerinds",2009,"American Journal of Physical Anthropology","140","1",,"19","24",,29,"10.1002/ajpa.21025",2-s2.0-68949092103
"White T., Folkens P.","35427764800;25638415900;","The Human Bone Manual",2005,"The Human Bone Manual",,,,"","",464,365,"10.1016/C2009-0-00102-0",2-s2.0-85013823175
"Wrzesiński J.","","Lednicki przyczynek do znajomosci plecionkarstwa",1994,"Stud Ledn","3",,,"151","171",,2,,2-s2.0-85059522699
"Wrzesińska A., Wrzesiński J.","","Wczesnośredniowieczne cmentarzysko w Dziekanowicach, stanowisko 22",1998,"Stud Ledn","5",,,"13","27",,2,,2-s2.0-84996529506
"Wu K., Wong K.L., Ng S.J.K., Quek S.T., Zhou B., Murphy D.P., Daruwalla Z.J., Ren H.","55876602000;55798794200;57198815631;7102510537;57198640664;7404062233;24504282100;14030501000;","Statistical atlas-based morphological variation analysis of the asian humerus: Towards consistent allometric implant positioning",2015,"International Journal of Computer Assisted Radiology and Surgery","10","3",,"317","327",,5,"10.1007/s11548-014-1084-y",2-s2.0-84939894007
"Zelditch M., Swiderski D., Sheets H.","6701615282;35493322600;55663863700;","Geometric Morphometrics for Biologists",2012,"Geometric Morphometrics for Biologists",,,,"","",478,326,"10.1016/C2010-0-66209-2",2-s2.0-85013710796
