Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Braun D.R., Levin N.E., Stynder D., Herries A.I.R., Archer W., Forrest F., Roberts D.L., Bishop L.C., Matthews T., Lehmann S.B., Pickering R., Fitzsimmons K.E.","23972180300;7103118120;23010665800;6507251186;35085743300;34978400500;55465526400;7007061548;36844446900;55924715000;23025549300;55889793300;","Mid-Pleistocene Hominin occupation at Elandsfontein, Western Cape, South Africa",2013,"Quaternary Science Reviews","82",,,"145","166",,27,"10.1016/j.quascirev.2013.09.027",2-s2.0-84887331982
"Brown F.H., Feibel C.S.","16471404600;6603873935;","Stratigraphical notes on the Okote Tuff Complex at Koobi Fora, Kenya",1985,"Nature","316","6031",,"794","797",,33,"10.1038/316794a0",2-s2.0-0022178648
"Brown F.H., Mcdougall I.","16471404600;7102566996;","Geochronology of the Turkana Depression of Northern Kenya and Southern Ethiopia",2011,"Evolutionary Anthropology","20","6",,"217","227",,46,"10.1002/evan.20318",2-s2.0-83655192242
"Bruhn R.L., Brown F.H., Gathogo P.N., Haileab B.","7005817724;16471404600;7801588200;6506765165;","Pliocene volcano-tectonics and paleogeography of the Turkana Basin, Kenya and Ethiopia",2011,"Journal of African Earth Sciences","59","2-3",,"295","312",,22,"10.1016/j.jafrearsci.2010.12.002",2-s2.0-78951472872
"Buchanan B., Collard M.","11241802300;7102608373;","Investigating the peopling of North America through cladistic analyses of Early Paleoindian projectile points",2007,"Journal of Anthropological Archaeology","26","3",,"366","393",,104,"10.1016/j.jaa.2007.02.005",2-s2.0-34548042992
"Buchanan B., Eren M.I., Boulanger M.T., O'Brien M.J.","11241802300;23975681200;15520464200;36128081000;","Size, shape, scars, and spatial patterning: A quantitative assessment of late Pleistocene (Clovis) point resharpening",2015,"Journal of Archaeological Science: Reports","3",,,"11","21",,24,"10.1016/j.jasrep.2015.05.011",2-s2.0-84929612436
"Buchanan B., Kilby J.D., Huckell B.B., O'Brien M.J., Collard M.","11241802300;37040610800;15127093100;36128081000;7102608373;","A morphometric assessment of the intended function of cached Clovis points",2012,"PLoS ONE","7","2", e30530,"","",,28,"10.1371/journal.pone.0030530",2-s2.0-84856795784
"Clark J.D.","7407826057;","Transitions: Homo erectus and the Acheulian: the Ethiopian sites of Gadeb and the Middle Awash",1987,"Journal of Human Evolution","16","7-8",,"809","826",,25,"10.1016/0047-2484(87)90025-X",2-s2.0-38249033742
"Clark J.D., Kurashina H.","","New Plio-Pleistocene archeological occurences from the Plain of Gadeb, Upper Webi Shebele Basin, Ethiopia, and a statistical comparison of the Gadeb sites with other Early Stone Age assemblages",1976,"IXe Congrès U.I.S.P.P., Colloque V, Nice",,,,"158","216",,13,,2-s2.0-0012863980
"Clark J.D., Kurashina H.","","An analysis of earlier stone age bifaces from Gadeb (Locality 8E), northern Bale Highlands, Ethiopia",1979,"South African Archaeological Bulletin","34",,,"93","109",,13,,2-s2.0-33749184136
"Clarkson C.","36885327100;","Measuring core reduction using 3D flake scar density: A test case of changing core reduction at Klasies River Mouth, South Africa",2013,"Journal of Archaeological Science","40","12",,"4348","4357",,38,"10.1016/j.jas.2013.06.007",2-s2.0-84881019442
"Costa A.G.","36999872500;","A geometric morphometric assessment of plan shape in bone and stone acheulean bifaces from the Middle Pleistocene site of Castel di Guido, Latium, Italy",2010,"New Perspectives on Old Stones: Analytical Approaches to Paleolithic Technologies",,,,"23","41",,58,"10.1007/978-1-4419-6861-6_2",2-s2.0-80051798141
"Crompton R.H., Gowlett J.A.J.","7004564287;6603228354;","Allometry and multidimensional form in Acheulean bifaces from Kilombe, Kenya",1993,"Journal of Human Evolution","25","3",,"175","199",,66,"10.1006/jhev.1993.1043",2-s2.0-0027714286
"de Azevedo S., Charlin J., González-José R.","34972634100;26658892500;6602423911;","Identifying design and reduction effects on lithic projectile point shapes",2014,"Journal of Archaeological Science","41",,,"297","307",,26,"10.1016/j.jas.2013.08.013",2-s2.0-84884376430
"De Lumley H., Beyene Y.","",[No title available],2004,,,,,"","",,1,,2-s2.0-85053940234
"Delagnes A., Roche H.","6506399253;7005419843;","Late Pliocene hominid knapping skills: The case of Lokalalei 2C, West Turkana, Kenya",2005,"Journal of Human Evolution","48","5",,"435","472",,209,"10.1016/j.jhevol.2004.12.005",2-s2.0-17644381203
"deMenocal P.B.","6602677728;","African climate change and faunal evolution during the Pliocene-Pleistocene",2004,"Earth and Planetary Science Letters","220","1-2",,"3","24",,770,"10.1016/S0012-821X(04)00003-2",2-s2.0-1842481416
"DeMenocal P.B.","6602677728;","Climate and human evolution",2011,"Science","331","6017",,"540","542",,122,"10.1126/science.1190683",2-s2.0-79551642029
"Dibble H.L.","6508048550;","Middle paleolithic scraper reduction: Background, clarification, and review of the evidence to date",1995,"Journal of Archaeological Method and Theory","2","4",,"299","368",,212,"10.1007/BF02229003",2-s2.0-0001476531
"Dibble H., Roth B., Lenoir M.","","The use of raw materials at Combe-Capelle Bas",1995,"The middle Paleolithic Site of Combe-Capelle Bas (France)",,,,"259","287",,21,,2-s2.0-0345399373
"Diez- Martín F., Sánchez Yustos P., Gómez González J.T., Luque L., Gómez de la Rúa D., Domínguez-Rodrigo M.","24823717300;24825724000;24824439100;57208458945;24824523200;6603679662;","Reassessment of the Early Acheulean at EN1-Noolchalai (Ancient RHS-Mugulud) in Peninj (Lake Natron, Tanzania)",2014,"Quaternary International","322-323",,,"237","263",,14,"10.1016/j.quaint.2013.10.011",2-s2.0-84893874846
"Diez-Martín F., Sánchez Yustos P., Uribelarrea D., Baquedano E., Mark D.F., Mabulla A., Fraile C., Duque J., Diáz I., Pérez-González A., Yravedra J., Egeland C.P., Organista E., Domínguez-Rodrigo M.","24823717300;24825724000;6507093504;36237883200;8839623400;18133831000;55274005700;56581502800;56581412800;55148343400;56962776200;6602411276;55839096100;6603679662;","The Origin of the Acheulean: The 1.7 Million-Year-Old Site of FLK West, Olduvai Gorge (Tanzania)",2015,"Scientific Reports","5",, 17839,"","",,65,"10.1038/srep17839",2-s2.0-84949491348
"Douglass M.J., Lin S.C., Braun D.R., Plummer T.W.","","Core use-life distributions in lithic assemblages as a means for reconstructing behavioral patterns",2017,"J. Archaeol. Method Theory",,,,"1","35",,2,,2-s2.0-85041327568
"Eren M.I., Roos C.I., Story B.A., von Cramon-Taubadel N., Lycett S.J.","23975681200;43061437300;35766942100;23471109300;9434693200;","The role of raw material differences in stone tool shape variation: An experimental assessment",2014,"Journal of Archaeological Science","49","1",,"472","487",,72,"10.1016/j.jas.2014.05.034",2-s2.0-84903479054
"Féblot-Augustins J.","","La circulation des matières premières au Paléolithique",1997,"La circulation des matières premières au Paléolithique",,,,"","",,112,,2-s2.0-0004093253
"Féblot-Augustins J.","14051750200;","Mobility strategies in the late middle palaeolithic of central europe and western europe: Elements of stability and variability",1993,"Journal of Anthropological Archaeology","12","3",,"211","265",,131,"10.1006/jaar.1993.1007",2-s2.0-0000937924
"Feibel C.S.","6603873935;","A Geological History of the Turkana Basin",2011,"Evolutionary Anthropology","20","6",,"206","216",,60,"10.1002/evan.20331",2-s2.0-83655208538
"Field A.","",[No title available],2005,"Discovering Statistics Using SPSS",,,,"","",,19241,,2-s2.0-30444440069
"Foley R., Lahr M.M.","7102887389;6603894491;","On Stony Ground: Lithic Technology, Human Evolution, and the Emergence of Culture",2003,"Evolutionary Anthropology","12","3",,"109","122",,138,"10.1002/evan.10108",2-s2.0-0038347874
"Forstmeier W., Schielzeth H.","55892512200;24280526300;","Cryptic multiple hypotheses testing in linear models: Overestimated effect sizes and the winner's curse",2011,"Behavioral Ecology and Sociobiology","65","1",,"47","55",,401,"10.1007/s00265-010-1038-5",2-s2.0-85027938876
"Fox J., Weisberg S.","",[No title available],2011,"An R Companion to Applied Regression",,,,"","",,5116,,2-s2.0-77955132153
"Gallotti R.","7003264022;","An older origin for the Acheulean at Melka Kunture (Upper Awash, Ethiopia): Techno-economic behaviours at Garba IVD",2013,"Journal of Human Evolution","65","5",,"594","620",,47,"10.1016/j.jhevol.2013.07.001",2-s2.0-84885378460
"Gallotti R., Mussi M.","7003264022;6602165796;","Two Acheuleans, two humankinds: From 1.5 to 0.85 Ma at Melka Kunture (upper awash, Ethiopian highlands)",2017,"Journal of Anthropological Sciences","95",,,"137","181",,11,"10.4436/jass.95001",2-s2.0-85026656437
"Geneste J.M.","","Systèmes techniques de production lithique: Variations techno-économiques dans les processus de réalisation des outillages paléolithiques",1991,"Techniques et Culture","17-18","18",,"1","35",,80,,2-s2.0-0011771145
"Gibbon R.J., Granger D.E., Kuman K., Partridge T.C.","6602703222;7201564476;56115631600;7005997033;","Early Acheulean technology in the Rietputs Formation, South Africa, dated with cosmogenic nuclides",2009,"Journal of Human Evolution","56","2",,"152","160",,78,"10.1016/j.jhevol.2008.09.006",2-s2.0-58549109404
"González-José R., Charlin J.","6602423911;26658892500;","Relative Importance of Modularity and Other Morphological Attributes on Different Types of Lithic Point Weapons: Assessing Functional Variations",2012,"PLoS ONE","7","10", e48009,"","",,20,"10.1371/journal.pone.0048009",2-s2.0-84867685134
"Goodyear A.C.","","The Brand Site: A Techno-Functional Study of a Dalton Site in Northeast Arkansas",1974,"Arkansas Archaeological Survey, Research Series","7",,,"","",,16,,2-s2.0-0003255845
"Goren-Inbar N., Sharon G.","","Invisible handaxes and visible Acheulian biface technology at Gesher Benot Ya'aqov, Israel",2006,"Axe Age: Acheulian Tool-Making from Quarry to Discard",,,,"111","135",,60,,2-s2.0-38549103585
"Goren-Inbar N., Sharon G., Alperson-Afil N., Laschiver I.","6602327672;23976599500;24733937300;24724612500;","The Acheulean massive scrapers of Gesher Benot Ya'aqov-a product of the biface chaîne opératoire",2008,"Journal of Human Evolution","55","4",,"702","712",,38,"10.1016/j.jhevol.2008.07.005",2-s2.0-51549115843
"Gowlett J.A.J.","6603228354;","Mental abilities of early man: A look at some hard evidence",1984,"Higher Education Quarterly","38","3",,"199","220",,5,"10.1111/j.1468-2273.1984.tb01387.x",2-s2.0-84977348926
"Gowlett J.A.J.","6603228354;","Culture and conceptualisation: the Oldowan-Acheulian gradient ( Africa).",1986,"Stone Age prehistory",,,,"243","260",,72,,2-s2.0-0022826053
"Gowlett J.A.J.","","The elements of design form in Acheulian bifaces: modes, modalities, rules and language",2006,"Axe Age: Acheulian Tool-making from Quarry to Discard",,,,"203","221",,69,,2-s2.0-47049106160
"Gunz P., Mitteroecker P.","6506472733;6507135382;","Semilandmarks: A method for quantifying curves and surfaces",2013,"Hystrix","24","1",,"","",,291,"10.4404/hystrix-24.1-6292",2-s2.0-84877942851
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,2-s2.0-18944380089
"Hallos J.","8646461300;","""15 Minutes of Fame"": Exploring the temporal dimension of Middle Pleistocene lithic technology",2005,"Journal of Human Evolution","49","2",,"155","179",,54,"10.1016/j.jhevol.2005.03.002",2-s2.0-22544486845
"Harris J.W.K., Isaac G.","55740177800;7007108744;","The Karari Industry: Early Pleistocene archaeological evidence from the terrain east of Lake Turkana, Kenya",1976,"Nature","262","5564",,"102","107",,36,"10.1038/262102a0",2-s2.0-0017078111
"Harris J.W.K., Isaac G.L.","","Sites in the Upper KBS, Okote, and Chari Members",1997,"Koobi Fora Research Project","5",,,"115","236",,21,,2-s2.0-29244479744
"Hatala K.G., Roach N.T., Ostrofsky K.R., Wunderlich R.E., Dingwall H.L., Villmoare B.A., Green D.J., Harris J.W.K., Braun D.R., Richmond B.G.","55554084800;24479075000;55653892700;7006154806;55554146900;10142525600;57199425213;55740177800;23972180300;7006651844;","Footprints reveal direct evidence of group behavior and locomotion in Homo erectus",2016,"Scientific Reports","6",, 28766,"","",,32,"10.1038/srep28766",2-s2.0-84978426303
